x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,19.5,0,1,2.5,4.6,0,0,1
0,1,10,0.2,1.1,1.1,1.5,0.1,0,1
0,4,5,0.1,0.5,0.6,0.8,0,0,1
0,5,3,0.1,0.3,0.3,0.5,0,0,1
0,7,19,0,3.5,2.7,1.4,0,0,1
0,8,35,4,3,2,6,0,0,0
0,9,14,0,2.6,2,1,0,0,1
0,10,20,0,3.7,2.8,1.5,0,0,1
0,11,7,0.1,0.4,0.8,1.3,0,0,1
0,15,11,0.1,0.7,1.2,2.1,0,0,1
0,16,20,0,1.4,1.5,3.8,0,0,1
0,17,14,0,1,1.1,2.6,0,0,1
0,21,6,0.1,0.4,0.3,1.9,0,0,1
0,22,25,0.4,1.8,1.2,8,0,0,1
0,23,23,0.4,1.7,1.1,7.3,0,0,1
0,24,7,0.1,0.5,0.4,2.2,0,0,1
0,29,15,0.2,1,1.8,2.6,0,0,1
0,30,54.5,0,1,15,1,0,9,0
0,31,139.5,1,26,30,0,0,33,0
0,33,11,0,1.4,0.5,2.4,0,0,1
0,34,1,0,0.1,0.1,0.2,0,0,1
0,36,10,0.2,0.5,0.6,3.2,0,0,1
0,37,41,0,1,5,6,1,0,0
0,38,42,1,1,9,2,0,0,0
0,39,10,0.2,0.5,0.6,3.2,0,0,1
0,40,4,0.1,0.2,0.2,1.3,0,0,1
0,43,65,33,1,1,0,0,2,0
0,44,52,7,5,18,0,0,8,0
0,45,106,1,26,9,1,0,0,0
0,46,38,1.3,6,15.3,0.7,0,0,1
0,47,4,0.2,0.6,1.6,0.1,0,0,1
0,48,10,0.3,1.6,4,0.2,0,0,1
0,51,35,2.4,1.2,4.6,4.5,0,0,1
0,52,49,0,1,13,0,0,0,0
0,53,2,0.1,0.1,0.3,0.2,0,0,1
0,66,5,0.1,0.8,0.7,0.4,0,0,1
0,77,7,0,1.2,1.2,0.3,0.1,0,1
0,80,4,0,0.7,0.7,0.2,0,0,1
0,96,2,0.1,0.2,0.2,0.3,0,0,1
0,109,2,0.1,0.1,0.2,0.6,0,0,1
0,110,11.5,0.8,0.5,0.8,3.5,0,0,1
0,111,3,0.1,0.5,0.1,0.7,0,0,1
1,3,7,0.1,0.7,0.8,1.1,0.1,0,1
1,4,9,0.2,0.9,1,1.4,0.1,0,1
1,5,13,0.2,1.4,1.5,2,0.1,0,1
1,6,12,0,2.2,1.7,0.9,0,0,1
1,7,49,1,9,4,3,0,0,0
1,8,18,0,3.3,2.5,1.4,0,0,1
1,9,8,0,1.5,1.1,0.6,0,0,1
1,10,7,0,1.3,1,0.5,0,0,1
1,11,14,0.1,0.9,1.6,2.6,0,0,1
1,12,3,0,0.2,0.3,0.6,0,0,1
1,16,19,0,1.3,1.4,3.6,0,0,1
1,17,3,0,0.2,0.2,0.6,0,0,1
1,21,3,0.1,0.2,0.1,1,0,0,1
1,22,1,0,0.1,0.1,0.3,0,0,1
1,23,13,0.2,1,0.6,4.1,0,0,1
1,24,5.5,0.1,0.4,0.3,1.7,0,0,1
1,30,40,1,2,6,3,0,0,0
1,31,44.5,0,0,11,2,0,0,0
1,33,2,0,0.3,0.1,0.4,0,0,1
1,34,4,0,0.5,0.2,0.9,0,0,1
1,36,7,0.2,0.4,0.4,2.2,0,0,1
1,37,5,0.1,0.3,0.3,1.6,0,0,1
1,38,8,0.2,0.4,0.5,2.5,0,0,1
1,39,8,0.2,0.4,0.5,2.5,0,0,1
1,40,1,0,0.1,0.1,0.3,0,0,1
1,43,38,15.4,0.9,4.5,0.9,0,1.8,1
1,44,140.5,0,49,7,0,0,0,0
1,45,62,0,25,0,0,0,0,0
1,47,5,0.2,0.8,2,0.1,0,0,1
1,51,18,1.3,0.6,2.3,2.3,0,0,1
1,52,15,1,0.5,2,2,0,0,1
1,53,7,0.5,0.2,0.9,0.9,0,0,1
1,76,17,0,3,3,0.8,0.1,0,1
1,77,23,0,4,4,1.1,0.2,0,1
1,78,42,0,0,6,5,1,0,0
1,79,47,0,2,2,10,0,0,0
1,80,3,0,0.5,0.5,0.2,0,0,1
1,103,4,0.1,0.1,1.3,0.1,0.1,0,1
1,104,12,0.4,0.3,4,0.3,0.1,0,1
1,105,2,0.1,0.1,0.7,0,0,0,1
1,109,4,0.2,0.2,0.3,1.2,0,0,1
1,110,22,1,1,0,9,0,0,0
1,111,17,0.6,2.6,0.7,3.9,0,0,1
