x,y,elevation
0,0,450
0,1,454
0,2,458
0,3,461
0,4,466
0,5,471
0,6,478
0,7,486
0,8,496
0,9,498
0,10,505
0,11,509
0,12,512
0,13,524
0,14,538
0,15,550
0,16,548
0,17,549
0,18,567
0,19,568
0,20,547
0,21,535
0,22,540
0,23,541
0,24,529
0,25,521
0,26,526
0,27,538
0,28,548
0,29,556
0,30,565
0,31,571
0,32,581
0,33,589
0,34,600
0,35,616
0,36,635
0,37,647
0,38,633
0,39,631
0,40,638
0,41,656
0,42,684
0,43,727
0,44,726
0,45,732
0,46,766
0,47,757
0,48,746
0,49,735
0,50,725
0,51,706
0,52,701
0,53,712
0,54,719
0,55,724
0,56,711
0,57,711
0,58,720
0,59,724
0,60,718
0,61,722
0,62,714
0,63,711
0,64,727
0,65,739
0,66,747
0,67,742
0,68,747
0,69,754
0,70,745
0,71,733
0,72,724
0,73,703
0,74,686
0,75,677
0,76,684
0,77,697
0,78,698
0,79,690
0,80,674
0,81,667
0,82,656
0,83,640
0,84,637
0,85,645
0,86,668
0,87,682
0,88,673
0,89,657
0,90,659
0,91,672
0,92,669
0,93,666
0,94,670
0,95,676
0,96,676
0,97,680
0,98,682
0,99,678
0,100,674
0,101,670
0,102,668
0,103,670
0,104,665
0,105,652
0,106,653
0,107,651
0,108,639
0,109,629
0,110,634
0,111,642
0,112,656
0,113,655
0,114,665
0,115,675
0,116,675
0,117,675
0,118,672
0,119,671
0,120,673
0,121,663
0,122,660
0,123,663
0,124,673
0,125,675
0,126,664
0,127,674
1,0,449
1,1,452
1,2,455
1,3,459
1,4,465
1,5,470
1,6,476
1,7,490
1,8,498
1,9,493
1,10,495
1,11,501
1,12,505
1,13,515
1,14,521
1,15,526
1,16,532
1,17,535
1,18,545
1,19,546
1,20,539
1,21,527
1,22,530
1,23,528
1,24,519
1,25,520
1,26,531
1,27,539
1,28,547
1,29,555
1,30,567
1,31,579
1,32,587
1,33,597
1,34,604
1,35,618
1,36,644
1,37,644
1,38,636
1,39,645
1,40,650
1,41,668
1,42,697
1,43,741
1,44,769
1,45,747
1,46,761
1,47,765
1,48,752
1,49,743
1,50,737
1,51,721
1,52,694
1,53,706
1,54,709
1,55,725
1,56,731
1,57,732
1,58,730
1,59,719
1,60,708
1,61,708
1,62,705
1,63,707
1,64,720
1,65,729
1,66,733
1,67,729
1,68,738
1,69,749
1,70,740
1,71,729
1,72,719
1,73,702
1,74,690
1,75,682
1,76,681
1,77,689
1,78,688
1,79,683
1,80,672
1,81,662
1,82,646
1,83,642
1,84,649
1,85,657
1,86,675
1,87,686
1,88,681
1,89,672
1,90,676
1,91,676
1,92,671
1,93,667
1,94,669
1,95,671
1,96,671
1,97,677
1,98,679
1,99,678
1,100,676
1,101,673
1,102,673
1,103,674
1,104,667
1,105,660
1,106,666
1,107,664
1,108,648
1,109,633
1,110,643
1,111,649
1,112,659
1,113,661
1,114,667
1,115,678
1,116,682
1,117,680
1,118,679
1,119,677
1,120,676
1,121,665
1,122,662
1,123,665
1,124,676
1,125,680
1,126,667
1,127,674
2,0,447
2,1,449
2,2,452
2,3,456
2,4,461
2,5,465
2,6,472
2,7,483
2,8,488
2,9,487
2,10,490
2,11,494
2,12,498
2,13,502
2,14,506
2,15,509
2,16,517
2,17,522
2,18,525
2,19,525
2,20,526
2,21,517
2,22,514
2,23,514
2,24,517
2,25,525
2,26,534
2,27,541
2,28,550
2,29,561
2,30,574
2,31,588
2,32,600
2,33,611
2,34,618
2,35,620
2,36,634
2,37,643
2,38,643
2,39,648
2,40,660
2,41,683
2,42,709
2,43,747
2,44,771
2,45,770
2,46,765
2,47,758
2,48,749
2,49,733
2,50,716
2,51,706
2,52,686
2,53,700
2,54,712
2,55,720
2,56,741
2,57,743
2,58,731
2,59,716
2,60,698
2,61,696
2,62,698
2,63,706
2,64,713
2,65,719
2,66,722
2,67,720
2,68,734
2,69,744
2,70,737
2,71,728
2,72,714
2,73,701
2,74,695
2,75,686
2,76,687
2,77,694
2,78,691
2,79,684
2,80,673
2,81,660
2,82,646
2,83,642
2,84,660
2,85,674
2,86,681
2,87,685
2,88,683
2,89,681
2,90,682
2,91,677
2,92,671
2,93,670
2,94,671
2,95,670
2,96,671
2,97,675
2,98,678
2,99,679
2,100,679
2,101,678
2,102,679
2,103,677
2,104,670
2,105,667
2,106,671
2,107,666
2,108,641
2,109,638
2,110,652
2,111,659
2,112,665
2,113,670
2,114,670
2,115,676
2,116,686
2,117,686
2,118,685
2,119,682
2,120,681
2,121,667
2,122,667
2,123,671
2,124,681
2,125,685
2,126,673
2,127,669
3,0,445
3,1,447
3,2,450
3,3,454
3,4,459
3,5,462
3,6,467
3,7,473
3,8,477
3,9,481
3,10,485
3,11,488
3,12,491
3,13,493
3,14,496
3,15,502
3,16,506
3,17,507
3,18,503
3,19,503
3,20,507
3,21,509
3,22,514
3,23,519
3,24,526
3,25,529
3,26,538
3,27,545
3,28,556
3,29,567
3,30,579
3,31,596
3,32,614
3,33,622
3,34,625
3,35,635
3,36,647
3,37,656
3,38,653
3,39,657
3,40,671
3,41,696
3,42,736
3,43,753
3,44,755
3,45,758
3,46,737
3,47,728
3,48,734
3,49,727
3,50,698
3,51,683
3,52,683
3,53,693
3,54,706
3,55,726
3,56,740
3,57,739
3,58,721
3,59,707
3,60,697
