x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,33,6,0.2,0.5,0.2,1.8,0,0,1
0,34,17,0.7,1.3,0.7,5,0,0,1
0,35,8,1.9,0.4,0.8,1.1,0,0,1
0,50,7,0,0.3,0.3,2.9,0,0,1
0,104,6,0.3,0.6,0.6,1,0,0,1
0,105,46,2,0,6,6,0,0,0
0,106,16,0.6,1.6,1.7,2.7,0,0,1
0,107,3,0.1,0.3,0.3,0.5,0,0,1
0,129,12,0,0.5,2.4,1.6,0,0,1
0,149,17,0.6,1.5,2.2,2.1,0,0,1
0,150,68.5,0,3,14,10,0,5,0
0,151,52,1,0,15,1,0,11,0
0,152,57,0,0,17,0,0,13,0
0,153,19,0,0.5,4.6,0.8,0,0.7,1
0,170,28,0,1.2,6.3,1.6,0,0,1
0,173,4,0,0.2,0.9,0.2,0,0,1
0,183,3,0.2,0.3,0.3,0.5,0,0,1
0,201,34,2,1,2,10,0,0,0
0,202,68.5,1,27,0,2,0,0,0
0,203,34,0,2,4,8,0,0,0
0,204,50,0,5,9,3,0,0,0
0,205,82,1,1,22,4,0,0,0
0,206,6,0.1,0.2,0.8,1.1,0,0,1
0,207,4,0.1,0.1,0.5,0.8,0,0,1
0,222,24,0,2.3,5.4,0,0,0,1
0,223,34,0,3,5,4,0,0,0
0,224,22,0,2.1,4.9,0,0,0,1
0,225,14,0.2,0.7,1.5,2.2,0,0,1
0,226,7,0.1,0.4,0.7,1.1,0,0,1
0,232,20,1.1,1.7,2.1,2.9,0,0.2,1
0,233,41.5,2,1,2,11,0,0,0
0,234,19,1,1.6,2,2.8,0,0.2,1
0,235,5,0.3,0.4,0.5,0.7,0,0,1
0,246,16,0.3,0.5,1.1,3.2,0,0.1,1
0,247,28,0.5,0.9,1.9,5.6,0,0.2,1
0,248,11,0.2,0.4,0.7,2.2,0,0.1,1
0,249,11,0.2,0.4,0.7,2.2,0,0.1,1
0,255,12,0,0.3,0.3,2.7,0,0,1
1,34,1,0,0.1,0.1,0.3,0,0,1
1,35,10,2.4,0.5,0.9,1.4,0,0,1
1,36,3,0.7,0.2,0.3,0.4,0,0,1
1,105,10,0.4,1,1,1.7,0,0,1
1,106,14,0.6,1.4,1.4,2.3,0,0,1
1,107,32,0,0,1,11,0,0,0
1,108,15,0.6,1.5,1.6,2.5,0,0,1
1,118,11,0.3,0.3,0.5,3.1,0,0,1
1,119,15,0.5,0.5,0.7,4.1,0,0,1
1,120,14,0,0.6,2.7,1.9,0,0,1
1,128,6,0,0.2,1.2,0.8,0,0,1
1,129,16,0,0.6,3.2,2.2,0,0,1
1,130,4,0,0.2,0.4,0.6,0.1,0.2,1
1,149,21,0.8,1.9,2.6,2.6,0,0,1
1,150,62,8,9,3,4,0,0,0
1,151,8,0,0.2,1.9,0.4,0,0.3,1
1,169,12,0.9,1.9,1,1.7,0,0,1
1,170,25,2,5,0,7,0,0,0
1,183,4,0.2,0.3,0.5,0.7,0,0,1
1,184,2,0.1,0.2,0.2,0.4,0,0,1
1,201,27,1,3,2,6,0,0,0
1,202,75,5,4,5,13,1,0,0
1,203,13,2.5,0.4,1.1,1.1,0,0,1
1,205,15,0.2,0.5,1.9,2.9,0,0,1
1,210,47,0,2,1,15,0,0,0
1,211,29,0,0,4,7,0,0,0
1,212,6,0.5,0.1,0.7,0.9,0,0,1
1,226,4,0.1,0.2,0.4,0.6,0,0,1
1,227,4,0.1,0.2,0.4,0.6,0,0,1
1,231,2,0.1,0.2,0.2,0.3,0,0,1
1,232,12,0.6,1,1.3,1.8,0,0.1,1
1,246,7,0.1,0.2,0.5,1.4,0,0.1,1
1,247,49,1,5,6,5,0,0,0
1,248,15,0.3,0.5,1,3,0,0.1,1
2,12,3,0,0.1,0.1,1,0,0,1
2,13,16,0,0.3,0.5,5.5,0,0,1
2,88,8,0,0.3,1.1,2.3,0,0,1
2,89,7,0,0.2,1,2,0,0,1
2,90,1,0,0,0.2,0.3,0,0,1
2,107,4,0.1,0.4,0.4,0.7,0,0,1
2,108,10,0.4,1,1,1.7,0,0,1
2,110,14,0.4,0.4,0.7,3.9,0,0,1
2,111,8,0.2,0.3,0.4,2.2,0,0,1
2,119,17,0.5,0.5,0.8,4.7,0,0,1
2,120,3,0,0.1,0.6,0.4,0,0,1
2,128,56,0,0,10,7,0,0,0
2,129,76.5,0,0,25,4,0,14,0
2,130,29,0,1.8,2.6,4.4,0.9,1.8,1
2,169,17,1.3,2.7,1.4,2.4,0,0,1
2,170,34,7,7,1,2,0,0,0
2,171,46,2,12,4,0,0,0,0
2,172,1,0,0,0.2,0.1,0,0,1
2,201,2,0.4,0.1,0.2,0.1,0,0,1
2,202,4,0.8,0.2,0.3,0.3,0,0,1
2,203,24,4.6,0.8,2,2,0,0,1
2,209,6,0.1,0.2,0.8,1.1,0,0,1
2,210,12,1,0.2,1.5,1.7,0,0,1
2,211,68,0,2,15,3,0,0,0
2,212,15,1.2,0.3,1.8,2.2,0,0,1
2,227,14.5,0.3,0.8,1.5,2.2,0,0,1
2,246,29,0.5,1,1.9,5.8,0,0.2,1
2,247,3,0.1,0.1,0.2,0.6,0,0,1
3,12,53,1,1,3,14,0,0,0
3,13,14,0,0.3,0.5,4.8,0,0,1
3,14,4,0,0.1,0.1,1.4,0,0,1
3,45,5,0,0.1,0.4,1.6,0,0,1
3,88,10,0,0,1.7,1.4,0,0,1
3,89,25,0,0,4.3,3.6,0,0,1
3,90,2,0,0.1,0.3,0.5,0,0,1
3,110,3,0,0.2,0.3,0.4,0,0,1
3,111,24,0.3,1.4,2.7,3,0,0,1
3,112,30.5,0.4,1.7,3.4,3.9,0,0,1
3,128,32,0,5.3,2.3,3.5,0,0,1
3,129,99,3,3,23,3,0,5,0
3,130,62,3,3,1,13,0,0,0
3,131,35,0.6,6.9,1.1,4.6,0,0,1
3,143,14,0,1,1.4,2.3,0.2,0,1
3,169,12,0.5,1.8,1.1,2.1,0,0,1
3,170,26.5,2.2,2.2,1.4,3.6,0,0,1
3,171,3,0.2,0.3,0.2,0.4,0,0,1
3,172,3,0.2,0.3,0.2,0.4,0,0,1
3,179,4,0.3,0.3,0.2,0.6,0,0,1
3,227,23.5,0,1.2,2.7,5.2,0,0,1
3,228,12,0,0.6,1.4,2.6,0,0,1
3,229,4,0,0.2,0.4,0.9,0,0,1
3,245,8.5,0.4,0.1,0.8,1.5,0,0,1
3,246,11,0.5,0.2,1,1.9,0,0,1
4,1,5,0,0.1,0.1,2.1,0,0,1
4,12,9,0,0.2,0.3,3.1,0,0,1
4,13,9,0,0.2,0.3,3.1,0,0,1
4,72,14,0,0.6,1.1,2.9,0,0,1
4,111,4,0.1,0.2,0.4,0.5,0,0,1
4,112,10,0.1,0.6,1.1,1.3,0,0,1
4,128,10,0,1.7,0.7,1.1,0,0,1
4,129,42.5,1,5,3,4,0,0,0
4,130,55,1,4,8,3,0,0,0
4,131,81,0,20,7,0,0,0,0
4,132,13,0.2,2.6,0.4,1.7,0,0,1
4,141,6,0,0.4,0.6,1,0.1,0,1
4,142,32,0,0,0,14,0,0,0
4,169,18,0.8,2.7,1.6,3.1,0,0,1
4,170,58,3,9,5,4,0,0,0
4,203,10,0.2,0.3,1.3,1.9,0,0,1
4,204,5,0.1,0.2,0.6,0.9,0,0,1
4,226,4,0,0.2,0.4,0.9,0,0,1
4,229,5,0,0.2,0.6,1.1,0,0,1
4,244,3,0.1,0.1,0.3,0.5,0,0,1
4,245,21,1,0.3,1.9,3.6,0,0,1
5,0,5,0,0.1,0.1,2.1,0,0,1
5,1,12,0,0.2,0.2,5.1,0,0,1
5,2,18,0,0.3,0.4,7.6,0,0,1
5,3,12,0,0.2,0.2,5.1,0,0,1
5,20,10,0.2,0.2,0.7,3.1,0,0,1
5,21,25,1,5,1,4,0,0,0
5,22,10,0.2,0.2,0.7,3.1,0,0,1
5,31,25.5,0,8,2,1,0,0,0
5,32,21,0.7,3.9,0,3.9,0,0,1
5,38,2,0,0.1,0.2,0.7,0,0,1
5,39,14,0,0.9,0.9,5.2,0,0,1
5,72,27,1,0,0,12,0,0,0
5,73,13,0,0.5,1.1,2.6,0,0,1
5,128,4,0,0.7,0.3,0.4,0,0,1
5,129,7,0,1.1,0.5,0.8,0,0,1
5,130,63,0,2,15,2,0,1,0
5,131,75.5,0,0,24,0,0,4,0
5,132,5,0.1,1,0.2,0.6,0,0,1
5,134,3,0,0.6,0.1,0.4,0,0,1
5,135,28,0,14,0,0,0,0,0
5,136,8,0,2.6,0.2,0,0,0,1
5,140,6,0,0.4,0.6,1,0.1,0,1
5,141,53,1,6,5,7,0,0,0
5,142,2,0,0.2,0.2,0.3,0,0,1
5,143,2,0,0.2,0.2,0.3,0,0,1
5,145,3,0.1,0.2,0.4,0.4,0,0,1
5,146,2,0.1,0.2,0.3,0.2,0,0,1
5,165,5,0.2,0.8,0.4,0.9,0,0,1
5,169,11,0.5,1.7,0.9,1.9,0,0,1
5,181,14,0.8,1.2,1.6,2.4,0,0,1
5,182,36.5,2,7,4,2,0,0,0
5,183,4,0.2,0.3,0.5,0.7,0,0,1
5,228,9,0,0.5,1,2,0,0,1
5,229,6,0,0.3,0.7,1.3,0,0,1
5,245,5,0.2,0.1,0.5,0.8,0,0,1
5,246,3,0.1,0.1,0.3,0.5,0,0,1
6,21,8,0.1,0.2,0.5,2.5,0,0,1
6,22,13,0.3,0.3,0.8,4,0,0,1
6,23,7,0.1,0.2,0.4,2.2,0,0,1
6,31,27,0,0,0,13,0,0,0
6,38,10,0,0.7,0.7,3.6,0,0,1
6,39,4,0,0.3,0.3,1.4,0,0,1
6,71,12,0,0.5,1,2.4,0,0,1
6,72,10,0,0.4,0.8,2.1,0,0,1
6,95,4,0,0.2,0.6,1.1,0,0,1
6,134,5,0.1,1,0.2,0.6,0,0,1
6,135,31,0,10.1,0.7,0,0,0,1
6,144,26,0,1.8,2.6,4.4,0.4,0,1
6,145,11,0.4,1,1.4,1.3,0,0,1
6,159,3,0,0.1,0.7,0.1,0,0.1,1
6,182,8,0.4,0.7,0.9,1.4,0,0,1
6,228,13,0,0.7,1.5,2.8,0,0,1
6,229,1,0,0.1,0.1,0.2,0,0,1
6,246,6,0.3,0.1,0.6,1,0,0,1
6,247,4,0.2,0,0.4,0.7,0,0,1
7,30,9,0.3,1.7,0,1.7,0,0,1
7,31,47,1,0,1,14,0,0,0
7,32,2,0,0.4,0,0.4,0,0,1
7,47,9,0,0.1,0.8,2.9,0,0,1
7,93,4,0,0.2,0.6,1.1,0,0,1
7,94,2,0,0.1,0.3,0.5,0,0,1
7,126,2,0,0.3,0.2,0.2,0,0,1
7,139,7,0,2.3,0.1,0,0,0,1
7,140,3,0,0.2,0.3,0.5,0.1,0,1
7,142,12,0,0.8,1.2,2,0.2,0,1
7,143,30,1,2,3,5,0,0,0
7,144,30.5,1,1,0,10,0,0,0
7,159,1,0,0,0.2,0.1,0,0,1
7,161,6,0.5,1,0.5,0.8,0,0,1
7,162,14,1.1,2.2,1.1,2,0,0,1
7,163,1,0.1,0.2,0.1,0.1,0,0,1
7,218,2,0.2,0,0.2,0.3,0,0,1
7,246,3,0.1,0.1,0.3,0.5,0,0,1
8,31,7,0,0.8,0.3,2,0,0,1
8,33,2,0,0.2,0.1,0.6,0,0,1
8,46,14,0,0,2.2,3.3,0,0,1
8,47,26,0,0,3.9,6.2,0,0,1
8,48,4,0,0,0.6,1,0,0,1
8,93,10,0.2,0.2,0.8,3,0,0,1
8,126,1,0,0.1,0.1,0.2,0,0,1
8,139,22,2.7,2.8,2.8,2.7,0,0,1
8,143,5,0.2,0.4,0,1.4,0,0,1
8,144,23.5,1,1.8,0.3,6.5,0,0,1
8,162,15,0,2.3,3.8,0.3,0,0,1
8,163,2,0,0.3,0.5,0.1,0,0,1
8,216,14,0.3,2.1,0.5,2.6,0,0,1
8,217,13,0.3,2,0.4,2.4,0,0,1
8,218,2,0,0.3,0.1,0.4,0,0,1
8,253,4,0.1,0.7,0.2,1.1,0,0,1
8,254,4,0.1,0.7,0.2,1.1,0,0,1
9,35,2,0,0.2,0.1,0.6,0,0,1
9,36,10,0,1.2,0.4,2.8,0,0,1
9,46,2,0,0,0.3,0.5,0,0,1
9,48,2,0,0,0.3,0.5,0,0,1
9,83,2,0.1,0.2,0.4,0,0,0,1
9,84,2,0.1,0.2,0.4,0,0,0,1
9,86,4,0.2,0.1,0.2,0.8,0,0,1
9,92,4,0.1,0.1,0.3,1.2,0,0,1
9,93,3,0.1,0.1,0.2,0.9,0,0,1
9,139,25,5,3,2,2,0,0,0
9,141,10,0.4,0.8,0.1,2.8,0,0,1
9,142,5,0.2,0.4,0,1.4,0,0,1
9,143,9,0.4,0.7,0.1,2.5,0,0,1
9,215,47,0,1,7,9,0,0,0
9,216,34,1,2,0,11,0,0,0
9,254,5,0.1,0.8,0.3,1.4,0,0,1
10,1,9,0,0.7,0.2,2.9,0,0,1
10,82,3,0.1,0.4,0.5,0.1,0,0,1
10,83,44,2,2,1,8,0,0,0
