x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
7,120,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
8,79,98,0,0,0,0,0,0,11,204,0,0,0,0,0,0,0,0
8,80,61,45,173,760,83,63,191,16,151,425,1163,6436,761,615,1960,933,7599
8,81,27,0,0,0,0,0,0,9,67,0,0,0,0,0,0,0,0
8,88,40,33,79,608,56,93,102,20,121,284,662,5476,647,850,1182,687,6138
8,102,91,72,71,1337,127,68,427,27,239,704,583,11839,1125,636,4194,1408,12422
8,115,563,317,239,12084,1030,118,374,144,1393,2406,1434,95487,9684,644,2719,12323,96921
8,116,8,5,8,172,22,15,6,4,22,5,30,865,156,90,36,180,895
8,117,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
8,118,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
8,119,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
8,123,13,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0
9,88,192,381,641,6363,1321,301,522,61,501,2907,3325,38602,10646,1983,4449,7004,41927
9,114,2187,3256,3527,65879,15283,737,1845,349,4988,20515,18450,441320,95899,4008,12767,69406,459770
9,115,92,71,39,1938,332,27,58,32,251,549,300,15430,3082,196,400,1977,15730
9,118,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
9,119,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
9,120,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
9,121,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
9,122,5,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
9,126,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
10,79,60,44,212,723,55,125,224,14,182,412,1704,6266,503,954,2315,935,7970
10,81,75,28,282,895,42,125,125,24,172,223,1527,6971,299,1148,1183,1177,8498
10,90,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
10,100,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,101,6,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
10,113,911,1046,3420,31627,3972,360,1107,173,2084,5918,10465,210317,31411,1997,7227,35047,220782
10,114,3333,1718,5507,93244,5168,937,4542,549,8512,10271,29366,633816,37519,4398,33470,98751,663182
10,117,6,10,1,214,91,0,0,4,24,83,7,2067,690,0,0,215,2074
10,121,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
10,124,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,125,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
11,81,50,37,281,712,72,53,137,21,114,271,1552,4222,423,263,1024,993,5774
11,89,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
11,90,169,120,159,3053,428,156,233,69,540,998,1377,25285,4438,1198,2171,3212,26662
11,92,5,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
11,100,235,133,135,4321,302,125,479,87,659,1200,1117,35890,2824,631,4718,4456,37007
11,101,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
11,102,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
11,112,850,366,1066,20113,1180,127,658,215,2079,2459,7895,148686,10238,859,5151,21179,156581
11,113,136,29,75,2524,208,26,59,46,345,180,364,18594,1943,161,453,2599,18958
11,114,41,28,3,1420,285,8,6,19,93,238,7,10409,2944,30,24,1423,10416
11,118,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
11,121,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
12,89,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
12,101,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
12,112,295,146,238,6233,574,78,266,97,756,1049,1531,46560,5186,492,2314,6471,48091
12,114,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
12,116,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
13,100,7,7,0,104,12,2,5,6,28,70,0,1519,124,33,46,104,1519
13,101,8,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0
13,102,35,4,14,597,15,12,200,12,110,40,88,6105,201,104,2362,611,6193
13,110,1244,1491,4252,39568,3644,1796,966,497,3241,6965,14500,223315,23093,9954,5030,43820,237815
13,111,5786,7016,10814,183440,18092,4696,4975,1367,14059,34949,49476,1154150,127468,24669,27852,194254,1203626
13,112,198,286,70,5207,1334,128,55,96,571,2089,335,41614,13041,757,351,5277,41949
13,116,17,0,0,0,0,0,0,9,56,0,0,0,0,0,0,0,0
14,93,6,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
14,100,10,2,2,179,0,0,16,3,26,10,14,1902,0,0,207,181,1916
14,101,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
14,102,17,10,4,274,2,2,37,7,54,114,48,2807,16,8,398,278,2855
14,109,638,1340,1152,22940,4924,234,448,36,1343,8449,5155,155960,37861,1205,2862,24092,161115
14,110,40,60,7,1006,199,24,12,18,108,467,15,6951,1830,104,65,1013,6966
14,116,23,0,0,0,0,0,0,10,81,0,0,0,0,0,0,0,0
15,91,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
15,93,33,10,61,302,41,25,40,16,89,104,510,2538,467,210,397,363,3048
15,95,10,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
15,96,252,412,182,5596,1353,212,1384,45,608,3988,1390,49313,12103,1130,15038,5778,50703
15,102,5,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
15,108,327,300,235,8396,682,34,246,76,809,2126,1502,58784,5760,162,1754,8631,60286
15,109,2396,3811,3799,78556,13626,499,1861,476,5627,22228,17913,514392,100242,2525,12347,82355,532305
15,110,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
15,120,7,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
15,123,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
16,92,4,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
16,93,147,78,205,2408,279,123,699,70,456,747,1619,21087,2912,1046,7517,2613,22706
16,107,364,100,223,9257,406,67,176,119,973,711,1672,74517,3664,461,1444,9480,76189
16,108,1635,1404,3369,54036,5751,577,791,324,4202,8348,15687,361980,39972,2843,5160,57405,377667
16,118,17,13,7,348,126,4,0,12,73,147,49,3332,1423,20,0,355,3381
17,93,61,14,55,802,54,44,106,12,139,138,372,5949,498,173,1011,857,6321
17,94,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
17,106,411,101,298,7513,452,114,266,107,1042,818,1971,58877,3327,670,1998,7811,60848
17,107,16,13,12,377,38,6,18,3,38,71,53,2328,323,26,90,389,2381
17,114,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,118,7,6,0,164,84,8,0,5,34,60,0,1763,1056,80,0,164,1763
17,120,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,121,6,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
18,91,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
18,92,15,10,29,227,14,21,2,7,49,84,170,1225,74,137,10,256,1395
18,93,519,293,452,6710,780,95,2044,71,1385,2941,4237,66892,8051,750,23063,7162,71129
18,94,46,58,39,869,115,15,112,10,120,478,138,6718,1093,66,1086,908,6856
18,105,169,71,69,5634,960,9,53,14,366,556,433,42497,8885,46,246,5703,42930
18,112,4,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
18,114,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
18,118,21,0,0,0,0,0,0,13,79,0,0,0,0,0,0,0,0
18,119,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
18,120,16,16,0,294,118,0,0,9,60,214,0,3003,1520,0,0,294,3003
19,91,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
19,92,1608,1323,7646,60261,3489,1954,2759,414,4070,7769,37909,244430,21185,8973,19826,67907,282339
19,93,271,49,279,3581,247,55,169,61,620,365,1583,28084,2150,342,1720,3860,29667
19,105,2106,2753,1143,53911,2457,370,1338,315,5297,11207,7402,385890,17722,1699,10302,55054,393292
19,111,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
19,116,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
19,118,10,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
19,119,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
19,121,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
20,91,10,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0
20,92,154,118,575,4953,269,156,213,29,419,856,3226,29439,2210,892,1516,5528,32665
20,93,9,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0
20,94,41,0,0,0,0,0,0,10,86,0,0,0,0,0,0,0,0
20,96,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
20,101,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
20,111,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
20,116,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
20,117,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
20,118,18,4,0,171,91,0,0,6,40,28,0,2144,1350,0,0,171,2144
20,119,37,4,801,243,62,20,15,8,99,7,1294,1761,681,38,24,1044,3055
20,120,55,0,0,0,0,0,0,15,135,0,0,0,0,0,0,0,0
20,121,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
21,90,120,86,277,2321,248,159,317,52,295,724,2009,16718,2019,944,3081,2598,18727
21,91,630,389,1673,12651,1355,728,1278,185,1600,3539,9935,86678,11631,4937,13449,14324,96613
21,93,2736,2598,5217,66111,9824,1885,4569,380,6558,17530,28651,472121,76118,10040,34829,71328,500772
21,94,52,9,58,965,70,20,35,16,109,39,438,7757,705,100,274,1023,8195
21,96,34,0,0,0,0,0,0,10,99,0,0,0,0,0,0,0,0
21,102,265,331,397,5800,985,370,508,70,705,2802,2752,43655,7542,2270,5213,6197,46407
21,113,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
21,118,6,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
21,119,18,0,0,0,0,0,0,6,42,0,0,0,0,0,0,0,0
21,120,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
21,121,7,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
22,90,10,29,56,300,18,13,37,6,31,262,455,2388,136,87,452,356,2843
22,93,59,12,34,931,36,37,28,14,123,52,184,7406,295,330,225,965,7590
22,94,105,13,145,1875,135,30,45,23,229,160,1347,15937,1439,130,332,2020,17284
22,106,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
22,107,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
22,116,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
22,118,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
22,119,19,25,36,394,134,14,7,9,57,157,99,2960,1541,30,11,430,3059
22,120,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
22,121,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
23,94,259,205,342,5393,1185,159,484,46,646,1448,2065,40889,9038,745,4717,5735,42954
23,95,25,0,0,0,0,0,0,6,72,0,0,0,0,0,0,0,0
23,103,99,12,21,1776,124,22,32,26,235,55,125,12042,1075,132,215,1797,12167
23,104,448,65,262,10689,233,30,104,94,1056,331,1507,73774,1919,213,697,10951,75281
23,106,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
23,109,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
23,121,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
24,93,8,1,15,29,0,0,0,4,20,6,94,211,0,0,0,44,305
24,95,142,134,713,5701,252,30,431,8,309,823,3119,39109,2351,167,2126,6414,42228
24,96,18,0,5,231,27,0,6,6,35,0,48,2113,345,0,48,236,2161
24,103,1320,741,4546,43947,4696,367,1289,179,3239,4742,18846,284770,29869,1305,7946,48493,303616
24,107,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
25,93,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
25,95,282,182,242,5910,560,113,193,86,652,1543,1695,45041,4790,749,1448,6152,46736
25,96,78,10,73,1667,54,22,14,24,199,133,258,11685,322,62,100,1740,11943
25,102,665,172,399,14468,1082,282,437,139,1715,920,2711,96912,6546,1056,3033,14867,99623
25,103,54,0,0,0,0,0,0,15,126,0,0,0,0,0,0,0,0
25,105,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
26,92,75,43,62,1211,172,7,88,21,168,392,502,11515,1917,35,862,1273,12017
26,94,11,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
26,102,409,116,176,9235,313,49,189,123,1030,809,1455,71195,2656,272,1525,9411,72650
26,106,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
27,93,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
27,94,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
27,95,34,0,5,375,26,5,12,13,76,0,41,4084,249,25,124,380,4125
27,101,1759,873,3036,51835,2958,410,2602,261,3996,4377,11886,323011,17769,1683,10700,54871,334897
27,102,32,4,3,871,29,0,8,10,77,34,9,7236,341,0,61,874,7245
27,106,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
28,91,141,0,0,0,0,0,0,40,329,0,0,0,0,0,0,0,0
28,94,12,4,20,111,9,0,7,5,24,42,347,1063,86,0,84,131,1410
28,107,26,7,274,701,61,41,9,4,56,7,468,1431,216,53,15,975,1899
29,83,4,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
29,84,217,0,0,0,0,0,0,16,457,0,0,0,0,0,0,0,0
29,100,6,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
29,105,3,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
30,83,59,19,91,1014,71,48,53,22,131,174,568,4726,418,240,508,1105,5294
30,84,88,30,241,2879,120,181,103,26,200,111,1075,8866,548,584,755,3120,9941
30,91,107,0,0,0,0,0,0,40,230,0,0,0,0,0,0,0,0
30,94,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,100,17,32,13,473,184,16,8,4,49,103,38,1816,832,30,36,486,1854
30,103,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,105,13,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
31,84,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
31,92,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
31,99,105,38,379,1506,230,100,141,36,271,163,1090,6638,1607,309,473,1885,7728
31,100,30,7,22,449,47,18,11,14,78,31,80,2201,295,48,50,471,2281
32,91,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
32,92,113,91,157,2071,104,29,95,36,308,657,906,16499,777,257,989,2228,17405
32,93,166,35,136,3255,140,34,73,45,427,287,1317,25210,1588,194,652,3391,26527
32,97,6,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
32,99,10,0,13,16,2,1,1,4,24,0,47,43,5,1,1,29,90
33,90,313,134,352,5806,441,92,267,82,810,1051,2608,43394,3664,574,2181,6158,46002
33,91,32,1,3,411,4,16,9,7,87,3,20,2915,12,86,49,414,2935
33,92,12,0,24,231,5,7,12,4,30,0,179,1820,50,78,78,255,1999
33,96,145,57,74,2537,322,11,285,62,391,524,477,21499,3485,59,1975,2611,21976
33,97,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
33,98,13,14,10,174,63,2,6,5,31,80,17,1405,554,8,52,184,1422
33,99,11,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
34,82,18,0,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0
34,83,59,52,266,1505,128,90,115,9,166,314,1722,6524,604,352,1038,1771,8246
34,90,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
34,94,25,72,3,556,136,6,0,12,67,629,28,4921,1404,37,0,559,4949
34,95,22,0,0,0,0,0,0,6,58,0,0,0,0,0,0,0,0
35,83,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
35,91,168,32,212,3314,172,80,66,55,505,234,1138,27824,1613,407,491,3526,28962
35,98,15,2,11,112,13,1,8,7,37,14,74,941,180,4,50,123,1015
36,82,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
36,91,86,0,0,0,0,0,0,11,249,0,0,0,0,0,0,0,0
36,93,217,63,65,3488,320,110,111,63,563,447,509,26922,3079,609,1082,3553,27431
36,94,5,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
37,82,63,0,0,0,0,0,0,7,179,0,0,0,0,0,0,0,0
37,89,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
37,93,392,172,268,9425,560,138,197,92,1072,980,1778,66313,4786,973,1325,9693,68091
37,97,112,0,0,0,0,0,0,4,327,0,0,0,0,0,0,0,0
38,81,7,0,3,53,13,0,0,5,22,0,19,441,146,0,0,56,460
38,97,6,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
39,82,80,70,415,2673,199,234,73,32,199,446,1916,10491,1148,805,546,3088,12407
39,101,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
40,82,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
40,88,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
40,100,98,0,0,0,0,0,0,8,238,0,0,0,0,0,0,0,0
41,82,2,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
41,90,5,7,11,146,8,8,0,4,15,14,57,709,32,46,0,157,766
42,82,75,15,132,1480,109,82,70,39,199,139,918,6959,724,556,627,1612,7877
42,87,270,0,0,0,0,0,0,5,810,0,0,0,0,0,0,0,0
42,89,12,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0
42,92,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
43,82,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
43,87,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
43,88,102,185,1078,5984,507,518,177,44,246,372,2840,13641,1716,1100,349,7062,16481
43,89,37,30,52,873,80,40,7,15,83,168,275,4547,401,166,44,925,4822
43,92,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
44,81,3,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
44,87,53,21,32,662,56,22,53,18,111,141,156,4915,525,281,417,694,5071
45,80,117,115,261,2520,199,238,287,35,278,1046,1532,15990,1323,1321,2610,2781,17522
45,81,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
45,87,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
45,91,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
46,90,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
47,87,11,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0
48,86,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
49,87,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
50,82,117,33,233,3386,271,50,28,15,250,173,1126,19519,2133,183,197,3619,20645
50,83,19,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0
50,85,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
50,86,92,0,0,0,0,0,0,20,238,0,0,0,0,0,0,0,0
