x,y,val
11,2,683
14,0,1400
9,2,20
4,2,532
3,3,76
11,7,28
7,6,6
2,0,1221
4,8,2078
10,15,940
1,1,4155
1,4,1055
12,5,51
2,3,456
11,0,303
3,8,1335
4,5,220
15,1,77
10,6,67
7,10,34
12,11,205
6,7,983
7,8,18
5,4,1077
6,14,11279
9,6,23
11,6,317
1,7,323
10,13,501
5,5,358
7,5,410
11,5,243
2,11,2709
3,15,2763
13,0,5296
9,13,6760
14,14,130
15,10,131
11,14,180
12,12,203
0,6,662
9,15,36
5,1,535
10,5,32
1,0,2218
2,1,5085
2,14,302
3,5,1487
13,15,108
8,14,570
10,2,473
5,8,357
5,15,1908
2,4,626
11,3,95
7,1,352
11,13,154
5,2,4843
3,2,277
4,9,208
2,2,2558
7,4,108
11,1,2201
2,5,258
12,1,482
4,4,2278
13,8,1960
9,3,1101
9,8,268
15,15,27
8,5,1223
0,1,614
4,1,331
6,12,802
10,11,243
1,2,4439
0,0,488
0,10,34504
13,13,164
0,3,2314
4,12,3307
10,3,174
13,1,30
2,8,318
10,9,686
14,11,3371
7,12,2752
14,5,214
4,7,2386
9,1,140
1,12,807
7,15,194
8,7,3
15,8,163
8,8,393
9,9,1015
12,13,179
8,2,107
15,2,42
13,6,124
14,1,339
12,7,8
12,2,251
14,3,117
14,8,225
15,4,404
8,13,1637
14,13,104
14,10,185
15,7,106
2,9,463
15,6,228
6,5,165
3,7,1398
10,7,1371
6,15,481
13,12,135
13,9,299
3,6,512
13,10,93
1,3,204
8,10,66
7,0,550
4,11,1021
0,4,1592
5,13,553
12,14,1353
15,11,962
15,3,64
15,14,8
1,8,433
8,0,89
4,10,212
9,5,353
10,8,34
9,14,495
2,10,297
7,9,524
10,10,663
4,13,254
11,12,1641
0,7,1445
6,4,317
4,0,707
5,3,2339
0,9,2352
12,4,137
13,3,831
3,11,221
14,6,256
6,10,1173
14,15,264
6,6,196
3,12,577
7,3,217
4,14,337
4,6,548
3,0,908
10,0,107
13,5,163
11,9,531
1,6,111
10,1,405
13,11,51
13,14,684
12,10,73
12,3,120
12,9,186
8,6,26
6,9,72
2,13,2757
12,8,239
11,15,439
5,14,730
1,10,1683
7,2,327
8,12,302
8,3,126
0,5,189
12,15,143
10,12,1240
2,12,560
3,14,492
7,11,74
4,15,1026
11,4,810
15,13,93
9,0,76
8,11,319
13,2,186
2,15,633
6,13,161
12,6,30
13,7,517
14,7,168
5,12,539
8,1,1311
1,13,282
7,7,142
1,5,262
6,1,158
11,11,4426
14,2,31
8,4,495
6,2,1463
3,13,323
11,10,27
1,11,1867
3,9,53
5,9,460
6,0,906
0,11,435
6,11,1182
14,12,396
9,12,770
9,11,1
2,6,472
15,5,4068
4,3,502
5,6,647
3,10,83
10,14,379
14,4,306
9,4,256
15,12,223
2,7,335
15,0,470
14,9,129
13,4,254
6,3,408
15,9,9
12,0,192
7,14,1692
0,2,2752
10,4,48
5,7,96
7,13,427
5,11,666
9,10,447
3,1,418
9,7,14
8,15,53
6,8,28
5,0,166
8,9,9
1,9,1654
0,8,2360
3,4,77
