x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
10,1,13729,12918,69,13254,18058,18494,16329,14057,13786,14449,14364,13405,13639,11840,10957,11157,9361,6178,3766,1917,470,113900,118225,232125
10,2,2293,2252,9,2159,1930,2288,2461,2142,2158,2465,2763,2667,2331,2516,2561,2718,2327,1377,777,343,81,19699,20939,40638
10,3,12158,11706,63,11260,14604,15266,14032,12331,12165,12728,12616,11702,12543,10116,9864,10645,9103,5290,2871,1452,434,102053,100870,202923
10,4,1510,1376,14,1431,1273,1444,1596,1439,1350,1522,1704,1777,1515,1867,1803,1958,1612,1015,543,234,65,13260,13808,27068
10,5,3395,3243,12,3124,2457,3288,3693,3334,3111,3486,3742,3856,3536,3674,3614,3978,3237,1979,1109,564,132,28755,29902,58657
10,6,7794,7392,24,7342,6767,8069,8360,7390,7335,7636,7802,7584,7777,7263,7252,7493,6025,3784,2217,983,222,63170,63281,126451
10,7,372,310,3,399,339,430,372,340,334,444,505,535,302,532,632,727,628,343,215,120,33,3813,4043,7856
10,8,442,419,0,386,353,379,415,413,373,471,467,470,418,478,547,600,448,311,174,67,21,3665,3987,7652
10,9,226,166,0,187,136,180,185,191,159,212,241,291,195,282,323,354,304,147,104,47,9,1844,2024,3868
10,10,237,203,0,274,226,293,260,234,259,256,375,383,253,414,356,359,282,212,135,43,17,2440,2605,5045
10,11,257,267,3,311,232,218,270,223,205,353,381,382,269,370,364,376,303,173,73,44,12,2365,2659,5024
10,12,152,175,0,135,80,150,191,158,154,168,219,191,185,214,203,225,161,114,84,27,9,1378,1571,2949
10,13,332,372,0,381,339,439,424,342,382,385,408,450,392,440,439,463,391,284,161,67,17,3325,3468,6793
10,14,28,31,0,42,46,42,18,42,37,45,74,101,27,100,116,125,84,55,42,19,0,473,608,1081
10,15,10,8,0,21,3,10,22,21,9,15,27,27,12,50,40,44,36,9,3,3,0,152,227,379
10,16,19,21,0,38,43,38,42,36,33,33,58,74,18,66,74,59,57,34,16,9,0,303,388,691
10,17,77,42,0,40,65,56,61,58,71,78,119,128,42,93,92,79,82,56,29,17,0,637,659,1296
10,18,6,6,0,6,3,10,6,6,6,12,7,10,9,7,9,7,6,9,3,0,3,70,64,134
11,0,1832,1587,3,1786,1452,1937,1821,1709,1654,2006,2301,2421,1739,2360,2501,2634,2255,1367,800,401,100,17251,17285,34536
11,1,9158,8575,42,8499,9176,11329,10929,9144,8977,9409,9537,9424,9053,8447,8013,8461,6945,4316,2473,1191,309,76520,76780,153300
11,2,4712,4410,16,4406,3325,3746,4441,3935,4150,4622,4576,4617,4701,4201,4055,4264,3426,1964,1159,612,132,35418,36127,71545
11,3,9266,8706,29,8892,7981,9134,9595,8810,8428,9145,9859,9453,9182,8403,7860,8450,7116,4317,2346,1127,311,73772,74781,148553
11,4,11854,11653,57,11303,11013,13998,13889,11933,11678,12482,13031,12498,11897,10497,9877,10805,9127,5902,3231,1590,428,98862,99983,198845
11,5,2576,2437,6,2326,2025,2458,2680,2439,2334,2616,2752,2995,2493,3057,2974,3090,2466,1545,943,441,106,22010,22689,44699
11,6,2828,2664,12,2864,2445,2914,3036,2689,2545,3107,3575,3394,2879,3137,3047,3341,2922,1747,952,399,112,24839,25638,50477
11,7,753,670,0,697,512,689,792,656,685,846,1037,1059,783,1077,1135,1174,922,478,255,164,45,6924,7359,14283
11,8,1802,1754,9,1805,1509,1784,1922,1691,1699,1897,2037,2166,1799,2048,2146,2298,1837,1158,717,355,76,16215,16246,32461
11,9,1004,838,9,946,819,955,977,932,881,1015,1099,1082,874,1198,1234,1269,1007,573,363,156,44,8585,8651,17236
11,10,424,374,3,440,262,424,434,354,373,486,574,570,357,645,584,646,487,302,160,80,25,3819,4188,8007
11,11,244,184,6,240,161,213,283,217,198,275,309,390,225,406,393,375,311,228,146,58,15,2415,2600,5015
11,12,220,153,0,195,122,185,189,207,165,174,256,318,194,330,373,296,300,142,125,36,16,1883,2162,4045
11,13,106,123,0,111,84,113,110,102,97,148,165,184,106,212,214,265,166,139,100,40,9,1270,1379,2649
11,14,195,122,3,150,147,139,146,124,151,181,170,196,169,280,288,216,225,142,96,41,15,1512,1670,3182
11,15,318,295,0,365,272,319,320,288,228,284,277,315,294,341,362,318,302,197,109,54,12,2608,2630,5238
11,16,134,143,0,123,144,152,117,135,110,143,167,174,123,204,189,195,150,119,77,41,6,1268,1314,2582
11,17,12,10,0,10,7,9,6,17,13,9,33,18,12,18,17,39,18,15,10,3,0,126,168,294
11,18,12,3,0,15,6,22,18,15,9,24,24,36,21,42,42,54,30,16,12,3,0,194,232,426
11,19,0,3,0,3,3,6,3,0,3,3,9,9,10,12,9,12,15,9,0,0,0,53,63,116
11,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,32,40,0,28,12,38,32,16,40,28,56,75,34,65,110,111,114,56,12,14,0,425,479,904
12,1,74,82,0,61,35,62,91,78,98,91,157,185,66,203,318,324,267,109,40,27,6,1113,1282,2395
12,2,5932,5421,34,5483,4265,5394,5590,5474,5552,6004,6075,5971,5800,5593,5477,6084,5340,3114,1757,774,224,47759,47514,95273
12,3,7799,6809,16,7388,6145,7360,7922,7711,7743,8185,8351,7623,7484,6529,5694,6083,5155,3027,1526,650,150,58616,60632,119248
12,4,14352,14622,53,13956,22111,24213,20776,16902,14990,15581,15049,14314,14691,12556,11820,12272,10076,5780,3356,1600,492,130702,128872,259574
12,5,2106,2023,9,1940,1714,2008,2208,1917,1894,2125,2239,2341,2164,2127,1968,1975,1618,948,627,261,68,16750,17543,34293
12,6,6494,6191,18,6256,6309,7645,7426,6476,6332,7133,7184,6885,6380,6117,5684,6066,5083,3034,1795,777,206,54738,54657,109395
12,7,1160,1150,3,1185,1029,1290,1352,1022,1020,1350,1481,1644,1232,1483,1584,1631,1356,836,472,231,41,11167,11369,22536
12,8,1802,1381,6,1798,1425,1765,1769,1495,1583,1984,2036,1971,1590,1821,1955,2145,1764,996,655,258,57,15095,15131,30226
12,9,638,553,0,584,429,553,588,529,525,621,741,773,609,709,734,775,624,333,179,92,18,5180,5531,10711
12,10,7290,6463,17,7204,6212,7490,7814,6810,7099,7884,8354,7434,6710,6815,6458,7026,5928,3754,2135,905,152,59696,60221,119917
12,11,951,806,3,1043,803,926,943,813,847,1093,1235,1274,847,1355,1360,1435,1063,661,424,174,30,8660,9299,17959
12,12,830,739,6,782,687,701,814,716,755,803,886,950,823,964,1076,1025,854,553,335,144,23,7237,7222,14459
12,13,9,9,0,24,9,12,15,18,15,15,55,49,12,35,61,34,41,34,12,6,0,226,268,494
12,14,123,125,0,131,109,145,108,78,117,149,131,151,121,159,180,172,156,93,60,27,9,1123,1202,2325
12,15,38,15,0,22,31,15,24,18,21,45,52,51,26,59,42,74,45,27,9,6,0,249,325,574
12,16,107,100,0,78,61,74,119,131,105,97,105,113,122,155,169,143,107,84,53,19,3,951,1054,2005
12,17,87,90,0,82,100,79,88,78,79,83,132,123,73,103,126,108,89,98,59,24,3,817,905,1722
12,18,116,126,0,100,104,129,127,130,102,129,159,151,122,153,133,133,108,107,57,32,5,1064,1114,2178
12,19,0,0,0,0,3,0,3,6,3,0,3,0,0,3,6,6,6,0,0,0,0,6,28,34
12,20,0,3,0,6,3,0,0,6,3,6,6,0,0,6,3,13,0,3,3,0,0,24,26,50
12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
12,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12,23,0,3,0,0,0,6,4,3,3,9,3,0,0,0,3,3,0,0,0,0,0,16,13,29
13,2,1706,1711,3,1596,1337,1705,1937,1658,1699,1980,1986,2005,1752,1658,1665,1901,1608,868,451,183,38,14489,15016,29505
13,3,126709,124869,509,113085,107989,158786,173192,154942,144001,145014,132908,124102,126793,100969,86146,84220,71278,40584,23007,11353,3557,1029251,1024770,2054021
13,4,14609,13327,16,13063,9981,12277,14303,14732,14758,15144,13942,12603,15146,10164,8676,8851,7557,4476,2248,975,285,102587,104564,207151
13,5,1944,1843,6,1889,1358,1762,1992,1750,1771,2056,2138,2187,2039,2107,2066,2270,1699,984,590,248,97,15997,16924,32921
13,6,78,105,0,121,82,102,126,102,117,120,181,207,104,202,244,281,247,123,73,29,3,1261,1413,2674
13,10,735,631,0,693,685,777,831,673,652,700,707,728,661,704,700,828,736,461,293,119,27,6291,6065,12356
13,11,226,211,3,229,140,149,229,274,204,205,347,405,226,362,370,478,363,216,101,48,18,2324,2467,4791
13,12,3042,2761,9,2778,2204,2814,3049,2859,2964,3132,3191,3080,3017,2842,3042,3135,2575,1706,938,445,112,24610,25027,49637
13,13,121,95,0,130,91,87,134,90,94,123,160,188,90,165,214,183,154,102,55,28,3,1095,1244,2339
13,14,42,52,0,36,9,34,45,46,30,49,35,84,21,89,91,93,73,37,21,13,3,450,511,961
13,15,718,655,3,587,590,711,757,617,522,610,662,659,666,685,678,653,557,410,214,106,27,5519,5548,11067
13,16,195,190,3,192,123,171,168,169,179,174,216,240,166,246,287,258,209,103,88,28,4,1696,1810,3506
13,17,263,274,0,246,270,312,336,291,275,277,315,291,296,354,301,328,310,207,128,58,6,2517,2588,5105
13,18,0,3,0,0,0,0,3,0,3,3,6,15,0,12,12,12,9,6,3,3,0,35,58,93
13,19,0,0,0,0,0,0,6,3,0,0,0,0,0,6,9,6,6,0,3,0,0,13,30,43
13,20,3,6,0,6,0,3,6,6,0,3,6,6,6,3,6,12,9,15,3,0,0,27,57,84
13,21,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,6,3,0,6,0,0,21,12,33
13,22,3,0,0,0,6,4,3,3,0,6,21,16,3,12,4,9,8,9,3,3,0,40,49,89
13,23,10,11,0,3,6,7,23,23,15,19,12,16,14,15,19,10,14,3,0,0,0,97,115,212
14,0,408,308,6,360,292,327,398,377,379,380,503,554,380,571,699,607,478,311,145,59,20,3694,3824,7518
14,3,757,597,3,751,471,548,696,605,748,959,1007,1008,680,1014,864,966,764,293,137,54,26,6065,6893,12958
14,4,1948,1888,12,1916,1751,2407,2400,2135,2076,2200,2620,2672,2010,2489,2589,3120,2603,1537,828,388,94,19855,19894,39749
14,5,495,386,6,477,414,442,459,434,403,517,612,721,453,728,817,866,759,434,225,99,19,4666,5020,9686
14,12,145,155,0,172,117,144,170,151,158,181,243,246,170,307,275,270,199,148,63,32,9,1632,1757,3389
14,13,1466,1485,3,1438,1057,1193,1535,1399,1429,1496,1580,1495,1527,1451,1389,1476,1187,790,468,249,50,11863,12334,24197
14,14,519,574,3,419,331,406,528,454,521,521,508,513,542,539,539,541,399,283,137,59,17,4075,4380,8455
14,15,36,36,0,44,40,37,30,33,42,66,84,91,35,114,112,145,101,52,27,25,0,499,638,1137
14,16,264,224,0,247,176,239,246,222,202,269,302,355,237,353,389,352,272,196,111,54,13,2302,2452,4754
14,17,22,33,0,27,24,30,33,47,28,49,44,90,34,78,75,73,45,34,15,3,0,378,401,779
14,18,15,9,0,17,16,17,24,25,28,37,34,31,18,64,60,35,19,17,6,0,3,210,290,500
14,19,153,173,0,148,188,216,253,178,185,195,266,234,189,247,230,230,165,135,64,36,4,1698,1767,3465
14,20,21,21,0,18,29,40,26,23,21,34,49,35,16,41,31,67,40,18,14,4,0,253,285,538
14,21,765,790,6,681,692,975,1115,875,787,819,913,1041,825,1032,907,856,636,561,309,149,24,7223,7510,14733
14,22,1077,1139,0,1035,1116,1454,1472,1213,975,1227,1341,1397,1147,1216,1010,1022,777,592,361,136,17,9490,10227,19717
14,23,9,9,0,10,0,0,6,13,7,6,3,6,9,7,20,15,9,3,3,0,3,56,72,128
14,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3
15,0,7,6,0,3,3,7,6,9,6,6,18,15,12,31,17,27,24,13,3,0,0,115,99,214
15,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,3,7
15,13,6398,6683,14,6054,11264,11435,9465,8035,7027,6793,6577,5883,6611,5455,5173,5370,4047,2581,1551,631,177,58670,58606,117276
15,14,659,532,3,551,338,490,581,611,512,635,572,583,605,714,670,657,564,311,169,83,20,4760,5206,9966
15,15,3255,3000,9,3222,3028,3672,3649,3243,3356,3505,3632,3602,3158,3645,3489,3379,2850,1979,1187,439,86,28291,29176,57467
15,16,704,674,6,746,491,654,733,659,709,738,778,809,773,795,844,813,621,373,177,106,18,5956,6287,12243
15,17,1364,1312,0,1463,1027,1335,1480,1332,1348,1642,1600,1350,1354,1438,1345,1418,1081,610,360,164,31,11296,11854,23150
15,18,211,210,0,191,113,206,233,224,220,242,274,357,205,362,366,322,271,127,84,25,12,1926,2208,4134
15,19,22,11,0,22,12,32,34,34,35,20,43,67,17,106,73,80,64,36,37,17,0,365,400,765
15,20,41,47,0,36,57,66,60,56,45,67,83,87,40,101,103,83,67,77,41,15,0,505,623,1128
15,21,41,44,0,37,38,72,64,44,51,63,102,94,50,106,124,140,115,54,39,3,0,545,727,1272
15,22,69,58,0,60,45,71,85,61,53,74,87,93,72,97,96,101,82,78,56,11,3,643,689,1332
15,23,23,9,0,15,18,29,26,14,17,18,26,34,13,35,45,39,26,14,9,6,0,185,243,428
15,24,0,0,0,3,3,4,3,0,0,6,3,9,0,3,6,0,7,3,3,0,0,16,38,54
16,14,6,3,0,3,0,0,6,3,3,3,12,9,9,15,18,12,0,9,3,0,0,51,61,112
16,15,96,74,0,93,53,60,78,72,87,106,94,114,79,122,147,157,102,69,32,14,3,782,865,1647
16,16,69,72,0,69,35,48,50,49,58,70,82,87,44,88,84,110,53,37,14,3,0,538,572,1110
16,17,4917,4549,21,4988,6904,6841,6334,5341,5164,5773,6176,5993,4851,5456,5195,5355,4443,2920,1705,720,164,46206,47660,93866
16,18,1900,1758,4,1923,1877,2132,2174,1878,1865,2221,2245,2230,1849,2224,2203,2319,1808,1187,683,297,80,17085,17734,34819
16,19,30,59,0,38,27,40,82,48,51,55,49,102,36,113,123,89,105,61,33,3,0,492,632,1124
16,20,6,9,0,3,6,13,21,15,18,9,18,51,0,56,57,84,42,44,27,9,3,159,267,426
16,21,25,39,0,44,41,33,56,28,33,42,49,108,28,121,145,147,114,97,41,21,3,566,683,1249
16,22,3,12,0,15,16,16,18,26,21,28,24,43,12,41,57,59,38,37,17,6,0,236,283,519
16,23,3,0,0,0,0,6,0,0,0,3,3,6,0,26,9,12,12,10,3,0,0,37,58,95
16,24,49,26,0,57,48,24,20,16,18,34,39,43,27,41,38,24,23,17,6,3,3,237,304,541
17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,6,9
17,18,791,655,0,773,630,766,847,689,709,891,1081,1046,681,1045,1037,1144,954,641,384,146,29,7256,7672,14928
17,19,226,183,0,268,263,232,264,213,191,284,297,345,208,418,492,455,388,243,184,59,15,2523,2712,5235
17,20,93,95,3,84,50,86,83,76,74,91,123,155,73,167,211,180,141,130,65,38,3,948,1022,1970
17,21,210,181,0,199,205,172,183,127,138,172,200,179,206,206,265,260,175,159,63,18,3,1549,1719,3268
17,22,6,0,0,9,0,6,3,6,3,12,14,19,3,18,15,20,12,6,6,3,0,69,88,157
17,23,0,0,3,0,0,3,0,3,0,3,3,3,0,10,14,13,7,10,3,0,0,34,42,76
18,18,463,335,3,447,373,426,403,430,408,420,502,562,459,601,670,748,464,325,170,45,13,4000,4243,8243
18,19,52,42,0,34,15,19,18,23,17,20,37,36,37,40,40,35,30,19,9,6,6,267,289,556
