x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
78,121,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
79,113,5272,33221,5051,181571,36335,28303,33032,691,14445,184043,20209,1101537,276297,147272,177194,186622,1121746
79,114,4623,16111,3011,113171,44279,13944,6251,1284,12905,110554,14203,875538,416760,90021,33046,116182,889741
79,115,1183,1598,3645,21722,8324,1637,2656,385,3114,10093,20729,169746,83569,9854,15899,25367,190475
79,116,600,1295,504,11050,6536,351,171,253,1383,8783,1227,98634,66686,1911,613,11554,99861
79,117,272,271,74,2642,1373,127,79,110,680,1935,346,22717,13397,607,201,2716,23063
79,118,194,284,2523,3647,1222,521,145,83,463,1262,5424,21042,10573,1371,245,6170,26466
79,119,59,73,104,812,160,84,22,32,149,193,178,1969,620,130,46,916,2147
79,120,247,705,1763,6269,876,589,338,91,519,2018,3542,19799,4355,1067,451,8032,23341
79,121,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
80,115,483,578,54,5303,2989,443,55,140,1252,4104,302,47526,30323,2948,366,5357,47828
80,116,3897,29381,7269,156049,43546,13089,13678,514,9539,152037,21285,990613,349491,60129,50976,163318,1011898
80,117,1942,9139,2442,60938,22615,5472,2254,843,5061,48791,8712,426198,207793,26618,9438,63380,434910
80,118,220,301,93,2560,1179,125,63,99,543,1928,571,21804,12324,600,201,2653,22375
80,119,57,0,0,0,0,0,0,22,132,0,0,0,0,0,0,0,0
80,120,26,49,56,506,27,187,41,14,63,217,153,1574,137,361,86,562,1727
80,121,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
81,112,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
81,117,132,372,187,3115,1423,339,75,65,341,1939,555,20361,11828,935,386,3302,20916
81,118,1167,10178,1781,49266,10551,6586,4408,336,2857,45661,5902,236813,68019,27551,18264,51047,242715
81,119,4511,42489,28884,235396,41091,23076,16518,958,10584,167462,75749,893174,218890,72426,46428,264280,968923
81,120,2128,28497,38933,179291,19072,20451,12091,508,4594,96364,84744,552606,95566,50145,25767,218224,637350
81,121,33,0,0,0,0,0,0,15,81,0,0,0,0,0,0,0,0
82,110,58,493,225,1196,127,114,220,36,177,4445,1290,9835,1204,867,1528,1421,11125
82,111,4,44,0,169,41,9,27,3,15,314,0,1582,516,56,265,169,1582
82,112,530,1308,392,14642,5470,1511,2975,36,1588,9075,2404,101991,40919,10651,24425,15034,104395
82,113,45,169,25,834,174,226,47,28,137,1393,142,6417,1624,1761,313,859,6559
82,114,870,493,213,4447,496,1072,1841,163,2522,4089,1537,35518,4591,8017,14659,4660,37055
82,115,2590,9380,4327,84315,23568,17244,17460,391,7153,65185,23977,616147,219806,105340,130852,88642,640124
82,117,83,0,0,0,0,0,0,13,235,0,0,0,0,0,0,0,0
82,119,1100,4144,18811,87801,9587,14908,2026,388,2711,8285,34809,189727,23110,29126,5203,106612,224536
82,120,570,1118,3555,21443,4100,4962,488,370,1568,4509,11159,94869,30794,13937,1422,24998,106028
82,121,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
83,110,970,6654,11271,28780,5823,5622,3617,159,2463,36329,62064,171766,44455,29838,18553,40051,233830
83,111,4613,23282,26846,143932,35407,21929,28422,778,12022,145747,114855,1026607,302149,141143,199375,170778,1141462
83,112,1721,1977,1334,40447,6858,3657,22872,153,5307,13855,7178,311920,58818,26403,181806,41781,319098
83,113,35,89,12,698,92,252,33,22,98,538,74,4831,747,1738,352,710,4905
83,114,27,58,81,689,52,297,66,17,63,330,362,3285,289,1531,346,770,3647
83,115,25,74,46,687,153,210,33,18,64,542,247,4557,1408,1111,192,733,4804
83,116,475,1080,580,13445,3539,2229,1818,209,1402,6773,2868,86608,31719,12549,9090,14025,89476
83,117,3785,14951,12088,102410,27762,12013,11703,1378,10140,78186,50257,631355,216261,71568,59102,114498,681612
83,118,2604,11074,10079,113698,34053,6849,23069,466,6627,57045,44771,633010,232647,32977,113711,123777,677781
83,119,1390,1850,11115,50602,5615,3898,11820,281,3475,7148,33881,188554,28785,9614,48635,61717,222435
83,120,154,220,1942,2440,547,665,100,58,421,596,4405,8396,3039,1511,439,4382,12801
83,121,10,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0
83,123,7,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
84,108,9,17,31,85,6,17,31,5,26,171,242,831,31,160,401,116,1073
84,109,13,19,34,152,17,44,44,9,44,152,211,1031,96,283,309,186,1242
84,110,28,0,0,0,0,0,0,15,88,0,0,0,0,0,0,0,0
84,116,6417,29280,9900,213563,57284,26938,34110,1323,17815,152506,44714,1223167,399214,137267,188181,223463,1267881
84,117,1901,5202,1858,51639,16156,5036,7093,735,5420,30505,7830,345266,144910,28425,35913,53497,353096
84,118,5327,24011,26143,162799,40729,6491,15462,1545,13441,113569,124461,958624,319103,29643,71671,188942,1083085
84,119,276,264,1291,4024,1081,447,185,130,684,1372,3601,20250,9041,1469,538,5315,23851
84,120,26,10,756,662,117,85,13,12,62,14,1698,1531,361,135,29,1418,3229
84,121,17,0,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0
84,122,46,0,251,45,2,6,9,17,157,0,605,97,3,14,20,296,702
84,123,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
85,109,168,387,1003,2008,217,291,651,106,496,4174,7823,18480,2158,2375,6470,3011,26303
85,112,376,1312,2337,10048,1380,1399,1731,91,958,7394,8136,62427,11324,9253,10625,12385,70563
85,113,3895,14597,9817,96834,32206,11668,8211,901,10336,84261,42848,653334,263312,75747,53063,106651,696182
85,114,4755,17659,5052,124012,45895,6902,8672,923,13874,121281,30633,974810,434622,50026,63333,129064,1005443
85,115,917,2995,442,16512,3042,1482,933,220,2487,17378,2267,106783,23998,8152,5241,16954,109050
85,116,3401,26191,8241,148899,31590,16416,18425,769,9272,137173,31125,870152,228433,89486,86733,157140,901277
85,117,2127,3710,12609,45688,9953,2283,3003,679,6424,17147,56577,300120,86849,12951,13133,58297,356697
85,118,4490,15555,30175,151525,37378,6648,21690,1310,12677,66695,139669,816596,255621,25334,98928,181700,956265
85,119,164,126,5062,4793,405,316,130,58,401,327,12605,12314,2651,663,289,9855,24919
85,120,131,131,3672,4858,327,459,148,49,362,271,7826,7684,693,635,288,8530,15510
85,121,13,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0
85,122,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
86,106,84,426,548,4296,1461,583,677,27,258,2338,3416,27537,9128,3770,5833,4844,30953
86,107,23,37,44,304,29,25,131,16,73,358,348,2863,260,348,1378,348,3211
86,108,41,27,64,415,46,60,168,23,130,210,531,3620,463,508,1674,479,4151
86,109,25,13,42,151,8,26,69,16,71,175,474,1584,36,319,656,193,2058
86,111,5505,9415,4038,108527,24483,24641,5724,1389,15603,42958,18913,616288,145105,153152,36245,112565,635201
86,112,248,20,21,680,30,13,82,66,668,146,227,5331,327,112,768,701,5558
86,113,1604,4219,1711,30321,12509,2825,2802,642,4707,29976,11237,257656,130737,22041,20855,32032,268893
86,114,150,419,79,2409,430,219,110,81,480,2823,330,16649,3427,1565,694,2488,16979
86,115,454,973,654,17421,5149,1144,647,141,1345,4094,1557,77684,27829,4390,3006,18075,79241
86,116,1287,2948,1212,49876,12031,5125,1129,579,3740,10581,3905,220409,73424,17885,4556,51088,224314
86,117,1419,2422,1447,37602,11531,3352,2712,274,4089,12268,5867,196997,69938,13473,12249,39049,202864
86,118,16,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0
86,119,62,9,802,236,22,24,46,22,159,20,1860,877,188,47,86,1038,2737
86,120,94,85,1974,3139,223,576,44,30,224,140,4461,3864,348,694,100,5113,8325
86,121,60,0,100,60,11,4,0,29,166,0,328,437,75,19,0,160,765
86,122,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
87,106,351,1153,2509,7126,1421,735,1816,73,887,7803,16363,48784,11461,4919,12268,9635,65147
87,107,47,50,69,461,42,32,189,26,142,580,606,4614,655,242,1902,530,5220
87,110,2281,823,1280,19575,1932,2172,3878,351,6669,5993,9380,160052,19116,17437,32576,20855,169432
87,111,1361,1691,1654,26859,2850,3938,7392,500,3765,8023,10538,164632,19690,22936,55616,28513,175170
87,112,38,76,10,916,273,52,35,14,116,472,61,7400,2908,383,420,926,7461
87,113,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
87,115,34,30,10,998,286,65,23,15,109,176,18,6313,2694,399,103,1008,6331
87,116,23,3,4,129,83,7,6,12,59,21,8,1011,697,32,36,133,1019
87,117,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
87,118,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
87,119,28,3,145,85,29,34,4,12,62,8,531,472,304,67,21,230,1003
87,120,39,0,0,0,0,0,0,11,173,0,0,0,0,0,0,0,0
87,121,22,0,0,0,0,0,0,11,53,0,0,0,0,0,0,0,0
88,105,16,4,13,107,9,16,45,9,46,36,130,1116,109,206,506,120,1246
88,106,75,50,119,743,74,102,175,44,242,425,761,6018,717,677,1529,862,6779
88,107,582,412,1582,8869,793,485,3933,174,1801,3235,13108,77601,7316,5159,36209,10451,90709
88,108,3381,2978,10012,66403,11431,832,9907,1540,10149,22675,67063,524093,116273,6623,76628,76415,591156
88,109,976,1024,2205,19808,2122,1090,3984,294,2816,7557,15815,149136,19266,6462,31209,22013,164951
88,110,2077,3918,4988,51265,4886,8342,5080,663,5695,22734,27982,338985,39215,52703,30505,56253,366967
88,111,1203,1277,370,14013,4211,807,2103,351,3252,9711,2411,112921,40913,5398,15882,14383,115332
88,114,101,46,1589,1956,211,194,133,18,244,87,2924,3067,396,272,213,3545,5991
88,115,14,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0
88,116,25,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0
88,119,16,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0
88,120,6,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0
88,121,17,0,0,0,0,0,0,6,39,0,0,0,0,0,0,0,0
89,104,295,367,1075,5113,826,1003,742,150,883,3097,6393,36304,7629,6969,5803,6188,42697
89,105,265,427,575,4997,671,350,1948,97,717,3287,3445,42421,6349,2342,16156,5572,45866
89,106,5542,17569,49133,324464,33809,19620,14281,2421,14966,82567,134788,1027075,174464,56482,78650,373597,1161863
89,107,2508,19084,15055,117595,22300,4204,6939,596,6572,103204,52242,582808,151042,19730,35030,132650,635050
89,108,6899,14841,18439,171708,48844,4697,10678,1361,20530,111119,114329,1402907,486411,33877,77106,190147,1517236
89,109,277,259,575,6007,565,227,1045,82,777,2001,4161,43432,5708,1647,8301,6582,47593
89,110,106,138,34,1353,456,59,93,41,290,983,202,9896,4168,366,632,1387,10098
89,111,14,22,942,656,154,50,36,4,75,40,1773,1397,299,90,72,1598,3170
89,112,15,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0
89,113,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
89,114,9,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0
89,115,222,290,1426,35525,1021,1251,154,42,501,367,1970,38358,1468,1783,174,36951,40328
89,116,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
89,118,51,0,0,0,0,0,0,12,124,0,0,0,0,0,0,0,0
89,119,130,160,1598,6160,359,509,33,37,361,295,2519,7407,540,703,38,7758,9926
89,120,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
89,121,18,0,0,0,0,0,0,9,51,0,0,0,0,0,0,0,0
89,122,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
89,123,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
89,124,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
90,103,78,57,83,801,104,167,291,38,199,517,930,7310,834,1408,3165,884,8240
90,105,824,822,1929,12828,1658,389,5892,298,2314,7560,15384,111872,17975,3557,49512,14757,127256
90,106,3110,3886,9429,71266,10959,2628,8264,1253,8708,23186,52132,451528,94103,12385,62168,80695,503660
90,107,187,178,436,6211,948,522,79,113,565,917,1445,24471,5941,1644,272,6647,25916
90,108,842,1264,1685,15862,4939,469,2516,348,2419,9259,11535,128793,47365,3486,19728,17547,140328
90,109,520,511,464,11326,2762,588,2733,94,1463,2949,3261,71071,16694,2719,22152,11790,74332
90,111,214,43,1658,3103,225,1493,125,26,442,104,4282,4695,338,1758,433,4761,8977
90,112,40,39,425,737,92,147,24,13,91,57,1171,1624,139,331,31,1162,2795
90,113,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
90,114,66,126,160,1941,359,255,12,21,149,686,316,4913,811,693,48,2101,5229
90,115,17,2,2,395,28,44,3,6,43,4,2,650,44,59,30,397,652
90,117,21,3,25,256,50,36,0,11,57,11,65,832,296,67,0,281,897
90,119,7,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
90,120,55,0,0,0,0,0,0,12,123,0,0,0,0,0,0,0,0
90,121,85,0,0,0,0,0,0,20,205,0,0,0,0,0,0,0,0
90,122,77,0,0,0,0,0,0,6,204,0,0,0,0,0,0,0,0
90,123,34,0,0,0,0,0,0,11,75,0,0,0,0,0,0,0,0
90,124,6,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0
90,125,5,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
91,102,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
91,104,1723,4729,10434,54699,6014,2462,9570,374,4438,22051,44506,265883,34654,8428,70936,65133,310389
91,105,5931,6242,30457,134110,14285,2576,33103,1318,16317,42754,176855,960954,126391,17024,253391,164567,1137809
91,106,186,172,65,1748,699,48,31,59,450,1102,415,14140,6967,337,220,1813,14555
91,107,55,61,15,612,198,27,5,30,180,426,43,4738,2046,151,21,627,4781
91,108,2551,4971,5528,74022,17114,2276,5835,620,6743,26028,25849,419222,107374,8677,31384,79550,445071
91,109,129,142,111,2454,811,66,170,15,387,688,491,11389,3972,173,1016,2565,11880
91,112,8,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
91,115,34,0,0,0,0,0,0,10,68,0,0,0,0,0,0,0,0
91,116,27,15,73,1967,171,203,19,16,84,27,162,3446,343,344,21,2040,3608
91,118,91,32,132,1975,91,85,5,15,194,50,217,3163,149,270,5,2107,3380
91,119,2506,0,0,0,0,0,0,4,5015,0,0,0,0,0,0,0,0
91,121,179,0,0,0,0,0,0,23,469,0,0,0,0,0,0,0,0
91,122,350,468,2120,10968,1206,356,201,44,867,567,4211,14553,1831,498,356,13088,18764
91,123,9,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
91,124,17,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0
91,125,10,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0
91,126,17,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
92,104,3725,5548,7950,69995,13899,2599,15203,637,10454,42189,58442,537922,122946,18903,113139,77945,596364
92,105,128,92,440,1380,401,82,59,41,313,535,2635,10679,4245,410,414,1820,13314
92,106,39,0,0,0,0,0,0,10,83,0,0,0,0,0,0,0,0
92,107,350,488,793,7088,2280,190,649,142,1014,2582,4432,42363,17714,713,3591,7881,46795
92,108,574,432,574,7819,2822,110,683,249,1679,3213,3644,64972,29738,684,5092,8393,68616
92,109,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
92,110,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
92,111,32,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0,0
92,112,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
92,113,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
92,114,12,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0
92,115,1030,5001,6094,173208,11082,10217,1204,193,2306,8258,8869,232210,19477,15025,1405,179302,241079
92,116,1611,3409,2933,101865,14350,8836,560,262,4305,6045,4647,172290,28273,15406,824,104798,176937
92,117,80,209,350,8468,707,766,58,28,201,347,644,13235,1366,1257,91,8818,13879
92,118,179,273,1409,15699,664,786,96,86,488,471,2134,22665,1174,1218,128,17108,24799
92,120,16,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0
92,121,27,0,95,248,8,41,0,7,75,0,171,295,8,52,0,343,466
92,124,128,0,0,0,0,0,0,8,258,0,0,0,0,0,0,0,0
92,125,126,0,0,0,0,0,0,31,303,0,0,0,0,0,0,0,0
92,126,71,0,0,0,0,0,0,6,132,0,0,0,0,0,0,0,0
93,102,47,53,191,563,63,32,273,27,125,477,1474,5151,799,191,2578,754,6625
93,103,6936,10326,20911,118042,22787,6846,23191,1720,19530,83141,142758,910141,231727,49060,179897,138953,1052899
93,104,72,42,20,762,248,44,45,16,209,260,148,4745,1888,218,190,782,4893
93,105,29,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0
93,106,20,0,0,0,0,0,0,7,42,0,0,0,0,0,0,0,0
93,107,540,512,1607,9533,2312,122,1850,290,1771,3510,10294,74003,22243,824,14388,11140,84297
93,108,6,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
93,109,20,0,0,0,0,0,0,4,77,0,0,0,0,0,0,0,0
93,110,12,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0
93,111,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
93,113,13,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0
93,114,694,465,562,20451,1532,2299,194,143,1728,813,902,32105,2833,3800,231,21013,33007
93,115,70,0,0,0,0,0,0,14,234,0,0,0,0,0,0,0,0
93,116,13,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0
93,117,3,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
93,123,41,0,0,0,0,0,0,18,112,0,0,0,0,0,0,0,0
93,124,5,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
93,125,516,0,0,0,0,0,0,29,1130,0,0,0,0,0,0,0,0
93,126,90,90,632,2020,112,556,61,19,194,195,898,2927,233,651,76,2652,3825
93,127,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
94,102,272,269,953,2256,331,189,410,113,772,2170,8110,18768,2986,1755,3188,3209,26878
94,103,7630,14039,41762,199529,23527,4443,18774,2255,19725,78095,177250,1206592,184654,22157,113877,241291,1383842
94,104,26,0,0,0,0,0,0,13,73,0,0,0,0,0,0,0,0
94,105,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
94,108,22,0,0,0,0,0,0,4,68,0,0,0,0,0,0,0,0
94,109,30,7,119,373,41,76,16,14,73,13,484,748,80,266,20,492,1232
94,110,4,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
94,111,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
94,113,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
94,120,179,98,9627,7729,115,141,928,24,300,249,36577,13121,448,399,2473,17356,49698
94,121,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
94,122,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
94,124,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
94,125,986,854,7747,18316,1228,784,1072,135,2070,1506,14172,36913,2396,1528,1791,26063,51085
94,126,9536,26656,143622,841838,49516,48760,20250,1761,19824,44056,258122,1519858,94824,95774,32664,985460,1777980
94,127,379,0,0,0,0,0,0,15,672,0,0,0,0,0,0,0,0
95,101,966,693,551,12971,1689,399,484,229,2537,5108,3218,100010,15603,3024,3390,13522,103228
95,102,1402,1205,3982,31898,4235,1099,1843,549,3841,8394,21410,204478,35942,6444,12648,35880,225888
95,103,4418,14466,37210,204644,32520,8659,7333,925,10964,74820,111329,963232,208131,31360,35384,241854,1074561
95,104,82,149,142,4087,658,378,88,29,221,241,235,6748,1164,574,144,4229,6983
95,105,6,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
95,110,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
95,112,14,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0
95,120,11,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0
95,122,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
95,123,10,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
95,124,18,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0
95,125,220,122,2149,9710,421,230,287,40,421,143,2845,13279,576,299,486,11859,16124
95,126,336,947,4857,7203,674,680,228,34,826,1717,7807,11757,1423,1298,342,12060,19564
96,100,2980,3416,4421,69147,8146,1087,3654,1199,9032,24490,30703,558431,78492,7461,29886,73568,589134
96,101,2799,5424,4608,73149,11882,2224,6272,916,8339,38550,32184,533860,93189,12652,54097,77757,566044
96,102,680,440,1163,13606,1937,402,1043,285,1964,3380,8492,108430,19034,2894,8526,14769,116922
96,103,170,500,1091,18957,2523,632,120,58,443,1165,1929,32773,7332,1044,265,20048,34702
96,104,54,14,55,312,75,28,0,19,137,36,69,942,319,85,0,367,1011
96,105,12,7,0,114,16,4,9,9,47,20,0,654,78,18,46,114,654
96,111,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
96,122,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
96,123,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
96,125,9,1,12,48,1,5,4,4,21,1,22,71,4,5,5,60,93
96,126,45,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,0
96,127,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
97,94,7,2,11,71,6,8,24,6,24,18,55,722,52,33,437,82,777
97,95,642,404,5577,11630,756,445,1764,189,1790,3195,30950,75363,5323,2895,12855,17207,106313
97,99,76,130,117,1043,147,27,130,36,195,1200,1003,9296,1317,277,1109,1160,10299
97,100,1874,1515,1436,37731,5714,567,2093,818,5690,12331,10066,325143,60087,4583,18409,39167,335209
97,101,15,0,0,0,0,0,0,8,41,0,0,0,0,0,0,0,0
97,102,11,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0
97,103,12,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
97,104,43,16,156,251,26,31,4,18,103,39,402,1060,135,138,6,407,1462
97,105,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
97,106,32,0,0,0,0,0,0,5,69,0,0,0,0,0,0,0,0
97,121,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
97,122,146,30,290,234,26,41,46,23,300,45,624,518,52,110,111,524,1142
97,123,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
97,125,96,0,0,0,0,0,0,4,205,0,0,0,0,0,0,0,0
97,127,74,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0
98,95,889,404,6389,18774,994,1115,2761,382,2300,2959,32495,104113,6222,7080,21337,25163,136608
98,99,190,291,459,3752,642,120,405,100,560,2579,3652,30118,5985,1171,3786,4211,33770
98,100,8581,10041,25176,312182,44627,9368,9594,2768,24162,62108,96724,1691300,336280,37387,63079,337358,1788024
98,101,67,17,16,659,184,5,7,38,224,140,113,5549,1958,26,47,675,5662
98,102,7,12,0,78,17,0,0,5,27,98,0,679,146,0,0,78,679
98,103,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
98,104,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
98,106,8,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
98,107,30,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0
98,122,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
98,123,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
98,124,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
98,125,14,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0
99,88,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
99,95,126,91,298,1909,154,123,445,44,377,853,3377,17164,1408,1314,4926,2207,20541
