x,y,value
0,9,830630
0,10,1661260
0,24,221259
0,25,509214
0,26,212204
0,27,86376
0,28,172752
0,35,175574
0,36,87787
0,63,715592
0,64,357796
0,76,272997
0,77,545994
0,78,661420
0,79,1322840
1,9,832058
1,10,1664116
1,24,442518
1,25,885036
1,35,351148
1,36,175574
1,63,357796
1,64,178898
1,78,1322840
1,79,2645680
1,91,224598
1,92,449196
2,9,831708
2,10,1663416
2,22,452676
2,23,226338
2,35,224110
2,36,448220
2,69,213434
2,70,426868
2,77,1779428
2,78,889714
2,82,1978622
2,83,3975844
2,84,371390
2,89,382208
2,90,764416
2,91,449196
2,92,898392
2,93,766019
2,94,1532038
2,95,1346996
2,96,673498
2,122,1420896
2,123,2841792
3,5,485020
3,6,242510
3,7,475682
3,8,237841
3,9,415854
3,10,831708
3,20,223366
3,21,446732
3,22,226338
3,23,113169
3,35,112055
3,36,224110
3,45,276770
3,46,138385
3,62,888620
3,63,444310
3,66,1358784
3,67,679392
3,69,426868
3,70,853736
3,71,215233
3,72,430466
3,77,889714
3,78,444857
3,82,989311
3,83,2182917
3,84,742780
3,89,191104
3,90,382208
3,93,1532038
3,94,3064076
3,95,673498
3,96,577624
3,97,481750
3,119,811650
3,120,405825
3,122,2841792
3,123,5683584
4,5,970056
4,6,968450
4,7,960710
4,8,1244608
4,9,1618112
4,10,808364
4,19,112211
4,20,336105
4,21,223366
4,36,84863
4,37,169726
4,45,553540
4,46,276770
4,62,444310
4,63,222155
4,66,679392
4,67,339696
4,71,430466
4,72,860932
4,96,481750
4,97,963500
4,99,515816
4,100,257908
4,102,527272
4,103,263636
4,119,1623300
4,120,811650
5,5,484974
5,6,484225
5,7,241711
5,8,384463
5,9,809056
5,10,404182
5,19,224422
5,20,448844
5,36,169726
5,37,339452
5,38,521852
5,39,260926
5,45,554180
5,46,277090
5,83,1588628
5,84,3177256
5,92,2133120
5,93,1066560
5,99,1031632
5,100,515816
5,102,1054544
5,103,857748
5,104,660952
6,18,749320
6,19,1498640
6,38,425652
6,39,212826
6,45,277090
6,46,138545
6,77,397972
6,78,198986
6,83,794314
6,84,1588628
6,92,1066560
6,93,533280
6,103,165238
6,104,497056
6,105,662836
6,115,318210
6,116,159105
6,118,573832
6,119,286916
7,16,293039
7,17,586078
7,18,374660
7,19,749320
7,38,329452
7,39,164726
7,45,382908
7,46,191454
7,54,4466
7,55,2233
7,61,559960
7,62,279980
7,63,511004
7,64,255502
7,77,795944
7,78,397972
7,83,2880972
7,84,1440486
7,104,165709
7,105,331418
7,106,653852
7,107,326926
7,115,636420
7,116,318210
7,118,286916
7,119,143458
8,12,352778
8,13,705556
8,15,586372
8,16,879264
8,17,1172156
8,37,155890
8,38,311780
8,45,191454
8,46,95727
8,51,3550
