x,y,dlt,tcd
0,5,,27
0,7,,5
0,8,,21
0,9,,18
0,14,1,26
0,15,1,60
0,16,2,64
0,17,2,38
0,18,,4
0,19,,22
0,20,,18
0,21,,14
0,24,,7
0,26,1,22
0,27,1,39
0,28,,17
0,29,,17
0,30,2,26
0,31,1,50
0,32,1,48
0,33,1,40
0,34,,9
0,35,,6
0,37,1,49
0,38,1,55
0,39,1,48
0,40,,25
0,41,,1
0,44,1,2
0,45,,9
0,46,,49
0,47,,26
0,50,,19
0,51,,13
0,55,,3
0,56,,5
0,60,,9
0,61,1,65
0,62,,52
0,63,,31
0,64,,7
0,65,,8
0,78,,10
0,79,1,10
0,80,,14
0,82,,37
0,83,,13
0,85,,9
0,86,,23
0,87,,19
0,89,1,23
0,90,,2
0,92,,26
0,93,,21
0,97,1,39
0,98,1,26
0,99,,53
0,102,,17
0,103,,3
0,108,1,30
0,109,,59
0,110,,13
0,111,1,10
0,113,,17
0,114,,29
0,115,,15
0,119,1,28
0,120,1,59
0,121,2,65
0,122,1,66
0,123,1,79
0,124,,49
0,125,1,52
0,126,1,68
0,127,1,20
1,7,,10
1,8,1,37
1,9,,21
1,13,,3
1,14,1,23
1,15,,52
1,16,2,35
1,17,2,31
1,18,,3
1,19,,34
1,20,,20
1,21,,10
1,23,,15
1,24,,13
1,25,,22
1,26,1,38
1,27,1,66
1,28,,46
1,29,,40
1,30,2,25
1,31,2,65
1,32,1,55
1,33,,36
1,34,,8
1,35,,6
1,36,1,25
1,37,1,66
1,38,1,38
1,39,,20
1,40,,34
1,41,,4
1,43,,10
1,44,1,11
1,45,1,43
1,46,1,43
1,47,,11
1,48,,4
1,55,,3
1,56,,4
1,57,,2
1,58,,4
1,60,,31
1,61,,20
1,62,,8
1,63,,8
1,64,,5
1,65,,6
1,74,,2
1,75,,16
1,78,,24
1,79,,46
1,80,,20
1,81,,12
1,83,,1
1,84,,4
1,89,,2
1,90,,1
1,92,,17
1,95,,3
1,97,,29
1,98,,43
1,99,,24
1,103,,4
1,105,,37
1,107,,3
1,108,,3
1,109,,13
1,110,,5
1,111,,29
1,112,,42
1,113,,51
1,114,,2
1,115,,17
1,117,1,1
1,118,,7
1,119,1,67
1,120,1,70
1,121,1,70
1,122,,72
1,123,1,70
1,124,,50
1,125,,52
1,126,,34
1,127,,20
2,9,,21
2,12,1,21
2,13,1,42
2,14,,36
2,15,,25
2,16,2,23
2,17,,27
2,19,,43
2,20,,13
2,21,,3
2,22,,8
2,23,,5
2,24,1,24
2,25,1,47
2,26,1,49
2,27,,59
2,28,,17
2,29,,16
2,30,2,41
2,31,2,76
2,32,,65
2,33,,27
2,34,1,25
2,35,1,44
2,36,1,59
2,37,1,52
2,38,,19
2,39,,5
2,40,,19
2,41,,25
2,42,,8
2,43,,19
2,44,1,29
2,45,1,49
2,46,1,38
2,47,1,28
2,48,,43
2,56,,17
2,57,,15
