x,y,val
4,12,106
8,0,100
3,3,941
5,0,470
1,8,2647
14,13,269
12,14,233
1,7,528
1,14,2191
5,13,1939
6,0,1789
7,0,665
14,1,98
10,11,229
13,2,170
5,9,371
14,2,1495
0,10,6181
6,9,266
6,10,541
0,14,352
12,15,220
1,10,912
6,2,1490
9,6,542
13,11,172
3,0,628
2,15,1402
15,5,119
10,1,303
2,14,811
4,6,83
7,2,382
1,15,418
13,6,48
13,1,192
0,8,521
2,7,431
9,0,442
13,10,272
6,8,623
5,11,213
0,12,106983
0,9,3903
3,13,2239
6,11,182
13,5,185
5,6,98
12,0,163
6,4,96
4,0,303
1,11,3084
14,9,71
6,6,264
7,7,188
9,15,285
7,14,130
7,5,1164
13,13,206
10,13,49
4,15,651
3,15,1972
10,8,184
11,4,224
15,2,279
4,4,1122
13,14,53
11,0,214
9,4,195
5,5,262
2,8,1461
14,11,623
15,13,680
5,3,416
1,3,349
13,3,242
11,12,134
10,0,137
4,10,1847
0,6,501
10,12,59
4,2,457
10,2,333
7,12,47
12,9,235
1,13,4566
5,8,555
0,0,9009
12,3,1112
0,1,9077
10,10,83
11,6,151
5,7,441
8,3,722
6,5,50
12,7,446
10,6,107
3,5,775
8,6,744
10,9,269
12,5,427
11,2,600
9,7,498
14,5,87
0,7,1741
1,6,66
14,15,191
3,6,1781
8,15,281
2,10,498
3,9,567
11,5,58
15,9,29
1,0,964
5,10,675
4,13,173
15,4,525
8,1,283
8,5,2327
5,2,805
3,8,424
4,11,764
2,12,441
8,12,87
3,2,635
10,3,288
4,14,275
9,13,199
3,7,230
2,5,358
13,7,251
4,8,579
1,4,1193
11,14,167
8,2,108
6,14,177
2,3,477
9,3,487
6,15,153
12,11,81
2,9,1580
2,2,787
14,10,269
1,1,69
3,11,355
12,2,304
9,14,148
2,6,848
2,11,562
9,10,499
4,7,70
11,15,139
0,5,4139
2,1,997
6,1,761
4,3,190
14,3,54
12,8,141
15,0,1363
5,4,178
8,8,255
11,9,34
1,2,2832
7,10,117
9,9,190
5,14,139
12,13,61
12,10,502
13,15,197
5,12,1293
7,8,736
2,4,916
7,13,150
6,7,187
0,13,4249
3,14,198
9,8,116
9,1,24
15,7,599
10,14,129
12,4,76
11,1,406
8,4,54719
9,5,150
14,4,70
7,11,133
8,13,87
3,10,545
0,4,1328
11,7,327
15,10,80
11,13,3955
4,1,365
8,11,260
15,3,1638
8,14,184
4,9,226
4,5,134
6,13,107
15,15,348
15,8,6
14,6,232
10,4,54
9,11,44
14,0,757
2,0,2166
15,14,405
11,3,175
6,12,69
2,13,3118
13,4,357
6,3,297
10,15,65
15,6,133
1,9,512
9,12,121
12,6,97
0,3,4001
8,7,337
11,11,49
3,12,344
8,9,938
15,1,890
3,1,267
13,9,709
5,1,765
8,10,4
13,0,1065
0,11,3402
1,5,12121
7,3,139
7,6,326
14,14,399
7,4,1154
15,12,189
12,12,152
14,7,1106
0,15,358
11,8,5
5,15,316
13,8,599
13,12,212
1,12,4704
11,10,216
7,1,2725
7,15,437
7,9,1089
14,8,228
