x,y,val
10,6,617
13,15,1810
6,5,352
2,7,431
5,12,161
12,10,1112
8,0,96
7,5,1209
6,13,417
2,0,177
7,13,140
5,0,3880
15,15,482
0,6,111
7,1,819
9,7,340
15,2,502
4,5,1019
5,8,496
4,15,115
12,8,382
0,10,661
1,4,204
5,4,127
9,10,118
4,8,422
11,0,349
14,3,1415
1,7,115
7,0,45
4,1,121
12,13,5262
10,12,143
3,2,100
9,13,327
4,6,178
15,1,1285
14,6,52
8,2,65
6,2,115
7,15,11952
8,12,226
9,8,628
14,14,539
12,4,194
7,4,4771
3,13,251
3,15,1414
4,2,526
4,4,74
11,13,1643
7,7,129
3,7,222
1,8,307
9,15,124779
8,9,713
2,2,214
8,4,269
3,14,169
0,1,252
2,13,87
2,8,302
15,11,16074
3,11,766
3,4,74
0,7,745
12,6,186
11,7,157
0,0,211
1,13,281
3,5,248
10,3,312
10,4,203
10,10,732
12,9,654
1,12,445
5,3,39
7,2,92
13,11,63
7,10,155
14,12,6649
4,12,275
14,8,11285
2,10,251
0,14,257
1,3,261
1,15,665
15,9,11788
6,10,6
12,7,3764
10,5,152
14,11,58
11,4,262
14,2,20649
13,10,674
4,10,941
13,1,429
1,1,109
6,1,43
15,3,1586
3,6,4993
10,1,250
15,5,341
11,9,186
4,14,346
5,14,2063
2,14,140
3,10,653
8,14,902
2,15,224
1,10,1107
8,15,5167
15,8,1694
12,11,240
15,4,5467
6,0,560
15,6,55
13,6,325
11,8,220
13,5,85
6,3,253
2,11,2583
10,9,181
13,12,4403
8,7,36483
7,14,2179
8,5,137
15,14,362
7,8,693
2,3,149
3,8,229
9,0,6
13,4,368
11,12,1273
0,9,427
14,13,10524
8,11,50
6,15,2103
14,1,2780
15,0,742
2,6,2242
6,9,1319
0,11,285
8,10,171
4,0,263
0,12,747
13,2,2194
12,3,314
5,6,185
2,1,443
15,12,6260
5,1,42
10,13,365
11,3,142
11,11,5
14,10,17806
8,1,74
9,2,138
9,3,56
15,10,40
3,0,359
11,1,46
12,12,16675
6,6,496
2,5,59
9,4,103
9,1,1570
14,5,112
5,15,4587
1,5,363
0,3,3
15,13,7039
5,9,10
12,15,1192
10,8,208
10,11,348
14,7,1055
10,2,466
8,3,76
6,14,1013
13,13,33633
1,11,379
11,14,1908
9,14,9053
1,14,258
13,7,127
4,9,874
9,5,278
12,2,1110
1,0,162
12,14,7013
5,5,177
4,11,2156
5,2,158
0,4,531
13,14,1143
9,6,124
0,15,3506
0,13,453
3,12,251
8,6,215
13,3,1382
2,4,94
8,13,1035
4,3,136
7,6,360
8,8,6401
0,8,603
13,0,598
13,8,3081
3,9,2688
6,4,154
14,0,504
15,7,897
2,12,256
11,15,3803
11,6,107
0,5,1445
13,9,1959
7,9,464
12,1,710
9,9,338
12,5,150
1,2,164
11,2,1890
3,1,100
14,15,2425
6,7,30
5,10,3157
10,15,46936
1,9,495
9,11,111
10,14,3014
7,11,85
7,3,73
7,12,970
3,3,235
2,9,850
1,6,53
10,7,116
6,8,472
6,11,90
11,5,119
4,7,8
14,4,897
9,12,173
5,7,274
12,0,595
6,12,178
