x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
108,0,46,5,8,1,10,9,5,3,3,2,0,0,910976,14,1
109,0,38,3.2,3.2,3.2,7.9,6.3,0,3.9,3.2,5.5,1.6,0,726540.7,13.5,1.6
110,0,88,2,9,6,14,17,5,6,12,14,3,0,1458040.6,31,9
110,1,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,19119.5,0.4,0
110,2,5,0.2,0.6,0.2,0.9,1.6,0.3,0.3,0.2,0.2,0.2,0.3,115202.8,1.8,0.1
111,0,251,19,23.5,23,57,45,6,25,16,18.5,12,6,4263908.8,85,22
111,1,7,0.6,0.6,0.6,1.4,1.2,0,0.7,0.6,1,0.3,0,133836.4,2.5,0.3
111,3,2.5,0.1,0.3,0.1,0.5,0.8,0.1,0.2,0.1,0.1,0.1,0.1,57601.4,0.9,0
112,0,393,26,27,26,88,71,12,41,51,28,21,2,7807939.6,173,22
112,1,2,0.1,0.2,0.2,0.4,0.3,0,0.2,0.2,0.3,0.1,0,38239,0.7,0.1
113,0,391,45,28.5,31.5,129,53,12,19,34,22,14,3,6127588.5,192,47
114,0,294,24,20.5,18,73,51,12,34,33,12.5,13,3,5666961.5,131,14
115,0,287,30,26,16,63,54,4,30,30,16,14,4,5697047.9,112,10
116,0,331,19,39,19,81,60,8.5,25,35,26.5,14,4,6655104.2,117,9
116,1,66,2,4,2,28,10,1,3,10,4,2,0,1289504.8,33,3
117,0,123.5,7,16,4,32,27,11,1,1,21.5,0,3,2362305.3,31,1
118,0,2,0.1,0.2,0,0.4,0.3,0,0.5,0.2,0.1,0.2,0,49762.5,0.8,0.1
121,0,5,0.3,0.4,0.1,0.9,0.7,0.1,1.4,0.5,0.2,0.4,0,124406.2,2,0.2
