x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
10,106,0,NA,NA
11,112,0,NA,NA
11,119,0,NA,NA
12,112,0,NA,NA
13,115,0,NA,NA
13,118,0,NA,NA
13,119,0,NA,NA
14,115,0,NA,NA
14,116,0,NA,NA
14,123,0,NA,NA
16,126,0,NA,NA
21,116,32,NA,NA
21,120,0,NA,NA
22,115,6,NA,NA
22,116,89,NA,NA
22,117,0,NA,NA
22,120,0,NA,NA
22,121,0,NA,NA
23,120,0,NA,NA
23,126,0,NA,NA
27,126,0,NA,NA
28,94,52,NA,NA
28,125,0,NA,NA
28,126,0,NA,NA
28,127,339,NA,NA
30,92,0,NA,NA
30,122,0,NA,NA
30,123,0,NA,NA
31,92,0,NA,NA
31,99,0,NA,NA
31,100,0,NA,NA
32,100,0,NA,NA
35,96,0,NA,NA
36,97,0,NA,NA
36,98,4,NA,NA
37,100,167,NA,NA
37,101,0,NA,NA
38,99,62,NA,NA
38,100,160,NA,NA
39,99,54,NA,NA
40,98,0,NA,NA
40,99,5,NA,NA
46,103,0,NA,NA
46,104,0,NA,NA
46,105,0,NA,NA
47,104,0,NA,NA
47,105,0,NA,NA
63,121,0,NA,NA
71,86,0,NA,NA
72,21,0,NA,NA
73,21,0,NA,NA
78,21,0,NA,NA
88,25,0,NA,NA
89,3,13,NA,NA
89,25,0,NA,NA
90,3,18,NA,NA
90,4,16,NA,NA
92,7,13,NA,NA
92,36,23,NA,NA
93,7,28,NA,NA
93,8,41,NA,NA
93,29,0,NA,NA
94,3,0,NA,NA
94,32,0,NA,NA
96,5,0,NA,NA
96,6,7,NA,NA
96,7,10,NA,NA
96,35,14,NA,NA
97,35,31,NA,NA
98,6,0,NA,NA
98,35,0,NA,NA
99,6,0,NA,NA
99,7,0,NA,NA
99,36,29,NA,NA
100,36,0,NA,NA
106,6,34,NA,NA
106,7,5,NA,NA
107,6,40,NA,NA
107,7,0,NA,NA
110,9,0,NA,NA
111,10,0,NA,NA
111,64,11,NA,NA
112,2,10,NA,NA
112,10,0,NA,NA
113,5,0,NA,NA
113,66,0,NA,NA
114,5,0,NA,NA
115,11,0,NA,NA
115,67,16,NA,NA
116,67,16,NA,NA
117,12,0,NA,NA
117,73,0,NA,NA
118,12,0,NA,NA
118,65,16,NA,NA
118,73,19,NA,NA
119,11,0,NA,NA
119,12,14,NA,NA
119,73,0,NA,NA
120,66,0,NA,NA
120,67,0,NA,NA
121,36,72,NA,NA
122,68,0,NA,NA
122,75,0,NA,NA
122,127,0,NA,NA
123,37,17,NA,NA
123,68,26,NA,NA
123,124,36,NA,NA
123,125,0,NA,NA
123,127,87,NA,NA
124,68,0,NA,NA
124,69,0,NA,NA
125,69,0,NA,NA
125,73,22,NA,NA
126,17,0,NA,NA
126,18,0,NA,NA
126,70,0,NA,NA
126,76,0,NA,NA
126,77,0,NA,NA
127,18,0,NA,NA
127,20,0,NA,NA
127,21,0,NA,NA
127,70,28,NA,NA
127,77,0,NA,NA
