x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,12,2,12.5,24
0,18,766,1.2,14
0,19,9,6.4,19
0,20,1976,2.7,15
0,21,16,2.8,15
0,22,0,4.4,18
0,30,2,22.9,45
0,31,2,23.4,45
0,32,2,10.2,33
0,33,8,6,26
0,43,23,11.9,25
0,44,0,7.6,20
0,45,0,4.4,17
0,47,923,2,14
0,55,0,7.4,23
0,56,11,10.7,26
0,65,0,5.1,6
0,66,2,5.8,7
0,69,2,6.1,13
0,71,2,12.6,25
0,76,4,3.5,20
0,87,594,1.8,33
0,95,1967,0.1,24
0,96,17,2.8,23
0,111,70,8.1,13
0,115,0,20.2,34
1,19,0,2.6,13
1,20,17,4.9,15
1,21,0,4,20
1,22,0,6,20
1,23,2,7.2,21
1,26,22,21,35
1,27,8,16.6,31
1,29,2,19.1,41
1,30,8,14.7,41
1,32,4,8.4,31
1,33,2,4.4,26
1,39,0,20.6,32
1,40,0,25.3,38
1,48,5,3.6,13
1,49,135,5.3,15
1,67,2,7.1,8
1,73,2,9.6,22
1,87,19,1.8,30
1,95,26,3.9,23
1,96,0,4.7,22
1,114,0,8,21
1,115,0,7.2,21
2,6,7,19.9,31
2,19,7,2.5,12
2,20,2,6.7,17
2,21,1086,1.2,17
2,23,2,6.9,21
2,24,2,9,23
2,26,2,22.4,36
2,27,2,20.5,35
2,33,0,3.8,27
2,44,82,8.4,21
2,45,4,8.5,21
2,49,210,7.6,14
2,51,7,14.8,17
2,52,34,17.6,19
2,56,7,15.5,16
2,59,2,7.9,9
2,63,804,1.4,3
2,64,2,2.1,3
2,70,2,2.8,14
2,71,519,2,14
2,75,5,8,28
2,76,522,1.5,22
2,78,14,6.5,22
2,79,0,12.7,29
2,112,0,19.9,33
2,113,0,6.3,14
2,114,0,4.7,17
2,115,0,3.2,17
3,2,2,4.4,28
3,3,0,2.8,27
3,4,505,4.3,28
3,6,24,7.9,32
3,8,0,4.9,26
3,9,46,3.5,24
3,18,2,6.8,16
3,21,855,3.4,17
3,22,40,3.3,17
3,24,2,10.6,25
3,25,4,12.2,26
3,26,2,14.5,29
3,28,2,18.7,40
3,29,0,18.4,40
3,30,2,8.8,36
3,31,8,10.3,37
3,37,0,28.3,42
3,38,0,12.7,26
3,42,0,21.6,35
3,43,0,10.6,21
3,44,9,11.3,23
3,51,34,13.5,15
3,53,17,14.6,16
3,55,17,13,15
3,58,8,13.1,14
3,62,408,5.1,6
3,63,5577,1.5,2
3,64,164,2.5,4
3,71,270,1.4,13
3,72,7,4,17
3,74,2,7.3,29
3,75,7,3.6,25
3,76,128,1.2,24
3,78,2,6.6,25
3,79,13,8.6,27
3,112,0,6.3,14
3,113,0,4.1,12
3,114,2313,2,13
3,115,23,1.4,15
4,21,10,6.3,20
4,22,9,5.3,21
4,23,9,5.7,21
4,25,2,12.2,33
4,26,4,15.4,37
4,27,9,15.8,37
4,28,4,18,39
4,29,2,18.4,40
4,32,31,3.6,30
4,33,975,1.4,28
4,34,0,7.4,34
4,35,0,5.6,23
4,36,0,6.1,21
4,37,0,7.4,21
4,38,0,10.3,24
4,40,7,15.7,27
4,41,106,14.5,21
4,44,2,20.3,24
4,52,45,10.4,12
4,53,543,12.6,14
4,54,6,17.1,19
4,55,2,11,13
4,56,4,13.9,16
4,61,5,2.5,4
4,62,251,3.3,5
4,63,1253,2,3
4,64,24,1.8,3
4,97,19,5.3,19
4,112,2,3.4,9
4,113,166,2.4,10
4,114,4195,1.9,12
4,115,104,3.8,16
4,117,0,12.7,26
5,15,15,2.5,19
5,16,0,3.6,21
5,18,8,7,19
5,23,5,2.8,20
5,26,4,8.4,30
5,28,13,14,35
5,29,2,14.4,36
5,32,892,5.4,32
5,33,3071,0.9,26
5,34,0,6.1,25
5,41,0,14.4,18
5,42,4,17.3,19
5,43,19,15.7,18
5,50,140,10.9,12
5,53,35,14,16
5,55,69,10.1,12
5,56,29,11,13
5,60,0,3.7,5
5,61,2,6.8,9
5,62,20,2.6,5
5,114,0,3.6,10
5,115,0,3.4,14
6,5,5,15.7,38
6,13,0,15.5,31
6,14,0,3.1,19
6,15,1231,1.4,19
6,16,665,1.3,17
6,17,2,4.8,17
6,18,2,7.2,17
6,22,2,6.3,27
6,23,208,1.9,21
6,24,4,5.5,25
6,26,4,5.7,27
6,27,7,7.8,29
6,29,2,10.1,33
6,30,4,9.9,35
6,31,9,8.7,35
6,32,0,4.9,31
6,33,80,3.7,29
6,34,0,35.4,42
6,42,34,15.2,16
6,43,2,18.8,21
6,45,61,13.6,18
6,50,2,12.2,13
6,51,7,18.7,20
6,52,30,12.6,15
6,55,42,10.8,13
6,56,11,6.7,9
6,57,9,5,7
6,60,0,7,9
6,68,4,9.3,10
6,76,2,5.2,24
6,115,0,5,15
7,11,248,8.6,24
7,12,0,5.9,21
7,13,0,5,20
7,14,0,3.8,18
7,15,13,3.6,19
7,16,444,2.9,17
7,17,718,5.2,16
7,22,14,2.7,24
7,23,656,1.2,23
7,27,21,6.8,28
7,29,2,12.7,36
7,31,15,11.1,37
7,32,7,5.9,32
7,33,0,4.6,28
7,34,2,32.1,39
7,42,9,13.2,14
7,43,24,12.3,13
7,45,52,13.7,16
7,46,13,11.4,14
7,51,15,19.1,20
7,52,54,14.5,15
7,55,2,18.1,19
7,58,0,5.5,9
7,105,0,4.3,17
7,106,40,4.8,16
8,2,186,16.1,36
8,3,153,16.3,37
8,11,2,9.8,25
8,12,0,8,23
8,13,0,9.8,27
8,14,0,4.1,22
8,16,17,3.3,18
8,21,7,5.6,23
8,23,4,2.6,24
8,27,5,8.5,30
8,31,9,8.5,31
8,32,4,8,31
8,39,16,11.8,15
8,42,2,11.2,12
8,43,5,10.3,11
8,44,2,14.7,15
8,47,31,14.2,15
8,49,0,9.2,10
8,54,45,16.5,17
8,59,2,9.9,14
8,80,13,10.3,25
8,105,3451,0.5,14
8,106,11,5.2,17
9,4,0,12.2,33
9,16,16,4.1,16
9,21,384,5.5,22
9,24,2,12.3,34
9,31,5,8.5,31
9,33,2,6.6,26
9,39,49,13.9,15
9,40,16,13.3,14
9,42,2,14.1,15
9,44,2,12.2,13
9,45,2,12.1,13
9,47,26,4.9,6
9,54,0,16.5,17
9,56,2,2,9
9,57,2,4.8,12
9,70,2,4.4,15
9,72,2,5.7,14
9,105,105,2.7,12
9,117,0,20.3,24
10,27,2,8.8,34
