x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,95,346,4.1,7
0,96,509,3.5,9
0,97,283,2.7,12
0,98,1640,4.3,13
0,99,2123,2,11
0,100,2,4.4,14
0,101,4,9,18
0,102,0,8.4,17
0,103,0,11.3,21
0,104,0,10.4,29
0,105,0,6.9,28
0,106,29,4,27
0,107,97,7.9,35
0,111,2,16.6,45
0,117,4,21.6,54
0,121,0,11.1,43
0,122,0,9.2,41
0,123,0,7.6,39
0,125,444,4.1,36
0,126,287,3.8,35
1,95,2,5.1,6
1,96,92,6.5,8
1,98,15,4,6
1,99,19,7.4,16
1,100,2,7.5,17
1,102,0,12.2,21
1,103,0,13.4,23
1,104,0,9.2,23
1,105,0,9.1,24
1,107,0,16.5,43
1,110,5,20.5,49
1,118,4,23.3,56
1,121,0,10.8,42
1,122,0,8.7,40
1,123,0,6.8,38
1,125,463,6.7,36
1,126,3324,0.3,33
2,96,16,4.8,5
2,97,0,8.1,12
2,99,0,14.1,17
2,100,0,12.2,19
2,101,0,9.7,19
2,102,0,11.6,21
2,103,2,11.6,21
2,104,0,14.3,23
2,107,0,23.6,38
2,118,0,15.4,50
2,119,0,27,60
2,121,0,12.3,44
2,122,2,7.2,39
3,96,192,4.3,5
3,97,0,9,9
3,98,0,8.6,9
3,99,0,13.2,14
3,101,0,11.5,18
3,102,10,10.5,19
3,103,13,8.4,17
3,104,0,13.5,22
4,96,608,3.2,4
4,97,18,5,5
4,98,8,7.5,8
4,99,18,8.9,10
4,100,0,7.5,11
4,101,0,5.2,12
4,102,2,5.7,14
4,103,2,7.3,16
4,106,0,26.9,36
4,117,0,10.7,49
5,95,26,1.5,3
5,96,1895,1.6,2
5,97,396,3.3,4
5,98,143,5.1,6
5,99,228,5.6,6
5,100,757,3.4,7
5,101,2091,1.2,10
5,102,75,10.5,20
5,119,2,6.5,43
6,95,45,2.4,3
6,96,10426,0.5,1
6,97,1455,3.2,5
6,98,163,6.7,7
6,99,0,7.1,11
6,103,0,12.5,21
6,116,0,10.3,48
6,117,289,7.2,45
7,96,963,2.1,4
7,97,2750,1.6,4
7,98,1229,2.5,7
7,117,330,10,48
8,97,258,3.6,6
8,98,8,5.2,9
8,119,397,2.4,46
9,96,17,6.1,8
9,97,613,5.1,7
9,119,138,1.1,44
9,123,6,8.2,35
9,124,51,10.2,36
10,96,12,8.6,11
10,97,7,7.7,10
10,123,4,8.6,35
10,124,26,10.5,35
11,96,2,6.7,9
11,97,2,8.4,10
11,118,188,3.4,39
11,119,27,4.3,40
12,95,2,8,10
12,96,4,8.7,11
12,97,2,11.6,14
12,98,0,16.8,19
12,118,358,1.4,38
13,97,7,12,14
13,98,0,13.7,16
13,126,5,13.4,33
14,97,10,14,20
14,98,2,17.7,20
14,99,2,21.1,23
14,117,657,0.7,34
14,126,0,7.8,27
15,93,0,9.2,17
15,94,0,7.6,15
15,95,2,5.7,8
15,97,4,16.5,22
15,98,0,17.6,24
15,99,0,21.9,24
15,117,456,2.4,32
15,126,280,7.8,27
16,93,1075,8,16
16,94,2,11.9,19
16,95,0,8.2,16
16,96,0,9.2,17
16,97,0,18.5,24
17,93,1106,2.6,13
17,94,109,3.5,10
17,99,0,23.7,31
17,118,0,6.4,35
18,91,78,2.7,16
18,92,2578,1.4,14
18,93,409,3.3,14
18,94,0,6.6,16
18,96,0,13.9,22
18,97,7,16,23
18,98,0,20.7,28
18,99,0,35.9,45
18,100,0,31.5,39
19,91,237,6.7,20
19,92,213,3.5,15
19,93,43,5,16
19,94,0,7.5,19
19,95,0,11.5,23
19,96,0,18.7,27
19,97,0,21.7,30
19,101,0,29.1,45
19,116,0,6.6,27
19,117,0,11.5,37
20,92,256,5.1,18
20,93,0,7.7,19
20,94,0,9.6,21
20,95,0,12.8,24
20,96,0,19.7,38
20,98,0,22.8,41
20,99,0,25.2,44
20,127,0,9.8,29
21,92,1376,3.4,19
21,93,110,5.3,20
21,94,0,8.8,24
21,96,0,14.9,33
21,97,0,22.7,41
21,98,0,21.1,39
22,91,3957,1.8,21
22,92,6185,1.6,19
22,93,8,5.8,22
22,94,0,8,24
22,95,0,10.5,29
22,96,0,13.8,32
22,97,0,22.5,41
22,98,0,23.6,42
22,113,2,29.5,43
23,91,3114,1.3,21
23,92,2945,2.3,20
23,93,561,3.9,22
23,94,8,5,23
23,95,140,9.4,28
23,97,0,16.6,35
23,100,6,18.4,46
23,113,0,11,24
23,119,8,11.2,18
23,120,0,11.5,19
24,91,518,3.2,23
24,92,718,1.7,20
24,93,148,2.9,21
24,94,0,6.8,13
24,95,0,8.9,27
24,96,4,8.6,27
24,97,4,13.1,31
24,98,4,19.3,38
24,100,0,16,44
24,119,4,11.6,19
25,92,586,3.7,19
25,93,629,3.6,19
25,94,0,6.5,15
25,97,8,8.9,29
25,98,753,19.7,38
25,100,1023,0.9,31
25,101,0,8.1,36
25,102,25,8.1,36
25,103,0,18.8,47
26,92,19,7,20
26,93,117,5.1,18
26,94,2,9.8,18
26,95,0,14.9,23
26,96,4,14.5,29
26,97,5,10.6,32
26,98,119,6.2,25
26,99,4,7,30
26,100,7,7.4,35
26,102,279,13.6,42
26,103,26,15,43
27,92,119,2.9,14
27,93,0,8.4,19
27,94,2,9,21
27,97,7,6.5,26
27,98,21,3.9,23
27,99,0,8.7,28
27,100,2,14.6,35
27,122,0,6.2,13
28,92,43,4.1,15
28,93,2,6.2,17
28,94,2,12.6,24
28,97,14,4,21
28,98,985,0.5,23
28,127,9,6.3,13
29,91,49,3.2,14
29,92,37,4.9,16
29,93,8,10.4,21
29,94,2,10.6,19
29,97,4,9.8,25
29,98,7,9,27
29,105,2,19.5,43
30,91,389,3.2,13
30,92,119,3.1,13
30,93,279,7.3,15
30,94,2,9.3,17
30,95,57,5,18
30,96,808,1.9,16
30,99,2,15.1,36
30,103,70,12.2,36
30,104,121,13.2,37
31,90,463,3.3,12
31,91,796,2.3,12
31,92,99,2.3,10
31,93,0,5.7,14
31,94,0,4.6,12
31,95,45,7.3,17
31,96,1833,3.5,16
31,97,0,2.7,17
31,103,4,7.2,31
31,111,9,4.4,30
31,112,535,3.4,28
32,89,113,1.2,13
32,90,270,3.2,12
32,91,8408,0.7,9
32,92,0,3.5,11
32,93,4,5.3,13
32,94,6,6.2,14
32,95,30,3.6,12
32,96,49,8,19
32,97,0,6.9,18
32,103,0,5.4,29
32,105,4,30.9,55
32,111,47,2.2,28
32,112,263,1.8,26
32,121,16,4.4,17
32,122,317,2,14
32,123,933,1.4,13
