x,y,value
0,12,1165284
0,13,582642
0,14,1167720
0,15,583860
0,18,241340
0,19,967960
0,20,242640
0,22,515323
0,23,1030646
0,41,193566
0,42,387132
0,50,365500
0,51,731000
0,59,356260
0,60,712520
0,110,39658
0,111,19829
1,0,296016
1,12,2598556
1,13,1464186
1,14,328232
1,19,975030
1,20,487515
1,23,2062840
1,24,1031420
1,50,182750
1,51,365500
1,59,178130
1,60,356260
1,82,325803
1,83,405300
1,92,2355142
1,93,1177571
1,103,2098596
1,104,1049298
2,0,592032
2,12,2194742
2,13,1261784
2,14,328826
2,19,635800
2,20,317900
2,23,1031420
2,24,2511903
2,25,1251698
2,53,236528
2,54,473056
2,58,390654
2,59,783042
2,60,178804
2,82,450546
2,83,325803
2,92,4710284
2,93,2355142
2,103,1049298
2,104,524649
3,0,489626
3,1,529910
3,2,794455
3,3,1056884
3,12,895388
3,13,529691
3,14,163994
3,16,49319
3,17,98638
3,18,305606
3,19,152803
3,23,17164
3,24,1286026
3,25,625849
3,41,466992
3,42,233496
3,53,118264
3,54,236528
3,55,297432
3,56,594864
3,58,195327
3,59,749996
3,60,357608
3,104,879884
3,105,439942
3,108,290504
3,109,145252
4,0,980812
4,1,1060172
4,2,1060556
4,3,749901
4,4,1017997
4,5,1581560
4,6,289792
4,7,334420
4,8,501870
4,9,697738
4,10,1026641
4,11,959390
4,12,449060
4,14,46028
4,15,93654
4,16,122451
4,17,197276
4,18,611212
4,19,305606
4,22,1224106
4,23,2450666
4,24,68656
4,25,1236380
4,26,618190
4,41,418528
4,42,209264
4,55,148716
4,56,297432
4,82,439436
4,83,219718
4,91,4713664
4,92,2356832
4,102,71131
4,103,142262
4,104,439942
4,105,219971
4,108,145252
4,109,72626
5,0,230324
5,1,115162
5,3,285138
5,4,990014
5,5,1396386
5,6,665689
5,7,668840
5,8,669160
5,9,695776
5,10,2053282
5,11,1918780
5,12,898120
5,14,23014
5,15,149807
5,16,179239
5,21,40804
5,22,693661
5,23,1224106
5,25,618190
5,26,309095
5,41,169994
5,42,84997
5,59,1310860
5,60,655430
5,82,420476
5,83,210238
5,91,3535323
5,92,3535398
5,102,142262
5,103,284524
5,104,576308
5,105,288154
5,121,214384
5,122,107192
5,123,213914
5,124,106957
5,126,204634
5,127,409268
6,2,186703
6,3,547569
6,4,695308
6,5,166133
6,6,332266
6,15,154116
6,16,348908
6,17,204583
6,18,30129
6,21,81608
6,22,163216
6,59,1121552
6,60,771280
6,61,207775
6,62,423930
6,63,211965
6,82,401516
6,83,200758
6,84,399104
6,85,199552
6,91,2356982
6,92,4713964
6,104,288154
6,105,144077
6,118,242344
6,119,484688
6,121,428768
6,122,214384
6,123,427828
6,124,213914
6,126,102317
6,127,204634
7,2,392438
7,3,784876
7,16,204975
7,17,178400
7,18,60258
7,22,997408
7,23,498704
7,25,620192
7,26,1240384
7,59,414894
7,60,833501
7,61,415550
7,62,847860
7,63,423930
7,84,199552
7,85,99776
7,86,242128
7,87,484256
7,116,104480
7,117,208960
7,118,121172
7,119,242344
8,2,582964
8,3,833321
8,4,305694
8,16,61044
8,17,122088
8,18,26268
8,22,498704
8,23,249352
8,25,310096
8,26,620192
8,49,676052
8,50,338026
8,55,393276
8,56,786552
8,63,689392
8,64,344696
8,86,121064
8,87,242128
8,91,2356426
8,92,4712852
8,104,143810
8,105,287620
8,114,208628
8,115,104314
8,116,52240
8,117,104480
9,2,686600
9,3,648994
9,4,612696
9,5,563040
9,6,276588
9,16,30350
9,17,113988
9,18,52740
9,22,121643
9,23,243286
9,38,364904
9,39,182452
9,49,338026
9,50,169013
9,53,285456
9,54,570912
9,55,196638
9,56,393276
9,63,344696
9,64,692107
9,65,345966
9,91,1178213
9,92,2356426
9,104,287620
9,105,575240
9,114,104314
9,115,52157
10,1,466202
10,2,687534
10,4,137850
10,5,425634
10,6,553176
10,17,104090
10,18,105888
10,22,243286
10,23,486572
10,27,924112
10,28,462056
10,38,182452
10,39,91226
10,53,142728
10,54,285456
10,64,345966
10,65,345517
10,66,345068
10,91,442370
10,92,3585230
10,93,1771705
10,104,286990
10,105,573980
10,111,213892
10,112,106946
11,1,539202
11,2,466216
11,6,545800
11,7,272900
11,17,52517
11,18,105034
11,20,114146
11,21,231680
11,22,224776
11,27,1848224
11,28,924112
11,59,277866
11,60,138933
11,65,345068
11,66,690136
11,87,838652
11,88,419326
11,91,884740
11,92,7170460
11,93,3543410
11,104,143495
11,105,286990
11,111,106946
11,112,53473
12,1,244190
12,2,122095
12,6,481252
12,7,240626
12,17,48565
12,18,97130
12,20,57073
12,21,115840
12,22,112388
12,37,93600
12,38,187200
12,59,555732
12,60,277866
12,66,451002
12,67,902004
12,86,631684
12,87,1680166
12,88,1625926
12,89,784412
12,92,228920
12,93,114460
12,105,173113
12,106,124732
13,0,249748
13,1,499496
13,6,203896
13,7,101948
13,17,22380
13,18,44760
13,20,225872
13,21,112936
13,26,211685
13,27,423370
13,37,187200
13,38,374400
13,47,347232
13,48,694464
13,66,225501
13,67,451002
13,84,156686
13,85,313372
13,86,315842
13,87,157921
13,88,784412
13,89,392206
13,92,170816
13,93,169942
13,102,232696
13,103,116348
13,105,124732
13,106,555837
13,107,275060
14,0,124874
14,1,249748
14,7,409424
14,8,204712
14,11,215566
14,12,176778
14,13,289428
14,14,144484
14,16,57732
14,17,115464
14,19,56587
14,20,226110
14,21,56468
14,26,423370
14,27,846740
14,47,173616
14,48,347232
14,84,313372
14,85,626744
14,92,112712
14,93,225424
14,101,465392
14,102,465392
14,103,232696
14,106,275060
14,107,137530
15,0,248222
15,1,124111
15,3,396672
15,4,198336
15,7,469070
15,8,234535
15,10,302120
15,11,446368
15,12,353556
15,13,282934
15,14,72242
15,15,134270
15,16,96001
15,17,57732
15,19,113174
15,20,226348
15,26,211149
15,27,422298
15,37,186720
15,38,93360
15,68,339408
15,69,678816
15,79,680216
15,80,340108
15,81,294774
15,82,589548
15,101,232696
15,102,116348
15,108,121496
15,109,60748
16,0,805556
16,1,468860
16,3,198336
16,4,250200
16,5,302064
16,7,528716
16,8,264358
16,9,204814
16,10,253467
16,11,349543
16,12,161288
16,15,268540
16,16,134270
16,18,238568
16,19,119284
16,26,422298
16,27,844596
16,37,373440
16,38,186720
16,46,274694
16,47,137347
16,59,729072
16,60,364536
16,68,169704
16,69,339408
16,79,340108
16,80,170054
16,81,147387
16,82,294774
16,99,466236
16,100,233118
16,108,60748
16,109,30374
17,0,401083
17,1,195016
17,4,75516
17,5,151032
17,6,138480
17,7,69240
17,8,256088
17,9,409646
17,10,204814
17,11,324306
17,12,162153
17,13,88468
17,14,44234
17,17,240408
17,18,499404
17,19,238568
17,25,211972
17,26,423944
17,46,549388
17,47,274694
17,58,101674
17,59,466210
17,60,182268
17,71,306676
17,72,153338
17,74,170979
17,75,341958
17,77,341910
17,78,170955
17,95,8498
17,96,16996
17,97,233118
17,98,466236
17,99,233118
17,100,116559
17,109,30673
17,110,61346
18,0,138196
18,6,276960
18,7,138480
18,8,128044
18,9,64022
18,11,242726
18,12,360991
18,13,176936
18,14,245210
18,15,119968
18,17,493536
18,18,246768
18,25,423944
18,26,847888
18,58,50837
18,59,101674
18,71,613352
18,72,306676
18,74,341958
18,75,683916
18,77,683820
18,78,341910
18,94,32324
18,95,33158
18,96,33992
18,97,116559
18,98,233118
