x,y,dlt,tcd
12,7,,89
13,12,,7
15,6,,66
16,5,,69
16,7,,3
16,8,,28
16,9,,4
16,10,2,3
16,13,,26
17,5,,27
17,7,,29
17,8,,13
17,9,,20
17,10,,14
18,4,,5
18,6,,28
18,7,,53
18,8,1,38
18,9,,37
18,10,,16
18,11,,81
19,6,,28
19,7,1,63
19,8,1,73
19,9,,41
19,10,,22
20,3,,53
20,5,,15
20,6,,24
20,7,1,56
20,8,2,61
20,9,,6
21,2,,54
21,4,,6
21,5,2,35
21,6,2,44
21,7,1,57
21,8,2,45
21,9,,4
22,1,,56
22,4,2,31
22,5,2,47
22,6,,60
22,7,1,61
22,8,2,43
22,9,,5
23,3,2,8
23,4,2,55
23,5,2,64
23,6,1,64
23,7,2,67
23,8,,20
23,9,,1
24,2,2,9
24,3,2,45
24,4,2,58
24,5,2,67
24,6,1,63
24,7,,46
24,8,,8
25,1,,7
25,2,2,29
25,3,2,49
25,4,2,63
25,5,1,67
25,6,2,58
25,7,,10
26,1,,8
26,2,2,32
26,3,2,50
26,4,2,62
26,5,1,69
26,6,1,46
26,7,,18
26,9,,7
27,2,2,17
27,3,2,54
27,4,2,61
27,5,1,51
27,6,1,38
27,7,,3
27,11,,84
28,2,,4
28,3,2,37
28,4,2,64
28,5,2,42
28,6,1,54
28,7,,31
28,11,,84
29,3,2,10
29,4,2,45
29,5,,15
29,6,,57
29,7,,33
29,8,,7
29,9,,1
29,10,,1
29,11,,46
30,2,,31
30,3,,4
30,4,,6
30,5,,9
30,6,,31
30,7,,6
30,8,,3
30,12,,34
30,13,,49
30,14,,44
31,5,,12
32,5,,21
32,8,,8
32,9,,11
32,10,,8
33,8,,13
33,9,2,11
33,10,,13
33,11,,16
33,14,,13
34,3,,83
34,8,,23
34,9,,11
34,10,2,23
34,11,,35
35,5,,3
35,8,,23
35,9,,36
35,10,1,45
35,11,,36
36,6,,58
36,9,,14
37,9,,8
37,14,,4
38,7,,24
39,12,,3
39,13,,54
40,9,,16
40,10,,89
58,112,,89
58,113,,89
58,114,,89
59,112,,33
59,113,,6
59,115,,4
60,98,,79
60,99,,68
60,100,,43
60,102,,2
60,103,,1
60,104,,2
60,108,,3
60,109,,2
60,110,,2
60,111,,21
60,112,,29
60,113,,14
60,114,,3
60,115,,1
61,92,,43
61,94,,19
61,95,,71
61,101,,2
61,102,,14
61,103,,5
61,104,,13
61,105,,13
61,107,,8
61,108,2,39
61,109,2,24
61,110,2,41
61,111,,31
61,113,,17
61,114,,32
62,77,,48
62,78,,48
62,79,,48
62,80,,48
62,81,,48
62,87,,78
62,88,,48
62,89,,36
62,98,,9
62,99,,32
62,102,,13
62,103,,18
62,104,,17
62,105,,31
62,106,,28
62,107,2,50
62,108,2,53
62,109,2,12
62,110,2,47
62,111,2,59
62,112,2,57
62,113,,50
62,114,,15
62,115,,2
62,116,,23
62,117,,68
63,96,,14
63,97,,9
63,99,,13
63,102,,11
63,103,2,49
63,104,2,41
63,105,2,51
63,106,2,49
63,107,2,65
63,108,2,58
63,109,2,32
63,110,2,32
63,111,2,33
63,112,2,53
63,113,,27
63,114,,46
63,115,2,28
63,116,,27
63,117,,28
64,75,,24
64,79,,5
64,80,,20
64,81,,11
64,82,,7
64,83,,10
64,84,,4
64,85,,11
64,86,,16
64,87,,2
64,88,,5
64,96,,3
