x,y,val
4,10,50594
10,14,3046
9,8,3454
0,1,4180
12,10,1885
9,0,3863
12,2,1328
4,5,1992
7,7,2603
11,12,2871
7,8,20748
12,14,4075
4,8,4265
2,0,3724
13,13,3258
8,8,1685
11,4,5390
10,9,1567
3,5,1639
15,13,2298
10,1,2918
12,11,2676
9,2,1403
4,1,3971
11,11,1336
11,13,16495
13,14,102228
9,10,2129
14,8,2886
12,4,664
5,7,3308
13,2,10068
12,0,3524
3,2,4919
14,5,2001
12,6,31504
15,11,1427
15,15,4190
13,6,376
15,5,2145
13,4,6042
3,7,2544
13,5,7117
10,8,1147
11,14,3880
10,10,1274
0,8,2827
7,11,8049
8,3,3483
11,15,795
10,5,1751
0,3,25208
11,2,446
13,10,1767
15,4,5196
0,7,3216
2,10,1864
5,6,3250
15,14,2483
14,15,4668
15,6,1325
15,7,3887
15,1,2862
13,3,1564
13,15,5377
5,8,2230
11,6,2957
0,4,1801
1,7,2182
5,11,2577
2,5,2444
6,10,3406
10,2,1326
4,0,1837
12,1,634
7,9,9305
8,12,1484
10,15,777
4,3,5106
0,5,2110
1,3,2171
5,4,11932
12,7,1036
2,9,12102
3,4,1740
3,0,3131
2,4,3858
13,0,13870
13,8,2859
15,10,3180
13,9,13130
6,6,17637
10,11,1845
14,0,1707
5,1,491
1,6,1666
11,9,2072
4,7,1015
8,2,2645
3,8,3210
9,6,4694
8,0,981
14,1,6324
9,7,1926
1,5,2516
10,13,2709
3,3,4059
14,7,458
2,6,7321
14,10,1357
6,7,715
1,8,3643
8,4,1621
9,5,1278
14,11,1386
12,8,2295
11,10,4349
0,0,3798
13,12,1670
3,9,3294
11,1,22678
14,6,2844
13,1,957
3,10,2457
1,0,20295
14,4,906
15,0,6942
1,1,56906
14,14,3673
2,3,2345
5,3,1082
8,6,10567
7,3,12689
6,9,7987
9,11,9421
7,2,564
9,13,16741
6,8,2957
9,12,3995
13,11,705
15,3,3715
12,13,3384
7,1,3391
6,0,3313
8,1,4557
2,2,3427
11,7,1621
6,11,3455
1,2,5279
2,1,4265
11,5,1973
10,6,3083
5,10,5845
15,9,1833
8,5,1919
7,6,3636
12,12,5933
9,3,1978
10,12,2974
0,2,1432
8,10,15210
1,9,2446
9,1,1691
7,4,1162
2,8,2666
7,5,1842
14,13,4385
0,9,1712
6,2,423
5,5,1964
14,9,1449
4,2,2905
4,4,2718
0,6,4754
3,1,3245
12,15,20773
4,9,2589
15,2,4122
11,0,8490
10,4,2174
15,8,206
3,6,5457
6,5,2686
6,4,2335
9,4,7805
12,5,12413
7,0,2774
9,9,3005
10,7,3012
8,9,1959
13,7,1541
6,1,391
8,7,1438
9,14,595
4,6,1235
5,2,744
15,12,2975
2,7,19615
12,9,1212
5,0,4439
14,12,3230
5,9,5400
10,0,2138
10,3,542
1,4,18109
14,2,21376
11,8,5308
12,3,863
6,3,13646
14,3,2236
7,10,5115
11,3,1669
8,11,102896
