x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
1,0,101,4.9,15.8,14,10.3,0,0,11
1,1,338.5,21,39,40.9,63,0,0,8
1,2,54,15.1,6,5.1,4.9,0,0,4
2,0,157,8.3,21.8,27.6,18.4,0,0,18
2,1,146.5,16.8,18.9,21.2,27,0,0,7
2,2,94.5,9,17.1,16.9,3,0,4,5
3,0,191,11.9,28.2,30,26,0,0,10
3,1,2,0.1,0.4,0.2,0.2,0,0,1
4,0,160.5,2,14.1,32.1,18,0,0,15
4,1,80,8.9,10,9.3,11,0,0,9
4,2,112.5,4.1,17,27.9,7.1,0,10,9
4,3,12,0.5,2.3,2.2,0.3,0,0,2
5,0,87,3.9,8.2,18.9,7.8,0,0,12
5,1,286.5,7.8,38.9,60.1,13.1,0,0,16
5,2,377.5,22,45.9,68,27.2,0,5,19
5,3,96,3.5,19,17.6,2.6,0,0,13
6,0,38,1,3.9,0,8.1,0,0,6
6,1,76.5,2.1,13.2,16.8,4,0,0,13
6,2,81,5,8.1,16.1,10.9,0,0,11
6,3,550,53.1,101.2,56.9,56,1,23.2,12
6,4,188,21.9,18.9,31.2,38.9,0,0,9
7,0,83,5.8,18,15.1,4,0,0,13
7,1,304.5,10,28,60.9,35,0,19,13
7,2,487,22,52.2,110.9,31.9,0,7,15
7,3,503,45,86.1,103,38,1,19,4
7,4,68,2.9,10.7,14.8,13.4,0,0,6
7,5,2,0.2,0.2,0.2,0.5,0,0,1
8,0,183,0.8,27.9,35,4,1.2,0,15
8,1,53,2.3,6.9,7.2,11.7,0,0,12
8,2,78.5,4,17.2,14.8,2.9,0,0,9
8,3,398,48.9,47.2,52.2,60.7,0,0,12
8,4,67,3,3,8,20,0,0,2
9,0,209.5,1.9,46,32,11.4,0,26,17
9,1,431,22,65,90,9.1,0,11,9
9,2,692.5,91.8,101,63.1,61.1,1,0,8
9,3,200.5,41.1,23,13.9,25,0,0,6
9,4,42,7,4,6,5.9,0,0,4
10,0,445.5,21.8,28.9,128.1,21.1,1,31,10
10,1,1492.5,303.9,200,241.1,50,3,220,3
10,2,180,12.6,22.4,37.4,19.2,0.6,0,3
11,0,820,118,91.1,109,165,1,0,5
11,1,1636.5,204.9,132,350,318.1,1,11,3
11,2,12,0.3,2.6,0.6,2.9,0.4,0,2
12,1,364,44,41,59,57,1,0,6
12,2,15,3,3.1,0.8,2.7,0,0,2
15,0,29,5.8,5.9,1.4,5.4,0,0,8
16,0,535,40,85,92.1,39.9,0,14,11
16,1,1,0.1,0.2,0.1,0.1,0,0,1
17,0,392,22.7,56.8,62.8,50.9,0.9,17.4,18
17,1,13.5,0.5,2.9,1.8,1.3,0,0.2,4
18,0,294,21,38.2,41,25.9,0,0,12
18,1,158,25.1,23,16,22.9,0,0,2
19,0,317,16.1,49.1,55.9,18.8,0,6,12
19,1,189.5,17.1,28.6,23.1,20,0,0,11
20,0,24,1,2.8,3,6.2,0,0,7
20,1,239.5,18.9,28.1,52,13.1,0,0,16
20,2,93,8,7,5,33,0,0,5
21,0,95,1.8,7.2,16.2,14.8,0,0,9
21,1,221,5.9,25.5,64.1,10.4,0,10,15
21,2,68,6.1,16.1,1.8,11.9,2.1,0,8
22,0,155,23.1,23,17.1,15.7,0,0,16
22,1,72,8.1,13,6.2,12.5,0,0,14
22,2,4,0.5,0.3,0.2,1.2,0,0,1
23,0,82,1.1,7.1,16.1,8.7,0,0,11
23,1,166,15,31.8,30.8,12.2,0,0,14
23,2,53.5,6.4,3.9,2.6,15.8,0,0,7
24,0,39,2.1,4,4,8.9,0,0,9
24,1,51,0,6.8,9,10.1,0,0,8
24,2,9,1.3,0.8,0.2,1.9,0,0,2
25,0,43,6,3.9,1.2,8.8,0,0,11
25,1,39,2.1,10.4,6.8,2.8,0,0,12
25,2,5,0.7,0.5,0.1,1,0,0,2
25,3,1,0.2,0.1,0,0.2,0,0,1
26,0,46,4.1,0.8,6,7.2,0,0,11
26,1,26,2.5,5.2,2.5,2.7,0,0,9
26,2,98,9.4,11.4,8.1,19.6,0,0,17
26,3,8,0.8,0.9,0.7,1.6,0,0,4
27,0,19,1.9,3.8,1.9,1.9,0,0,8
27,1,387.5,17.8,65.1,65,39,0,40,11
27,2,105,10,17,14.1,14,0,0,11
27,3,113.5,9.2,12.8,15.9,17.1,0,0,16
27,4,7,0.2,1.2,0.9,2.6,0,0,5
28,0,54,0,9.9,3.2,8.9,0,0,10
28,1,30,1.7,4.3,1.9,8.4,0,0,7
28,2,105.5,8.2,5.4,21.6,18.1,0,0,18
28,3,115,8.8,23,17.1,15.1,0,0,19
28,4,23,0.7,3.9,3,8.5,0,0,9
29,0,5,0.3,0.7,0.3,1.4,0,0,1
29,2,11,0.9,0.5,2.3,1.9,0,0,2
30,0,69.5,0.8,8.9,6.1,12,0,0,12
30,1,2,0.1,0.2,0.1,0.6,0,0,1
31,0,23,1.7,2.6,0.6,6.9,0,0,10
31,1,8,0.6,0.9,0.2,2.4,0,0,4
32,0,15,2.1,1.5,0.9,2.5,0,0,6
32,1,26,3.6,2.6,1.3,4.5,0,0,9
32,2,3,0.5,0.3,0.1,0.6,0,0,1
33,0,364.5,29.2,70.1,43.1,42.8,0,23,13
33,1,91,2.6,12.9,13.4,16.9,0,0,17
34,0,270.5,11.9,24.2,23.7,93.2,0,0,17
34,1,146,25.2,22.1,24.1,7.7,0,6,13
34,2,9,1.4,0.9,0.4,1.8,0,0,3
35,0,32,2.1,2.3,2.7,7.8,0,0.4,8
35,1,149.5,9.9,21.4,10.4,32.2,0,1.4,14
35,2,34.5,5.5,3.5,1.4,6.8,0,0,12
36,0,195.5,5,15.1,37.8,21.1,0,20,14
36,1,223.5,13.1,36,26.9,26.2,1.9,0,17
36,2,315.5,30.9,39.3,48.2,40.7,0,0,16
37,0,57,3.3,6.9,7.9,10.2,0,0,14
37,1,40,1.8,8,2.2,9.1,0,0,11
37,2,262.5,32.8,26.8,40.2,52.2,0,11,12
38,0,5,0.3,1.5,0.4,0.6,0,0,2
38,1,22,1.6,6.5,1.7,2.4,0,0,2
38,2,87,8,13.8,6,16,1.1,0,5
41,1,2,0,0.2,0.2,0.5,0,0,1
43,0,3,0,0.3,0.3,0.7,0,0,1
44,0,48,0.7,4.1,4.1,12,0,0,10
44,1,1,0,0.1,0.1,0.2,0,0,1
45,0,6,0.1,0.5,0.5,1.5,0,0,2
