x,y,2006,2011,2018
88,99,21,18,15
88,88,18,15,23
88,89,1,1,0
88,120,58,57,40
88,123,2,3,0
88,114,0,0,1
88,104,0,0,1
88,115,4,7,3
88,105,3,3,2
88,107,4,5,0
88,108,21,23,27
88,92,1,2,4
88,81,2,3,0
88,119,54,57,66
88,82,4,16,18
88,93,0,0,4
88,109,1,2,0
88,94,4,2,5
88,83,0,0,2
88,95,10,12,0
88,97,1,1,3
88,98,0,0,2
89,88,2,3,5
89,113,2,2,0
89,115,0,0,2
89,90,19,20,23
89,117,6,4,0
89,118,38,39,36
89,91,61,58,49
89,92,15,11,10
89,119,11,11,8
89,93,29,17,16
89,94,4,4,5
89,95,2,2,1
89,96,3,3,0
89,98,13,14,7
89,122,2,3,0
89,123,14,12,19
89,102,5,10,6
89,103,5,5,3
89,104,65,47,48
89,127,5,4,2
89,81,9,6,7
89,82,0,1,1
89,83,22,21,23
89,84,58,43,45
89,85,25,27,25
89,86,71,69,47
89,87,0,1,1
110,111,0,0,1
110,112,0,0,1
110,114,25,33,26
110,115,103,122,168
110,116,39,41,20
110,117,0,0,2
110,118,0,0,5
110,119,16,17,10
110,95,3,4,4
110,96,78,104,145
110,97,24,40,57
110,98,11,13,21
110,99,35,37,33
110,120,13,12,11
110,121,54,62,41
110,100,52,51,55
110,122,1,0,0
110,101,31,25,68
110,102,17,23,42
110,103,2031,2193,1552
110,104,9399,9834,12081
110,105,6201,6988,6778
110,106,8851,8765,9126
110,107,1464,1454,1515
110,108,1383,1431,1509
110,109,0,0,5
111,99,24,29,27
111,111,2,6,0
111,100,37,38,50
111,101,136,173,166
111,113,0,0,2
111,102,31,53,40
111,103,2871,3129,5135
111,114,27,30,17
111,115,87,91,69
111,126,4,2,5
111,104,5216,5736,5903
111,105,2700,3546,3322
111,116,0,0,2
111,127,0,1,4
111,106,1573,1540,1321
111,117,0,0,1
111,118,57,55,44
111,107,626,654,1090
111,108,4,2,1
111,109,11,15,15
111,95,70,96,56
111,96,96,112,98
111,97,796,801,813
111,98,1381,1423,1328
112,99,345,336,366
112,120,4,2,0
112,100,42,64,74
112,112,26,26,24
112,101,31,32,40
112,113,2,2,0
112,102,47,48,57
112,125,5,5,3
112,103,85,189,141
112,104,165,504,1391
112,126,2,2,0
112,116,16,18,55
112,105,34,40,28
112,106,68,79,76
112,117,152,142,144
112,107,23,29,27
112,118,0,0,1
112,108,25,26,23
112,95,20,11,15
112,96,7,8,23
112,97,0,0,8
112,98,508,528,543
113,110,43,33,53
113,111,54,60,60
113,112,0,0,1
113,114,16,18,18
113,115,0,2,1
113,116,135,139,116
113,117,118,106,72
113,119,9,8,6
113,96,6,6,0
113,97,104,99,87
113,98,3416,3563,3679
113,99,1258,1319,1336
113,121,7,2,4
113,100,3,9,36
113,122,2,3,3
113,101,51,57,50
113,124,13,7,4
113,102,29,29,17
113,103,116,125,123
113,104,422,427,443
113,105,4,4,7
113,127,0,0,1
113,107,38,42,47
113,108,2,0,7
113,109,1,0,0
114,99,11,21,31
114,122,1,0,0
114,100,76,84,109
114,111,0,0,4
114,101,43,46,86
114,123,4,9,7
114,102,76,78,81
114,113,64,44,46
114,125,2,0,0
114,114,15,11,16
114,115,0,0,2
114,105,5,4,7
114,106,1041,1259,1335
114,107,25,26,20
114,109,0,2,0
114,96,11,9,19
114,97,69,75,72
114,98,88,95,91
115,110,1498,1509,1579
115,122,8,8,4
115,123,28,29,32
115,113,7,9,11
115,102,0,0,2
115,124,5,7,19
115,103,9,0,1
115,125,2,3,0
115,126,22,22,26
115,105,28,47,61
115,127,0,0,2
115,106,44,46,61
115,107,9,6,11
115,108,50,52,45
115,109,325,315,285
116,110,933,971,1025
116,122,0,0,1
116,100,0,2,3
116,111,49,50,49
116,112,5,2,6
116,101,27,47,39
116,102,28,26,26
116,124,18,18,13
116,103,22,29,30
116,104,42,47,46
116,126,0,0,2
116,105,7,5,1
116,127,19,15,17
116,107,15,16,28
116,108,6,11,6
116,109,77,190,155
117,120,10,9,6
117,121,10,6,9
117,122,13,18,17
117,100,0,0,5
117,101,0,2,9
117,102,5,8,12
117,125,2,2,0
117,103,13,16,12
117,126,12,20,26
117,104,22,27,46
117,115,0,0,1
117,105,24,28,18
117,106,59,77,90
117,107,9,7,4
117,119,11,11,9
117,108,0,0,1
117,109,15,12,7
90,88,0,0,1
90,89,2,2,2
90,111,0,0,1
90,112,13,9,10
90,114,8,9,5
90,115,24,28,30
90,116,1,1,1
90,90,15,13,16
90,117,13,12,12
90,118,13,13,10
90,91,63,57,53
90,92,14,8,7
90,93,43,37,28
90,94,23,15,15
90,95,11,14,14
