x,y,val
10,13,301
4,0,1550
14,5,237379
7,13,737
8,8,443
1,2,42117
4,7,486
4,9,1583
9,4,16439
7,10,4268
10,8,789
2,1,515
3,8,1042
12,4,21278
1,6,34039
13,8,1218
10,15,2052
5,3,3806
15,6,46951
7,12,988
8,15,2974
8,5,2017
3,15,3102
1,4,2542
3,9,1656
11,11,797
2,14,3038
0,1,7472
10,2,9956
8,0,331
1,9,3508
11,10,678
6,7,1032
1,13,1637
11,7,1970
6,4,2447
2,7,3483
8,10,886
6,6,351
9,12,1889
0,5,2623
9,7,1248
4,4,358
15,15,529
13,3,8920
0,11,3877
14,13,480
14,7,8314
3,2,5649
6,11,1230
0,13,1475
11,2,22247
0,9,3341
14,15,693
9,14,753
5,12,1008
13,13,480
15,9,5411
11,15,2079
7,1,41372
7,3,8076
10,12,376
6,10,6801
8,1,3206
10,6,4537
10,7,10398
10,14,465
11,3,15195
11,4,5177
3,6,1039
6,2,15116
11,6,22671
6,1,15260
15,5,26003
13,6,10368
9,8,507
6,3,5661
1,14,1936
14,11,1018
2,10,2906
0,7,4664
5,10,887
12,13,1715
3,4,381
3,12,1423
4,13,2966
5,8,1333
0,4,1877
8,2,12200
3,14,4549
11,8,338
9,5,4863
6,14,1572
0,3,5932
1,8,5144
10,5,7405
6,5,1829
2,5,23699
12,8,625
1,5,2573
4,5,2212
11,12,850
4,15,19078
12,14,1696
6,0,5761
0,6,11944
12,12,326
13,7,4189
0,15,14919
3,3,6176
7,11,2984
5,6,1209
8,6,14102
5,2,13202
4,3,4358
2,6,3127
5,9,728
3,5,3599
3,13,2524
7,0,4108
2,4,870
14,12,1151
0,10,27798
1,11,16166
9,6,848
4,10,1359
6,15,3434
11,14,599
2,8,1799
13,9,10462
13,12,862
12,15,2053
4,1,4607
9,10,1589
8,7,3256
5,14,5841
9,11,411
14,14,384
7,8,902
14,8,2038
14,4,11563
4,6,618
8,11,22917
14,9,4463
4,2,5573
0,8,3038
13,5,31651
1,1,4634
12,9,884
2,3,7470
7,4,3801
7,9,849
6,8,1340
2,2,26806
8,3,31412
7,2,11651
9,9,517
12,10,7467
7,6,2222
4,11,2400
3,1,1543
2,12,1829
13,15,542
4,8,1107
10,4,16914
14,10,2338
10,9,324
7,15,1841
13,10,3326
6,13,1134
3,11,2363
6,12,1019
5,0,695
5,1,6579
12,5,1385
2,11,1525
15,7,8695
1,10,51025
13,4,33553
0,12,2211
11,13,210
12,7,1914
12,6,7664
12,3,47790
9,2,21785
6,9,1009
2,0,398
15,11,3837
9,3,67172
15,4,1966
12,11,293
2,15,3157
1,15,2292
10,10,1559
1,0,623
15,10,5796
5,15,10478
2,13,3205
7,14,1185
8,9,611
0,0,10286
8,13,596
3,0,1009
15,8,3967
7,7,585
15,12,1451
10,11,167
5,5,3220
8,4,7886
10,3,9774
11,5,13759
11,9,288
8,12,2259
1,12,6972
9,13,434
15,13,2243
1,7,21035
1,3,5850
8,14,3439
5,13,1495
2,9,1396
7,5,1399
4,12,1775
0,2,4690
5,4,425
13,14,768
9,15,3075
13,11,1152
4,14,27204
5,11,1850
0,14,2718
9,1,110
15,14,1197
3,7,2902
14,6,103080
3,10,1592
5,7,2905
