x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
3,86,40,41,27,42,0,23,9,0,93,6,54,27,24,45,0,23,13
3,87,340,369,228,336,43,231,58,15,681,84,434,163,228,345,30,203,105
4,57,17,23,12,38,0,16,0,0,62,14,36,8,18,24,0,11,0
4,58,2341,3802,3575,4311,779,2958,574,1113,8894,1498,6001,1395,3876,4583,719,3043,821
4,59,755,1131,1020,1270,206,908,154,221,2580,411,1789,376,1158,1310,205,881,222
4,60,66,83,48,81,13,55,13,0,162,31,97,34,59,81,18,42,21
4,61,1043,1153,924,1274,251,848,168,104,2578,498,1624,451,906,1304,247,776,274
4,62,0,0,0,9,0,5,0,0,26,0,14,0,0,11,0,9,0
4,63,129,157,104,165,33,115,13,0,332,71,214,47,124,167,38,99,23
4,64,942,1177,969,1315,273,917,119,95,2711,557,1796,358,1102,1396,277,879,232
4,67,785,1008,711,1043,180,739,121,78,2127,408,1397,322,850,1084,223,658,193
4,68,86,97,75,109,22,76,11,0,215,43,142,30,86,106,21,66,19
4,69,195,324,106,261,32,179,45,17,537,77,351,106,209,276,35,172,61
4,70,257,326,242,363,71,241,37,21,763,155,492,103,289,389,69,243,59
4,71,383,423,253,378,52,258,68,19,784,108,498,178,258,406,56,240,110
4,74,504,709,636,784,123,559,101,85,1624,271,1094,252,741,840,148,535,151
4,76,82,82,51,81,0,48,7,0,166,25,98,43,51,85,0,50,15
4,78,234,242,231,275,45,194,32,28,550,77,377,96,210,275,32,183,48
4,79,235,242,195,254,37,179,38,0,522,85,343,94,194,268,48,164,56
4,80,202,202,174,221,34,152,35,21,443,60,289,87,147,215,26,137,52
4,81,37,42,13,34,0,24,5,0,60,5,42,13,17,26,0,18,8
4,82,0,0,0,0,0,0,0,0,18,0,5,8,0,0,0,0,0
4,83,29,47,16,48,0,28,0,0,104,20,65,15,37,56,0,31,0
4,85,308,329,250,312,39,228,41,43,662,83,442,137,225,350,37,214,86
4,86,85,77,58,76,7,60,0,0,172,13,120,24,43,77,6,54,0
4,87,20,48,13,48,0,34,0,0,87,6,63,10,25,39,0,29,0
5,56,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0
5,57,279,278,236,316,50,228,30,24,627,113,416,94,204,311,57,188,58
5,58,382,438,459,538,88,371,66,78,1095,198,716,179,429,557,98,345,103
5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,61,11,0,0,14,0,9,0,0,23,5,14,0,0,9,0,5,0
5,63,0,0,0,6,0,0,0,0,18,0,7,0,0,7,0,0,0
5,64,368,514,467,594,117,417,52,56,1245,250,864,124,548,651,133,440,72
5,65,26,27,12,32,7,18,6,0,69,17,39,13,12,37,5,21,7
5,66,1433,2256,2085,2607,497,1811,299,453,5304,963,3558,783,2446,2697,466,1747,484
5,67,620,989,761,1044,202,710,127,170,2155,393,1412,349,952,1111,191,691,222
5,68,277,330,208,292,38,206,48,19,612,74,408,130,227,320,36,202,82
5,69,188,222,186,250,38,174,35,24,507,99,328,77,196,257,56,154,42
5,70,110,104,100,129,23,87,10,0,260,47,169,40,84,131,17,82,21
5,71,72,77,53,66,0,43,16,0,140,10,91,39,52,74,0,48,23
5,72,59,56,54,60,5,52,0,0,121,11,93,17,49,61,6,41,0
5,75,76,89,117,133,28,95,7,0,269,62,176,30,115,136,34,81,17
5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,81,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0
5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,87,334,380,284,355,43,240,65,46,745,77,495,169,282,390,34,255,96
5,88,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,53,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
6,56,78,68,50,74,7,55,6,0,149,24,108,15,38,68,7,46,9
6,57,578,639,444,642,93,469,76,64,1307,215,876,213,429,665,116,407,137
6,58,297,321,212,324,56,220,42,42,660,113,429,116,193,331,52,204,65
6,65,0,26,0,28,0,10,0,0,55,14,29,11,15,27,0,9,0
6,66,1615,3430,3618,4100,757,2817,510,1339,8547,1488,5791,1265,4089,4447,724,2974,738
6,67,3349,6682,6624,7497,1445,5163,889,2455,16094,2785,10817,2492,7484,8597,1340,5654,1603
6,68,348,567,235,468,60,343,65,66,911,109,631,171,384,443,49,288,106
6,69,13,14,0,13,0,11,0,0,25,0,18,0,0,12,0,7,0
6,70,17,25,0,13,0,7,0,0,33,0,16,13,11,20,0,9,0
6,71,150,174,79,140,14,101,20,0,285,32,201,52,96,145,9,100,32
6,72,179,190,115,172,23,119,22,11,363,42,252,66,126,191,19,125,39
6,73,87,113,100,119,8,84,23,18,240,27,160,53,105,121,12,76,30
6,74,36,40,34,38,0,26,8,0,84,10,58,16,34,46,0,32,8
6,75,757,960,906,1113,180,775,134,93,2243,363,1527,353,1018,1130,166,745,205
6,76,0,0,0,6,0,5,0,0,16,0,12,0,12,10,0,7,0
6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,82,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52,18,15,17,20,0,17,0,0,37,5,30,0,0,17,0,13,0
7,53,289,286,177,270,36,174,45,17,583,76,357,140,157,300,40,164,73
7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,56,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0
7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,59,0,11,0,10,0,7,0,0,31,0,13,0,0,6,0,6,0
7,63,1020,1194,921,1287,249,866,171,89,2605,490,1648,463,991,1318,241,782,292
7,64,76,102,77,122,29,78,13,12,232,44,148,36,79,110,15,70,23
7,65,12,11,13,30,0,27,0,0,64,0,58,0,13,24,0,21,0
7,66,835,1136,1006,1393,320,905,150,94,2759,603,1778,371,1206,1366,274,864,210
7,67,374,504,433,567,116,383,52,36,1191,240,771,177,527,624,118,388,101
7,68,902,1390,1265,1609,314,1116,170,234,3282,624,2185,472,1510,1673,303,1069,292
7,69,0,0,0,0,0,0,0,0,14,0,9,5,0,0,0,0,0
7,70,224,263,168,242,34,164,38,24,494,59,312,119,181,252,25,148,71
7,71,196,247,116,217,37,136,36,20,455,75,280,97,147,238,38,135,56
7,72,172,235,181,246,40,181,25,38,493,70,343,78,206,240,30,157,53
7,73,202,209,154,225,34,154,32,25,453,59,304,80,146,228,25,150,48
7,75,496,599,520,632,89,451,81,48,1311,185,901,218,566,672,81,450,137
8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,52,1282,1440,1029,1368,209,972,187,109,2924,455,1971,498,1065,1556,246,999,311
8,53,122,107,84,131,35,84,12,0,255,58,155,36,65,118,23,71,24
8,54,429,490,314,476,69,320,78,19,947,134,608,197,336,471,65,288,113
8,55,74,71,61,90,21,58,11,0,176,35,117,22,58,77,14,52,11
8,61,641,754,485,744,140,522,76,39,1532,283,977,270,553,778,143,447,178
8,62,357,429,292,444,92,287,65,35,909,188,556,165,322,465,96,269,100
8,63,38,49,28,46,7,34,5,0,90,13,61,16,36,44,6,27,11
8,64,11,11,0,13,0,0,0,0,21,0,12,5,0,8,0,0,0
8,65,235,280,198,297,57,184,46,26,607,120,373,112,214,310,63,180,57
8,68,99,118,78,140,39,87,11,0,272,76,166,30,92,132,37,79,11
8,69,335,399,259,405,73,278,52,11,813,138,534,136,289,408,65,256,73
8,70,458,585,341,536,67,386,76,40,1069,131,740,194,427,533,64,346,118
8,71,431,533,315,470,55,333,78,50,969,112,662,192,363,490,49,323,114
8,72,251,311,177,257,24,188,42,43,556,64,376,112,192,299,40,188,63
8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,76,71,88,59,78,0,59,16,0,157,10,108,39,68,79,0,49,23
9,51,13,11,0,14,0,9,0,0,32,8,18,0,0,13,0,9,0
9,52,459,530,328,488,63,343,82,39,993,135,622,236,358,505,72,279,154
9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,55,126,129,73,136,23,87,15,0,284,55,174,49,74,137,20,77,28
9,56,27,21,17,24,0,15,0,0,46,8,28,10,11,22,0,13,0
9,58,20,19,19,24,0,20,0,0,42,0,34,0,17,18,0,14,0
9,61,436,599,404,626,124,430,66,42,1273,249,837,180,516,637,125,393,114
9,62,356,437,387,461,69,344,48,32,991,156,702,131,422,519,87,349,83
9,64,12,0,0,25,0,16,0,0,44,11,27,0,0,19,0,11,0
9,65,431,600,367,563,80,376,90,33,1151,182,738,230,473,588,88,357,124
9,66,425,511,381,516,81,373,62,31,1067,174,726,167,430,551,93,353,105
9,67,230,214,179,229,29,152,36,12,462,55,298,103,140,233,18,138,59
9,69,274,337,222,330,44,236,33,12,710,118,467,118,263,380,55,231,69
9,70,2601,4895,3415,4355,631,2987,737,1043,9559,1247,6359,1953,4663,5204,616,3372,1216
9,71,236,378,343,404,47,290,58,33,850,121,597,128,440,446,65,307,70
9,74,166,227,122,205,41,129,35,20,421,72,259,90,160,216,31,130,55
9,75,116,161,92,140,15,99,23,0,290,29,184,76,137,150,14,85,47
9,76,148,205,179,227,19,156,38,41,472,52,308,102,195,239,22,144,59
10,52,101,107,48,115,28,48,15,0,248,57,125,58,39,133,24,55,38
10,53,921,906,666,970,179,641,150,54,1909,332,1195,382,589,939,153,554,232
10,54,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0
10,55,464,482,309,454,80,295,73,20,966,171,585,206,288,512,91,290,122
10,56,403,410,322,424,66,291,67,26,877,145,553,179,299,453,79,262,112
10,62,679,792,538,823,170,556,97,49,1637,307,1073,257,593,814,137,517,160
10,64,247,298,180,294,43,196,49,24,580,81,380,112,197,278,38,170,63
10,65,213,261,147,240,22,153,40,25,498,75,305,111,165,258,35,144,60
10,66,165,156,132,156,21,116,16,0,328,40,225,63,112,172,19,109,31
10,67,161,149,197,198,23,142,31,17,402,55,272,70,151,204,32,130,39
10,68,23,40,13,35,0,23,0,0,70,6,44,9,18,30,0,21,0
10,69,698,1504,1153,1424,233,981,204,434,3120,463,2101,552,1519,1696,220,1120,343
10,70,599,1274,955,1142,166,785,186,373,2562,333,1718,511,1252,1420,159,933,325
10,71,1228,1764,1261,1646,259,1163,224,237,3536,511,2404,621,1560,1890,252,1241,397
10,72,458,605,463,627,102,464,54,53,1282,195,937,144,554,650,93,468,79
10,74,773,1116,708,975,129,713,127,127,2090,266,1446,378,913,1115,128,733,251
10,75,387,484,349,499,72,355,65,32,971,136,656,177,409,472,64,301,103
10,76,64,52,34,64,0,46,0,0,142,13,92,24,0,71,0,35,0
11,51,123,108,73,87,8,58,21,0,206,25,121,60,54,119,17,63,39
11,52,35,34,15,35,0,20,7,0,69,10,40,19,11,34,0,20,7
11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,54,124,119,74,118,26,74,18,0,235,42,144,49,66,117,16,70,31
11,55,64,54,51,71,16,48,7,0,136,31,82,23,37,65,15,34,16
11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,61,120,128,45,116,17,79,18,0,219,36,141,35,54,103,19,62,17
11,63,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
11,64,179,196,116,186,39,109,38,12,389,77,220,92,114,203,38,111,54
11,65,231,263,149,233,25,158,22,14,510,74,331,98,157,277,23,163,52
11,66,40,42,36,39,8,27,0,0,91,13,59,19,30,52,5,32,0
11,67,555,767,440,630,72,455,95,67,1371,159,970,242,575,736,82,510,140
11,68,40,57,43,60,14,43,0,0,121,21,84,16,54,61,7,41,0
11,69,2430,4971,3761,4787,816,3246,725,1433,10286,1550,6706,2030,4872,5499,734,3460,1305
11,70,69,161,98,113,15,83,15,49,289,30,193,66,141,176,15,110,51
11,75,30,34,31,38,0,25,9,0,72,7,45,20,30,34,0,20,11
11,76,203,251,146,234,30,167,26,18,492,64,322,102,171,258,29,155,56
12,51,252,218,162,238,35,154,39,15,461,65,281,108,113,223,30,118,58
12,54,128,102,76,111,17,78,12,11,238,42,150,42,51,127,19,72,30
12,55,295,299,212,316,58,208,48,23,636,109,385,136,193,320,51,177,88
12,60,93,84,37,71,8,51,12,0,141,20,89,32,28,70,12,38,20
12,61,103,108,65,101,15,68,18,0,213,33,133,40,66,105,18,65,22
12,62,522,576,419,610,120,415,74,41,1224,229,778,217,427,614,109,363,136
12,63,273,285,165,263,45,175,37,0,539,86,333,117,148,276,41,158,71
12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,68,21,26,0,16,0,11,0,0,39,7,25,7,0,23,0,14,0
12,69,15,30,22,36,6,25,5,0,82,12,52,10,31,28,6,17,5
12,75,78,83,61,72,7,50,15,0,157,13,99,45,60,85,6,49,30
12,76,18,36,34,43,0,36,0,0,76,6,61,6,42,33,0,25,0
13,59,26,24,12,30,11,15,0,0,53,17,27,9,0,23,6,12,0
13,60,126,135,49,114,23,70,21,0,230,46,142,42,52,116,23,72,21
13,61,28,27,13,20,0,15,0,0,48,8,31,9,12,28,0,16,0
13,62,187,206,101,212,47,126,34,0,397,81,234,82,121,185,29,108,37
13,63,223,268,117,216,21,148,33,19,447,53,276,116,139,222,14,121,56
13,64,91,106,49,91,9,59,20,0,189,27,113,48,58,91,12,48,28
13,65,241,266,155,218,14,163,33,0,476,36,323,110,161,258,15,160,57
13,66,221,257,111,218,18,135,38,18,446,60,268,118,131,228,10,133,61
13,67,14,27,29,30,0,22,0,0,63,7,50,6,38,33,0,28,0
13,68,170,232,145,213,29,152,30,27,446,56,295,87,169,227,20,143,57
14,53,71,70,34,66,12,46,8,0,136,27,79,25,32,65,15,33,17
14,54,196,193,112,178,31,121,26,0,356,51,222,83,103,178,20,101,57
14,59,491,579,295,519,78,361,75,16,1044,167,658,216,350,525,89,297,131
14,60,13,0,0,12,0,10,0,0,22,0,16,0,0,10,0,6,0
14,63,358,380,311,413,67,289,51,32,853,148,570,134,301,440,72,281,83
14,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65,78,88,65,91,13,64,14,11,177,24,118,35,64,86,11,54,21
14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,67,94,137,93,125,12,91,22,11,255,24,175,56,126,130,12,84,34
14,68,0,0,0,9,0,0,0,0,15,0,9,0,0,6,0,0,0
15,63,558,698,565,734,114,524,95,91,1497,228,1001,258,612,757,114,477,163
15,65,76,90,63,85,14,52,18,0,185,24,111,49,57,100,5,59,31
15,66,0,0,0,6,0,5,0,0,14,0,11,0,0,8,0,6,0
15,67,124,148,110,146,22,108,16,12,299,41,204,54,122,153,19,96,38
16,63,123,164,151,223,54,152,13,27,419,94,273,52,164,196,40,121,33
16,65,282,352,240,325,51,222,52,30,684,92,435,157,277,359,41,213,105
16,67,13,17,0,14,0,9,0,0,32,6,16,10,12,18,0,7,0
17,66,96,114,82,121,21,79,11,0,239,43,149,47,94,118,13,70,27
18,64,238,220,173,248,46,164,38,14,467,74,298,95,138,219,28,134,57
18,65,231,236,152,220,33,147,39,15,461,66,282,109,129,241,33,135,70
18,66,114,159,82,144,13,114,17,0,267,26,189,52,108,123,13,75,35
19,66,116,147,81,130,11,98,17,15,259,26,171,57,96,124,10,73,34
20,66,34,48,43,57,11,32,14,0,115,16,72,24,48,50,5,35,10
21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,65,0,0,0,16,0,5,0,0,36,6,23,0,11,20,0,11,0
21,66,1558,2247,1761,2254,391,1529,334,374,4757,747,3051,959,2073,2503,356,1522,625
22,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,65,27,11,0,19,0,16,0,0,57,5,37,5,0,21,0,12,0
22,66,62,45,22,54,10,35,8,0,98,17,65,15,14,44,7,30,7
