x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,12,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,18983.5,1
0,20,1,0,0.1,0.1,0.1,0.2,0,0.2,0.1,0.1,0.1,0,22220.1,1
0,21,4,0.1,0.2,0.5,0.6,0.6,0.1,0.9,0.5,0.2,0.2,0.1,88880.4,1
0,31,7.5,0.2,1.1,0,2,1.2,0,0.7,1,0.3,0.3,0.7,147053.3,1
0,34,4,0.1,0.8,0,0.3,1,0,0.5,0.8,0.1,0.4,0,85828.3,1
0,50,11,0.2,1.1,1.1,0.9,3.1,0.2,1.5,2.1,0.5,0.2,0.1,245158.4,1
0,51,20,0,0,0,0,2,1,5,7,0,5,0,465479.9,0
0,52,4,0.1,0.4,0.4,0.3,1.1,0.1,0.5,0.8,0.2,0.1,0,89148.5,1
0,65,2,0,0.3,0.2,0.2,0.6,0,0.2,0.3,0.1,0,0.1,44455.6,1
0,93,20,0,0,1,0,3,0,3,6,0,7,0,508645.7,0
0,94,78.5,2,4.5,4,11,12,2,18,16,3,6,0,1949934.7,0
0,95,73,2,2,5,8,11,2,17,17,1,8,0,1815557.3,0
0,96,44,0,4,10,4,14,1,4,5,1,1,0,1219526,0
0,97,20,0.6,1.8,2.2,2.8,3.4,0.3,1.9,4.3,1.5,1.2,0,509328.6,1
0,100,24,1.3,2.5,2,3.8,6.2,0.4,2.4,2.6,2.1,0.7,0,661547.9,1
0,103,15,0.4,1.1,0.9,3,3.4,0.2,1.6,2.5,1.4,0.5,0,371678.4,1
0,104,11,0.3,0.8,0.7,2.2,2.5,0.2,1.2,1.8,1,0.3,0,272564.2,1
0,105,69,0,10,6,11,13,2,8,10,7,2,0,1330882.1,0
0,106,43,0,2,5,5,5,0,8,9,1,8,0,880646.2,0
0,107,33.5,0,3.5,2,5,4,0,6,6,5,2,0,691817.7,0
0,108,121.5,4,13,6,24,25,1,17,11,9.5,11,0,2321362,0
0,109,56,1,5,8,8,15,0,3,12,3,1,0,1211767.6,0
0,115,24.5,0,2.9,0.7,3.9,7.2,0.6,2,3.9,2.6,0.7,0,568348.3,1
0,116,128.5,2,9.5,10,19,27,2,20,28,5,6,0,2353921.7,0
0,117,143.5,5,15.5,14,22,29,2,22,21,6,7,0,2484558.8,0
0,118,11,0.3,1,0.5,0.8,2.6,0.5,1,2.6,0.7,1,0,314218.6,1
0,125,4,0.1,0.4,0.2,0.3,0.9,0.2,0.4,0.9,0.2,0.4,0,114261.3,1
1,10,5,0.3,0.6,0.5,0.9,1.1,0.1,0.5,0.5,0.3,0.2,0,94917.6,1
1,12,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,18983.5,1
1,29,2,0.1,0.3,0,0.5,0.3,0,0.2,0.2,0.1,0.1,0.2,39214.2,1
1,30,2,0.1,0.3,0,0.5,0.3,0,0.2,0.2,0.1,0.1,0.2,39214.2,1
1,47,1,0,0.2,0,0.1,0.3,0,0.1,0.2,0,0.1,0,21457.1,1
1,48,17,0.3,1.7,1.8,1.5,4.7,0.3,2.3,3.3,0.7,0.3,0.1,378881.1,1
1,49,25,0.4,2.5,2.6,2.2,7,0.4,3.4,4.8,1.1,0.4,0.2,557178.1,1
1,50,32,0,3,4,5,11,0,5,4,0,0,0,666517.3,0
1,51,19,0.3,1.9,2,1.7,5.3,0.3,2.6,3.6,0.8,0.3,0.2,423455.4,1
1,52,2,0,0.2,0.2,0.2,0.6,0,0.3,0.4,0.1,0,0,44574.3,1
1,61,8,0.3,0.8,0.6,1,2,0.2,1.4,1.1,0.6,0,0,175434.6,1
1,62,15,0.6,1.5,1.2,1.8,3.8,0.3,2.6,2,1.2,0,0,328939.9,1
1,63,3,0.1,0.4,0.2,0.3,0.9,0,0.3,0.4,0.2,0.1,0.1,66683.3,1
1,90,7,0.4,0.3,0.1,1.2,0.4,0.1,1.7,1.4,0.4,0.8,0.2,174070.3,1
1,91,1,0.1,0,0,0.2,0.1,0,0.2,0.2,0.1,0.1,0,24867.2,1
1,93,2,0.1,0.2,0.2,0.3,0.3,0,0.2,0.4,0.2,0.1,0,50932.9,1
1,94,101,3,8,6,9,18,1,28,14,9,4,1,2574055.2,0
1,95,106,2,8.5,10.5,6,26,1,17,26,2,7,0,2593872.5,0
1,96,61,3,6,8,8,11,1,9,6,2,6,1,1314198.4,0
1,97,35,0,1,1,3,3,0,8,11,0,8,0,919252.7,0
