x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,492.5,187,41.2,14.2,32.1,16.1,154.9,20.2,161.8,18626.8,32
0,1,487,170.9,26.2,23.9,31.7,15.7,139.2,19.1,145.8,19182.3,37
0,2,1798,765.1,232.2,40,354.1,102.1,411,106.1,462,62657.9,31
0,3,308.5,111.6,19.1,12.4,15.8,5.4,95.8,9.4,99.1,11898.7,7
0,4,69.5,34.1,13,1,9.1,3,25,2.9,26,2431.9,7
0,7,5,1.8,0.5,0.3,0.6,0.2,1.2,0.7,1.3,128.5,2
0,8,5,2.4,0.7,0.2,0,0.3,2.4,0.5,2,188,2
0,9,2,1,0.3,0.1,0,0.1,1,0.2,0.8,75.2,1
0,14,267,134.1,48.8,3.9,52.8,11.1,81.3,16,97,12031.9,25
1,0,403,149.2,29.1,14,26,15.8,123.2,18,131.7,15579.9,22
1,1,721.5,267.9,46.7,20.2,60.8,21.9,207.1,16,217,23972.8,29
1,2,1365,505.2,92.1,34.9,92,50.1,413.2,50,421.8,51276.9,25
1,3,20.5,7.5,0.9,0.6,2.1,0.7,5.4,0.6,6.1,736.4,3
1,4,98,47.1,16.1,2,23.2,2,23.9,5.2,36.9,3283.1,8
1,5,41,26,15,0,9.9,1,16.1,8,16.9,1735.9,5
1,6,129,58.2,25.4,5.8,30.3,8.7,27.9,16.3,43.7,4059.4,4
1,13,15,8.4,3.6,0.4,1.6,0,6.8,1.6,6.2,747.5,5
1,14,55,32.9,20.2,1.2,25.8,3.8,7.1,6,20.6,1489.7,5
1,15,11,4.9,1.9,0.7,1.8,1.1,3.1,0,3.4,346.3,3
2,0,574,213.9,33,16.2,49.1,15.1,164.8,10.8,173,20776,18
2,1,223.5,80,8,5,3,5,77,9.9,73,8227,5
2,4,101,42.9,12.9,2.1,25.1,3.1,17.8,5.1,30,3379.9,9
2,5,65,25.2,5.7,2.6,4.7,1.8,20.5,2.6,20.3,1959.1,13
2,6,121,55,17.9,2,31,1,24,2,47.9,3790,9
2,7,216.5,100,35.9,5.9,33.7,8,66.3,8.1,81.8,7490.1,22
2,8,119,43,11.2,5.8,7,1.9,36,8.1,40,3133,11
2,13,207.5,111.1,49,0.9,45,7.9,66.1,20.9,72.9,8420.3,27
2,14,828,455.8,224.8,12.7,301.1,40,154.7,83.1,270.9,32891.4,34
2,15,197,106.8,49.9,1,18.4,5.9,88.4,19.1,85.7,9566.1,26
3,0,409.5,164.7,47,14.9,72,19.9,92.7,22.1,92.2,13150.3,32
3,1,919,378.1,96.9,20.8,148.9,56.1,229.2,60.8,255.8,31658.7,32
3,2,488.5,205.3,54.1,8,59.6,25.8,145.7,35,160.3,16143.2,42
3,3,238.5,98.9,32.1,10.1,21.9,7.3,77,6,73.1,8861,18
3,4,5,1.9,0.4,0.2,0.3,0.1,1.6,0.2,1.6,150.7,1
3,7,223,105.2,42.9,4.7,48.2,5.6,57,13.9,82.4,7005,29
3,8,147.5,65.1,25.1,5.2,20.8,2,44.3,5.9,55,4362.9,26
3,9,27,12,5,0.9,2.3,0.9,9.7,3.9,9,658.8,8
3,11,94,40.4,6,1.5,5.7,5.4,34.7,6.2,31,3796.8,13
3,12,21,11.7,5.2,0.6,2.3,0,9.4,2.2,8.6,1046.5,7
3,13,41,22.9,12.1,0,2,1.8,20.9,2.9,20.9,1736,11
3,16,12,6.2,3.2,0.4,2,0,4.2,2,3.2,437.2,6
3,17,1,0.5,0.3,0,0.2,0,0.3,0.2,0.3,36.4,1
4,0,2208.5,876.1,223.2,62.2,363.1,85.1,513,74,635.3,79404.8,60
4,1,737.5,330.1,109,19.1,147.1,29.9,183,55.1,245.1,27369.1,32
4,2,70,25.1,3.6,2.9,4.9,1.1,20.2,2,23,2160.6,7
4,3,17,6.9,1.2,0,1.2,0,5.7,0,5.1,599.4,3
4,4,9,4.2,1.2,0,0.2,0.3,4,0.9,3.6,394.8,4
4,7,29,11.6,3.9,1,1.9,1.9,9.7,1.9,10.6,966.7,5
4,8,139.5,65,32,6,36.4,1,28.6,5.8,37.4,4479.4,11
4,9,401,197.1,84,9,128.9,37.3,68.2,40.4,130.1,13020.2,32
4,10,367.5,157.9,36,8,23.1,13.1,134.8,23.1,135,13470.3,46
4,11,1550,787.2,346.4,28.1,598.9,103.1,188.3,141.5,444.3,50886.5,53
4,12,97.5,41,9.8,3.2,6,4,35,5.1,29.9,3736.1,14
4,13,20,11.6,6.2,0,4.6,0.8,7,0.8,10.8,836.9,4
5,0,1236,490,109.1,35.4,174.7,55.4,315.3,46.1,339.1,43875,53
5,1,1527,676,249,46.2,520.1,99.2,155.9,99.1,356.1,45908.8,30
5,2,218,93.1,25.4,8,13.2,10.2,79.9,16.1,84.1,8041.2,44
5,3,118,45.7,16.7,5.8,5.1,5.1,40.6,5.9,35.1,4129.7,32
5,4,43.5,20.5,7.6,0,7.4,1.5,13.1,2.7,19.3,1891.4,6
5,5,7,3.2,1,0,0.1,0.3,3.1,0.7,2.8,307,3
5,6,1,0.4,0.1,0,0.1,0.1,0.3,0.1,0.4,33.3,1
5,7,33,14,6.9,2,3,1,11,3,10,908,3
