x,y,pp,ra,rp
10,0,15395195,9535659,61
11,0,16015019,11378591,70
12,0,16244463,11241093,69
12,1,16167993,11191678,69
13,0,16367734,12553916,76
13,1,16367734,12553916,76
14,0,17011843,13998273,82
14,1,16732868,13608314,81
14,2,16406535,12661188,77
14,3,16113786,12623975,78
15,0,17347402,14183035,81
15,1,17003543,13043847,76
15,2,16505694,12931855,78
15,3,16216254,12945824,79
16,0,17532170,13989085,79
16,1,17311564,13725806,79
16,2,16845140,14066680,83
16,3,16563765,14158547,85
16,4,15113117,14450636,95
16,5,14768641,13838138,93
17,0,17625129,14312596,80
17,1,17547412,14703471,83
17,2,17087537,15532056,90
17,3,16280735,15201537,93
17,4,15289070,14701197,95
17,5,14860077,14116675,95
17,6,14657122,13985320,95
18,0,18110143,17024527,93
18,1,17823529,15513948,86
18,2,17149452,15938735,92
18,3,16434975,14882227,90
18,4,15614173,14829384,94
18,5,15084196,15297825,101
18,6,14608633,14576316,99
18,7,14081383,13948587,99
18,8,13938935,13811719,99
19,0,18457275,17653706,95
19,1,17935182,15684248,87
19,2,17557474,17494354,99
19,3,16652991,17131466,102
19,4,15790350,15267515,96
19,5,15231792,15442178,101
19,6,14724977,15100726,102
19,7,14409670,14463317,100
19,8,13979036,13680196,98
19,9,13680580,12914574,94
20,0,18574211,18411435,98
20,1,18185116,18385373,101
20,2,17676703,17973261,101
20,3,16772072,17509719,104
20,4,15933821,16081057,100
20,5,15369514,15083866,98
20,6,14903721,14647508,98
20,7,14490595,14327844,99
20,8,14119231,13829597,98
20,9,13804851,13169880,95
20,10,13636211,12897543,94
21,0,18744007,18632627,99
21,1,18405632,18734728,101
21,2,17823894,18728816,105
21,3,16866889,17853806,106
21,4,16099670,16546409,102
21,5,15564889,15911103,102
21,6,15160806,14881851,97
21,7,14805732,14477837,97
21,8,14377374,14213604,98
21,9,14026109,13476498,96
21,10,13688070,12947134,94
21,11,13509697,12395347,91
22,0,19096080,19403997,101
22,1,18649931,19093421,102
22,2,17942705,18004604,100
22,3,16959349,17489606,103
22,4,16242149,17167463,105
22,5,15741223,16309724,103
22,6,15363866,15111223,98
22,7,15015250,14717839,98
22,8,14624052,14234840,97
22,9,14263349,13589623,95
22,10,13872219,13223773,95
22,11,13375784,12661061,94
22,12,12887318,12530381,97
22,13,12476633,12094786,97
22,14,12286905,12681084,103
22,15,12162173,12454576,102
22,16,12111993,12363452,102
23,0,19282698,19487410,101
23,1,18746982,18291586,97
23,2,18102737,16962725,93
23,3,17004847,15779240,92
23,4,16268382,17014582,104
23,5,15847995,16427630,103
23,6,15486361,15406344,99
23,7,15135605,15101010,99
23,8,14845846,14496482,97
23,9,14494550,14384008,99
23,10,14059977,13967433,99
23,11,13566220,13148221,96
23,12,13085400,13111096,100
23,13,12674127,13121501,103
23,14,12376819,12933311,104
23,15,12204287,12587792,103
23,16,12156982,12463169,102
24,0,19476120,19090533,98
24,1,18519165,18190036,98
24,2,18519165,18190036,98
24,3,16833827,14951339,88
24,4,16320533,16165216,98
24,5,15947105,16355222,102
24,6,15611245,16246538,103
24,7,15311006,15225236,99
24,8,15003318,14588783,97
24,9,14694913,14152054,96
24,10,14064942,14403103,102
24,11,13686524,14074629,102
24,12,13344313,13810697,103
24,13,12906243,13328472,102
24,14,12576602,13047462,103
24,15,12368689,12912921,104
24,16,12253693,12833169,105
24,17,11998584,12302922,102
24,18,11602246,11859212,102
24,19,11059329,11241521,101
24,20,10500968,9929422,94
24,21,10113724,9698715,95
25,0,19618521,19667989,100
25,1,18852889,18741379,99
25,2,17789947,17727808,100
25,3,17113539,16236726,94
25,4,16494585,15494077,93
25,5,15976252,16430164,102
25,6,15829572,16702053,105
25,7,15451350,15321407,99
25,8,15185821,14242122,93
25,9,14645454,14025294,95
25,10,14220737,14400105,101
25,11,13867969,14431598,104
25,12,13564496,14507217,107
25,13,13266015,13643467,102
25,14,12736913,13369493,105
25,15,12595968,13289459,105
25,16,12311204,12820511,104
25,17,12180048,12349950,101
25,18,11611126,11940801,103
25,19,11227131,11321523,100
25,20,10697168,10179831,94
25,21,10234581,9449866,92
25,22,10010173,9181759,91
25,23,9781968,8479731,86
25,24,9320201,7776281,83
26,0,19780638,20308306,102
26,1,18737506,19833838,105
26,2,17790800,18837797,106
26,3,17245332,16170836,93
26,4,16785441,15899865,94
26,5,16394077,16399370,100
26,6,16181423,17221399,106
26,7,15595912,15189314,97
26,8,15299254,14735768,96
26,9,14833928,14891531,100
26,10,14332757,15035725,104
26,11,14164575,15391697,108
26,12,13820779,15146464,109
26,13,13524806,14295956,105
26,14,13139397,13900110,105
26,15,12859130,13274482,103
26,16,12632631,12542851,99
26,17,12373992,11957412,96
26,18,11978405,11669730,97
26,19,11525862,11067095,96
26,20,11027725,10461480,94
26,21,10501285,9829618,93
26,22,10204860,9258016,90
26,23,9936548,8599672,86
26,24,9442448,8214753,86
26,25,8830189,7377801,83
26,26,4062848,3390597,89
26,27,13679,12973,94
26,28,13679,12973,94
26,29,13679,12973,94
27,0,19863329,20490299,103
27,1,18721838,20158031,107
27,2,17961952,20102728,111
27,3,17453040,17904198,102
27,4,17007005,16998572,99
27,5,16637942,17558511,105
27,6,16256600,17632278,108
27,7,16006066,16722765,104
27,8,15419386,16185585,104
27,9,14941906,15758373,105
27,10,14522866,15580238,107
27,11,14303943,15690802,109
27,12,14071748,15280442,108
27,13,13747885,14380104,104
27,14,13434093,13898124,103
27,15,13135128,13202568,100
27,16,12837587,12555419,97
27,17,12576241,11777213,93
27,18,12209768,11465293,93
27,19,11765616,11069463,93
27,20,11338303,10735129,94
27,21,10797322,9953425,91
27,22,10490237,9400555,89
27,23,10152641,9041164,89
27,24,9662123,8548381,88
27,27,13679,12972,94
27,28,13679,12973,94
27,29,13679,12972,94
27,30,13679,12973,94
28,0,19997942,21396262,106
28,1,18823180,20672235,110
28,2,18203331,20392990,112
28,3,17693878,20361789,115
28,4,17271444,18935024,109
28,5,16871814,18498853,109
28,6,16426986,18178856,110
28,7,16052630,17048521,106
28,8,15544109,16748660,107
28,9,15094154,15989894,105
28,10,14726662,15853292,107
28,11,14483095,15888827,109
28,12,14208726,15472926,108
28,13,13877747,14631286,105
28,14,13679611,13643860,99
28,15,13352861,13114146,98
28,16,13070796,12655485,96
28,17,12795900,12328064,96
28,18,12435509,11938803,96
28,19,11971187,11467087,95
28,20,11610720,10979841,94
28,21,10976209,10373868,94
28,22,10789951,10111463,93
28,23,10412019,9930952,95
28,24,9923839,9732817,98
28,28,13679,12973,94
28,29,13679,12973,94
28,30,13679,12973,94
29,0,20246346,21746008,107
29,1,19280351,21112125,109
29,2,18562596,20658054,111
29,3,17971498,20864677,116
29,4,17524287,20922669,119
29,5,17063409,19102183,111
29,6,16612737,18722555,112
29,7,16240639,17231253,106
29,8,15760476,15950074,101
29,9,15273384,15786990,103
29,10,14941194,15398567,103
29,11,14659380,15672232,106
29,12,14595090,15816468,108
29,13,13897786,14062176,101
29,14,13809477,13169429,95
29,15,13558738,12852500,95
29,16,13248467,12392185,93
29,17,12878840,12462053,96
29,18,12512392,12254619,98
29,19,12231054,12062069,98
29,20,11921258,11802323,99
29,21,11469813,11220739,97
29,22,11001835,10961032,99
29,23,10584666,10571756,99
29,24,9969312,9872073,99
29,32,1107,0,0
30,0,20624784,22148313,107
30,1,19840879,21671807,109
30,2,19142148,20864156,109
30,3,18539799,18631628,100
30,4,17941188,19170397,106
30,5,17200540,20128073,117
30,6,16881662,19491478,115
30,7,16591328,18478541,111
30,8,15885111,16895369,106
30,9,15538415,16851810,108
30,10,15174987,16803086,110
30,11,14996745,16521854,109
30,12,14994488,15317665,102
30,14,13844722,12776046,92
30,15,13605999,12819011,94
30,16,13291456,12337996,92
30,17,13355473,10361241,77
30,18,12778423,11448321,89
30,19,12467924,11640548,93
30,20,12128497,11101139,91
30,21,11767826,11307424,95
30,22,11001967,10653218,97
30,23,10901748,10591398,97
30,24,9994523,9918310,99
30,32,1107,0,0
30,33,1107,0,0
31,0,21088707,22669560,107
31,1,20418673,21449747,105
31,2,19755174,19959225,101
31,3,19143839,18218325,95
31,4,18498481,19398378,104
31,5,17655363,20789779,117
31,6,17135693,19239273,112
31,7,16607026,17974591,108
31,8,16124439,18026566,111
31,9,15747620,18304125,115
31,10,15413391,17566579,113
31,11,15170396,15766770,103
31,12,15041013,15261007,101
31,13,14914998,14706640,98
31,17,13355473,10361241,77
31,18,13094820,10578542,80
31,19,12701962,10879505,85
31,20,12330347,10338049,83
31,32,1107,0,0
31,33,1107,0,0
32,0,21702887,21798002,100
32,1,20956315,22393112,107
32,2,20307210,20434502,100
32,3,19668151,18527242,94
32,4,18845381,19535765,103
32,5,18109586,20675063,114
32,6,17232979,19428784,112
32,7,16773208,18188511,108
32,8,16359141,18040973,110
32,9,15962263,18780969,117
32,10,15549433,17588066,112
32,11,15379223,15774033,102
32,12,15120322,15282473,101
32,13,15003348,14900013,99
32,18,13030545,10020660,76
32,19,12860962,10207835,78
32,20,12530595,9673225,77
33,0,22442956,21744023,97
33,1,21598031,22504712,104
33,2,20801977,21118603,101
33,3,20152645,19509474,96
33,4,19352388,20616902,106
33,5,18501547,21487645,116
33,6,17643948,20248361,114
33,7,17002687,19451424,113
33,8,16544307,19083562,115
33,9,16249624,18525181,114
33,10,15884476,17080952,107
33,11,15647113,16457275,105
33,12,15451324,15968086,103
33,13,15082089,15072354,99
33,19,12894623,10054242,77
33,20,12605658,9426377,74
33,34,4719,2845,60
33,35,4719,2845,60
34,0,23038554,22188210,96
