x,y,pp,ra,rp
66,99,5858,5460,93
66,100,5858,5461,93
66,101,5858,5461,93
67,98,909381,316777,34
67,99,309871,110211,73
67,100,5858,5461,93
67,101,5858,5460,93
68,97,895550,306745,34
68,98,911789,441091,48
68,99,911789,441091,48
68,101,972804,747296,76
68,102,972804,747296,76
69,97,899419,499806,55
69,98,912959,641776,70
69,99,917901,629156,68
69,101,979308,752109,76
69,102,986917,755393,76
69,103,1012493,767562,75
69,104,1023979,784778,76
69,105,1027263,790645,76
69,117,1453277,465487,32
69,119,1473241,420263,28
69,120,1473241,420263,28
70,97,900561,556747,61
70,98,931785,689511,73
70,99,940589,699226,74
70,100,952610,729924,76
70,101,969597,750607,77
70,102,1004793,759196,75
70,103,1020303,790682,77
70,104,1029491,815507,79
70,105,1061018,825910,77
70,108,1173246,865309,73
70,109,1173246,865310,73
70,110,1232306,810437,65
70,111,1232306,810437,65
70,112,1369799,858147,62
70,113,1401929,815340,57
70,117,1462556,725309,49
70,119,1473241,420263,28
70,120,1473241,420263,28
70,121,1490441,493680,33
70,122,1489446,514096,34
70,123,1489446,514096,34
70,125,1146511,588664,51
70,126,1106590,569093,51
70,127,1043382,544949,52
71,96,901128,658519,73
71,97,901128,658519,73
71,98,942443,696526,73
71,99,948483,708856,74
71,100,959828,731390,75
71,101,988237,738318,74
71,102,1012057,767931,75
71,103,1035149,816101,79
71,104,1043796,830610,79
71,105,1062114,827055,77
71,107,1130611,855987,75
71,108,1168090,872794,74
71,109,1185450,889650,75
71,112,1369799,858147,62
71,113,1407095,841044,59
71,114,1446256,911486,63
71,115,1450359,901075,62
71,116,1465041,879491,60
71,117,1472358,837752,56
71,118,1497173,858174,57
71,119,1506183,712124,47
71,120,1507201,636668,42
71,121,1490441,493680,33
71,122,1489446,514096,34
71,123,1489446,514096,34
71,125,1152785,598087,52
71,126,1106590,569093,51
71,127,1043382,544949,52
72,96,906075,669747,74
72,97,920400,693716,75
72,98,938839,723403,77
72,99,961509,721693,74
72,100,973431,733645,75
72,101,992806,738817,74
72,102,1041438,798453,76
72,103,1046883,811227,77
72,104,1049704,817844,77
72,107,1130611,855987,75
72,108,1161206,882788,76
72,109,1196762,896336,74
72,110,1233904,904675,73
72,111,1248986,915086,73
72,112,1382158,903135,65
72,113,1415962,901454,63
72,114,1446256,911486,63
72,115,1450359,901075,62
72,116,1466682,911834,62
72,117,1488513,892848,59
72,118,1503818,878099,58
72,119,1510368,765865,50
72,120,1511369,694652,45
72,125,1166344,618453,53
73,96,910119,678927,74
73,97,923503,690512,74
73,98,951309,737043,77
73,99,967332,748537,77
73,100,975064,748782,76
73,101,1007548,758735,75
73,102,1041438,798453,76
73,103,1054017,834092,79
73,104,1056970,842458,79
73,107,1140031,907309,79
73,108,1164520,910999,78
73,109,1204912,908546,75
73,110,1233261,921306,74
73,111,1289111,920151,71
73,112,1374898,917853,66
73,113,1418553,937840,66
73,114,1441152,957866,66
73,115,1463656,901257,61
73,116,1478244,911410,61
73,117,1498188,893016,59
73,118,1514051,839995,55
73,119,1513789,809797,53
73,120,1514776,742053,48
73,121,1558065,677614,43
74,96,914702,678447,74
74,97,933853,691779,74
74,98,960644,720221,74
74,99,971064,754647,77
74,100,989455,770778,77
74,101,1015357,783248,77
74,102,1054095,859650,81
