x,y,val
12,0,5373
8,7,93522
6,14,7246
14,6,3395
6,11,9155
4,14,4012
6,5,199098
14,13,143121
10,13,1746
2,7,35572
14,4,7050
15,15,174
0,8,7889
11,11,1390
15,1,18740
10,12,5799
2,15,3874
2,8,16204
10,9,18643
2,10,18020
4,13,2504
8,5,62564
13,1,4909
0,10,15555
10,2,14701
13,15,394
8,6,38629
14,3,10992
7,10,13050
4,5,72465
14,5,5403
15,3,3086
0,5,356
7,14,55119
5,7,120251
5,13,10590
10,4,56847
3,13,3093
12,3,5859
3,14,25854
12,2,9638
3,6,573404
7,13,8517
2,12,3696
10,6,9022
4,3,3293
13,2,2955
15,0,2654
11,15,22
11,7,13540
0,4,15136
2,5,54692
11,4,37545
12,7,5319
1,5,1460
5,6,149012
14,2,6208
6,10,21209
7,11,7348
1,13,4296
15,12,14747
5,8,72503
14,7,3272
13,7,4295
5,3,53544
5,11,7631
4,12,2645
6,6,100771
2,9,13766
13,9,2406
5,10,12468
10,15,1828
2,4,210
15,9,519
2,11,12004
11,5,588
9,7,16584
1,9,13748
7,6,29953
8,13,7304
6,7,93585
14,8,2747
15,5,6576
9,13,3777
15,13,2115
1,14,870
7,15,4313
10,7,9465
7,9,14618
12,14,31149
10,3,39033
11,6,3937
9,5,13580
12,5,9091
5,9,13208
6,9,9449
3,15,2722
1,8,9796
7,3,879
12,13,2437
8,9,65487
1,7,14538
3,11,7572
14,9,2121
4,9,13836
2,6,86465
9,14,3685
0,14,4176
0,13,40435
8,4,167193
13,0,3983
15,8,19803
13,10,5836
2,13,13727
0,12,13273
12,4,6842
5,15,2430
13,12,445
11,14,2724
7,8,32263
10,5,9582
6,3,11538
10,10,11129
5,14,6051
11,1,9130
6,12,2657
13,4,12198
5,5,167895
10,1,20957
8,10,9259
5,4,23644
3,5,106272
3,8,26826
10,11,3485
9,6,26109
9,10,8081
4,11,21542
0,11,7094
11,0,9239
11,10,9512
6,4,137322
8,12,5556
1,4,44131
9,3,4535
9,12,4750
9,4,45265
13,8,3755
2,14,6438
12,12,6896
3,3,349
6,15,3146
13,14,161
3,7,353035
5,12,650
11,2,11601
14,11,2256
9,11,6894
4,8,232245
7,12,3597
11,8,10153
1,12,6888
13,6,6958
14,0,37
9,9,10925
9,2,5
14,10,8087
0,15,835
1,15,1126
4,15,2591
3,9,38257
13,11,3093
12,1,4019
9,15,3192
15,4,4844
4,7,278382
15,2,9899
11,12,4189
14,15,109
4,6,746684
15,6,3070
3,12,6812
4,2,6482
6,13,6589
12,9,6139
14,12,758
7,7,21311
11,9,9572
1,10,18212
12,11,4531
9,8,30179
15,7,6514
13,3,3532
10,8,18772
4,10,10740
1,11,6993
8,8,20127
14,1,1411
3,2,5691
15,10,111
13,13,882
0,9,21234
3,10,11369
11,13,2759
10,0,13747
6,8,33988
12,15,248
12,10,3567
15,11,53
7,4,38004
11,3,10170
13,5,330
15,14,788
8,15,2476
12,6,6937
8,14,2282
8,11,4484
14,14,621
7,5,183473
10,14,4166
12,8,5598
