x,y,val
13,6,67
8,12,33
4,11,9
2,1,663
14,9,39
7,1,371
13,10,130
6,13,7
0,12,35
5,10,4
11,10,193
14,7,68
12,13,16
14,3,106
3,1,63
4,6,19
12,12,32
9,9,222
9,1,763
12,14,36
8,2,1528
0,9,126
1,9,16
11,4,269
6,3,67
7,13,5
13,5,72
9,6,15
4,9,125
15,12,338
3,9,96
3,10,843
9,8,10
1,13,3
10,7,46
11,6,68
8,15,57
6,4,5
9,4,31
4,10,1079
14,14,78
6,15,30
3,5,19
13,2,521
6,9,1
0,4,79
8,10,14
6,5,4
9,0,300
9,11,10
4,12,7
11,14,38
11,0,5795
12,4,139
11,15,30
0,15,15
7,6,21
13,12,292
14,15,8
4,3,13
3,0,409
5,12,6
10,6,80
9,3,50
13,3,112
14,4,668
0,6,5
8,3,328
11,2,302
9,13,202
6,8,16
12,7,50
2,14,19
4,5,11
6,0,43
1,12,65
15,3,60
15,14,13
8,1,198
8,9,4
5,15,28
13,8,1176
0,11,11
3,4,28
11,11,12
5,3,43
6,7,3
3,7,71
14,10,113
10,2,982
11,9,1
12,11,6
9,5,29
13,4,168
12,15,12
3,14,12
13,1,818
0,0,20
2,9,3
3,12,6
10,5,303
15,5,124
1,3,88
15,8,1093
12,9,235
7,7,15
4,13,8
7,2,242
5,13,2
6,6,4
8,11,6
15,11,2216
14,5,251
1,1,37
10,12,50
5,7,12
15,10,474
12,1,7635
12,8,170
14,1,310
2,6,2
7,10,22
6,12,18
12,5,260
0,14,3253
13,7,175
7,15,18
15,7,704
2,3,74
2,7,1
13,13,119
1,7,2
11,13,31
0,8,87
8,13,31
3,11,1
0,3,73
12,10,68
9,14,89
11,12,21
5,1,5
0,2,1058
14,2,1212
1,10,71
15,13,67
7,11,13
7,14,53
7,4,9
0,10,123
13,15,210
14,8,160
5,0,17
8,5,2
14,13,364
11,7,131
11,1,19894
1,8,17
11,5,250
6,10,13
3,3,15
3,8,122
0,5,9
4,15,3
13,14,23
10,15,238
12,2,249
2,10,4
10,4,467
14,11,183
0,1,317
11,3,204
2,4,1053
13,9,236
8,7,17
1,11,3
10,11,1
1,5,78
2,11,2
7,3,83
12,6,140
13,0,352
14,6,254
3,15,5
10,14,399
15,15,26
15,9,462
5,14,8
2,2,284
9,15,8772
6,14,18
2,15,146
10,0,1822
6,1,26
0,13,51
6,11,6
7,5,23
7,9,14
5,4,21
9,12,3
9,10,24
1,2,110
10,1,1322
8,14,160
14,12,74
15,6,231
12,0,2838
2,13,13
5,6,109
13,11,171
1,4,66
3,2,11
1,0,123
9,7,13
8,0,7
4,0,388
10,3,199
8,4,30
5,11,3
4,4,1
1,15,120
3,6,21
2,5,1
15,4,3683
9,2,1149
2,0,6
5,8,23
5,9,17
1,14,161
10,13,61
12,3,547
7,12,26
7,8,3
