x,y,val
15,11,10
12,8,1
15,8,5
13,12,17
15,6,4
4,0,4
2,4,7
8,8,10
0,3,13
11,3,12
4,7,5
14,13,4672
4,8,11
3,13,13
12,4,2
9,8,5
6,2,2
12,6,179
15,12,40
1,0,21
6,13,7
2,8,29
12,13,6
10,6,101
2,3,5
7,6,15
15,13,39
11,13,3
13,5,22
14,5,15
5,8,5
8,0,2
4,2,1
11,4,43
3,1,2
10,7,12
1,5,2
14,11,4
14,12,10362
11,11,1
5,9,5
0,1,35
3,8,14
9,0,7
14,8,1
3,0,10
13,7,2
6,1,6
13,8,1
15,14,3
0,0,9
8,7,2
15,1,31
11,7,39
9,11,9
10,4,1
15,4,703
8,11,1
12,7,2
15,0,1
11,5,42
8,9,9
15,5,150
5,3,17
14,0,1
3,2,8
11,0,2
4,1,2
12,3,7
10,11,6
15,10,9
11,6,2851
15,3,5
11,10,416
13,11,1
6,6,6
15,9,1
14,10,3
1,1,23
14,14,241
12,0,1
6,3,8
14,1,8
9,7,61
14,7,4
13,6,9
14,6,10
13,1,54
8,5,7
4,11,2
14,2,13
14,3,17
5,2,1
15,15,84
