x,y,elevation
0,32,0
0,33,1
0,34,1
1,32,0
1,33,5
1,34,5
2,33,0
2,34,2
2,35,27
2,36,3
3,34,6
3,35,40
3,36,51
3,37,7
4,34,0
4,35,14
4,36,48
4,37,39
4,38,14
4,39,1
5,34,0
5,35,41
5,36,75
5,37,70
5,38,43
5,39,7
6,34,0
6,35,68
6,36,128
6,37,105
6,38,72
6,39,26
6,40,2
7,0,17
7,34,0
7,35,26
7,36,143
7,37,135
7,38,97
7,39,67
7,40,19
7,41,0
8,0,92
8,1,12
8,34,0
8,35,2
8,36,25
8,37,36
8,38,64
8,39,83
8,40,41
8,41,9
8,42,0
9,0,101
9,1,19
9,32,1
9,33,14
9,34,12
9,35,9
9,36,23
9,37,45
9,38,89
9,39,114
9,40,47
9,41,23
9,42,2
10,0,78
10,1,7
10,32,1
10,33,27
10,34,37
10,35,23
10,36,54
10,37,99
10,38,129
10,39,125
10,40,40
10,41,24
10,42,6
10,43,0
10,61,3
10,62,16
10,63,14
11,0,92
11,1,28
11,32,0
11,33,14
11,34,23
11,35,12
11,36,54
11,37,113
11,38,103
11,39,68
11,40,41
11,41,30
11,42,6
11,43,0
11,60,0
11,61,10
11,62,37
11,63,47
12,0,120
12,1,74
12,2,8
12,33,0
12,34,0
12,36,22
12,37,32
12,38,27
12,39,30
12,40,84
12,41,111
12,42,27
12,43,0
12,58,0
12,59,5
12,60,4
12,61,9
12,62,17
12,63,6
13,0,112
13,1,87
13,2,21
13,3,0
13,36,0
13,37,3
13,38,13
13,39,29
13,40,80
13,41,129
13,42,99
13,43,14
13,58,2
13,59,12
13,60,5
13,61,5
13,62,4
13,63,0
14,0,86
14,1,116
14,2,56
14,3,5
14,37,0
14,38,13
14,39,35
14,40,75
14,41,115
14,42,183
14,43,139
14,44,1
14,57,0
14,58,2
14,59,8
14,60,5
14,61,3
14,62,1
14,63,2
14,64,0
14,65,0
14,104,6
14,105,4
15,0,136
15,1,142
15,2,104
15,3,21
15,37,0
15,38,13
15,39,48
15,40,74
15,41,123
15,42,227
15,43,258
15,44,18
15,54,0
15,55,7
15,56,4
15,57,4
15,58,6
15,59,9
15,60,10
15,61,7
15,62,7
15,63,14
15,64,19
15,65,12
15,66,14
15,67,12
