x,y,clc
0,24,32
0,25,32
0,26,31
0,27,32
0,28,32
0,29,32
0,31,32
0,32,32
0,33,32
0,34,32
0,35,32
0,36,32
0,37,32
0,40,32
0,41,32
0,42,31
0,43,31
0,44,32
0,45,31
0,46,31
0,47,31
0,48,31
0,49,31
0,50,31
0,51,31
0,52,31
0,53,31
0,54,31
0,55,31
0,56,32
0,57,32
0,58,32
0,59,32
0,60,32
0,61,27
0,62,32
1,24,32
1,25,32
1,26,32
1,27,32
1,28,32
1,29,32
1,31,32
1,32,32
1,33,31
1,34,31
1,35,31
1,36,31
1,37,32
1,40,32
1,41,32
1,42,31
1,43,31
1,44,32
1,45,31
1,46,31
1,47,31
1,48,31
1,49,31
1,50,31
1,51,31
1,52,32
1,53,32
1,54,32
1,55,31
1,56,32
1,57,32
1,58,32
1,59,32
1,60,32
1,61,32
1,62,32
2,25,32
2,26,31
2,27,31
2,28,32
2,31,32
2,32,31
2,33,31
2,34,31
2,35,31
2,36,31
2,37,32
2,40,31
2,41,31
2,42,31
2,43,32
2,44,32
2,45,32
2,46,32
2,47,31
2,48,31
2,49,31
2,50,31
2,51,31
2,52,31
2,53,31
2,54,31
2,55,31
2,56,32
2,57,32
2,58,32
2,59,32
2,60,32
2,61,32
2,62,32
3,26,32
3,27,31
3,28,32
3,31,32
3,32,31
3,33,31
3,34,31
3,35,31
3,36,31
3,37,32
3,40,32
3,41,31
3,42,31
3,43,32
3,44,32
3,45,32
3,46,32
3,47,31
3,48,31
3,49,31
3,50,31
3,51,31
3,52,31
3,53,31
3,54,31
3,55,31
3,56,31
3,57,32
3,58,32
3,59,27
3,60,32
3,61,27
3,62,27
4,0,32
4,32,32
4,33,31
4,34,32
4,35,32
4,36,31
4,37,32
4,40,32
4,41,32
4,42,32
4,43,32
4,44,32
4,45,32
4,46,31
4,47,31
4,48,31
4,49,32
4,50,31
4,51,31
4,52,31
4,53,31
4,54,31
4,55,31
4,56,31
4,57,32
4,58,32
4,59,32
4,60,32
4,61,27
4,62,27
5,0,32
5,32,32
5,33,32
5,34,32
5,35,32
5,36,31
5,37,32
5,40,32
5,41,32
5,42,32
5,43,32
5,44,32
5,45,32
5,46,32
5,47,32
5,48,31
5,49,31
5,50,31
5,51,31
5,52,31
5,53,31
5,54,31
5,55,31
5,56,31
5,57,32
5,58,32
5,59,32
5,60,32
5,61,32
6,0,32
6,34,32
6,35,32
6,36,32
6,37,32
6,40,32
6,41,32
6,42,32
6,43,32
6,44,32
6,45,32
6,46,32
6,47,32
6,48,32
6,49,32
6,50,31
6,51,31
6,52,31
6,53,31
6,54,31
6,55,31
6,56,31
6,57,32
6,58,32
6,59,32
6,60,32
6,61,32
7,36,32
7,37,32
7,41,32
7,42,32
7,43,32
7,45,32
7,46,32
7,47,32
7,48,32
7,49,32
7,50,32
7,51,32
7,52,32
7,53,32
7,54,32
7,55,32
7,56,32
7,57,32
7,58,32
7,59,32
7,60,32
8,49,32
8,50,32
8,51,32
8,52,32
22,7,32
22,8,31
22,9,32
23,6,32
23,7,32
23,8,31
23,9,32
23,10,32
23,11,31
24,4,32
24,5,32
24,6,32
24,7,32
24,8,31
24,9,31
24,10,31
24,11,32
24,12,31
24,13,31
24,14,31
24,15,31
25,3,32
25,4,32
25,5,32
25,6,32
25,7,31
25,8,31
25,9,31
25,10,31
25,11,31
25,12,31
25,13,31
25,14,32
25,15,32
25,16,31
25,17,31
25,18,31
26,2,32
26,3,32
26,4,32
26,5,31
26,6,31
26,7,31
26,8,31
26,9,31
26,10,31
26,11,31
26,12,32
26,13,31
26,14,32
26,15,31
26,16,32
26,17,32
26,18,31
26,19,31
27,2,32
27,3,32
27,4,31
27,5,31
27,6,31
27,7,31
27,8,31
27,9,31
27,10,31
27,11,31
27,12,32
27,13,31
27,14,32
27,15,32
27,16,31
27,17,32
27,18,32
27,19,32
28,1,32
28,2,27
28,3,27
28,4,32
28,5,32
28,6,32
28,7,31
28,8,31
28,9,31
28,10,31
28,11,31
28,12,31
28,13,31
28,14,31
28,15,32
28,16,32
28,17,32
28,18,32
28,19,32
28,20,32
28,21,32
28,24,27
28,25,32
28,26,31
28,27,31
28,28,31
28,29,31
28,30,27
28,31,31
29,0,27
29,1,32
29,2,32
29,3,27
29,4,32
29,5,32
29,6,32
29,7,31
29,8,31
29,9,31
29,10,31
29,11,31
29,12,31
29,13,31
29,14,31
29,15,32
29,16,32
29,17,32
29,18,32
29,19,32
29,20,32
29,21,32
29,22,32
29,23,27
29,24,32
29,25,32
29,26,32
29,27,27
29,28,32
29,29,31
29,30,31
29,31,31
29,32,31
29,33,31
29,34,31
30,0,27
30,1,32
30,2,32
30,3,32
30,4,32
30,5,32
30,6,31
30,7,31
30,8,31
30,9,31
30,10,31
30,11,31
30,12,31
30,13,31
30,14,31
30,15,32
30,16,32
30,17,32
30,18,32
30,19,32
30,20,32
30,21,32
30,22,32
30,23,32
30,24,27
30,25,32
30,26,32
30,27,32
30,28,27
30,29,27
30,30,27
30,31,27
30,32,32
30,33,31
30,34,31
30,35,32
30,36,31
31,0,27
31,1,27
31,2,32
31,3,32
31,4,32
31,5,32
31,6,31
31,7,31
31,8,31
31,9,31
31,10,31
31,11,31
31,12,31
31,13,31
31,14,32
31,15,32
31,16,32
31,17,32
31,18,32
31,19,32
31,20,31
31,21,32
31,22,32
31,23,32
31,24,27
31,25,27
31,26,27
31,27,32
31,28,27
31,29,27
31,30,27
31,31,27
31,32,27
31,33,32
31,34,32
31,35,32
31,36,31
31,37,32
31,38,32
31,39,32
32,0,27
32,1,23
32,2,23
32,3,32
32,4,32
32,5,32
32,6,31
32,7,31
32,8,31
32,9,31
32,10,31
32,11,31
32,12,31
32,13,31
32,14,31
32,15,31
32,16,32
32,17,32
32,18,32
32,19,32
32,20,32
32,21,32
32,22,32
32,23,32
32,24,31
32,25,27
32,26,32
32,27,32
32,28,27
32,29,27
32,30,27
32,31,27
32,32,36
32,33,27
32,34,27
32,35,27
32,36,32
32,37,32
32,38,27
32,39,27
32,40,32
32,41,32
32,42,32
33,0,27
33,1,27
33,2,23
33,3,32
33,4,32
33,5,32
33,6,31
33,7,31
33,8,31
33,9,31
33,10,31
33,11,31
33,12,31
33,13,31
33,14,31
33,15,31
33,16,32
33,17,32
33,18,32
33,19,32
33,20,32
33,21,32
33,22,32
33,23,32
33,24,31
33,25,27
33,26,32
33,27,32
33,28,31
33,29,27
33,30,27
33,31,27
33,32,36
33,33,36
33,34,27
33,35,27
33,36,32
33,37,32
33,38,27
33,39,27
33,40,32
33,41,32
