x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,96,59,0,2,33,0,0,0,0
0,106,1,0,0.1,0.3,0,0,0,1
0,113,2,0.1,0.3,0.4,0,0,0,1
0,116,13,1.1,0.5,1.5,0.5,0,0,2
0,119,17,0.4,4.9,0.4,0.9,0,0,1
0,120,10.5,0.3,3,0.3,0.5,0,0,1
0,123,3,0,0.6,0.6,0.1,0,0,1
0,124,1,0,0.2,0.2,0,0,0,1
0,127,5,0,1,1.1,0.1,0,0,1
1,96,411,0,152,156,0,0,0,0
1,97,157,0,0,116,0,0,0,0
1,112,1,0,0,0.3,0,0,0,1
1,113,4,0.2,0.6,0.8,0,0,0,2
1,114,5,0.2,0.7,1,0,0,0,1
1,115,11,0.3,1.6,2.3,0,0,0,2
1,116,6,0.6,0.2,0.6,0.2,0,0,2
1,118,11,0.2,3.1,0.3,0.6,0,0,2
1,121,19,0,3.2,2.5,0.6,0,0,4
1,122,19,0,3.1,2.6,0.6,0,0,4
1,124,3,0,0.6,0.6,0.1,0,0,1
1,125,8,0,1.6,1.7,0.2,0,0,2
1,127,6,0,1.2,1.3,0.1,0,0,1
2,95,58,0,5,41,0,0,0,0
2,96,391,0,105,169,0,0,0,0
2,97,212,0,50,106,0,0,0,0
2,112,41,0,1.2,11.4,0.6,0,0,2
2,113,33,0,2.5,7.1,0.7,0.3,0,1
2,114,7,0.2,1,1.5,0,0,0,1
2,116,4,0.4,0.2,0.4,0.2,0,0,2
2,117,2,0.2,0.1,0.2,0.1,0,0,1
2,120,3,0,0.5,0.4,0.1,0,0,1
2,121,9,0,1.5,1.2,0.3,0,0,2
2,122,1,0,0.2,0.1,0,0,0,1
2,124,8,0,1.7,1.7,0.1,0,0,1
2,125,180,0,14,50,0,0,0,0
2,126,245.5,3,29.7,66.8,1.3,0,0,1
2,127,101.5,4,15.1,21.1,0.2,0,0,1
3,95,117.5,1,12,74,0,0,0,0
3,96,233.5,0,136,24,0,0,0,0
3,97,281.5,0.3,1,133.3,0,0,70,1
3,110,5,0,0.1,1.4,0.1,0,0,1
3,111,6,0,0.2,1.6,0.1,0,0,2
3,112,543,4,45,139,33,0,0,0
3,113,494.5,2,6,156,4,2,0,0
3,114,31.5,0,2.4,6.7,0.7,0.3,0,2
3,115,24,1.8,1.1,3,0.9,0,0,3
3,118,3,0,0.5,0.4,0.1,0,0,1
3,120,3,0.1,0.6,0.4,0,0,0,1
3,121,9,0.3,1.8,1.3,0,0,0,3
3,122,13,0.4,2.6,1.9,0,0,0,2
3,124,15.5,0,1.3,5.2,0,0,0,1
3,125,290.5,2,27,70.1,18,0,0,1
3,126,548.5,15,80,86,34,1,0,0
3,127,309,6.4,27.3,72.8,4.4,1,0,1
4,95,14,1,3.4,1.2,0,0,0,2
4,96,370,2.6,104.9,118.2,0,0,0,1
4,97,3,0.2,0.7,0.3,0,0,0,1
4,98,3,0,0.2,0.9,0.2,0,0,1
4,112,106,4,5.5,19.2,21.2,0,0,1
4,113,436.5,1,64,80,8,7,5,0
4,114,25,0,1.9,5.3,0.5,0.3,0,3
4,116,2,0.2,0.1,0.2,0.1,0,0,1
4,118,12,0,2,1.7,0.3,0,0,1
4,119,3,0,0.5,0.4,0.1,0,0,1
4,120,22,0.6,4.4,3.1,0.1,0,0,3
4,121,49,2.4,5.1,11.2,1,0,0,2
4,122,43,4.2,3,9.7,0,0,0,1
4,123,4,0,0.3,1.4,0,0,0,1
4,124,2,0,0.1,0.7,0,0,0,1
4,125,31,0.1,1.7,11.3,0.1,0,0,2
4,126,188,0.5,12.1,56.6,1.5,0,9,1
4,127,58,3,7,9,6,0,0,0
5,94,3,0,2.2,0.1,0,0,0,1
5,95,64,24,11,16,0,0,0,0
5,96,441.5,53,208,58,0,1,0,0
5,97,122,16.5,24.2,4.3,4,0,0,1
5,98,109,22.1,20.6,2.9,3.6,0,0,1
5,100,4.5,0.2,0.5,0.8,0.5,0,0,1
5,113,2,0,0.4,0.2,0.1,0,0,1
5,114,8,0.2,1.5,0.8,0.4,0,0,1
5,119,20,0.4,0.7,6.4,0,0.4,0,2
5,120,264,16.1,18.1,58.1,12,1.1,0,1
5,121,1155,61,56,138,262,1,34,0
5,122,564,27,23,96,81,0,0,0
5,123,76,3,2.4,21.9,1.1,0,0,2
5,124,7.5,0,0.6,1.3,0.2,0,0,2
5,125,4,0,0.3,0.7,0.1,0,0,1
5,126,8,0,0.7,1.6,0.3,0,0,2
6,95,1111.5,184.9,430.8,144,11,1,0,1
6,96,508.5,46.5,178.7,43.8,0,0,78,1
6,97,322,44,87,12,2,0,0,0
6,98,268,13.5,66.9,20.8,3.8,0,0,1
6,99,166.5,0,0,67,0,0,0,0
6,100,9,0.3,1,1.6,1,0,0,1
6,117,3,0.1,0.5,0.3,0.2,0,0,1
6,119,16,0.3,0.5,5.2,0,0.4,0,3
6,120,57,1.5,3.6,9.6,2,1,0,1
6,121,373.5,6,120,22,4,0,0,0
6,122,286,3,28,63,4,0,10,0
6,123,45.5,0,0,13,0,0,0,0
6,124,26,0,2.2,4.5,0.6,0,0,1
6,127,1,0,0.1,0.2,0,0,0,1
7,95,638,259.1,117.9,42.6,2,1,0,1
7,96,496,34,223,1,0,0,54,0
7,97,510,7,207,2,0,0,0,0
7,98,219.5,0,71.5,16.8,0.3,0,0,1
7,99,30,0,8,7,0,0,0,0
7,116,8,0.2,1.6,0.8,0.4,0,0,2
7,117,2,0,0.4,0.2,0.1,0,0,1
7,119,2,0,0.1,0.7,0,0,0,1
7,121,5,0.2,0.8,1.1,0,0,0,1
7,122,10,0.3,1.7,2.2,0,0,0,2
7,124,17,0,1.5,3.4,0.5,0,0,3
7,125,4.5,0,0.4,1,0.1,0,0,1
7,127,12,0.4,2.9,1.7,0,0,0,1
8,94,56,0,0,38,0,0,0,1
8,95,302,25,53,107,3,0,0,1
8,96,409,25,155,98,0,0,0,0
8,97,440,0,155,64,0,0,0,0
8,98,40,0,16.9,3.6,0.7,0,0,2
8,99,55,0,1.7,20.5,1.3,0,0,1
8,115,4,0.1,0.8,0.4,0.2,0,0,1
8,116,10,0.3,1.8,1.1,0.5,0,0,1
8,118,5,0,0.2,1.7,0,0.1,0,2
8,119,3,0,0.1,1,0,0.1,0,1
8,120,2,0,0.1,0.7,0,0,0,1
8,127,170,0,49,19,1,0,0,0
9,95,2,0.9,0.1,0.4,0,0,0,1
9,96,34,0,0,23,0,0,0,0
9,97,371,0,50,194,0,0,0,0
9,98,145.5,0,45,58,0,0,0,0
9,107,7,0,0.5,2.1,0.4,0,0,1
9,114,1,0,0.2,0.1,0.1,0,0,1
9,119,1,0,0.1,0.3,0,0,0,1
9,120,3,0,0.1,1,0,0.1,0,1
9,124,7,0,0.6,1.5,0.2,0,0,2
9,126,77,0.6,10.1,16.3,0,0,0,1
9,127,529.5,5,108,95,0,1,8,0
10,93,1,0,0,0.9,0,0,0,1
10,98,486.5,3.4,55.4,261.5,1.3,0,0,1
