x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,1,2,0.2,0,0.2,0.3,0,0,1
0,4,462,151,23,18,7,0,26,0
0,5,14,0.3,2.2,0.8,2.1,0,0,1
0,13,15,2.3,1.3,1.3,0.7,0,0,2
0,36,2,0,0.3,0.3,0.2,0,0,1
0,40,83,1.9,11.8,9.8,12.7,0,0,3
0,41,214.5,2,26,23.2,26.1,1.1,0,2
0,48,15,1.5,1.1,0.9,2.1,0,0,1
0,49,62,6.2,4.7,3.4,8.7,0,0,4
0,50,57,5.1,2.3,1.7,13.4,0,0,2
0,51,228,10,18,17,56,2,0,0
0,52,248,18.1,6.1,3,85.2,0,6,1
0,53,573.5,9.2,5.5,85.2,159.3,0,121,1
0,54,1397.5,34,3,20,620,0,11,0
0,55,578,66.8,2,17.4,186.9,0,2,1
0,57,414.5,38,55,17,78,0,45,0
0,58,683,53,46,6,213,0,18,0
0,59,1272.5,359,68,123,89,0,157,0
0,60,1516,529,10,3,32,0,497,0
0,61,962,243,330,0,0,0,482,0
0,62,10,2.4,0.4,0.4,1.2,0,1.6,1
0,65,3,0.1,0.5,0.3,0.2,0,0,1
0,74,16,0,0.7,0.4,5.6,0,0,1
0,75,9,0,0.4,0.2,3.1,0,0,2
0,87,4,0,0.3,0.3,1,0,0,1
0,89,2,0,0.1,0,0.7,0,0,1
0,90,108.5,0,1.9,1,39.2,0,0,3
0,91,53,0.2,0,0.1,17.9,0,0,1
0,126,16,0,2.6,0.7,3.6,0,0,1
0,127,147,1,4.5,8.4,46,0,0,1
1,1,62,5.9,1.2,7.4,8.4,0,0,3
1,2,36,0.7,0.2,2,11.1,0,0,1
1,3,2,0.1,0.3,0.1,0.3,0,0,1
1,4,264,58.6,5.8,48.8,15.7,0,22,1
1,5,256,0,92,28,0,0,97,0
1,33,7,0.1,0,0.2,2.2,0,0,1
1,41,19,0,2.7,1,3.2,0.5,0,1
1,51,10,1.5,0.7,0.3,1.5,0,0,3
