x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,4,0,0.5,0.9,0.1,0,0,1
0,3,17,0.1,2.1,3.9,0.2,0,0,1
0,4,57,0,1,14,8,0,0,0
0,17,24,0,0,4,8,0,0,0
0,18,19,0.5,3.6,2.6,2,0,0,1
0,19,7,0.2,1.3,0.9,0.8,0,0,1
0,23,2,0,0.7,0.5,0,0,0,1
0,24,1,0,0.4,0.2,0,0,0,1
0,25,71,0,2,22,0,0,0,0
0,26,21,0,1.2,5.9,0,0,0,1
0,27,2,0,0.1,0.6,0,0,0,1
0,33,2,0,0.2,0.6,0,0,0,1
0,35,17,0.3,1.3,5.3,0.3,0,0,1
0,48,11,0,0.2,3.2,0.4,0,0,1
0,49,65,0,3,16,12,0,0,0
0,50,11,0,1.2,3,0,0,0,1
0,51,44,0,0,14,0,0,0,0
0,52,5,0,0.5,1.4,0,0,0,1
0,61,4,0.2,0.9,0.4,0.6,0,0,1
0,85,4,0,0.3,0.8,0.7,0,0,1
0,123,11,0,1,4.2,2.1,0,0,1
0,124,1,0,0.1,0.4,0.2,0,0,1
1,0,14,0.1,1.7,2.5,0.5,0,0,1
1,1,8,0,1,1.4,0.3,0,0,1
1,3,18,0.1,2.1,3.2,0.7,0,0,1
1,4,12,0.1,1.4,2.2,0.4,0,0,1
1,19,2,0,0.4,0.3,0.2,0,0,1
1,23,3,0,1.1,0.7,0,0,0,1
1,24,2,0,0.7,0.5,0,0,0,1
1,25,32,0,2,11,0,0,0,0
1,26,32,1,7,5,0,0,0,0
1,27,26,0,4,7,0,0,0,0
1,34,6,0.1,0.5,1.8,0.1,0,0,1
1,35,27,0,3.1,5.5,2.4,0,0,1
1,36,10,0,1.1,2.1,0.9,0,0,1
1,37,4,0,0.4,0.8,0.4,0,0,1
1,49,4,0,0.1,1,0,0,0,1
1,76,2,0.1,0.4,0.2,0.3,0,0,1
1,105,2,0,0.1,0.4,0.4,0,0,1
1,122,3,0,0.3,1.1,0.6,0,0,1
2,0,46.5,0,5,10,0,0,0,0
2,1,4,0,0.5,0.7,0.2,0,0,1
2,2,1,0,0.1,0.2,0,0,0,1
2,3,7,0,0.8,1.3,0.3,0,0,1
2,4,24,0.1,2.8,4.3,0.9,0,0,1
2,5,7,0,0.8,1.3,0.3,0,0,1
2,25,28,0,0.6,9.1,0,0,0,1
2,26,80.5,0,0,24,0,0,0,0
2,27,62,0,4,16,5,0,0,0
2,28,65.5,2,3,19,13,0,0,0
2,29,3,0,0,1,0,0,0,1
2,36,3,0,0.3,0.6,0.3,0,0,1
2,63,5,0.2,1.2,0.5,0.7,0,0,1
3,0,15,0.1,1.8,2.7,0.5,0,0,1
3,1,5,0,0.6,0.9,0.2,0,0,1
3,3,9,0.1,1.1,1.6,0.3,0,0,1
3,4,3,0,0.4,0.5,0.1,0,0,1
3,5,4,0,0.5,0.7,0.2,0,0,1
3,25,4,0,0.1,1.3,0,0,0,1
3,26,11,0,0.2,3.6,0,0,0,1
3,27,27,0,8,4,0,0,0,0
3,28,19,1,3,7,2,0,0,0
4,1,2,0,0.2,0.4,0.1,0,0,1
4,2,4,0,0.5,0.7,0.2,0,0,1
4,3,8,0,1,1.4,0.3,0,0,1
4,4,2,0,0.2,0.4,0.1,0,0,1
4,6,2,0,0.2,0.4,0.1,0,0,1
4,27,3,0,0,1,0,0,0,1
4,46,1,0,0,0.3,0,0,0,1
4,47,3,0,0.1,0.8,0,0,0,1
5,0,1,0,0.1,0.2,0,0,0,1
5,3,8,0,1,1.4,0.3,0,0,1
5,6,5,0,0.6,0.9,0.2,0,0,1
5,16,4,0.1,0.8,0.5,0.4,0,0,1
5,17,2,0,0.4,0.3,0.2,0,0,1
5,42,26,0,0.9,6.5,0,0,0,1
5,43,8,0,0.3,2,0,0,0,1
5,44,4,0,0.1,1,0,0,0,1
5,45,8,0,0.3,2,0,0,0,1
5,47,2,0,0.1,0.5,0,0,0,1
5,51,2,0,0.2,0.6,0,0,0,1
5,56,1,0,0.1,0.3,0,0,0,1
6,0,2,0,0.4,0.3,0.1,0,0,1
6,2,2,0,0.4,0.3,0.1,0,0,1
6,4,2,0,0.4,0.3,0.1,0,0,1
6,16,1.5,0,0.1,0.2,0.2,0,0,1
6,41,6,0,0.8,1.5,0.3,0,0,1
6,42,11,0,1.4,2.8,0.6,0,0,1
6,43,34,1,4,9,2,0,0,0
6,44,34,0,0,13,0,0,0,0
6,45,26,0,4.5,7.4,0,0,0,1
6,47,4,0,0.7,1.1,0,0,0,1
6,62,3,0,0.3,0.3,1.2,0,0,1
7,0,4,0,0.9,0.6,0.1,0,0,1
7,1,1,0,0.2,0.2,0,0,0,1
7,4,10,0,2.1,1.5,0.4,0,0,1
7,42,14,0,1.8,3.5,0.8,0,0,1
7,43,44,5,4,7,7,0,0,0
7,44,109.5,2,3,29,2,0,0,0
7,45,34,0,1,12,0,0,0,0
7,67,1,0,0.1,0.3,0.1,0,0,1
7,78,1,0,0.1,0.2,0.2,0,0,1
8,0,32,0,8,6,0,1,0,0
8,1,57,0,3,19,1,0,0,0
8,2,11,0,2.4,1.7,0.4,0,0,1
8,4,7,0,1.5,1.1,0.2,0,0,1
8,6,6,0.1,0.9,1.1,0,0,0,1
8,14,4,0,0.2,0.7,0.5,0,0,1
8,41,4,0,0.5,1,0.2,0,0,1
8,42,7,0,0.9,1.8,0.4,0,0,1
8,43,54,1,3,6,16,0,0,0
8,44,128.5,1,2,16,38,0,0,0
8,45,39,0,7,7,0,0,0,0
8,46,10,0,1.8,2.8,0,0,0,1
8,47,1,0,0.2,0.3,0,0,0,1
8,79,25,0,2.3,4.6,4.5,0,0,1
8,80,8,0,1,1.6,1,0,0,1
9,0,45.5,0,22,3,0,0,0,0
9,1,26,0,5.5,4,1,0,0,1
9,2,5,0,1.1,0.7,0.2,0,0,1
9,4,4,0,0.9,0.6,0.1,0,0,1
9,5,2,0,0.3,0.4,0,0,0,1
9,6,16,0.3,2.6,2.8,0,0,0,1
9,7,36.5,0,8,6,0,0,0,0
9,10,3,0,0.1,0.5,0.4,0,0,1
9,41,1,0,0.1,0.2,0.1,0,0,1
9,43,9,0,1.1,2.3,0.5,0,0,1
9,44,2,0,0.3,0.5,0.1,0,0,1
9,65,3,0,0.4,0.7,0.3,0,0,1
9,79,7,0,0.6,1.3,1.3,0,0,1
9,80,9,0,1.1,1.8,1.1,0,0,1
10,0,25,0,5.3,3.8,1,0,0,1
10,1,2,0,0.4,0.3,0.1,0,0,1
10,2,4,0,0.9,0.6,0.1,0,0,1
10,3,9,0,1.9,1.4,0.3,0,0,1
10,4,17,0,3.6,2.6,0.7,0,0,1
10,5,28,0.5,4.5,5,0,0,0,1
10,6,86.5,6,6,9,18,0,0,0
10,7,4,0.1,0.6,0.7,0,0,0,1
10,12,4,0,0.2,0.7,0.5,0,0,1
10,43,1,0,0.1,0.2,0.1,0,0,1
10,64,17,0,1.7,1.7,6.8,0,0,1
10,65,34,0,4.4,7.8,3.5,0,0,1
10,67,1,0,0.1,0.3,0.1,0,0,1
10,80,1,0,0.1,0.2,0.1,0,0,1
10,87,5,0,0.6,1,0.6,0,0,1
11,0,23,0.5,6.1,2.8,0.9,0,0,1
11,6,2,0,0.5,0.3,0.1,0,0,1
11,15,9,0.1,0.4,1.5,1.1,0,0,1
11,16,16,0.2,0.6,2.6,2,0,0,1
11,17,12,0.1,0.5,2,1.5,0,0,1
11,43,2,0,0.3,0.6,0,0,0,1
11,47,1,0,0.2,0.3,0,0,0,1
11,63,5,0,0,1.5,0.1,0.1,0,1
11,65,18,0,2.9,4.6,0.2,0,0,1
11,66,22,0,3.5,5.6,0.3,0,0,1
11,67,4,0,0.6,1,0.1,0,0,1
11,87,2,0,0.3,0.4,0.2,0,0,1
