x,y,pp,ra,rp
0,18,9120,5519,60
0,19,9125,5124,56
0,21,8790,5851,66
0,22,8956,5124,57
0,74,11885,3044,25
1,17,9099,5519,60
1,18,9108,5551,60
1,19,9118,5157,56
1,21,8636,5552,64
2,76,11884,3053,25
2,77,11884,2935,24
3,21,8599,5157,59
3,76,11884,2935,24
3,77,11884,2935,24
5,21,8579,5312,61
7,4,9004,4998,55
7,44,8970,4668,52
15,105,10369,289,2
16,105,10369,286,2
17,11,8502,4633,54
17,12,8536,5031,58
17,67,9551,3882,40
18,11,8497,4998,58
18,12,8526,4635,54
19,12,8522,4633,54
25,12,8497,3847,45
36,35,8554,2940,34
36,36,8554,2939,34
36,37,8554,3334,38
37,34,8554,2939,34
37,36,8554,2939,34
37,37,8554,2939,34
37,38,8553,2940,34
38,40,8552,3346,39
39,35,8554,2938,34
