x,y,val
30,3,348
0,1,17
31,0,400
29,8,101
4,0,2078
31,16,1966
20,5,3043
22,7,199
23,6,216
29,7,38
15,5,65
23,8,3119
26,0,37
29,9,3019
13,3,439
29,2,144
26,10,975
21,2,131
21,6,2052
17,3,107
18,7,569
25,5,5
17,7,1160
31,14,215
13,2,49
22,9,150
18,8,634
28,2,648
27,10,168
27,7,83
24,0,6738
27,6,63
25,1,6005
21,10,956
19,7,397
4,1,2
28,3,1987
29,5,166
19,8,1202
18,0,747
21,5,2244
23,2,1644
31,18,1567
28,8,26
30,9,920
25,4,134
19,1,117
26,7,686
24,4,1
26,3,620
20,8,145
18,4,912
25,9,210
15,2,3485
12,1,29
26,8,124
5,1,5
30,20,225
21,7,214
28,6,407
30,7,196
24,9,256
8,1,15
31,6,442
27,2,559
31,15,828
16,0,580
29,4,122
21,8,144
10,1,2664
18,1,196
1,1,55
21,11,40
20,4,993
31,3,1527
27,8,120
15,4,972
23,0,137
22,6,128
17,1,16
27,9,110
29,21,6
20,6,427
20,2,148
16,3,22
13,4,549
27,1,96
30,2,1173
17,8,173
22,2,1938
23,1,7100
2,1,161
24,1,4650
7,1,772
12,0,531
28,4,201
23,4,451
23,3,6
30,18,28
27,3,4477
24,7,287
12,3,121
24,5,5
27,5,8
30,19,115
30,5,62
15,3,5169
26,6,18
28,10,4
25,10,312
14,5,34
14,2,674
21,4,701
22,11,622
22,4,108
29,3,205
28,0,331
24,6,76
17,5,287
5,0,674
29,6,290
17,0,1671
17,6,13
18,6,97
22,10,706
21,9,1192
21,0,217
22,0,245
27,4,1153
18,5,903
8,2,3
31,2,6674
29,20,546
31,4,6631
19,0,81
20,10,481
15,1,546
19,5,527
14,3,508
25,8,75
25,7,941
31,20,36
7,2,33
22,1,590
25,3,1770
11,3,124
23,7,679
19,3,35
13,0,88
18,9,45
30,8,181
26,2,161
31,8,586
23,9,190
21,1,233
24,10,379
25,11,441
24,11,3584
13,5,224
28,9,1553
16,5,297
20,3,344
29,1,33
31,5,1175
23,10,173
17,2,31
6,1,142
11,1,1270
10,2,4144
23,5,178
31,1,732
22,8,131
19,9,317
21,3,76
19,10,38
31,9,3426
31,19,97
16,2,1235
20,7,37
11,2,762
3,0,276
31,17,816
26,1,588
16,4,236
25,0,3321
14,4,2114
12,2,81
29,10,25
27,0,205
30,6,66
31,7,260
16,1,1873
20,9,735
25,2,21
22,5,133
25,6,157
28,5,385
28,7,181
16,7,33
19,6,164
30,0,3677
20,0,603
10,3,46
20,1,300
1,0,115
6,0,168
24,8,76
24,2,515
2,0,267
28,1,236
19,4,244
12,4,100
26,9,309
22,3,293
0,0,163
29,0,437
26,5,7
30,1,7556
7,0,259
23,11,2339
30,4,1031
