x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
114,60,1,0,1,0,0,5,1,0,3,0,0,1,2,2,0,0,0,0,2,0,18
115,58,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
115,59,1,0,0,0,0,2,9,0,2,0,0,4,1,2,0,0,0,0,1,0,22
115,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
115,61,0,0,1,0,0,2,3,0,2,0,0,1,0,2,0,0,0,0,2,0,13
116,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116,54,1,0,12,0,2,2,48,3,17,2,2,10,16,12,2,2,2,10,20,0,163
116,55,1,0,4,0,0,7,37,1,12,1,0,8,5,11,0,0,0,4,6,0,97
116,56,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8,1,0,12
116,57,0,0,1,0,0,3,3,0,16,0,0,3,0,2,0,0,0,1,0,0,29
116,58,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7
116,59,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
116,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
116,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
117,51,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4
117,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,53,0,0,3,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,0,13
117,54,5,0,7,1,0,15,37,5,7,5,1,6,18,7,0,5,0,7,12,0,138
117,55,3,0,26,4,2,37,88,6,19,3,1,20,28,11,1,1,2,13,16,0,281
117,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,61,0,0,0,0,0,9,0,1,5,0,0,8,3,7,0,0,0,1,1,0,35
118,43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
118,48,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,5
118,49,0,0,2,0,0,1,4,0,2,0,0,4,0,0,0,0,0,0,0,0,13
118,50,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,5
118,51,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,7
118,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
118,53,0,0,0,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,12
118,54,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,6
118,55,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,8
118,56,1,0,1,0,0,5,3,1,4,1,0,1,0,1,0,0,0,1,1,0,20
118,57,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,7
118,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
119,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
119,44,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5
119,45,1,0,2,0,0,1,2,0,1,0,0,1,0,3,0,0,0,0,0,0,11
119,46,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,8
119,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119,50,0,0,2,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,2,0,10
119,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
