x,y,val
23,25,7714
11,23,41
7,17,780
13,21,2380
10,25,460
1,16,899
22,23,10306
15,16,157745
6,17,1545
8,22,2027
2,10,7381
17,17,31915
0,21,5150
7,22,503
1,23,145
14,30,1106
12,31,766
23,22,91
2,17,4180
15,30,655
0,24,418
5,19,4972
8,14,3982
8,27,288
1,25,243
18,21,4985
19,24,254
9,21,9319
17,16,46275
2,12,2493
0,15,1397
18,30,803
0,16,91
6,14,27721
6,13,17122
17,27,10502
13,18,1154
16,20,9160
21,18,12654
3,30,40
23,24,8263
5,20,1026
1,10,3134
10,30,1305
20,25,962
12,18,63180
22,24,4879
7,30,142
4,14,1018
4,19,4914
21,20,1742
19,30,406
21,22,3262
7,24,175
5,18,8188
14,18,3793
13,22,857
18,26,192
14,16,264846
9,13,42969
6,29,93
19,22,987
13,29,2330
1,12,10840
10,13,100595
22,19,8628
8,24,1534
2,24,226
9,12,20924
12,14,37978
3,18,6572
6,31,51
18,16,51085
18,28,3595
12,19,14956
5,27,147
10,20,4112
7,20,812
0,10,2052
2,11,799
19,29,2687
10,12,1928
23,28,18
9,15,5519
1,28,1185
1,20,5848
8,18,1504
10,19,267
5,17,1731
7,13,7794
1,31,735
16,19,2324
8,16,3112
15,18,5795
23,21,19923
20,27,12458
14,23,218
19,23,3966
8,12,9238
13,24,1425
1,26,111
15,29,612
21,17,5632
0,19,3038
4,28,1052
17,29,432
2,19,6087
16,23,3531
10,17,56168
15,22,3915
0,17,6171
22,27,34732
10,16,17064
17,22,13709
11,16,32323
13,25,2332
4,18,22699
4,12,39435
2,30,2
7,27,1023
15,15,195166
6,19,4726
9,18,4359
21,29,15732
15,19,27762
18,29,2855
15,28,666
6,28,307
23,20,6435
3,12,2012
3,16,765
20,29,3717
3,27,3141
14,27,1614
6,20,375
11,14,6842
16,18,548
9,20,333
20,22,23884
3,24,120
0,13,2769
23,26,7235
11,20,1738
2,8,442
15,25,197
6,27,493
19,21,1245
6,24,69
0,7,15368
5,12,122493
16,31,6850
0,27,393
5,21,3692
16,30,3775
5,24,866
3,14,1493
8,15,999
17,30,1107
18,18,10640
1,14,413
19,31,656
17,18,4489
18,31,365
3,28,121
4,22,41
0,9,12699
8,21,287
4,26,189
10,21,1403
0,18,6798
4,20,1302
8,31,2092
9,30,240
0,11,1659
19,27,415
4,23,508
8,28,771
7,28,428
14,29,116
11,18,47068
7,15,4277
13,15,184304
10,22,58
7,19,7789
2,23,57
22,30,1928
