x,y,pp,ra,rp
12,9,921,499,54
12,10,921,498,54
13,9,870,499,57
13,10,856,498,58
13,11,842,499,59
14,9,842,498,59
14,10,842,499,59
14,11,842,499,59
15,14,3795,2027,53
15,15,3795,2026,53
15,16,3795,2027,53
16,13,3795,2027,53
16,14,3795,2027,53
16,15,3795,2027,53
16,16,3795,2027,53
16,17,3795,2027,53
17,13,3795,2027,53
17,14,3795,2026,53
17,15,3795,2027,53
17,16,3795,2027,53
17,17,3795,2027,53
17,23,3795,2027,53
18,17,3795,2027,53
18,18,3795,2027,53
18,20,3795,2027,53
18,21,3795,2027,53
18,22,3795,2027,53
18,23,3795,2027,53
18,24,3795,2027,53
19,20,3795,2027,53
19,21,3795,2027,53
19,22,3795,2027,53
19,23,3795,2027,53
24,18,21348,5121,23
24,19,21348,5121,23
25,18,21348,5121,23
25,19,21348,5121,23
25,26,20152,9296,46
25,27,20152,9296,46
25,35,20152,9386,46
26,16,38551,5534,14
26,17,35819,5580,15
26,19,32894,5175,15
26,26,20152,9290,46
26,27,20152,9290,46
26,32,20152,9519,47
26,33,20152,9510,47
26,34,20152,9499,47
26,35,20152,9386,46
27,16,38551,5534,14
27,17,35819,5580,15
27,19,32894,5175,15
27,32,20152,9519,47
27,33,20152,9510,47
27,34,20152,9499,47
27,35,20152,9663,47
27,36,20152,9474,47
28,18,52728,5358,10
28,19,52728,5358,10
28,35,20152,9661,47
28,36,20152,9517,47
29,18,56603,5450,9
29,19,56603,5450,9
29,35,20152,9569,47
29,36,20152,9570,47
30,0,157031,7233,4
30,9,132034,4714,3
30,10,132034,4714,3
30,16,118099,5621,4
30,17,65991,5384,8
30,18,64441,5408,8
30,19,58754,5496,9
30,20,61275,5458,8
30,33,20152,9840,48
30,34,,9840,48
31,0,157031,7233,4
31,9,132034,4714,3
31,10,132034,4713,3
31,16,118099,5621,4
31,20,96400,5547,5
31,21,96400,5547,5
32,4,159582,10044,6
32,5,156345,9886,6
32,9,160363,5294,3
32,10,160363,5294,3
32,20,96400,5547,5
32,21,96400,5547,5
33,4,159582,10044,6
33,5,156345,9886,6
33,9,160363,5293,3
33,10,160363,5294,3
33,33,20152,9962,49
33,34,20152,9977,49
33,35,20152,9987,49
33,38,20152,9688,48
33,39,20152,9688,48
34,4,217030,0,0
34,11,171170,7363,4
34,12,171170,7363,4
34,18,3,0,0
34,19,3,0,0
34,33,20152,9962,49
34,34,20152,9977,49
34,35,20152,9513,47
34,38,20152,9688,48
34,39,20152,9543,47
35,4,217030,0,0
35,12,193290,8611,4
35,35,20152,9474,47
35,36,20152,9474,47
35,39,20152,9440,46
36,12,193982,8882,4
36,13,197249,10166,5
36,35,20152,9474,47
36,36,20152,9474,47
36,39,20152,9364,46
37,12,200021,18619,9
37,13,200021,18619,9
38,9,226422,66990,29
38,10,226422,66990,29
38,11,214561,29586,13
38,12,211038,24222,11
38,13,210986,24143,11
38,20,179997,28221,15
38,21,178609,24407,13
38,22,176554,18758,10
38,23,175326,2616,1
38,24,171351,2263,1
39,0,1672616,30227,1
39,9,226422,66990,29
39,10,226422,66990,29
39,21,192684,2839,1
39,22,192684,2839,1
39,23,175326,2616,1
39,24,171351,2263,1
40,0,1337824,42562,3
40,1,854000,37646,4
40,21,192684,2839,1
40,22,192684,2839,1
41,0,1227971,51372,4
41,1,917952,61920,6
42,0,950197,74159,7
42,1,924706,86172,9
42,2,842761,124792,14
43,1,842761,124791,14
43,2,842761,124792,14
43,23,234230,99827,42
43,27,180022,3277,1
43,28,180022,3277,1
44,23,234230,99827,42
44,27,180022,3277,1
44,28,180022,3276,1
45,4,512135,135908,26
45,5,512135,135908,26
45,23,242966,119150,49
45,24,242966,119151,49
46,4,512135,135908,26
46,5,512135,135908,26
46,7,402452,149815,37
46,8,402452,149815,37
46,20,261782,135006,51
46,21,260681,133746,51
46,22,259050,131880,50
46,23,242966,119151,49
46,24,242966,119151,49
47,16,286051,178094,62
47,17,286051,178094,62
47,33,168060,7779,4
47,34,168060,7778,4
48,7,475977,163415,34
48,8,475977,163415,34
48,16,286051,178094,62
48,17,286051,178094,62
48,33,168060,7779,4
48,34,169822,6731,3
48,35,171090,5978,3
49,7,475977,163415,34
49,8,475977,163415,34
