x,y,dlt,tcd
121,70,,98
121,71,,34
121,73,,26
122,68,,95
122,69,,17
122,71,,14
123,67,,9
123,69,,20
123,70,,16
123,71,,38
123,72,,41
123,73,,10
123,74,,8
123,75,,1
124,64,,75
124,65,,73
124,66,,8
124,67,,5
124,68,,5
124,69,1,63
124,70,1,62
124,71,,12
124,72,,30
124,73,,8
124,74,,30
124,75,,21
125,62,,20
125,68,,28
125,69,1,25
125,70,1,49
125,71,1,58
125,72,,33
125,73,,32
125,74,,10
125,77,,73
126,59,,54
126,60,,46
126,65,,1
126,66,,21
126,68,,27
126,69,1,36
126,70,1,10
126,71,1,31
126,72,,30
126,73,,20
126,74,,26
126,75,,18
126,76,,33
126,77,,38
127,58,,37
127,65,,12
127,66,,24
127,67,,13
127,68,,26
127,69,1,32
127,70,1,25
127,71,,43
127,73,,13
127,75,,17
127,76,,45
