x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,7,1,0,0.1,0.1,0.1,0.3,0,0.2,0.1,0,0.1,0,21045.8,1
0,9,5,0.2,0.4,0.6,0.3,1.4,0,1.3,0.3,0.1,0.4,0,105229.2,1
0,10,2,0.1,0.2,0.2,0.1,0.6,0,0.5,0.1,0,0.2,0,42091.7,1
0,60,1,0,0,0,0,0.1,0,0.4,0.2,0,0.3,0,15159.2,1
0,63,1,0,0,0,0,0.1,0,0.4,0.2,0,0.3,0,15159.2,1
0,66,1,0,0,0,0,0.1,0,0.4,0.2,0,0.3,0,15159.2,1
0,82,3,0.5,0.2,0,0.7,0.5,0.1,0.3,0.3,0.3,0.1,0,63135.6,1
0,87,2,0.3,0.1,0,0.5,0.3,0.1,0.2,0.2,0.2,0.1,0,42090.4,1
0,88,9,1.5,0.6,0.2,2.1,1.5,0.4,0.8,0.9,0.8,0.2,0,189406.9,1
0,96,1,0,0,0.1,0.1,0.2,0,0.2,0.1,0,0.3,0,22142.9,1
0,110,4,0.1,0,0.1,0,1.3,0.1,0.6,1.2,0.1,0.5,0,93514,1
0,111,16,0.5,0,0.5,0,5,0.5,2.5,4.5,0.5,2,0,374056.2,1
0,122,10,0.9,0.5,0.8,1.6,1.1,0.5,1.5,2.4,0.3,0.4,0,217163.7,1
0,123,19,1.7,0.9,1.6,3.1,2.1,0.9,2.9,4.5,0.5,0.8,0,412611,1
1,8,2,0.1,0.2,0.2,0.1,0.6,0,0.5,0.1,0,0.2,0,42091.7,1
1,9,5,0.2,0.4,0.6,0.3,1.4,0,1.3,0.3,0.1,0.4,0,105229.2,1
1,17,3,0.1,0.2,0.3,0.2,0.9,0,0.8,0.2,0.1,0.2,0,63137.5,1
1,22,1,0,0,0.2,0.1,0.1,0,0.4,0.1,0,0.1,0,21646.1,1
1,49,6,0,0.7,0,0.7,0.2,0,1.2,2.1,0.4,0.7,0,106391.8,1
1,63,2,0,0,0,0.1,0.2,0,0.7,0.4,0,0.6,0,30318.4,1
1,68,3,0,0,0,0.1,0.3,0,1,0.6,0,1,0,45477.5,1
1,69,3,0,0,0,0.1,0.3,0,1,0.6,0,1,0,45477.5,1
1,77,4,0.1,0.3,0,0.3,0.8,0.1,1,0.9,0.1,0.4,0,78977.6,1
1,83,4,0.6,0.3,0.1,0.9,0.6,0.2,0.4,0.4,0.4,0.1,0,84180.8,1
1,87,6,1,0.4,0.1,1.4,1,0.3,0.6,0.6,0.5,0.1,0,126271.2,1
1,94,11,0,0.3,0.4,1.4,1.8,0,2.5,1.4,0,3.2,0,243571.9,1
1,95,5,0,0.2,0.2,0.6,0.8,0,1.1,0.6,0,1.5,0,110714.5,1
1,96,2,0,0.1,0.1,0.2,0.3,0,0.4,0.3,0,0.6,0,44285.8,1
1,97,5,0,0.2,0.2,0.6,0.8,0,1.1,0.6,0,1.5,0,110714.5,1
1,104,3,0.1,0.3,0.1,0.3,0.5,0.1,0.8,0.5,0.2,0,0.1,57838.2,1
1,108,2,0,0.2,0.1,0.2,0.3,0.1,0.5,0.3,0.2,0,0.1,38558.8,1
1,111,3,0.1,0,0.1,0,0.9,0.1,0.5,0.8,0.1,0.4,0,70135.5,1
1,120,15,1.3,0.7,1.2,2.5,1.7,0.7,2.3,3.6,0.4,0.6,0,325745.5,1
1,121,9,0.8,0.4,0.8,1.5,1,0.4,1.4,2.1,0.2,0.4,0,195447.3,1
1,124,1,0.1,0.1,0.1,0.2,0.1,0,0.2,0.2,0,0,0,21716.4,1
2,8,4,0.2,0.3,0.5,0.2,1.2,0,1,0.2,0.1,0.3,0,84183.4,1
2,10,4,0.2,0.3,0.5,0.2,1.2,0,1,0.2,0.1,0.3,0,84183.4,1
2,21,2,0,0,0.3,0.2,0.2,0.1,0.8,0.2,0,0.2,0,43292.2,1
2,49,1.5,0,0.2,0,0.2,0,0,0.3,0.5,0.1,0.2,0,26598,1
2,83,5,0.8,0.3,0.1,1.2,0.8,0.2,0.5,0.5,0.5,0.1,0,105226,1
