x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
21,121,8,18,6,83,36,4,0,4,25,174,80,782,370,20,0,89,862
21,122,3,11,6,119,58,8,0,3,12,42,12,905,552,56,0,125,917
21,125,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
21,126,92,221,62,2000,1144,93,2,45,245,1788,224,17557,11282,649,10,2062,17781
21,127,15,29,4,313,219,5,2,7,40,197,28,2987,2266,19,14,317,3015
22,113,19,266,6,794,101,146,56,18,55,1462,32,4198,764,602,170,800,4230
22,114,228,1407,129,8576,1721,2068,750,90,627,8285,466,54925,15414,10436,3405,8705,55391
22,116,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
22,117,7,40,9,162,57,13,19,4,14,287,40,1275,481,92,146,171,1315
22,119,8,22,0,148,74,19,6,4,16,155,0,1118,620,81,36,148,1118
22,120,8,10,9,182,67,16,3,8,26,70,44,1274,610,77,15,191,1318
22,121,20,41,1,367,204,20,1,9,48,393,3,3616,2147,123,2,368,3619
22,126,6,41,3,279,113,22,3,4,21,244,30,2334,1261,164,6,282,2364
22,127,7,19,0,178,114,2,1,3,21,133,0,1811,1298,14,7,178,1811
23,113,43,0,0,0,0,0,0,17,133,0,0,0,0,0,0,0,0
23,114,2527,11739,1087,81556,14323,16068,22242,314,7297,67451,5860,476228,103020,82428,123221,82643,482088
23,116,94,330,53,2939,741,379,86,54,305,1954,886,21104,7081,2388,354,2992,21990
23,117,53,243,9,1256,612,55,59,21,127,1846,32,10567,5633,377,359,1265,10599
23,118,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
23,119,12,16,3,254,104,44,13,9,30,153,27,2077,1207,249,46,257,2104
23,120,6,11,0,85,16,9,16,3,12,75,0,681,101,60,144,85,681
23,121,22,52,9,616,278,39,3,11,55,403,37,4690,2648,202,10,625,4727
23,125,7,0,0,156,72,11,0,4,19,0,0,1371,745,66,0,156,1371
24,115,1599,8550,906,49425,11694,6582,5352,59,4361,53189,4598,334111,93185,38198,31734,50331,338709
24,116,2991,11416,1946,73365,27163,9502,4767,532,8549,79310,9299,557482,251730,61211,25484,75311,566781
24,117,33,70,13,808,416,79,51,16,87,392,137,7350,4619,776,268,821,7487
24,118,6,2,0,77,20,0,7,3,12,14,0,893,219,0,49,77,893
24,119,11,30,9,254,144,25,0,5,26,214,31,2200,1396,174,0,263,2231
24,120,198,616,396,5192,2574,608,140,82,479,3917,769,40500,24740,3190,538,5588,41269
24,125,15,61,5,277,67,12,1,6,42,438,31,2097,679,82,3,282,2128
24,127,38,51,10,743,400,58,12,15,90,379,83,6393,4028,419,36,753,6476
25,114,28,130,7,873,282,68,108,14,80,770,68,6782,2697,368,715,880,6850
25,115,827,11129,2916,40347,8214,3371,4524,178,1890,52886,9185,225293,61217,15240,17949,43263,234478
25,116,352,1367,195,9503,3299,1350,461,145,962,8658,985,71067,30474,9122,2445,9698,72052
25,117,79,242,6,2019,996,211,52,34,214,1653,24,16840,9824,1219,188,2025,16864
25,119,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
25,125,21,61,5,423,218,45,0,13,46,437,9,3567,2182,308,0,428,3576
25,126,19,55,4,451,189,43,6,10,50,393,21,3922,1985,208,10,455,3943
25,127,16,14,4,282,173,28,0,9,38,91,42,2345,1726,85,0,286,2387
26,115,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
26,116,194,371,99,4848,2277,571,210,108,582,2784,508,39749,21836,3655,1058,4947,40257
26,117,362,831,189,8150,3743,826,297,165,956,5326,902,66890,35813,5883,1577,8339,67792
26,118,7,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
26,123,3,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
26,125,58,187,20,1110,670,52,9,19,134,1400,134,10789,7456,274,52,1130,10923
26,126,27,47,6,474,252,37,4,13,59,388,22,3806,2184,244,20,480,3828
27,116,44,92,35,980,467,58,50,21,108,675,305,8341,4519,412,272,1015,8646
27,117,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
28,126,30,75,3,553,378,6,0,11,64,436,12,5003,3843,42,0,556,5015
28,127,5,0,36,65,22,11,4,3,10,0,310,475,170,83,10,101,785
29,126,59,112,24,1257,679,48,32,23,144,720,87,11090,6771,294,127,1281,11177
50,97,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
55,83,42,281,162,763,80,77,165,27,126,2548,874,6124,810,536,1104,925,6998
55,125,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
56,83,16,212,63,433,47,37,55,9,51,1897,416,3711,394,331,424,496,4127
56,127,5,28,0,121,16,39,3,4,14,168,0,746,100,236,12,121,746
57,117,38,118,41,908,115,460,84,19,103,902,249,7277,1010,3586,649,949,7526
57,118,640,0,0,0,0,0,0,48,1895,0,0,0,0,0,0,0,0
57,119,12,0,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0
57,124,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
57,127,184,1417,126,5485,1482,1119,349,47,502,9127,519,35969,10994,7491,2360,5611,36488
58,116,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
58,117,12,69,2,350,49,135,31,5,35,676,23,2993,442,1109,309,352,3016
59,114,8,9,6,177,28,58,10,5,24,47,28,1201,302,421,52,183,1229
59,115,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
59,116,160,306,170,3189,332,477,1726,73,427,2511,1265,25248,3139,3322,13701,3359,26513
59,118,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
60,114,31,160,19,657,146,168,37,19,91,1346,114,5216,1322,1340,261,676,5330
61,92,4,44,0,169,41,9,27,3,15,314,0,1582,516,56,265,169,1582
61,98,7,14,2,168,22,44,19,6,28,78,4,1291,204,330,184,170,1295
61,99,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
61,100,17,21,17,373,97,70,120,9,48,216,90,3129,994,434,948,390,3219
61,101,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
61,102,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
61,104,503,1273,373,14101,5351,1397,2836,18,1500,8781,2310,97571,39721,9887,23293,14474,99881
61,109,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
61,110,2,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
62,89,5,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
62,94,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
62,95,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
62,98,22,82,76,533,111,82,37,15,74,711,520,4442,1018,525,257,609,4962
62,99,23,11,6,624,45,24,461,8,68,77,36,5363,517,214,3961,630,5399
62,100,1161,1814,1231,38812,6617,3445,22243,96,3648,12362,6501,297606,56449,24619,176438,40043,304107
62,101,7,40,3,162,37,17,34,4,17,311,15,1407,370,121,288,165,1422
62,109,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
62,110,12,65,4,404,36,173,21,8,36,379,32,2859,236,1229,257,408,2891
62,120,4,9,19,168,14,69,12,3,10,21,52,503,68,248,34,187,555
62,125,10,18,25,220,23,98,17,6,22,104,125,1157,128,593,101,245,1282
63,90,11,31,17,272,62,74,37,7,35,221,119,2143,548,429,360,289,2262
63,91,196,362,340,4157,710,1157,992,86,552,3129,2689,36157,7678,9923,8078,4497,38846
63,92,35,61,54,794,114,326,109,23,98,446,255,5511,864,2017,910,848,5766
63,113,5,6,1,90,21,26,9,3,14,38,8,602,221,135,80,91,610
63,114,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
63,125,13,31,37,301,15,130,37,8,31,205,185,1625,93,690,211,338,1810
65,110,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
66,88,6,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
66,89,5,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
66,110,11,18,7,204,35,53,3,7,28,121,34,1370,290,374,15,211,1404
67,86,45,132,192,568,116,101,66,6,101,599,1262,3310,883,465,493,760,4572
67,88,33,45,84,831,113,145,410,8,93,262,569,6469,1198,1159,3281,915,7038
68,86,1981,9598,10918,66468,16798,8068,17075,142,5283,63706,49635,488702,141292,48124,131138,77386,538337
68,87,148,519,681,4226,689,1190,441,79,430,2806,3442,26864,5273,7900,2716,4907,30306
68,88,41,137,96,1132,291,227,155,19,115,949,427,8541,2813,1549,1033,1228,8968
69,86,2037,12231,14280,63656,16210,10261,8707,369,5063,72366,55595,433788,138563,66516,47824,77936,489383
69,87,67,166,184,1828,304,380,430,31,194,1263,862,15122,3037,3061,3542,2012,15984
69,98,477,0,0,0,0,0,0,14,1421,0,0,0,0,0,0,0,0
70,96,10,14,12,209,26,37,87,5,27,163,72,1828,228,268,739,221,1900
70,98,10,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
71,84,10,29,22,222,81,47,19,5,29,254,203,1937,865,382,76,244,2140
71,85,960,6625,11249,28558,5742,5575,3598,154,2434,36075,61861,169829,43590,29456,18477,39807,231690
71,96,11,16,6,107,22,52,10,7,31,231,34,1274,236,656,123,113,1308
72,84,4,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
73,81,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
74,81,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
74,82,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
75,79,20,0,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0
79,65,5,17,31,85,6,17,31,3,14,171,242,831,31,160,401,116,1073
79,66,3,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
80,65,4,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
80,66,10,19,34,152,17,44,44,7,30,152,211,1031,96,283,309,186,1242
85,115,10,69,2,304,70,9,54,3,28,469,10,2330,658,80,443,306,2340
85,116,414,1444,930,11587,2481,832,1660,69,1066,9588,5764,83092,22430,5581,11527,12517,88856
85,117,154,447,96,3167,1183,241,242,52,470,3347,650,27052,11800,2179,1775,3263,27702
85,118,153,654,93,3279,1073,157,351,46,427,4601,726,27867,11179,1023,2485,3372,28593
86,113,30,97,8,590,123,126,54,5,67,958,41,4704,1161,969,355,598,4745
86,114,5,13,1,165,28,25,10,3,16,98,2,1227,284,205,34,166,1229
86,115,54,111,23,1360,463,72,59,23,185,803,134,11531,4819,708,534,1383,11665
86,116,143,488,86,3963,1708,238,166,59,525,3731,731,33336,17977,1633,1134,4049,34067
86,117,287,828,138,5208,2773,431,226,95,796,6163,756,47531,29816,3359,1757,5346,48287
86,118,116,272,69,2363,1246,214,113,39,340,2079,418,21679,12918,2122,886,2432,22097
86,121,93,145,73,2059,961,128,125,28,281,1000,491,16952,8602,1195,1013,2132,17443
86,122,7,18,16,219,72,14,13,3,26,178,135,1946,686,76,143,235,2081
86,123,40,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0
87,69,8,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
87,70,135,352,820,1742,193,262,531,85,401,3834,6412,16091,1910,2167,5316,2562,22503
87,71,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
87,112,152,0,0,0,0,0,0,2,316,0,0,0,0,0,0,0,0
87,113,186,491,391,3478,652,467,445,24,491,3645,2528,26826,6154,3525,3185,3869,29354
87,114,43,108,25,959,316,136,35,19,156,749,184,7902,3313,1057,276,984,8086
87,115,66,56,93,1260,573,162,30,28,208,452,532,10344,5293,1421,159,1353,10876
87,116,12,15,3,229,149,18,7,5,31,101,15,1924,1365,113,68,232,1939
87,117,143,305,133,2991,1149,317,128,57,435,2186,747,24010,11149,2496,826,3124,24757
87,118,79,248,53,2100,674,230,78,27,220,1629,212,14686,6701,1333,465,2153,14898
87,120,158,438,189,4579,1877,202,176,46,486,2863,879,34384,17181,1335,1081,4768,35263
87,121,533,1244,566,14514,5784,745,660,191,1692,7801,3717,113036,52184,5637,4450,15080,116753
87,122,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
88,70,24,35,183,266,24,29,120,16,70,340,1411,2389,248,208,1154,449,3800
88,105,335,1270,2294,9638,1340,1321,1680,74,846,7072,7885,59197,10944,8635,10249,11932,67082
88,106,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
88,113,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
88,114,152,274,148,3020,928,516,124,51,417,1982,914,24006,9964,3711,780,3168,24920
88,116,16,8,51,426,118,52,4,9,55,77,327,3510,1252,427,16,477,3837
88,117,13,33,7,292,97,35,7,3,36,259,20,2486,997,209,49,299,2506
88,120,2279,10750,2467,64336,23369,2918,4599,152,6510,73625,14641,500391,217751,20272,34847,66803,515032
88,121,106,300,78,2513,1077,122,112,36,322,1884,381,19331,9655,976,786,2591,19712
89,105,8,14,25,116,16,14,0,5,22,74,138,971,163,154,0,141,1109
89,113,389,1368,746,7619,2588,1258,390,126,1059,9286,3119,60514,26153,9346,2547,8365,63633
89,114,194,301,358,3775,1115,851,154,73,558,1938,2308,27903,10261,5852,1062,4133,30211
89,115,18,0,0,0,0,0,0,7,55,0,0,0,0,0,0,0,0
89,116,4,22,4,187,104,8,5,3,20,169,23,1597,979,60,25,191,1620
89,120,4,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
90,105,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
90,112,113,403,404,2275,620,353,100,28,289,2024,2305,12573,4268,1931,515,2679,14878
90,113,964,4373,5112,28290,9337,3734,2074,234,2315,21006,19877,158567,64898,21420,8776,33402,178444
90,114,79,144,139,1563,485,378,55,41,254,1138,691,12094,4717,2818,347,1702,12785
91,101,8,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0
91,102,17,28,18,294,24,64,51,5,50,248,113,2259,217,464,376,312,2372
91,112,1209,6328,2051,37451,13362,2832,4321,154,3278,36571,8340,258713,107676,17706,32014,39502,267053
91,113,211,446,314,4405,1422,690,306,72,576,3019,1846,31328,12341,4470,2036,4719,33174
91,114,10,15,2,320,124,59,0,5,44,123,17,2772,1352,528,0,322,2789
92,111,177,481,218,3552,1404,326,321,56,483,3049,1336,29402,15158,2254,2210,3770,30738
92,112,251,704,314,5333,2117,468,496,104,772,4511,2074,44157,21763,3696,3794,5647,46231
92,113,7,26,11,130,46,32,9,5,24,159,49,938,455,194,41,141,987
93,59,12,7,25,149,22,10,58,8,37,43,253,1241,212,56,553,174,1494
93,99,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
93,110,109,316,46,2227,1106,161,179,42,306,2344,249,19460,11331,1232,1244,2273,19709
93,111,389,1019,464,7441,2993,772,553,159,1169,8150,3182,64805,31393,6647,4239,7905,67987
93,112,4,2,4,48,10,6,4,3,20,8,16,404,93,46,28,52,420
94,59,26,20,39,266,24,50,110,14,81,167,278,2379,251,452,1121,305,2657
94,70,3,0,4,33,0,20,9,3,14,0,60,345,0,259,44,37,405
94,71,22,13,38,118,8,6,60,13,57,175,414,1239,36,60,612,156,1653
94,97,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
94,98,5,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
94,109,98,251,96,2020,948,199,167,43,300,1837,716,17538,9662,1517,1402,2116,18254
94,110,379,1263,252,7269,3266,685,588,133,1077,8809,1547,62433,34456,5285,4408,7521,63980
94,111,9,10,42,109,49,7,7,6,31,101,424,990,474,92,54,151,1414
95,97,33,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0
95,98,188,0,0,0,0,0,0,50,485,0,0,0,0,0,0,0,0
95,109,52,50,94,922,347,86,76,19,150,450,669,8423,3887,650,578,1016,9092
95,110,10,17,118,273,43,22,32,6,28,62,741,1632,415,124,177,391,2373
97,57,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
99,46,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
99,54,18,37,44,304,29,25,131,13,57,358,348,2863,260,348,1378,348,3211
99,118,32,111,16,759,210,51,45,19,110,722,70,5811,1898,361,340,775,5881
99,120,43,0,0,0,0,0,0,24,144,0,0,0,0,0,0,0,0
100,54,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
100,91,28,34,31,619,109,229,45,9,74,178,144,3503,603,1356,295,650,3647
100,92,2613,7177,2801,83989,20742,20406,2833,987,7285,32837,11799,469098,119389,127239,16219,86790,480897
100,95,106,90,85,2198,253,265,226,41,307,775,697,15225,2570,1943,1889,2283,15922
100,96,20,20,21,680,30,13,82,9,60,146,227,5331,327,112,768,701,5558
100,124,70,308,63,1650,220,168,65,36,214,2101,260,10838,1529,1204,354,1713,11098
101,45,84,426,548,4296,1461,583,677,27,258,2338,3416,27537,9128,3770,5833,4844,30953
101,54,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
101,90,214,1253,457,8651,1474,1339,499,27,513,4474,1295,38701,7643,7011,1792,9108,39996
101,91,1928,0,0,0,0,0,0,123,5689,0,0,0,0,0,0,0,0
101,92,108,472,118,4106,840,1066,125,44,315,2080,410,22539,5026,6569,530,4224,22949
101,93,140,150,185,2954,350,465,552,42,419,1001,1484,22166,3242,3083,4358,3139,23650
101,94,357,239,356,5854,715,861,1382,112,975,1613,3044,43838,6632,5856,10597,6210,46882
101,95,11,0,5,156,0,10,62,4,26,0,40,1218,0,95,565,161,1258
101,108,53,0,0,0,0,0,0,21,155,0,0,0,0,0,0,0,0
101,109,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
101,110,64,80,52,997,180,61,370,44,188,496,234,7474,1650,304,2680,1049,7708
101,117,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
101,118,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
102,44,3,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
102,45,87,272,297,2356,669,347,220,18,263,2196,2083,18127,6088,2445,1960,2653,20210
102,53,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
102,88,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
102,89,321,587,809,8167,687,1599,2430,218,821,2576,5646,49823,4019,9237,18939,8976,55469
102,90,48,0,0,0,0,0,0,3,236,0,0,0,0,0,0,0,0
102,91,89,402,134,4624,615,613,97,21,340,1597,377,20961,3297,3406,470,4758,21338
102,93,43,17,59,360,54,76,42,16,116,95,538,2847,514,588,345,419,3385
102,107,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
103,45,4,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
103,53,25,36,34,245,22,13,99,15,78,433,314,2340,255,117,1015,279,2654
103,88,110,0,0,0,0,0,0,43,300,0,0,0,0,0,0,0,0
103,107,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
104,45,23,0,0,0,0,0,0,7,58,0,0,0,0,0,0,0,0
104,82,18,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,0
104,83,80,31,56,1667,83,75,263,22,195,262,415,13504,871,543,2206,1723,13919
104,90,10,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0
104,91,87,0,0,0,0,0,0,21,236,0,0,0,0,0,0,0,0
105,45,21,42,110,375,52,88,51,11,54,288,501,2549,396,652,353,485,3050
105,82,774,529,1148,15771,1554,1550,3245,253,2214,3978,8557,129933,15604,12309,27509,16919,138490
105,83,6,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
106,45,198,839,2102,4395,700,300,1545,24,441,5319,13779,28108,4977,1822,9955,6497,41887
106,47,11,11,31,161,11,10,73,6,38,96,250,1401,139,32,727,192,1651
106,48,5,3,4,55,9,9,17,3,14,51,42,873,261,93,160,59,915
106,89,40,185,83,1578,124,195,182,10,112,827,502,7691,550,876,1283,1661,8193
106,90,105,122,165,2455,308,321,745,32,274,661,1030,16283,2766,1858,5683,2620,17313
107,81,1265,0,0,0,0,0,0,27,3798,0,0,0,0,0,0,0,0
107,82,45,91,43,876,113,242,211,13,139,578,251,6729,995,1957,1693,919,6980
107,85,10,5,7,165,26,49,2,5,29,54,29,1182,208,350,8,172,1211
107,86,62,155,106,2085,378,302,669,12,166,1026,616,11301,1873,1332,4281,2191,11917
107,88,171,98,84,3419,358,357,1663,48,434,580,620,26580,3928,2495,13048,3503,27200
107,89,55,23,16,970,60,42,547,15,156,86,83,7923,584,323,4463,986,8006
107,97,38,76,10,916,273,52,35,14,116,472,61,7400,2908,383,420,926,7461
107,127,4,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
108,42,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
108,43,11,0,0,0,0,0,0,8,38,0,0,0,0,0,0,0,0
108,81,35,0,0,0,0,0,0,11,100,0,0,0,0,0,0,0,0
108,82,46,167,26,1096,156,256,157,14,131,1121,128,8704,1438,2278,1160,1122,8832
108,84,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
108,88,9,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
108,89,8,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
109,88,183,102,198,3201,266,433,1017,49,450,575,1126,21223,2159,2821,7104,3399,22349
111,86,14,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0
111,87,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
112,81,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
112,82,61,47,66,1295,137,40,18,32,204,358,492,10938,1443,311,224,1361,11430
112,86,337,210,160,4710,533,572,1848,71,837,1435,1038,36357,4397,3992,14401,4870,37395
112,121,60,46,1589,1956,211,194,133,11,151,87,2924,3067,396,272,213,3545,5991
113,38,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
113,39,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
113,80,45,37,86,823,133,159,59,21,129,278,607,6291,1281,1028,347,909,6898
113,81,14,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0
113,92,432,1067,210,9303,3678,235,255,159,1268,8276,1373,76564,36516,1406,1481,9513,77937
113,121,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
