x,y,val
6,2,289
13,6,48
2,2,9
15,4,141
11,7,61
8,12,22
10,15,16
0,11,165
15,11,9
3,10,452
8,8,1
7,10,34
8,10,14
0,7,117
5,10,341
2,6,189
3,3,16
5,1,1971
6,1,400
4,1,872
14,2,11
7,2,10
15,7,208
15,13,3
14,7,7
5,14,556
13,15,109
15,14,82
13,1,3
15,12,29
1,1,5
0,10,50
15,8,33
8,11,39
14,1,107
12,10,3
1,0,33
13,12,40
10,7,23
2,5,52
8,9,56
0,8,104
8,1,6
15,9,81
2,15,77
9,5,1
14,14,51
14,12,18
3,0,82
11,14,58
1,11,633
9,6,14
5,11,153
9,4,143
10,0,69
7,7,42
10,2,123
13,9,10
1,10,137
4,8,988
9,0,22
9,7,2
12,4,995
14,9,2
5,0,495
0,15,516
3,2,30
6,0,49
2,0,22
7,0,76
5,8,8
4,12,22
4,13,79
12,3,2
14,13,11
10,8,44
9,9,56
12,2,148
15,0,161
10,1,35
9,12,3
5,2,216
5,7,23
5,4,36
7,3,71
9,2,52
6,9,8
14,3,17
3,13,1332
14,11,1
3,9,71
1,3,1
0,1,3
11,8,47
15,5,1
0,14,473
9,15,3
3,8,187
4,7,993
7,11,33
0,12,870
13,10,8
13,14,26
14,6,2
4,0,384
12,15,6
7,8,2
8,6,2
9,11,11
6,8,51
0,0,1
15,6,45
11,4,41
9,8,126
12,14,18
6,3,175
15,3,387
5,9,34
13,2,47
2,1,35
3,7,2
8,2,106
3,12,462
10,14,75
6,10,15
15,10,73
4,3,4
7,1,111
13,7,10
14,15,40
8,7,6
8,3,8
14,4,6
7,4,2
9,3,39
10,5,8
0,5,296
14,5,21
13,13,5
11,11,15
10,3,24
3,1,172
12,12,28
15,15,115
6,14,771
12,9,4
1,2,12
9,1,57
12,1,83
10,4,70
6,7,29
6,11,39
4,2,309
