x,y,dlt,tcd
0,16,,28
0,28,,5
0,29,,18
0,34,,38
0,35,,8
0,45,2,12
0,46,1,8
0,47,,32
0,48,2,16
0,54,,21
0,55,,4
0,61,,12
0,62,,17
0,65,,18
0,66,2,26
0,67,2,74
0,68,2,47
0,69,1,56
0,70,2,39
0,71,1,20
0,72,1,15
0,73,,13
0,74,,11
0,75,1,21
0,76,1,62
0,77,1,46
0,78,1,39
0,79,1,49
0,80,1,53
0,81,1,74
0,82,1,89
0,83,1,85
0,84,1,92
0,85,1,94
0,86,1,83
0,87,1,73
0,88,1,63
0,89,1,67
0,90,1,73
0,91,1,66
0,92,1,62
0,93,1,55
0,94,1,71
0,95,1,57
0,96,1,91
0,97,1,90
0,98,1,85
0,99,1,84
0,100,1,78
0,101,1,82
0,102,1,88
0,103,1,71
0,104,1,68
0,105,1,50
0,106,1,71
0,107,1,71
0,108,1,81
0,109,1,89
0,110,1,86
0,111,1,90
0,112,1,86
0,113,1,77
0,114,1,89
0,115,1,96
0,116,1,80
0,117,1,79
0,118,1,58
0,119,1,48
0,120,1,78
0,121,1,59
0,122,1,48
0,123,,27
0,124,,12
0,125,1,19
0,126,1,40
0,127,1,46
1,16,,49
1,25,,9
1,28,,1
1,29,,13
1,30,,3
1,33,,10
1,34,,6
1,35,,1
1,39,,3
1,40,,5
1,44,,14
1,47,,15
1,48,,13
1,49,,23
1,54,,3
1,55,,1
1,61,,2
1,62,,2
1,65,,16
1,66,,18
1,67,2,45
1,68,2,63
1,69,2,68
1,70,1,62
1,71,1,63
1,72,,20
1,73,,18
1,74,,14
1,75,1,55
1,76,1,69
1,77,1,32
1,78,1,55
1,79,1,76
1,80,1,85
1,81,1,87
1,82,1,99
1,83,1,98
1,84,1,85
1,85,1,85
1,86,1,86
1,87,1,84
1,88,1,89
1,89,1,85
1,90,1,44
1,91,1,66
1,92,1,37
1,93,1,68
1,94,1,79
1,95,1,57
1,96,1,93
1,97,1,87
1,98,1,69
1,99,1,27
1,100,1,77
1,101,1,72
1,102,1,72
1,103,1,80
1,104,1,80
1,105,1,29
1,106,1,55
1,107,1,55
1,108,1,92
1,109,1,91
1,110,1,75
1,111,1,81
1,112,1,94
1,113,1,96
1,114,1,91
1,115,1,95
1,116,1,73
1,117,1,83
1,118,1,77
1,119,1,26
1,120,1,41
1,121,1,44
1,122,1,78
1,123,1,85
1,124,1,70
1,125,,22
1,126,1,20
1,127,1,70
2,15,,19
2,16,,21
2,18,,12
2,25,,12
2,27,,22
2,28,,12
2,29,,13
2,30,,4
2,32,,12
2,33,,27
2,39,,4
2,40,,27
2,41,,1
2,47,,15
2,48,,17
2,49,,37
2,50,,9
2,51,,7
2,65,,17
2,66,,14
2,67,,66
2,68,,75
2,69,,69
2,70,2,63
2,71,1,31
2,72,,14
2,73,,21
2,74,,1
2,75,1,49
2,76,1,74
2,77,,47
2,78,,24
2,79,1,22
2,80,1,72
2,81,1,92
2,82,1,83
2,83,1,92
2,84,1,84
2,85,1,83
2,86,1,76
2,87,1,85
2,88,1,71
2,89,1,77
2,90,1,42
2,91,,56
2,92,1,56
2,93,1,57
2,94,1,86
2,95,1,55
2,96,1,88
2,97,1,88
2,98,1,73
2,99,1,53
2,100,1,68
2,101,1,64
2,102,1,71
2,103,1,75
2,104,1,80
2,105,1,76
2,106,1,80
2,107,1,91
2,108,1,89
2,109,1,90
2,110,1,87
2,111,1,97
2,112,1,90
2,113,1,92
2,114,1,81
2,115,1,72
2,116,1,68
2,117,1,80
2,118,1,78
2,119,1,42
