x,y,pp,ra,rp
0,0,10747791,6579364,61
0,1,10775487,6405664,59
0,2,10781772,6409631,59
0,3,10787789,6205016,57
0,4,10799567,6369713,58
0,5,10802971,6180099,57
0,6,10797763,5832204,54
0,7,10800313,5835550,54
0,8,10804000,5543733,51
0,9,10780802,5161978,47
0,37,11592664,7770674,67
0,38,11443982,8133883,71
0,39,11260028,6720121,59
0,58,8723834,321625,3
0,69,8312726,4508350,54
0,70,8298518,4508350,54
0,80,8244066,4898614,59
0,81,8230747,4359758,52
0,82,8223569,3490950,42
0,91,8148737,4674254,57
0,92,8143541,5180953,63
0,93,8146031,4808977,59
0,94,8168651,5058717,61
0,95,8200476,5207399,63
0,96,8209866,5132597,62
0,103,8266073,5421969,65
0,105,8324900,5505030,66
0,106,8367261,5616444,67
0,107,8417397,5626139,66
0,108,8443087,5681580,67
0,109,8487463,5661771,66
0,110,8507307,5514179,64
0,111,8543522,6521852,76
0,112,8571358,5803171,67
0,113,8602342,6640531,77
0,114,8636783,6537837,75
0,115,8668331,6815969,78
0,116,8714000,7026248,80
0,117,8762836,6876898,78
0,121,8919263,6333472,71
0,122,8945073,6531415,73
0,123,8949626,6679692,74
0,124,8970047,6763284,75
0,125,8998580,6858096,76
0,126,9042831,6942419,76
0,127,9081793,7002916,77
1,0,10743716,6505148,60
1,1,10768324,6545356,60
1,2,10778373,6541923,60
1,3,10777911,6243142,57
1,4,10791003,6356221,58
1,8,10807113,5392059,49
1,37,11650892,7477928,64
1,38,11499053,7953988,69
1,58,8737654,332178,3
1,59,8664430,332888,3
1,80,8226455,4730781,57
1,81,8216348,4163184,50
1,90,8138357,4060710,49
1,91,8132943,4631318,56
1,92,8119282,4642825,57
1,93,8126946,4472800,55
1,94,8157811,4396598,53
1,107,8381564,5706677,68
1,108,8422035,5811214,69
1,109,8469247,5975741,70
1,110,8497697,6301504,74
1,111,8525326,6438378,75
1,113,8596705,6525902,75
1,114,8633154,6362755,73
1,115,8668007,6702128,77
1,116,8698665,7161935,82
1,117,8739837,6744383,77
1,118,8778768,6635663,75
1,120,8846998,6227514,70
1,121,8877939,6367344,71
1,122,8907306,6520106,73
1,123,8913441,6631263,74
1,124,8932283,6716810,75
1,125,8986724,6677571,74
1,126,9017828,6921422,76
1,127,9060705,7071613,78
2,0,10743547,6424114,59
2,1,10766147,6673666,61
2,2,10775188,6693506,62
2,3,10779143,6353282,58
2,4,10794411,5446471,50
2,5,10806554,5164326,47
2,9,10803982,0,0
2,16,10870668,4287942,39
2,36,11793816,5566716,47
2,37,11690512,7079391,60
2,38,11543271,7308165,63
2,59,8672446,389125,4
2,79,8204241,4425724,53
2,80,8197127,3804936,46
2,81,8191987,3635314,44
2,91,8117100,4801463,59
2,92,8106654,4816036,59
2,106,8310463,5519077,66
2,107,8346784,5523448,66
2,108,8399729,5693599,67
2,109,8442952,5867553,69
2,110,8477624,6207839,73
2,111,8506832,5923336,69
2,112,8545850,5812092,68
2,113,8578572,5888537,68
2,114,8623181,5985711,69
2,115,8661305,6559591,75
2,116,8694019,6708274,77
2,117,8722742,6731572,77
2,120,8819132,6141618,69
2,121,8847699,6196311,70
2,122,8862691,6427782,72
2,123,8876501,6595416,74
2,124,8904718,6554260,73
2,125,8946600,6745091,75
2,126,8981922,6954326,77
2,127,9031843,6953613,76
3,0,10762034,6162080,57
3,1,10772195,6643806,61
3,2,10788695,6758848,62
3,3,10788964,6599596,61
3,4,10802194,5544993,51
3,5,10811905,5584557,51
3,16,10888107,4802032,44
3,17,10918651,4726475,43
3,22,11303336,2547053,22
3,23,11373333,2410161,21
3,36,11815573,5500094,46
3,37,11710190,8114948,69
3,38,11576829,7042744,60
3,58,8736616,381277,4
3,59,8678931,421197,4
3,79,8138389,4430241,54
3,80,8156699,3382823,41
3,91,8100904,4355252,53
3,92,8090868,4598834,56
3,93,8086783,4456765,55
3,97,8163732,4840503,59
3,98,8162452,4822279,59
3,99,8185260,4586391,56
3,100,8200672,4847861,59
3,106,8278109,5466449,66
3,107,8314673,5521298,66
3,108,8358439,5634614,67
3,109,8419692,5841885,69
3,110,8449472,5656117,66
3,111,8495137,5941811,69
3,112,8531107,5805347,68
3,113,8571663,5663058,66
3,114,8614642,5750643,66
3,115,8654708,6437038,74
3,116,8683256,7127673,82
3,117,8720062,6724804,77
3,120,8807656,6201596,70
3,121,8823138,6116298,69
3,122,8827180,6477256,73
3,123,8835515,6633899,75
3,124,8869210,6698424,75
3,125,8905608,6808643,76
3,126,8948584,6877771,76
3,127,8980204,6998509,77
4,1,10790185,6757730,62
4,2,10806231,7051954,65
4,3,10808318,7009251,64
4,4,10814296,6468706,59
4,14,10848577,5367946,49
4,15,10855962,5287661,48
4,16,10885895,5006015,45
4,18,10997415,4283898,38
4,19,11082471,3816838,34
4,20,11145663,3250620,29
4,21,11232347,2900228,25
4,22,11304183,2706561,23
4,25,11396848,0,0
4,36,11821051,7633007,64
4,37,11729729,7827543,66
4,38,11610002,7200144,62
4,39,11451860,3897872,34
4,40,11260018,0,0
4,58,8761381,346023,3
4,59,8699854,467768,5
4,79,8064723,4451398,55
4,80,8092845,3188963,39
4,91,8080704,4500981,55
4,92,8076846,4403991,54
4,93,8074729,4121515,51
4,96,8146470,3570408,43
4,98,8157832,4389844,53
4,99,8175583,4740733,57
4,100,8197064,5129728,62
4,101,8213252,4788556,58
4,106,8246392,5583704,67
4,107,8275899,5595684,67
4,111,8481793,5838754,68
4,112,8518695,5630141,66
4,113,8549818,5582723,65
4,115,8636937,6551717,75
4,116,8669736,6735993,77
4,117,8703921,6756638,77
4,118,8734835,6668068,76
4,120,8791425,6280817,71
4,121,8807044,6360713,72
4,122,8808474,6471529,73
4,123,8803674,6657174,75
4,124,8828752,6748674,76
4,125,8858693,6759696,76
4,126,8900520,6934277,77
4,127,8939851,7041574,78
5,2,10817968,7158546,66
5,3,10817687,7390475,68
5,4,10825819,6498204,60
5,5,10829451,6249402,57
5,14,10861174,5409237,49
5,30,11594937,5663759,48
5,36,11801657,8278628,70
5,37,11749362,6915200,58
5,38,11640392,4336673,37
5,43,10710832,1534642,14
5,79,8009432,0,0
5,93,8061401,3764884,46
5,94,8082309,3634183,44
5,98,8151064,4255541,52
5,99,8169974,4563934,55
5,100,8193072,4305005,52
5,101,8205447,5062096,61
5,102,8207986,4969730,60
5,105,8216282,5476858,66
5,106,8225356,5481405,66
5,107,8242446,5536577,67
5,108,8298814,5604252,67
5,109,8350787,5648629,67
5,110,8406646,5614820,66
5,111,8456026,5666951,67
5,112,8497451,5654813,66
5,113,8532469,5622795,65
5,114,8575305,6350196,74
5,115,8623549,6433983,74
5,116,8647817,6672002,77
5,117,8680666,6796356,78
5,118,8713136,6902359,79
5,120,8770281,6520117,74
5,121,8789797,6519961,74
5,122,8788170,6572647,74
5,123,8790788,6717234,76
5,124,8793278,6808598,77
5,125,8826332,6881207,77
5,126,8853511,6935121,78
5,127,8897553,7051908,79
6,3,10831374,7224448,66
6,4,10830681,6550912,60
6,5,10849105,6415765,59
6,7,10856842,6026798,55
6,12,10861497,5716915,52
6,31,11631194,6176931,53
6,32,11690919,5591624,47
6,35,11790019,8711446,73
6,36,11792712,7014709,59
6,37,11750753,5056161,43
6,38,11665630,4669682,40
6,43,10748856,1548780,14
6,59,8729345,516608,5
6,90,8021595,3816491,47
6,92,8022514,3673668,45
6,93,8025656,3675363,45
6,96,8108858,3760556,46
6,97,8124573,3979384,48
6,98,8137420,4150648,51
6,99,8154479,4368584,53
6,100,8179873,4989631,60
6,101,8198492,4888630,59
6,102,8200696,5279628,64
6,103,8195242,5293358,64
6,104,8186375,5349906,65
6,105,8203928,5449142,66
6,106,8226759,5494557,66
6,108,8276476,5509680,66
6,109,8319829,5576569,67
6,111,8435270,5299478,62
6,114,8544380,5830553,68
6,115,8592232,6382298,74
6,116,8623550,6559291,76
6,117,8655088,6620633,76
6,118,8689833,6742451,77
6,121,8775277,6659561,75
6,122,8775011,6313283,71
6,123,8770294,6704909,76
6,124,8779462,6785555,77
6,125,8801984,6841598,77
