x,y,pp,ra,rp
0,0,1580,752,47
0,1,1580,752,47
0,2,1580,752,47
0,4,1580,752,47
0,5,1580,752,47
1,2,1580,752,47
1,5,1580,752,47
1,6,1580,752,47
2,4,1580,752,47
2,5,1580,752,47
3,0,1580,752,47
3,1,1580,752,47
3,2,1580,752,47
3,3,1580,752,47
3,4,1580,752,47
4,0,1580,752,47
4,1,1580,752,47
4,2,1580,752,47
12,8,327501,3302,1
12,27,308426,3396,1
12,28,306632,3338,1
13,4,333698,3297,0
13,5,333213,3405,1
13,7,329921,3299,0
13,9,327202,3340,1
13,27,309387,3287,1
13,28,307970,3338,1
15,1,336054,3384,1
15,2,335756,3309,0
15,3,335462,3466,1
15,9,328541,3284,0
15,10,327702,3306,1
15,11,324587,3292,1
15,12,324207,3408,1
15,27,309990,3277,1
15,28,306830,3338,1
16,2,336419,3330,0
16,3,336050,3362,1
16,12,325073,3403,1
16,13,324820,3380,1
16,28,305166,3338,1
16,29,302111,3372,1
17,1,337478,3407,1
17,2,337016,3320,0
17,13,325515,3403,1
17,14,324922,3338,1
17,29,300073,3266,1
18,1,338381,3776,1
18,10,330699,3310,1
18,12,327214,3412,1
18,13,326971,3457,1
18,14,325608,3284,1
18,29,298821,3280,1
19,14,327231,3405,1
19,15,326715,3461,1
19,21,0,0,
19,28,301094,3431,1
19,29,298005,3348,1
19,30,295855,3271,1
19,31,294081,3454,1
20,15,327192,3284,1
20,29,297223,3260,1
20,30,296521,3324,1
20,31,294690,3350,1
20,47,70,0,0
21,1,338434,4076,1
21,15,327121,3462,1
21,47,70,0,0
22,15,327394,3309,1
22,16,326558,3418,1
22,27,302100,3301,1
22,31,296133,3306,1
22,32,295555,3277,1
23,14,334564,3419,1
23,15,333842,3437,1
23,16,23,23,100
23,27,301102,3340,1
23,31,296601,3352,1
23,32,295271,3379,1
24,14,340266,3354,0
24,15,338230,3302,0
24,16,23,23,100
24,27,301094,3319,1
24,28,299635,3284,1
24,31,295984,3293,1
24,32,295068,3461,1
25,2,352595,9043,2
25,19,339162,3423,1
25,28,308149,3338,1
25,31,295937,3293,1
25,32,295097,3423,1
25,50,24,0,0
26,4,355505,10015,2
26,15,347175,3328,0
26,19,339839,3371,0
26,28,312721,3280,1
26,32,305084,3369,1
27,4,356292,10089,2
27,18,342495,3396,0
27,28,315678,3438,1
27,30,314173,3267,1
27,32,310001,3391,1
27,33,307348,3414,1
28,5,355480,10102,2
28,20,333115,3289,0
28,21,329425,3334,1
28,28,317373,3321,1
28,29,316704,3362,1
28,33,309872,3357,1
28,34,308191,3271,1
29,5,356183,10197,2
29,17,342996,3584,1
29,18,340979,3714,1
29,21,327630,3377,1
29,22,325322,3296,1
29,28,318401,3267,1
29,29,317769,3385,1
29,34,310404,3404,1
29,35,308530,3293,1
29,40,297028,3416,1
29,49,148,0,0
29,50,172,0,0
30,5,357155,10018,2
30,17,343894,3999,1
30,18,338960,3741,1
30,22,325051,3757,1
30,28,318927,3391,1
30,29,318347,3267,1
30,35,309458,3362,1
30,36,306724,3286,1
30,40,300262,3367,1
30,41,298726,3338,1
30,49,148,0,0
30,50,172,0,0
31,5,358351,10604,2
31,20,329938,3313,1
31,22,325078,3662,1
31,24,321796,3428,1
31,29,318118,3350,1
31,30,317418,3336,1
31,35,310302,3348,1
31,36,307983,3438,1
31,37,304940,3324,1
31,38,304010,3301,1
31,39,302859,3338,1
31,40,302026,3362,1
31,41,301017,3417,1
31,42,299538,3407,1
31,49,148,0,0
31,50,148,0,0
32,6,359549,10657,2
32,22,324584,3869,1
32,23,323218,3272,1
32,24,322164,3356,1
32,25,321493,3332,1
32,37,305379,3457,1
32,39,303792,3384,1
32,40,303106,3284,1
32,41,301937,3359,1
32,42,300800,3362,1
33,6,361363,12282,3
33,16,345638,9148,2
33,22,325007,3886,1
33,23,323729,4764,1
33,25,322026,3656,1
33,37,305812,3284,1
33,38,304832,3369,1
33,40,303767,3300,1
33,41,302808,3352,1
34,6,362367,12453,3
34,15,347206,9166,2
34,16,343590,9292,2
34,22,325885,3910,1
34,23,324761,5533,1
34,25,323184,3684,1
34,38,305460,3350,1
34,39,304937,3345,1
34,41,302977,3277,1
35,7,362284,13072,3
35,16,341243,9522,2
35,23,325602,6006,1
35,25,323121,3825,1
35,29,319114,3303,1
35,30,318661,3326,1
35,31,317727,3415,1
35,38,306009,3331,1
35,39,305417,3374,1
35,41,303493,3407,1
36,0,364090,21770,5
36,7,361600,13611,3
36,16,340940,10147,2
36,17,338440,10001,2
36,23,327246,5870,1
36,24,325577,8962,2
36,25,324495,7138,2
36,26,322507,4845,1
36,29,320772,3306,1
