x,y,pp,ra,rp
0,54,8521,7668,89
0,55,8521,7668,89
0,56,8521,7668,89
0,59,8521,7668,89
0,105,1668620,842848,50
0,127,2776,1930,69
1,40,94,0,0
1,41,94,0,0
1,53,8521,7668,89
1,55,8521,7668,89
1,56,8521,7668,89
1,57,8521,7668,89
1,59,8521,7668,89
1,60,8521,7668,89
1,100,1672608,716323,42
1,104,1696741,860616,50
2,40,94,0,0
2,41,94,0,0
2,47,59,0,0
2,53,8521,7668,89
2,54,8521,7668,89
2,55,8521,7668,89
2,56,8521,7668,89
2,57,8521,7668,89
2,59,8521,7668,89
2,60,8521,7668,89
3,28,0,0,
3,39,94,0,0
3,40,94,0,0
3,41,94,0,0
3,46,59,0,0
3,48,59,0,0
3,53,8521,7668,89
3,54,8521,7668,89
3,55,8521,7668,89
3,58,8521,7668,89
3,60,8521,7668,89
3,98,1690033,721546,42
3,99,1717880,761732,44
3,100,1735525,826797,47
3,101,1750900,829188,47
3,103,1764457,854632,48
3,104,1765938,883387,50
3,119,1788676,593049,33
4,39,94,0,0
4,47,59,0,0
4,48,59,0,0
4,53,8521,7668,89
4,54,8521,7668,89
4,55,8521,7668,89
4,60,8521,7668,89
4,98,1731426,717347,41
4,99,1751484,766625,43
4,100,1771768,792912,44
4,101,1784040,800665,44
4,102,1793336,881760,49
4,103,1799696,905462,50
4,104,1801372,941727,52
4,105,1802412,970259,53
4,106,1795235,925685,51
4,107,1797321,853429,47
4,108,1795963,798244,44
4,119,1816935,629978,34
4,120,1825390,644944,35
5,34,1138,1077,94
5,35,1138,1077,94
5,36,1138,1077,94
5,54,8521,7668,89
5,98,1766386,708911,40
5,108,1835711,856553,46
5,109,1828420,764767,41
6,11,3578411,2149259,60
6,12,3465903,2095981,60
6,13,3394864,2032119,59
6,14,3326005,1929532,58
6,15,3263251,1543962,47
6,33,1138,1077,94
6,34,1138,1077,94
6,35,1138,1077,94
6,36,1138,1077,94
6,48,59,0,0
7,11,3689618,2342804,63
7,12,3561942,2268527,63
7,13,3462001,1976190,57
7,14,3383083,2214311,65
7,32,1138,1077,94
7,33,1138,1077,94
7,34,1138,1077,94
7,35,1138,1077,94
