x,y,pp,ra,rp
0,80,2137252,1778430,83
0,81,2137631,1772636,82
0,84,2141219,1797907,83
0,95,2162824,1890897,87
0,104,0,1803853,
0,116,126,126,100
0,119,2268675,2013051,88
0,120,2269977,2038967,89
0,121,2272064,2018329,88
0,122,2274432,2018809,88
0,123,2277889,2004108,87
0,124,2280592,2000117,87
0,126,2282029,1965929,86
1,81,2139466,1758986,82
1,82,2139212,1778083,83
1,83,2139636,1792559,83
1,84,2140778,1790470,83
1,85,2141808,1784995,83
1,86,2143995,1771216,82
1,92,2155643,1850611,85
1,93,2159063,1879709,87
1,94,2161671,1912651,88
1,95,2164074,1881007,86
1,103,2199327,1822252,82
1,105,2216577,1800438,81
1,117,333,0,0
1,119,2269326,2014738,88
1,120,2270298,2028140,89
1,121,2272909,2023704,89
1,122,2276643,2029938,89
1,123,2279450,2013163,88
1,124,2281182,1957491,85
1,125,2283841,2001185,87
1,126,2283874,1958621,85
1,127,2284401,1922370,84
2,68,2138285,1583741,74
2,69,2139683,1598238,74
2,82,2139886,1747748,81
2,83,2139899,1777995,83
2,84,2140671,1812658,84
2,85,2141987,1804236,84
2,86,2144197,1817695,84
2,91,2153683,1858828,86
2,92,2157740,1877367,87
2,93,2160589,1886988,87
2,94,2162788,1876561,86
2,96,1,1,100
2,99,2179714,1805756,82
2,100,2184426,1840803,84
2,101,2189448,1849594,84
2,102,2196384,1841776,83
2,103,2203038,1828325,82
2,104,2210865,1830849,82
2,105,2215538,1817992,82
2,106,2218798,1796768,80
2,107,2221108,1791006,80
2,108,2226149,1769124,79
2,118,2268258,1932103,85
2,119,2268853,1952955,86
2,120,2271176,1978316,87
2,121,2273821,2040853,89
2,122,2277896,2027334,89
2,123,2280820,2014988,88
2,124,2282230,2013204,88
2,125,2285053,1972147,86
2,126,2285312,1957310,85
2,127,2285664,1929265,84
3,68,2139371,1594768,74
3,69,2140102,1610323,75
3,70,2140678,1615706,75
3,83,2140759,1811404,84
3,84,2141860,1827178,85
3,85,2143569,1839640,85
3,86,2144140,1841975,85
3,87,2146476,1847728,86
3,88,2148571,1846268,85
3,89,2150153,1856908,86
3,91,2154050,1872078,86
3,92,2158761,1871935,86
3,93,2162718,1875506,86
3,97,2170769,1783275,82
3,98,2175444,1811347,83
3,99,2181734,1814043,83
3,100,2186761,1859215,85
3,101,2192055,1861791,84
3,102,2198170,1840518,83
3,103,2203577,1824550,82
3,104,2210516,1780898,80
3,105,2216246,1806082,81
3,107,2221660,1774700,79
3,108,2225950,1775070,79
3,109,2230990,1778692,79
3,110,2237128,1778104,79
3,111,2243409,1658985,73
3,112,2248440,1681553,74
3,118,2266984,1959660,86
3,119,2268678,1989786,87
3,120,2271462,2020291,88
3,121,2275076,2023381,88
3,122,2278700,2023216,88
3,123,2281424,2006409,87
3,124,2284204,2001374,87
3,125,2285456,1963722,85
3,126,2285764,1983205,86
3,127,2286047,1964410,85
4,67,2139298,1612190,75
4,68,2140579,1562837,73
4,69,2140736,1655402,77
4,70,2136750,1611831,75
4,71,2137472,1606851,75
4,72,2137337,1586361,74
4,74,2138230,1516783,70
4,92,2158807,1825664,84
4,93,2163398,1852898,85
4,94,2165600,1864188,86
4,95,2168420,1853549,85
4,96,2170406,1820470,83
4,97,2171317,1786939,82
4,98,2175879,1805098,82
4,99,2181875,1802156,82
4,100,2187633,1865842,85
4,102,2200911,1847943,83
4,103,2205849,1849563,83
4,104,2212525,1860323,84
4,105,2216887,1821764,82
4,107,2222722,1817715,81
4,108,2226043,1808959,81
4,109,2231015,1787550,80
4,110,2236607,1763734,78
4,111,2243564,1747806,77
4,112,2248679,1713170,76
