x,y,pp,ra,rp
0,6,459472,391591,85
0,7,454331,386651,85
1,7,450356,382083,84
2,5,459825,370741,80
2,6,455646,380339,83
2,7,447398,383409,85
3,6,450150,379055,84
3,7,445215,380330,85
3,8,443325,380260,85
4,6,446531,371024,83
4,7,443682,375007,84
4,8,442298,375601,84
5,7,442915,372154,84
5,8,441197,374933,84
6,8,439292,370746,84
35,123,1,0,0
35,126,1,1,100
36,126,230,230,100
36,127,229,229,100
37,118,1046260,1095908,104
37,119,1011708,1156404,114
37,120,966026,1163803,120
37,121,943873,1183715,125
37,122,929236,1113390,119
37,124,924599,1161691,125
37,125,1297942,1161392,89
37,126,229,229,100
37,127,229,229,100
38,118,1063053,1229514,115
38,119,1030970,1221925,118
38,120,990770,1261425,127
38,123,930275,1390466,149
38,124,933607,1306867,139
38,125,938674,1211866,129
38,127,229,229,100
39,115,1241225,1190056,95
39,116,1152824,1186342,102
39,117,1101784,1300542,118
39,118,1080008,1309570,121
39,119,1055781,1320832,125
39,120,1019319,1265621,124
39,121,978257,1060046,108
39,122,958445,1387320,144
39,123,939494,1513666,161
39,124,937217,1318198,140
39,125,941546,1578259,167
39,126,1307000,1584075,121
39,127,1322122,1595152,120
40,77,699,699,100
40,78,699,699,100
40,103,2,0,0
40,111,4,0,0
40,112,4,0,0
40,114,1308504,1264774,96
40,115,1268778,1287207,101
40,116,1208929,1215546,100
40,117,1121704,1400975,124
40,118,1091688,1385245,126
40,119,1066481,1247675,116
40,120,1036754,1216140,117
40,121,997478,1651959,165
40,122,974504,1648827,169
40,123,957156,1663316,173
40,124,940847,1628435,173
40,125,944833,1696112,179
40,126,951433,1696238,178
40,127,1318566,1713628,129
41,77,1434518,905155,63
41,78,1435385,947205,65
41,79,1436918,977129,68
41,82,1443936,1041759,72
41,97,115,0,0
41,98,115,0,0
41,99,115,0,0
41,100,115,0,0
41,101,0,0,
41,104,0,0,
41,108,1,1,100
41,114,1324657,1390864,104
41,115,1288661,1415444,109
41,116,1249509,1499863,120
41,117,1158340,1357090,117
41,120,1056180,1706241,161
41,121,1019383,1810509,177
41,122,985483,1819717,184
41,123,967947,1818903,187
41,124,946316,1799375,190
41,125,948389,1813476,191
41,126,953470,1826436,191
41,127,1306642,1834622,140
42,77,1440224,1034689,71
42,78,1439023,1055934,73
42,79,1439212,1078860,74
42,80,1439943,1089283,75
42,81,1441940,1091388,75
42,82,1447400,1043016,72
42,83,1452776,1087222,74
42,87,1456935,961739,66
42,95,1452232,1131096,77
42,96,1454545,1140929,78
42,97,1454271,0,0
42,98,115,0,0
42,99,1456304,0,0
42,100,1456777,1164870,79
42,101,1451545,1174704,80
42,102,9,9,100
42,107,1434551,1224324,85
42,108,1427893,1237153,86
42,110,1414457,1165888,82
42,111,1401050,1115623,79
42,112,1385535,1247539,90
42,113,1367134,1309682,95
42,114,1339147,1390079,103
42,115,1308677,1359501,103
42,116,1274266,1503663,118
42,117,1203057,1616666,134
42,120,1072608,1679447,156
42,121,1038700,1712042,164
42,122,998000,1874859,187
42,123,984055,1710668,173
42,124,955635,1685364,176
42,127,959107,1883067,196
43,77,1450842,1001988,69
43,78,1445577,1023968,70
43,79,1444501,1032849,71
43,80,1444659,1079820,74
43,81,1446248,1113305,76
43,82,1451324,1132135,78
43,83,1455887,1176176,80
43,84,1462070,1141670,78
43,85,1465465,1035002,70
43,86,1462349,1025268,70
43,95,1456823,1205685,82
43,96,1458798,1171837,80
43,97,1457161,1196387,82
43,98,1458043,1206820,82
43,99,1458698,1235313,84
43,100,1459223,1241443,85
43,103,1444641,1188550,82
43,104,1442905,1256548,87
43,105,1440301,1307492,90
43,106,1437345,1299916,90
43,107,1438097,1271645,88
43,108,1432692,1328811,92
43,109,1426880,1175725,82
43,110,1422391,1218575,85
43,111,1404207,1250073,89
43,112,1398216,1266124,90
43,113,1380014,1334832,96
43,114,1353692,1309043,96
43,115,1324384,1281705,96
43,116,1292638,1343829,103
43,117,1246920,1620789,129
43,118,1156862,1722792,148
43,119,1113233,1667143,149
43,120,1085462,1615318,148
43,121,1052995,1794303,170
43,122,1018311,1922172,188
43,123,992442,1716946,173
43,124,971924,1893983,194
43,127,967701,1764843,182
44,78,1460603,1084851,74
44,79,1456213,1130143,77
44,80,1450338,1146929,79
44,84,1466300,1197339,81
44,85,1469654,1200587,81
44,86,1466731,1172850,79
44,87,1464040,1175830,80
44,88,1462326,1191310,81
44,89,1463700,1093182,74
44,93,1458414,1215255,83
44,94,1458673,1217719,83
44,95,1461846,1229942,84
44,96,1461949,1228278,84
44,97,1459250,1225615,83
44,98,1459668,1173668,80
44,99,1459916,1274816,87
44,100,1460883,1239502,84
44,101,1461726,1219542,83
44,103,1447929,1230928,85
44,104,1445504,1297375,89
44,105,1442462,1301385,90
44,106,1439694,1205534,83
44,107,1439679,1277470,88
44,108,1438870,1258230,87
44,109,1434261,1310064,91
44,110,1429444,1311144,91
44,111,1414116,1333628,94
44,112,1406296,1336774,95
44,113,1387093,1339058,96
44,114,1365506,1310756,95
44,116,1314902,1419705,107
44,117,1276853,1524023,119
44,118,1192313,1728580,144
44,119,1133028,1742876,153
44,120,1100971,1724692,156
44,121,1074693,1710063,159
44,122,1041577,1715535,164
44,123,1007290,1622295,161
44,124,992729,1831468,184
44,125,966006,1721910,178
44,126,965819,1634303,169
44,127,974424,1656396,169
45,79,1468307,1123005,76
45,80,1460692,1148340,78
45,81,1456141,1167243,80
45,82,1458591,1157956,79
45,83,1463436,1103405,75
45,84,1469060,1204299,81
45,85,1473255,1195522,81
45,86,1474217,1154540,78
45,87,1469957,1202105,81
45,88,1469098,1215498,82
45,89,1469892,1170875,79
45,90,1471116,1228277,83
45,92,1466152,1227931,83
45,93,1463054,1230291,84
45,94,1462441,1238848,84
45,95,1466443,1240173,84
45,96,1467789,1224089,83
45,97,1463461,1249480,85
45,98,1461305,1244699,85
45,99,1461607,1296152,88
45,101,1465698,1264353,86
45,102,1457775,1228290,84
45,103,1452088,1295489,89
45,104,1449270,1311902,90
45,105,1446163,1311901,90
45,106,1444099,1262040,87
45,107,1441268,1113364,77
45,108,1443043,1316612,91
45,109,1438931,1348848,93
45,110,1432598,1354549,94
45,111,1428023,1334842,93
45,112,1413217,1384458,97
45,113,1401944,1376748,98
45,114,1378103,1450818,105
45,115,1352705,1410644,104
45,118,1231706,1747783,141
45,119,1161031,1517280,130
45,120,1114854,1345732,120
45,121,1088602,1619228,148
45,122,1057681,1554588,146
45,123,1023159,1571255,153
45,126,978734,1494071,152
45,127,986265,1625620,164
46,74,239,174,72
46,76,239,174,72
46,77,239,174,72
46,79,1482645,1114040,75
46,80,1473631,1125978,76
46,81,1467786,1190069,81
46,82,1467892,1194398,81
46,84,1470438,1198421,81
46,85,1476498,1195315,80
46,86,1478737,1190163,80
46,87,1477264,1191125,80
46,88,1474893,1221015,82
46,89,1474975,1229479,83
46,90,1473339,1242460,84
46,91,1472946,1260608,85
46,92,1470799,1233360,83
46,93,1466363,1253024,85
46,94,1464453,1245388,85
46,95,1469617,1256861,85
46,96,1470312,1244788,84
46,97,1466244,1245454,84
46,98,1463800,1273391,86
46,99,1463829,1297667,88
46,100,1465486,1305783,89
46,101,1466715,1291239,88
46,102,1462559,1254485,85
46,103,1455923,1314696,90
46,104,1451946,1324225,91
46,105,1449217,1301704,89
46,106,1446183,1335195,92
46,107,1443520,1193150,82
46,109,1441361,1413786,98
46,110,1437794,1366656,95
46,112,1419081,1424141,100
46,113,1412486,1461076,103
46,114,1386825,1550387,111
46,115,1363080,1564431,114
46,116,1337417,1673098,125
46,117,1306965,1736752,132
46,118,1267622,1738165,137
46,119,1181427,1787565,151
46,120,1132581,1725592,152
46,125,1005529,1660510,165
46,126,992224,1614442,162
46,127,996970,1703989,170
47,75,239,174,72
47,76,239,174,72
47,77,239,174,72
47,78,1499477,1070649,71
47,79,1490673,1071627,71
47,80,1486002,1148083,77
47,81,1480595,1166535,78
47,82,1477416,1191231,80
47,83,1478573,1210647,81
47,84,1475009,1220478,82
47,85,1480387,1203036,81
47,86,1485394,1135554,76
47,87,1487170,1183489,79
47,88,1482592,1222274,82
47,89,1479368,1235545,83
47,90,1478535,1226894,82
47,91,1477687,1250246,84
47,92,1476455,1278428,86
47,93,1470675,1275529,86
47,94,1470154,1262364,85
47,95,1471987,1261445,85
47,96,1473458,1271203,86
47,97,1470785,1254928,85
47,98,1466196,1249832,85
47,99,1465718,1239229,84
47,100,1466580,1341174,91
47,101,1468643,1318890,89
47,102,1468124,1345447,91
47,103,1460605,1352636,92
47,104,1454056,1318011,90
47,105,1452016,1321250,90
47,106,1451115,1382872,95
47,107,1447581,1141304,78
47,108,1446587,1418928,98
47,109,1444917,1427770,98
47,110,1441641,1382646,95
47,111,1438903,1441305,100
47,112,1428255,1444890,101
47,113,1418136,1477452,104
47,114,1396173,1463666,104
47,115,1375287,1482473,107
47,116,1352102,1573772,116
47,117,1323397,1614710,122
47,118,1288195,1804151,140
47,119,1214028,1668599,137
47,120,1156423,1626802,140
47,121,1118350,1651876,147
47,122,1093270,1532431,140
47,123,1062857,1593777,149
47,124,1033320,1551323,150
47,125,1019181,1582648,155
47,126,1008777,1655113,164
47,127,1002764,1514643,151
48,50,107,0,0
48,79,1505279,1098705,72
48,80,1498650,1125627,75
48,82,1490805,1188256,79
48,83,1488447,1200608,80
