x,y,pp,ra,rp
0,0,5924816,3937424,66
0,3,6045174,3499775,57
0,4,6069699,3672115,60
0,5,6092555,3823997,62
0,6,6126475,3755574,61
0,7,6153890,3485017,56
0,8,6188095,3181508,51
0,12,6296674,2854784,45
0,13,6320622,2957046,46
0,14,6333358,2910873,45
0,15,6343506,2844311,44
0,17,6380501,2746325,43
0,21,6454467,2641190,40
0,22,6486282,2673055,41
0,23,6514294,2647150,40
0,24,6550977,2688869,41
0,25,6594857,2565764,38
0,26,6680332,2525520,37
0,27,6772680,2359688,34
0,28,6842294,2931956,42
0,29,6916368,2839192,41
0,30,6997202,2869053,41
0,31,7014885,2969467,42
0,32,7051946,2875027,40
0,33,7095494,2661364,37
0,34,7128853,2643319,37
0,35,7149168,2541394,35
0,36,7180826,2421982,33
0,37,7225515,2005821,27
0,56,8038494,2100791,26
0,57,8078244,2113817,26
0,58,8117363,1943698,23
0,60,8428453,2524407,29
0,61,8468256,2821501,33
0,62,8335980,2917768,35
0,63,8412205,2850141,33
0,64,8677600,3038507,35
0,65,8788254,3162893,35
0,66,8906358,3076436,34
0,67,8803409,3040742,34
0,68,8940798,2835068,31
0,70,9294023,2836864,30
0,71,9375594,2912759,31
0,72,9470785,2968336,31
0,73,9521966,3192918,33
0,74,9627301,3150948,32
0,75,9647112,3360968,
0,76,9727584,3473493,35
0,77,9635189,3541617,36
0,78,9703289,3824023,39
0,79,9760737,3896529,39
0,83,10015901,3668225,36
0,85,10182352,4360681,42
0,86,10145651,5053368,49
0,87,10119896,5324068,52
0,88,10132790,5502691,54
0,89,10120914,6257097,61
0,90,10141363,6656576,65
0,91,10069053,6359997,63
0,92,10091392,7101549,70
0,93,10083651,7691597,76
0,94,10093409,7983585,79
0,95,10130945,8107983,80
0,96,10161490,8812082,86
0,97,10187817,8936169,87
0,98,10203232,8713313,85
0,99,10245253,9519891,92
0,100,10311108,9869339,95
0,101,10381368,10262278,98
0,102,10485930,10618689,101
0,103,10600488,11099685,104
0,104,10694792,10591367,99
0,105,10816563,10584887,97
0,106,10952839,10214049,93
0,107,11062612,11056024,99
0,108,11211657,10718217,95
0,109,11337542,11098586,97
0,110,11478866,10850907,94
0,111,11651908,11100610,95
0,112,11829407,10795670,91
0,113,11963450,11103226,92
0,114,12080022,10839514,89
0,115,12214006,10858540,88
0,116,12318643,10711851,86
0,117,12404497,10005051,80
0,118,12484036,9265204,74
0,119,12519416,9636938,76
0,120,12553909,9638663,76
0,121,12591147,9582746,76
0,122,12635093,10414639,82
0,123,12659484,10313968,81
0,124,12702404,10069985,79
1,0,5954771,3969368,66
1,1,6009990,4119681,68
1,2,6038088,3632065,60
1,3,6061508,3959657,65
1,4,6083249,3749320,61
1,5,6111192,3631798,59
1,6,6144102,3787221,61
1,7,6172398,3256979,52
1,8,6209011,3200247,51
1,12,6304137,2906870,46
1,13,6329484,2982969,47
1,15,6344126,2865441,45
1,16,6355587,2842617,44
1,17,6381392,2789886,43
1,21,6452096,1981505,30
1,22,6475400,2722075,42
1,23,6497468,2702345,41
1,24,6538156,2725758,41
1,25,6588904,2744119,41
1,26,6649158,2751589,41
1,28,6804268,2925742,42
1,29,6874663,2943539,42
1,30,6916598,2885774,41
1,31,6967091,2964024,42
1,32,7037509,2926467,41
1,33,7078132,2720554,38
1,34,7122033,2604752,36
1,35,7148983,2414289,33
1,36,7180541,2295206,31
1,37,7220361,2146014,29
1,49,7693698,0,0
1,50,7737180,1804228,23
1,51,7824507,1863391,23
1,57,8211308,2251594,27
1,58,8101788,2025828,25
1,60,8194342,2676099,32
1,61,8253730,2709806,32
1,62,8313042,2896269,34
1,63,8384964,2953048,35
1,64,8453740,3156718,37
1,65,8764974,3164533,36
1,66,8884798,2960861,33
1,67,8794478,3100117,35
1,68,9101866,2771079,30
1,70,9260503,2412154,26
1,71,9352985,3041626,32
1,72,9429733,3121569,33
1,73,9489600,3219551,33
1,74,9408620,3231869,34
1,75,9621053,3324313,34
1,76,9682044,3311999,34
1,77,9583444,3217704,33
1,78,9648543,3227247,33
1,79,9702322,3440381,35
1,80,9762062,3836132,39
1,81,9828456,4176580,42
1,82,9890063,4263489,43
1,83,9949587,4353326,43
1,84,9977092,4644181,46
1,85,10132776,4775420,47
1,86,9991194,5018707,50
1,87,9994979,5208890,52
1,88,10015634,5046451,50
1,89,10014155,5557662,55
1,90,10026481,4956475,49
1,91,10040674,6399196,63
1,92,10101984,7349100,72
1,93,10036144,7596194,75
1,94,10013000,7911714,79
1,95,10095264,8436648,83
1,96,10136878,8534374,84
1,97,10167149,8923260,87
1,98,10133876,9340425,92
1,99,10156083,9794702,96
1,100,10199687,10070339,98
1,101,10245881,10456991,102
1,102,10346562,10311450,99
1,103,10446525,11081566,106
1,104,10566231,10661394,100
1,105,10669404,10617722,99
1,106,10762351,10649596,98
1,107,10959339,11261686,102
1,108,11061647,10153966,91
1,109,11187885,11032132,98
1,110,11335675,10862014,95
1,111,11505922,10983827,95
1,112,11692394,10668309,91
1,113,11832934,10715168,90
1,114,11971430,10131089,84
1,115,12089763,10459063,86
1,116,12218361,10507592,85
1,117,12316056,10112164,82
1,118,12409716,9796974,78
1,119,12464606,8988062,72
1,120,12541407,9221178,73
1,121,12554505,9513296,75
1,122,12582792,9964549,79
1,123,12609959,10049520,79
1,124,12656672,10357977,81
1,125,12703339,9206384,72
1,126,12766715,9547266,74
1,127,12824051,9529601,74
2,0,5982367,4096379,68
2,1,6026457,4190602,69
2,2,6049019,4041503,66
2,3,6076885,3804902,62
2,4,6101463,3581182,58
2,5,6125519,3378622,55
2,6,6161841,3583912,58
2,7,6206951,3394247,54
2,8,6222525,3198153,51
2,9,6249748,3114959,49
2,10,6279800,3158433,50
2,11,6298384,3171001,50
2,12,6318662,3151683,49
2,13,6336628,3061327,48
2,16,6366020,2820554,44
2,22,6483322,2586105,39
