x,y,clc
0,0,24
0,1,25
0,2,25
0,3,40
0,4,29
0,5,23
0,6,25
0,7,25
0,8,25
0,9,25
0,10,25
0,11,25
0,12,25
0,13,25
0,14,25
0,15,25
0,16,25
0,17,25
0,18,25
0,19,29
0,20,29
0,21,25
0,22,25
1,0,23
1,1,23
1,2,23
1,3,23
1,4,20
1,5,21
1,6,25
1,7,25
1,8,25
1,9,25
1,10,25
1,11,25
1,12,25
1,13,25
1,14,26
1,15,25
1,16,25
1,17,25
1,18,25
1,19,25
1,20,25
1,21,25
1,22,25
2,0,25
2,1,25
2,2,25
2,3,9
2,4,9
2,5,25
2,6,25
2,7,25
2,8,25
2,9,25
2,10,31
2,11,26
2,12,26
2,13,25
2,14,26
2,15,26
2,16,26
2,17,29
2,18,25
2,19,25
2,20,25
2,21,25
2,22,25
2,23,23
3,0,23
3,1,25
3,2,25
3,3,9
3,4,23
3,5,23
3,6,25
3,7,26
3,8,24
3,9,24
3,10,31
3,11,26
3,12,26
3,13,25
3,14,31
3,15,31
3,16,31
3,17,26
3,18,25
3,19,25
3,20,26
3,21,26
3,22,25
3,23,23
3,24,23
4,0,29
4,1,29
4,2,23
4,3,32
4,4,23
4,5,25
4,6,25
4,7,25
4,8,25
4,9,24
4,10,24
4,11,29
4,12,32
4,13,31
4,14,31
4,15,31
4,16,32
4,17,32
4,18,32
4,19,32
4,20,26
4,21,26
4,22,25
4,23,29
4,24,23
4,25,26
5,0,29
5,1,29
5,2,29
5,3,41
5,4,23
5,5,24
5,6,23
5,7,23
5,8,23
5,9,24
5,10,24
5,11,24
5,12,29
5,13,31
5,14,29
5,15,29
5,16,29
5,17,29
5,18,32
5,19,32
5,20,32
5,21,29
5,22,29
5,23,29
5,24,23
5,25,26
6,0,29
6,1,24
6,2,29
6,3,29
6,4,29
6,5,29
6,6,29
6,7,29
6,8,23
6,9,32
6,10,24
6,11,24
6,12,29
6,13,31
6,14,25
6,15,29
6,16,29
6,17,29
6,18,32
6,19,32
6,20,32
6,21,32
6,22,29
6,23,24
6,24,24
6,25,24
7,0,24
7,1,24
7,2,29
7,3,29
7,4,29
7,5,29
7,6,29
7,7,29
7,8,29
7,9,29
7,10,26
7,11,25
7,12,25
7,13,25
7,14,24
7,15,24
7,16,24
7,17,24
7,18,29
7,19,32
7,20,32
7,21,26
7,22,26
7,23,24
7,24,24
7,25,24
8,0,24
8,1,24
8,2,24
8,3,29
8,4,29
8,5,29
8,6,24
8,7,24
8,8,29
8,9,29
8,10,25
8,11,25
8,12,25
8,13,25
8,14,24
8,15,24
8,16,24
8,17,24
8,18,26
8,19,29
8,20,29
8,21,26
8,22,26
8,23,24
8,24,24
8,25,24
9,0,20
9,1,20
9,2,24
9,3,29
9,4,29
9,5,29
9,6,24
9,7,24
9,8,24
9,9,29
9,10,23
9,11,29
9,12,23
9,13,25
9,14,25
9,15,25
9,16,24
9,17,24
9,18,24
9,19,24
9,20,20
9,21,24
9,22,24
9,23,24
9,24,24
9,25,24
10,0,20
10,1,21
10,2,21
10,3,29
10,4,29
10,5,32
10,6,21
10,7,24
10,8,24
10,9,24
10,10,23
10,11,23
10,12,23
10,13,25
10,14,21
10,15,25
10,16,25
10,17,24
10,18,24
10,19,24
10,20,24
10,21,29
10,22,24
10,23,29
10,24,24
10,25,26
10,26,26
11,0,23
11,1,23
11,2,24
11,3,29
11,4,32
11,5,32
11,6,24
11,7,31
11,8,24
11,9,24
11,10,29
11,11,23
11,12,20
11,13,32
11,14,23
11,15,24
11,16,24
11,17,25
11,18,25
11,19,25
11,20,29
11,21,29
11,22,24
11,23,29
11,24,24
11,25,24
11,26,26
12,0,29
12,1,23
12,2,24
12,3,31
12,4,32
12,5,20
12,6,24
12,7,24
12,8,24
12,9,24
12,10,29
12,11,29
12,12,20
12,13,32
12,14,23
12,15,24
12,16,21
12,17,25
12,18,25
12,19,29
12,20,29
12,21,24
12,22,21
12,23,32
12,24,24
12,25,26
12,26,26
13,0,21
13,1,29
13,2,24
13,3,24
13,4,32
13,5,20
13,6,20
13,7,26
13,8,24
13,9,24
13,10,24
13,11,25
13,12,25
13,13,32
13,14,24
13,15,29
