x,y,pp,ra,rp
60,29,303287,94164,31
60,30,303125,94805,31
60,31,301887,95870,31
60,32,299339,92515,30
60,33,298257,88117,29
61,27,329363,92202,27
61,28,328480,93547,28
61,29,311665,95250,30
61,30,304144,95164,31
61,31,305257,96867,31
61,32,302834,93663,30
61,33,301719,88544,29
62,26,352822,92422,26
62,27,339858,92374,27
62,28,332889,93786,27
62,29,330806,97604,29
62,30,326181,102039,31
62,31,325679,102390,31
62,32,323827,99823,30
62,33,323694,89976,27
62,34,342010,81429,23
62,43,292271,113698,38
62,44,292271,113698,38
62,45,282263,105504,37
62,46,281467,106885,38
62,47,279390,110488,39
63,26,356796,93247,26
63,27,356717,93630,26
63,28,355503,95865,27
63,29,353179,100829,28
63,30,355570,109259,30
63,31,350971,108059,30
63,32,349337,104760,30
63,33,346301,88531,25
63,34,342010,81429,23
63,43,295790,114461,38
63,44,296416,114623,38
63,45,291907,110173,37
63,46,284475,108202,38
63,47,282185,111242,39
63,48,288626,109340,37
64,14,447407,15330,3
64,15,447407,15330,3
64,26,374994,97025,25
64,27,373801,98395,26
64,28,372984,102961,27
64,29,379588,112999,30
64,30,367566,112749,30
64,31,363713,114376,31
64,32,365184,108850,29
64,33,364009,89681,24
64,43,315373,117815,37
64,44,313598,117919,37
64,45,307587,117378,38
64,46,301917,115478,38
64,47,295111,114548,38
64,48,292027,109767,37
64,49,298183,97353,32
65,13,499186,19852,3
65,14,470880,16902,3
65,15,457133,15469,3
65,23,493556,94612,19
65,24,493556,94612,19
65,28,401722,114070,28
65,29,401215,113098,28
65,30,402144,111992,27
65,31,401218,122685,30
65,32,385128,113552,29
65,33,382392,96816,24
65,34,391107,126569,32
65,35,385877,124694,32
65,43,331238,117157,35
65,44,329973,119440,36
65,45,326038,123686,38
65,46,321130,121454,38
65,47,314355,119262,37
65,48,305921,112421,36
65,49,298183,97353,32
66,13,506662,22808,4
66,14,507284,21976,4
66,15,508968,19726,4
66,22,542094,95868,17
66,23,514219,96361,18
66,24,502727,97118,19
66,25,530331,104195,19
66,26,525529,103472,19
66,27,518748,105925,20
66,28,513338,107762,21
66,29,471839,119997,25
66,30,449979,123634,27
66,31,427605,128374,30
66,32,415115,133171,31
66,33,411239,134005,32
66,34,398185,128896,32
66,35,385877,124694,32
66,43,362230,130914,36
66,44,348753,129096,37
66,45,340858,126792,37
66,46,334678,123731,37
66,47,327973,124399,38
66,48,325060,120941,37
66,49,326887,116459,35
66,50,322424,114431,35
67,12,554632,38922,7
