x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,68,2,0,0.1,0.2,0.3,0.4,0,0.5,0.2,0.1,0.2,0,46368.1,1
0,69,22,0.6,0.6,2.3,3.5,4,0,5.2,2.3,1.2,2.3,0,510049.5,1
0,70,32.5,2,1.5,6,6,5,0,5,4,0,3,0,695449,0
0,71,3,0.1,0.2,0.2,0.5,0.8,0.1,0.3,0.4,0.3,0.1,0,76740.5,1
0,72,20,0.9,1.6,1.4,3,5.2,0.6,2,2.9,2,0.4,0,511603.3,1
0,73,13.5,0.6,1.1,0.9,2,3.5,0.4,1.4,1.9,1.4,0.3,0,345332.3,1
0,77,18,1.7,2.2,0.6,3.9,4.5,1.1,2.8,0.6,0.6,0,0,405779.8,1
0,82,7,0.2,0.5,0.5,1.3,1.6,0.5,0.8,0.6,0.7,0.3,0,165308.8,1
0,86,17,0.4,1.3,1.1,3.2,4,1.1,2,1.4,1.8,0.7,0,401464.2,1
0,87,5,0.1,0.4,0.3,1,1.2,0.3,0.6,0.4,0.5,0.2,0,118077.7,1
0,93,6,0.2,0.5,0.7,0.7,1.1,0.2,1.5,0.8,0.1,0.2,0,146135.8,1
0,94,1,0,0.1,0.1,0.1,0.2,0,0.3,0.1,0,0.1,0,24356,1
0,98,3,0.1,0.2,0.4,0.4,0.6,0.1,0.7,0.4,0,0.1,0,73067.9,1
0,100,5,0,0.9,0,0.8,1.4,0,0.5,1,0.1,0.3,0,128305.5,1
0,101,8,0,1.4,0,1.2,2.2,0,0.9,1.6,0.2,0.5,0,205288.8,1
0,122,6,0.3,0.5,0.2,1,1.2,0.1,0.8,0.8,0.5,0.6,0,121265.1,1
0,125,14.5,1,1.8,0.7,2.8,2.7,0.2,1.5,1.8,1.4,0.6,0,328979.5,1
0,126,17,1.1,2.1,0.9,3.3,3.2,0.2,1.7,2.2,1.6,0.7,0,385700.1,1
0,127,9,0.6,1.1,0.5,1.7,1.7,0.1,0.9,1.1,0.9,0.4,0,204194.2,1
1,63,4,0.1,0.1,0.4,0.6,0.8,0,1,0.4,0.2,0.4,0,92736.3,1
1,64,3,0.1,0.1,0.3,0.5,0.5,0,0.7,0.3,0.2,0.3,0,69552.2,1
1,70,22,1,1.8,1.5,3.3,5.7,0.6,2.2,3.2,2.2,0.5,0,562763.7,1
1,72,5,0.2,0.4,0.3,0.8,1.3,0.2,0.5,0.7,0.5,0.1,0,127900.8,1
1,73,14,0.6,1.1,1,2.1,3.7,0.4,1.4,2,1.4,0.3,0,358122.3,1
1,76,4,0.4,0.5,0.1,0.9,1,0.3,0.6,0.1,0.1,0,0,90173.3,1
1,84,3,0.1,0.2,0.2,0.6,0.7,0.2,0.3,0.3,0.3,0.1,0,70846.6,1
1,87,3,0.1,0.2,0.2,0.6,0.7,0.2,0.3,0.3,0.3,0.1,0,70846.6,1
1,88,14,0.3,1,0.9,2.7,3.3,0.9,1.6,1.2,1.5,0.6,0,330617.5,1
1,94,6,0.2,0.5,0.7,0.7,1.1,0.2,1.5,0.8,0.1,0.2,0,146135.8,1
1,100,14,0,2.4,0,2.1,4,0,1.5,2.8,0.3,0.9,0,359255.3,1
1,101,5,0,0.9,0,0.8,1.4,0,0.5,1,0.1,0.3,0,128305.5,1
