x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,4,2,0.8,0.3,0.1,0,0,0.8,0.2,0.7,85.1,1
0,27,4,1.7,0.4,0,0,0.1,1.7,0.7,1.5,292,1
0,43,2,1.1,0.5,0,0,0.1,1.1,0.1,1,93.4,1
0,66,2,0.7,0.2,0.1,0,0.1,0.7,0.1,0.5,73.3,1
0,114,19.5,9.3,3.2,0.8,0.4,2,8.9,0,7.7,1062.8,1
0,115,64,44,29,0,1,4,43,6,14,2867,0
0,116,21,13,6,0,2,1,11,2,10,1266,0
0,117,5,2.4,0.8,0.2,0.1,0.5,2.3,0,2,272.5,1
0,121,1,0.4,0.1,0,0,0,0.4,0,0.2,40.4,1
0,122,2,0.8,0.1,0,0,0,0.8,0.1,0.5,80.8,1
1,4,5,2,0.7,0.2,0,0.1,2,0.5,1.7,212.8,1
1,5,4,1.6,0.5,0.1,0,0.1,1.6,0.4,1.3,170.2,1
1,7,2,0.8,0.3,0.1,0,0,0.8,0.2,0.7,85.1,1
1,12,2,0.9,0.2,0,0,0.1,0.9,0.3,0.7,146,1
1,13,3,1.3,0.3,0,0,0.1,1.3,0.5,1.1,219,1
1,43,7,3.8,1.6,0,0,0.5,3.8,0.2,3.6,327,1
1,114,8,3.8,1.3,0.3,0.2,0.8,3.6,0,3.2,436,1
1,115,6,2.9,1,0.2,0.1,0.6,2.8,0,2.4,327,1
1,125,3,1.2,0.2,0,0,0,1.2,0.1,0.7,121.2,1
2,5,10,3.9,1.3,0.4,0,0.2,3.9,0.9,3.4,425.6,1
2,6,18,7.1,2.4,0.7,0,0.3,7.1,1.7,6.1,766.1,1
2,12,1,0.4,0.1,0,0,0,0.4,0.2,0.4,73,1
2,41,3,1.6,0.7,0,0,0.2,1.6,0.1,1.5,140.1,1
2,42,3,1.6,0.7,0,0,0.2,1.6,0.1,1.5,140.1,1
2,43,2,1.1,0.5,0,0,0.1,1.1,0.1,1,93.4,1
3,5,3,1.2,0.4,0.1,0,0.1,1.2,0.3,1,127.7,1
3,7,6.5,2.6,0.9,0.2,0,0.1,2.6,0.6,2.2,276.6,1
3,23,2,0.9,0.2,0,0,0.1,0.9,0.3,0.7,146,1
3,41,4,2.2,0.9,0,0,0.3,2.2,0.1,2.1,186.8,1
4,8,4,1.8,0.3,0,0,0.5,1.8,0.1,1.7,161.7,1
4,11,4,1.8,0.3,0,0,0.5,1.8,0.1,1.7,161.7,1
4,73,5,2.1,0.9,0.2,0,0.4,2.1,1.1,1.4,222,1
5,6,1,0.5,0.2,0,0,0,0.5,0,0.4,53.2,1
5,8,1,0.5,0.1,0,0,0.1,0.5,0,0.4,40.4,1
5,13,8,3,1.1,0.4,0,0,3,0.2,2.8,338.2,1
5,14,3,1.1,0.4,0.2,0,0,1.1,0.1,1.1,126.8,1
5,15,1,0.4,0.1,0.1,0,0,0.4,0,0.4,42.3,1
5,50,2,0.7,0.1,0,0,0,0.7,0.2,0.4,104.3,1
6,14,9,3.4,1.2,0.5,0,0,3.4,0.2,3.2,380.4,1
6,26,2,0.9,0.4,0,0,0,0.9,0.1,0.8,103.8,1
6,81,5,1.9,0.5,0.2,0,0.2,1.9,0.4,1.4,194.7,1
7,9,4,1.8,0.3,0,0,0.5,1.8,0.1,1.7,161.7,1
7,80,24,9.3,2.6,0.9,0,1.2,9.3,1.7,6.7,934.4,1
7,81,14,5.4,1.5,0.5,0,0.7,5.4,1,3.9,545.1,1
8,12,5.5,2.5,0.4,0,0,0.7,2.5,0.2,2.3,222.3,1
8,14,3,1.1,0.4,0.2,0,0,1.1,0.1,1.1,126.8,1
8,15,6,2.3,0.8,0.3,0,0,2.3,0.2,2.1,253.6,1
8,16,1,0.4,0.1,0.1,0,0,0.4,0,0.4,42.3,1
8,17,6,2.3,0.8,0.3,0,0,2.3,0.2,2.1,253.6,1
8,18,6,2.8,1.2,0.1,0,0,2.8,0.4,2.3,311.3,1
8,19,1,0.5,0.2,0,0,0,0.5,0.1,0.4,51.9,1
8,30,10,4.3,1.4,0.2,0,0,4.3,0.5,4.1,437.7,1
8,31,1,0.4,0.1,0,0,0,0.4,0,0.4,43.8,1
8,32,3,1.3,0.4,0.1,0,0,1.3,0.1,1.2,131.3,1
8,72,1,0.4,0.2,0,0,0.1,0.4,0.2,0.3,44.4,1
8,78,11,4.3,1.2,0.4,0,0.5,4.3,0.8,3.1,428.3,1
8,79,17,6.6,1.9,0.6,0,0.8,6.6,1.2,4.7,661.9,1
8,80,11.5,4.5,1.3,0.4,0,0.6,4.5,0.8,3.2,447.7,1
8,81,25.5,12,3,0,0,2,12,2,8,1063,0
