x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
4,28,17,24,25,28,0,19,6,0,56,6,38,12,27,28,0,19,6
4,30,28,41,47,51,8,38,5,0,105,17,73,15,50,54,9,35,10
4,31,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0
4,32,11,0,19,13,0,11,0,0,28,0,22,0,11,15,0,11,0
4,33,16,18,30,32,0,21,5,0,58,10,37,11,30,26,0,16,6
4,35,0,0,0,11,0,8,0,0,21,5,13,0,11,10,0,5,0
4,36,0,0,0,6,0,0,0,0,14,0,11,0,0,8,0,0,0
4,37,29,41,70,70,9,58,0,12,129,18,101,10,70,59,9,43,0
4,38,0,0,0,10,0,6,0,0,21,0,14,0,0,11,0,8,0
4,39,61,66,79,81,7,62,12,18,162,17,118,27,66,81,10,56,15
4,40,14,14,14,13,0,11,0,0,31,0,24,0,13,18,0,13,0
4,41,11,21,13,18,0,14,0,0,37,0,27,7,13,19,0,13,0
4,42,13,11,12,12,0,8,0,0,28,5,20,0,0,16,0,12,0
4,44,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4,47,0,0,0,6,0,0,0,0,11,0,7,0,0,5,0,0,0
4,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4,49,21,39,48,47,0,37,0,25,96,9,78,9,41,49,0,41,0
4,50,0,0,0,10,0,8,0,0,20,0,14,0,0,10,0,6,0
4,51,0,11,12,14,0,9,0,0,28,5,21,0,15,14,0,12,0
4,52,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
4,53,14,26,33,31,0,24,0,0,65,6,50,9,38,34,0,26,0
4,55,17,21,12,14,0,12,0,0,38,5,23,10,11,24,0,11,0
5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,0,0,0,10,0,0,0,0,15,0,8,0,0,5,0,0,0
5,13,16,21,22,30,9,20,0,0,58,15,39,0,23,28,6,19,0
5,14,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0
5,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
5,18,12,30,62,59,13,42,0,24,113,21,86,6,56,54,8,44,0
5,19,187,267,390,379,54,290,35,79,778,121,557,100,391,399,67,267,65
5,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
5,25,0,0,0,11,0,7,0,0,23,5,14,0,0,12,0,7,0
5,26,0,13,0,9,0,8,0,0,24,0,16,0,12,15,0,8,0
5,27,0,0,0,6,0,0,0,0,14,0,10,0,0,8,0,0,0
5,28,0,0,0,9,0,7,0,0,23,5,14,0,11,14,0,7,0
5,30,20,34,37,46,14,29,0,0,91,20,64,7,41,45,6,35,0
5,31,0,0,0,8,0,7,0,0,18,0,13,0,0,10,0,6,0
5,32,0,0,0,7,0,6,0,0,18,0,11,0,0,11,0,5,0
5,33,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
5,36,0,0,15,15,0,12,0,0,23,0,20,0,17,8,0,8,0
5,37,88,105,117,125,13,92,20,12,252,30,175,47,122,127,17,83,27
5,38,86,140,163,178,36,110,32,51,366,63,235,68,166,188,27,125,36
5,40,29,26,25,29,5,19,5,0,63,12,40,11,21,34,7,21,6
5,41,0,0,0,5,0,0,0,0,11,0,9,0,0,6,0,0,0
5,42,25,33,33,42,0,26,6,0,78,12,49,17,33,36,0,23,11
5,43,13,23,24,27,0,20,0,0,54,7,40,7,30,27,0,20,0
5,44,23,19,23,27,0,17,5,0,48,6,30,12,17,21,0,13,7
5,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
5,49,11,12,0,11,0,7,0,0,25,5,16,0,0,14,0,9,0
5,50,11,0,15,11,0,9,0,0,30,5,20,5,11,19,0,11,0
5,51,15,11,0,11,0,0,0,0,20,0,13,6,0,9,0,0,0
5,53,14,14,17,19,0,12,0,0,34,0,23,8,13,15,0,11,0
5,54,11,11,20,17,0,13,0,0,32,0,24,7,18,15,0,11,0
5,55,0,0,0,7,0,5,0,0,18,0,11,0,0,11,0,6,0
5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,57,22,18,27,28,0,21,0,0,51,6,35,10,22,23,0,14,0
6,12,0,0,0,7,0,5,0,0,20,6,12,0,0,13,0,7,0
6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
6,18,28,37,72,70,15,49,6,11,137,27,95,15,71,67,12,46,9
6,19,46,77,95,87,10,67,10,22,198,26,143,29,104,111,16,76,19
6,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,30,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0
6,31,17,25,19,25,0,15,6,0,50,6,32,12,20,25,0,17,6
6,32,0,0,0,9,0,0,0,0,14,0,11,0,0,5,0,0,0
6,33,0,0,0,5,0,0,0,0,10,0,8,0,0,5,0,0,0
6,37,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0
6,38,17,22,15,19,0,17,0,0,38,0,31,6,17,19,0,14,0
6,39,0,13,15,17,0,14,0,0,30,0,22,6,12,13,0,8,0
6,41,0,0,0,6,0,0,0,0,11,0,9,0,0,5,0,0,0
6,42,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0
6,43,0,0,0,6,0,0,0,0,13,0,9,0,0,7,0,0,0
6,44,20,19,17,20,0,14,0,0,39,0,27,9,15,19,0,13,0
6,45,14,15,18,18,0,12,0,0,40,7,25,8,14,22,0,13,0
6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47,0,0,0,5,0,0,0,0,10,0,7,0,0,5,0,0,0
6,48,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
6,49,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6,50,18,18,0,15,0,12,0,0,31,0,23,5,0,16,0,11,0
6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,54,0,0,0,6,0,0,0,0,11,0,5,0,0,5,0,0,0
6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,13,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0
7,19,0,0,12,10,0,7,0,0,19,0,14,0,11,9,0,7,0
7,20,0,0,13,11,0,9,0,0,25,0,18,0,0,14,0,9,0
7,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
7,23,42,47,35,50,5,27,18,0,92,10,52,30,37,42,5,25,12
7,24,0,18,12,21,0,8,0,0,37,7,20,10,18,16,0,12,0
7,25,11,0,13,14,0,8,0,0,26,0,16,6,0,12,0,8,0
7,26,49,64,94,88,8,68,12,21,176,18,131,27,88,88,10,63,15
7,27,38,45,60,67,18,42,7,15,131,26,88,17,52,64,8,46,10
7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30,13,16,21,21,0,15,0,0,43,6,30,7,19,22,0,15,0
7,31,0,15,40,38,6,31,0,0,67,12,54,0,43,29,6,23,0
7,33,0,0,0,5,0,0,0,0,11,0,7,0,0,6,0,0,0
7,34,0,19,13,21,0,17,0,0,37,5,27,5,19,16,0,10,0
7,35,24,25,17,24,0,13,8,0,50,8,26,16,17,26,0,13,8
7,36,0,12,0,13,0,9,0,0,22,0,16,0,0,9,0,7,0
7,37,11,11,0,8,0,0,0,0,13,0,10,0,0,5,0,0,0
7,38,0,12,19,20,0,12,0,0,39,8,26,5,19,19,0,14,0
7,39,0,0,16,8,0,7,0,0,25,5,19,0,12,17,0,12,0
7,40,18,17,23,23,6,17,0,0,51,11,33,7,19,28,5,16,0
7,41,23,31,31,36,7,23,0,0,79,17,52,10,33,43,10,29,0
7,42,77,84,105,116,21,81,14,14,225,36,155,34,98,109,15,74,20
7,43,15,23,30,31,0,22,0,0,62,9,45,8,32,31,0,23,0
7,44,45,53,51,61,0,46,8,0,114,10,84,20,49,53,0,38,12
7,47,0,0,0,6,0,0,0,0,13,0,9,0,0,7,0,0,0
7,48,11,12,0,11,0,6,0,0,24,5,14,5,0,13,0,8,0
7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,50,0,13,0,11,0,8,0,0,25,0,15,7,0,14,0,7,0
7,51,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
7,53,0,0,0,8,0,7,0,0,18,0,13,5,0,10,0,6,0
7,57,0,0,0,6,0,0,0,0,13,0,9,0,0,7,0,0,0
7,58,0,0,0,6,0,0,0,0,12,0,10,0,0,6,0,0,0
8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,0,13,22,20,0,17,0,0,37,0,29,6,25,17,0,12,0
8,8,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0
8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,0,12,21,21,0,16,0,0,38,5,29,0,19,17,0,13,0
8,19,29,33,58,53,11,40,0,0,116,24,80,12,55,63,13,40,0
8,20,28,38,47,53,10,36,7,0,100,15,67,18,51,47,5,31,11
8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8,24,0,0,12,11,0,9,0,0,24,0,19,0,19,13,0,10,0
8,27,0,0,0,6,0,0,0,0,13,0,8,0,0,7,0,0,0
8,28,0,0,11,13,0,9,0,0,25,0,18,0,14,12,0,9,0
8,29,28,37,29,38,0,25,10,0,76,10,45,21,33,38,0,20,11
8,30,0,16,29,28,0,20,0,0,61,16,37,8,33,33,0,17,0
8,31,27,37,40,48,9,32,7,0,95,18,58,19,42,47,9,26,12
8,32,0,0,0,5,0,0,0,0,11,0,8,0,0,6,0,0,0
8,33,15,15,11,17,0,12,0,0,31,5,22,0,11,14,0,10,0
8,35,0,0,0,7,0,0,0,0,14,0,9,5,0,7,0,0,0
8,36,0,0,0,6,0,0,0,0,11,0,5,0,0,5,0,0,0
8,37,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0
8,39,0,0,16,13,0,10,0,0,25,0,19,0,11,12,0,9,0
8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,41,14,14,15,22,0,10,0,0,41,12,22,7,0,19,0,12,0
8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,44,40,54,55,59,7,47,5,13,127,18,91,18,56,68,11,44,13
8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,48,24,26,12,20,0,15,0,0,41,0,28,10,12,21,0,13,0
8,49,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
8,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8,51,17,18,11,15,0,9,0,0,33,0,20,9,0,18,0,11,0
8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,54,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
9,6,19,43,24,38,0,24,11,15,70,0,45,22,33,32,0,21,11
9,7,0,20,13,22,0,11,0,0,40,7,24,9,21,18,0,13,0
9,15,0,0,0,7,0,0,0,0,15,5,7,0,0,8,0,0,0
9,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
9,19,26,57,74,86,21,57,8,23,167,36,110,21,82,81,15,53,13
9,20,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0
9,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
9,24,46,46,49,57,9,37,11,0,113,18,74,21,46,56,9,37,10
9,25,17,24,35,41,9,30,0,0,73,14,52,7,38,32,5,22,0
9,26,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
9,27,27,24,29,28,0,19,5,0,63,10,39,14,23,35,0,20,9
9,28,17,21,20,18,0,16,0,0,43,0,34,7,22,25,0,18,0
9,30,0,0,0,8,0,6,0,0,20,0,12,5,0,12,0,6,0
9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32,30,45,14,36,0,21,11,0,64,5,39,20,26,28,0,18,9
9,33,12,18,0,17,0,11,0,0,33,6,20,7,11,16,0,9,0
9,34,19,22,17,22,0,13,0,0,49,10,28,11,19,27,0,15,0
9,35,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
9,36,53,49,59,61,7,42,12,0,122,14,83,25,48,61,7,41,13
9,37,14,14,11,14,0,8,0,0,30,5,17,8,0,16,0,9,0
9,38,0,11,0,7,0,0,0,0,17,0,8,6,0,10,0,0,0
9,39,25,29,36,40,8,27,5,0,80,15,49,16,36,40,7,22,11
9,40,16,15,30,25,5,18,0,0,55,10,38,7,27,30,5,20,0
9,41,28,28,30,39,7,27,5,0,71,13,46,12,25,32,6,19,7
9,42,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
9,47,0,0,0,5,0,0,0,0,10,0,5,0,0,5,0,0,0
9,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
9,51,18,20,11,18,0,11,5,0,34,0,21,10,11,16,0,10,5
9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53,0,0,0,7,0,0,0,0,13,0,7,5,0,6,0,0,0
9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,58,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0
10,7,0,0,0,6,0,0,0,0,13,0,6,0,0,7,0,0,0
10,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
10,16,32,34,40,37,5,30,0,0,92,18,65,9,33,55,13,35,0
10,19,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
10,21,0,0,11,11,0,6,0,0,24,0,13,7,0,13,0,7,0
10,24,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0
10,25,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
10,26,18,17,24,29,0,16,5,0,50,9,30,11,20,21,0,14,6
10,27,12,16,14,19,5,9,0,0,40,10,21,9,16,21,5,12,0
10,28,12,11,0,10,0,5,0,0,22,0,13,5,0,12,0,8,0
10,33,0,0,0,6,0,0,0,0,16,5,7,0,0,10,0,0,0
10,34,0,0,0,8,0,0,0,0,15,0,9,6,0,7,0,0,0
10,35,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
10,36,22,22,0,17,0,10,6,0,34,0,19,13,0,17,0,9,7
10,39,40,44,45,50,12,29,9,0,111,22,66,23,47,61,10,37,14
10,41,0,0,0,10,0,6,0,0,17,0,11,0,0,7,0,5,0
10,42,15,25,20,24,0,18,0,0,52,7,36,9,23,28,0,18,0
10,43,0,0,0,7,0,5,0,0,15,0,10,0,0,8,0,5,0
10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,48,25,26,15,19,0,10,0,0,50,9,33,8,16,31,0,23,0
10,49,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
10,50,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,21,21,12,17,0,16,0,0,34,0,24,9,0,17,0,8,0
10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,57,0,0,0,6,0,0,0,0,11,0,7,0,0,5,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,43,56,82,76,11,58,7,25,161,23,119,19,70,85,12,61,12
11,12,271,301,362,376,37,297,42,65,748,85,556,107,327,372,48,259,65
11,19,0,0,16,18,0,12,0,0,31,5,24,0,16,13,0,12,0
11,21,0,11,0,5,0,0,0,0,12,0,7,5,0,7,0,0,0
11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,0,0,0,6,0,0,0,0,12,0,10,0,0,6,0,0,0
11,26,24,27,15,24,0,14,8,0,45,0,29,13,16,21,0,15,5
11,27,24,21,21,25,0,19,0,0,46,0,33,9,17,21,0,14,0
11,28,0,0,0,9,0,0,0,0,15,0,6,7,0,6,0,0,0
11,29,0,0,0,8,0,6,0,0,21,5,12,0,0,13,0,6,0
11,30,0,0,0,9,0,0,0,0,16,0,9,0,0,7,0,0,0
11,31,18,18,32,30,0,24,0,0,59,9,43,7,25,29,0,19,0
11,32,23,29,32,45,0,23,9,0,76,15,44,17,34,31,0,21,8
11,33,36,34,36,36,0,29,6,0,75,5,50,20,29,39,0,21,14
11,34,36,35,35,40,0,26,9,0,78,8,55,15,30,38,0,29,6
11,36,14,13,0,8,0,0,6,0,14,0,0,11,0,6,0,0,5
11,41,39,44,36,44,7,34,0,0,94,14,66,14,41,50,7,32,0
11,42,11,0,11,11,0,8,0,0,29,8,16,5,0,18,0,8,0
11,43,0,0,0,6,0,0,0,0,13,0,7,5,0,7,0,0,0
11,44,85,105,18,56,0,41,13,0,130,7,81,42,30,74,0,40,29
11,47,23,24,17,19,0,13,5,0,45,0,27,14,18,26,0,14,9
11,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
11,49,0,0,0,5,0,0,0,0,10,0,7,0,0,5,0,0,0
11,50,0,0,0,5,0,0,0,0,12,0,7,0,0,7,0,0,0
11,51,12,13,0,14,0,11,0,0,25,0,20,0,0,11,0,9,0
11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,53,29,30,18,23,0,20,0,0,51,0,39,9,18,28,0,19,0
12,1,11,30,0,19,0,10,9,0,38,0,19,17,18,19,0,9,8
12,2,22,67,57,72,11,50,11,22,142,18,100,24,80,70,7,50,13
12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
