x,y,val
1,10,2920
10,4,460
14,3,2542
2,9,3905
6,12,659
7,13,1180
11,4,519
1,12,17141
0,2,2565
8,9,881
7,7,968
2,5,3669
5,8,4089
6,10,3043
10,9,694
8,11,1726
14,10,518
15,9,3234
1,2,2911
12,15,1247
5,15,1193
8,12,1236
11,15,2546
3,4,7080
6,14,681
1,6,9766
9,2,718
14,6,1000
1,1,1823
3,12,2248
5,12,1669
12,13,2446
7,4,7681
3,11,3652
0,15,1362
3,13,1049
15,5,904
11,6,20911
2,10,891
12,12,2545
2,8,2268
2,1,2674
11,3,402
0,13,4172
9,0,727
15,10,422
14,11,2447
3,10,7219
7,11,978
0,12,8870
13,8,2544
4,13,670
5,4,1361
1,0,2203
13,9,357
6,9,356
5,14,699
15,8,1704
7,3,1296
14,15,455
8,14,14031
6,2,618
5,2,3758
3,14,3961
2,13,700
2,2,1315
5,10,2034
14,8,1578
9,3,1064
11,8,1708
14,9,819
4,2,958
4,0,1897
11,1,3180
1,3,902
7,8,2724
9,8,2086
0,9,2874
10,12,16681
4,8,8919
7,12,787
10,15,704
13,1,723
2,7,2067
0,5,6441
0,3,7715
2,0,8943
3,3,936
9,7,2546
8,10,1566
4,10,2626
5,13,2200
4,9,98001
4,11,1893
9,1,456
15,2,1107
9,13,3282
3,2,1246
9,6,676
7,6,1595
8,4,966
1,4,3633
7,15,4164
1,15,1420
3,9,33594
10,11,5722
15,1,668
9,4,265
2,11,1986
15,13,9667
3,8,4720
5,1,4763
2,3,1170
4,1,1383
4,3,2993
6,8,2409
5,0,5959
4,6,1949
5,11,976
7,1,977
14,4,1657
0,1,1526
2,12,6567
8,5,691
3,7,2476
14,12,1811
12,14,22008
1,14,5047
11,0,7489
13,2,1417
10,1,495
14,2,885
10,8,905
7,14,2077
0,7,1599
0,10,1205
1,5,3486
9,14,1877
10,13,3036
4,15,623
10,2,629
7,2,783
3,6,1295
15,4,1148
4,12,4590
14,13,935
1,9,3212
13,14,1675
8,7,844
8,2,580
9,11,3400
12,1,1638
11,5,615
12,8,1973
1,8,2845
14,7,676
6,6,3799
10,5,1082
3,5,970
11,14,6927
7,5,1803
15,14,5165
12,0,1541
13,7,728
13,4,7985
12,3,1745
10,6,2792
13,11,941
7,10,4917
3,1,1946
8,0,546
0,11,2487
11,9,658
13,0,2282
3,15,1417
8,3,315
4,14,484
10,14,5778
14,14,532
13,13,8352
13,5,4393
15,12,981
10,10,1775
4,7,1275
12,7,2595
15,11,389
13,15,1641
10,7,933
6,1,2553
1,11,3021
0,14,2719
4,4,720
8,8,8013
2,15,1503
13,3,8140
9,10,1728
11,12,21647
6,7,4449
12,5,2613
1,13,1332
7,9,2199
5,6,624
6,0,4592
13,12,1754
8,6,311
9,15,941
15,7,2072
15,3,2404
6,11,1698
2,6,2529
8,1,372
14,0,1352
10,0,1277
11,2,630
11,7,5836
11,11,3715
0,8,1154
13,6,3328
13,10,529
8,13,10307
0,4,19357
5,9,3263
2,14,3996
7,0,689
8,15,910
9,9,846
10,3,336
15,15,6753
14,5,2613
1,7,1581
9,5,1522
6,13,425
12,9,3572
5,7,2422
12,2,1957
5,3,549
12,4,1608
11,10,673
4,5,802
5,5,860
12,10,7797
6,3,732
6,5,1131
6,4,999
12,6,4187
0,6,6345
14,1,1762
11,13,5710
9,12,1761
12,11,2117
15,0,3116
3,0,2261
6,15,837
2,4,1784
15,6,1435
0,0,971
