x,y,clc
8,126,28
8,127,28
9,126,28
9,127,28
10,127,28
11,124,28
11,125,28
12,124,28
12,125,21
12,126,21
12,127,21
13,124,21
13,125,21
13,126,21
13,127,21
14,122,24
14,123,24
14,124,21
14,125,29
14,126,29
14,127,24
15,123,28
15,124,21
15,125,29
15,126,29
15,127,29
16,123,31
16,124,29
16,125,29
16,126,29
16,127,29
17,124,29
17,125,29
17,126,29
17,127,29
18,124,29
18,125,29
18,126,29
18,127,29
19,124,29
19,125,29
19,126,29
19,127,29
20,125,29
20,126,29
20,127,29
21,125,29
21,126,29
21,127,29
22,125,29
22,126,29
22,127,29
23,126,29
23,127,29
57,0,28
57,1,28
58,0,28
58,1,28
59,0,28
70,5,28
71,4,32
71,5,28
71,6,28
72,4,32
72,5,32
72,6,32
72,7,28
72,8,32
72,9,32
72,10,28
72,11,28
72,12,32
72,33,28
73,6,32
73,7,28
73,8,32
73,9,24
73,10,28
73,11,28
73,12,28
73,13,28
73,14,28
73,15,28
74,7,32
74,8,32
74,9,32
74,10,28
74,11,28
74,12,32
74,13,28
74,14,28
74,15,28
74,16,31
74,17,31
75,8,32
75,9,32
75,10,32
75,11,28
75,12,32
76,12,31
100,2,24
100,3,24
100,4,24
101,2,24
101,3,24
101,4,24
101,5,24
101,6,24
101,7,24
101,8,28
101,9,28
102,3,32
102,5,28
102,6,28
102,7,28
102,8,28
102,9,28
103,8,32
