x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
1,60,5,27,23,190,31,36,15,4,10,83,33,763,279,73,29,213,796
1,61,57,166,66,1086,448,65,53,21,140,837,219,7014,3885,191,108,1152,7233
2,44,14,17,6,266,38,46,119,5,30,112,46,1665,254,281,777,272,1711
2,46,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
2,47,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
2,48,19,44,41,514,166,116,10,11,64,244,220,3466,1581,550,27,555,3686
2,49,119,27,8,297,136,49,7,46,275,200,26,2245,1223,317,26,305,2271
2,50,35,18,12,323,225,7,7,16,88,222,84,3300,2353,40,79,335,3384
2,51,82,116,48,787,295,36,28,33,194,626,73,6067,2907,361,89,835,6140
2,52,199,411,61,2384,1152,53,12,70,459,2751,267,20238,10742,314,50,2445,20505
2,53,39,18,9,288,191,4,0,16,99,187,35,2904,1909,28,0,297,2939
2,54,24,0,0,0,0,0,0,7,50,0,0,0,0,0,0,0,0
2,55,45,0,0,0,0,0,0,14,101,0,0,0,0,0,0,0,0
2,56,40,0,0,0,0,0,0,16,99,0,0,0,0,0,0,0,0
2,57,74,0,0,0,0,0,0,32,176,0,0,0,0,0,0,0,0
2,58,16,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0
2,59,27,72,4,222,111,0,0,10,62,482,28,1713,928,0,0,226,1741
2,60,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
3,43,5,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
3,44,76,178,30,1549,900,74,44,39,223,1357,168,13940,9307,520,238,1579,14108
3,45,55,143,63,1471,495,175,106,24,166,911,326,10951,4851,1033,451,1534,11277
3,46,818,5688,1834,44905,12289,7574,11553,96,2285,34090,5809,284678,105344,37977,69140,46739,290487
3,48,26,53,74,830,283,175,21,10,57,330,153,4835,2372,460,31,904,4988
3,49,119,195,229,2169,989,183,56,49,266,1169,660,15905,9020,885,97,2398,16565
3,50,14,0,0,0,0,0,0,6,34,0,0,0,0,0,0,0,0
3,51,99,145,3,1028,510,32,0,39,236,1064,8,8831,4653,253,0,1031,8839
3,52,96,24,3,321,210,5,3,38,219,163,9,2824,1969,54,21,324,2833
3,53,62,79,14,919,570,1,11,25,146,704,83,9080,5895,21,57,933,9163
3,54,59,105,8,750,460,27,19,25,142,848,41,6896,4424,178,75,758,6937
3,55,42,66,6,381,204,15,2,17,103,525,12,2649,1356,97,26,387,2661
3,56,32,27,9,416,223,8,0,17,91,197,56,3746,2338,63,0,425,3802
3,57,66,81,190,1374,418,128,86,26,145,450,397,8584,3624,227,150,1564,8981
3,58,15,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0,0
3,59,12,0,5,36,19,0,2,6,26,0,37,310,223,0,8,41,347
3,60,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
4,41,41,246,131,1284,298,179,36,18,97,1741,553,8453,2386,1084,240,1415,9006
4,42,3797,7809,7267,126743,37708,14470,19307,708,11099,51275,42467,949785,332000,92496,107839,134010,992252
4,43,618,838,1586,17681,4013,831,5865,227,1836,5344,6694,116462,38935,4148,38584,19267,123156
4,44,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
4,45,4,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
4,48,54,71,3,647,460,24,2,22,128,519,27,6140,4869,170,8,650,6167
4,49,4,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0
4,50,54,75,37,595,322,6,2,14,110,633,211,4953,2829,28,8,632,5164
4,51,93,166,23,1682,802,10,6,35,210,1410,84,15695,8006,33,60,1705,15779
4,52,74,65,15,1298,759,23,7,27,197,599,88,12149,7724,89,49,1313,12237
4,53,50,158,100,1031,526,36,5,19,138,1239,253,9126,5375,129,12,1131,9379
4,54,15,62,45,473,212,35,1,9,62,462,85,3890,2323,124,2,518,3975
4,55,7,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
4,56,48,58,14,676,372,0,0,17,101,456,86,6576,3674,0,0,690,6662
4,57,488,394,291,4130,1117,341,213,52,1333,852,566,9494,2877,506,408,4421,10060
4,58,313,13,0,87,51,0,0,18,515,103,0,883,531,0,0,87,883
4,59,38,95,71,539,138,14,58,12,84,242,119,2646,1141,18,87,610,2765
5,38,585,0,0,0,0,0,0,7,1750,0,0,0,0,0,0,0,0
5,39,591,1608,726,19458,4992,1938,1035,258,1631,8978,2436,124998,41431,10862,5877,20184,127434
5,40,7938,24988,36856,327772,61969,38684,21409,2145,21595,119298,94308,1673546,415378,178277,92912,364628,1767854
5,41,225,364,227,6456,1609,825,285,115,596,2376,993,42288,14300,4767,1415,6683,43281
5,42,191,374,229,4791,1847,565,149,104,551,2699,815,37213,17864,3664,670,5020,38028
5,43,298,656,371,7578,2749,522,1198,162,876,4574,2185,61667,26883,3785,7787,7949,63852
5,45,76,336,59,1908,1154,43,18,29,199,2393,180,17233,11599,336,31,1967,17413
5,46,57,136,4,798,573,0,1,16,113,1081,12,7906,6129,0,3,802,7918
5,47,13,26,10,243,136,0,0,5,28,210,44,2310,1346,0,0,253,2354
5,48,93,101,69,1173,667,12,28,35,203,680,160,10252,6532,63,95,1242,10412
5,49,103,84,56,1943,1030,105,50,47,241,640,195,16545,10678,547,329,1999,16740
5,50,56,73,47,873,411,51,28,22,133,543,140,7083,4091,273,127,920,7223
5,51,22,7,16,305,175,4,0,9,48,98,91,2995,1745,28,0,321,3086
5,52,91,184,57,1667,1016,17,29,38,209,1485,389,16609,10986,86,125,1724,16998
5,53,21,26,1,340,230,11,0,10,61,275,14,3305,2311,61,0,341,3319
5,54,21,3,16,137,50,8,0,10,53,21,72,1209,532,56,0,153,1281
5,55,31,65,158,1006,441,44,32,14,90,322,336,6112,3368,109,46,1164,6448
5,56,10,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
5,57,14,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0
5,58,11,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
5,59,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
5,60,8,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0
6,38,1517,5405,2836,51657,15736,4224,5469,327,4143,33010,10498,367532,138558,25051,39499,54493,378030
6,39,360,782,201,9257,3208,1098,260,186,962,5071,839,69394,30323,6432,1055,9458,70233
6,40,74,128,107,2351,639,367,57,49,208,754,804,14344,5617,1749,168,2458,15148
6,41,8,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0
6,42,8,10,4,192,92,8,2,5,22,70,9,1727,838,40,4,196,1736
6,45,70,104,20,550,261,3,5,21,139,592,101,4574,2567,15,15,570,4675
6,46,287,394,23,3803,2444,61,74,87,613,3138,216,36748,25280,414,407,3826,36964
6,47,78,123,10,1091,591,39,22,30,171,912,19,9669,5950,229,87,1101,9688
6,48,98,86,79,1329,709,39,10,40,207,725,261,12601,7512,271,24,1408,12862
6,49,53,16,0,242,208,0,0,17,117,161,0,2835,2454,0,0,242,2835
6,50,46,29,36,443,245,29,14,21,117,260,183,3989,2477,83,89,479,4172
6,51,32,10,7,118,72,0,3,14,77,64,16,1225,869,0,15,125,1241
6,52,24,66,14,468,280,11,0,13,78,509,48,4344,2736,77,0,482,4392
6,53,58,99,174,929,346,89,4,18,143,539,312,6677,2986,252,4,1103,6989
6,54,31,17,50,311,123,14,6,13,74,95,133,2363,1270,66,21,361,2496
6,55,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
6,58,6,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
6,59,26,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0
6,60,5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0
6,61,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
6,62,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
7,37,62,266,6,794,101,146,56,35,188,1462,32,4198,764,602,170,800,4230
7,38,3299,14660,1388,104251,20296,19443,25949,541,9489,85388,7721,626292,153207,100774,144994,105639,634013
7,39,85,327,24,1920,856,169,99,42,199,2513,114,15607,8033,984,593,1944,15721
7,40,87,194,37,2045,924,160,27,52,250,1486,204,16808,9062,971,175,2082,17012
7,41,13,0,0,156,72,11,0,5,31,0,0,1371,745,66,0,156,1371
7,42,121,310,69,2770,1590,122,8,60,329,2362,282,24689,16107,846,37,2839,24971
7,43,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
7,44,27,18,0,177,75,0,0,8,71,116,0,1638,838,0,0,177,1638
7,45,68,89,53,1206,655,69,15,28,145,557,215,10772,7077,351,121,1259,10987
7,46,22,14,0,191,127,0,0,8,46,86,0,2048,1477,0,0,191,2048
7,47,42,0,0,0,0,0,0,16,102,0,0,0,0,0,0,0,0
7,48,7,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
7,49,58,147,60,1190,619,34,12,20,134,1166,207,10246,6162,138,34,1250,10453
7,50,49,13,2,619,443,11,0,18,138,101,10,6116,4486,82,0,621,6126
7,51,6,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
7,52,15,13,7,163,83,0,4,7,37,74,18,1257,861,0,8,170,1275
7,53,13,0,1,108,67,0,0,5,36,0,7,1222,774,0,0,109,1229
7,54,42,78,2236,1543,171,401,111,13,91,210,4370,5044,447,800,165,3779,9414
7,55,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
7,56,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
7,57,4,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
7,58,14,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
7,59,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
7,60,109,669,1755,5836,654,589,336,21,222,1667,3526,16320,2438,1067,449,7591,19846
7,61,9,36,8,358,184,0,2,4,19,351,16,2877,1553,0,2,366,2893
8,38,5992,32963,6069,178361,52929,21444,15422,1037,16426,197597,24643,1234484,461139,127794,79385,184430,1259127
8,39,501,1175,217,11308,5319,1141,407,226,1321,7599,1094,94173,51871,8052,2082,11525,95267
8,40,198,616,396,5192,2574,608,140,82,479,3917,769,40500,24740,3190,538,5588,41269
8,41,97,309,30,1810,955,109,10,40,234,2275,174,16453,10317,664,55,1840,16627
8,42,112,167,24,1950,1014,166,22,54,274,1251,168,16466,9923,956,66,1974,16634
8,43,106,124,24,2131,1374,135,28,48,256,868,124,20077,14456,874,73,2155,20201
8,44,12,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0
8,45,112,326,138,2246,1127,141,27,39,253,1995,488,17066,10409,727,91,2384,17554
8,46,37,69,0,450,284,4,0,18,99,490,0,4467,3111,48,0,450,4467
8,47,92,262,252,2061,1236,54,70,37,216,1744,387,19266,13075,316,190,2313,19653
8,48,69,165,19,934,359,57,51,20,145,1040,142,7311,3082,286,145,953,7453
8,49,40,0,0,104,75,11,0,15,91,0,0,989,830,54,0,104,989
8,50,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
8,51,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
8,52,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
8,53,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
8,54,17,7,132,167,43,29,2,7,41,40,588,1042,318,243,2,299,1630
8,55,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
8,56,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
8,57,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
8,58,7,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0
8,59,16,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0
8,60,21,0,0,0,0,0,0,8,41,0,0,0,0,0,0,0,0
8,61,6,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
9,38,44,92,35,980,467,58,50,21,108,675,305,8341,4519,412,272,1015,8646
9,39,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
9,42,172,378,151,3442,1790,150,71,67,411,2660,1025,29346,17283,922,325,3593,30371
9,43,85,116,28,1537,996,88,12,39,206,839,149,15513,11377,583,94,1565,15662
9,44,9,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0
9,45,86,135,41,1354,831,47,12,36,199,1046,57,12518,8185,239,45,1395,12575
9,46,23,100,7,527,375,8,1,14,56,891,38,5209,3824,56,7,534,5247
9,47,33,22,3,419,265,9,3,18,68,160,9,4080,2777,34,21,422,4089
9,48,49,42,1,615,418,23,9,19,104,311,13,5752,4333,122,58,616,5765
9,49,15,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0
9,50,20,10,5,192,95,9,18,8,48,70,63,1584,1005,23,38,197,1647
9,51,8,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0
9,52,35,80,70,770,483,10,4,17,87,370,270,6595,4769,62,10,840,6865
9,53,25,24,78,450,112,78,20,12,60,104,178,2226,889,257,32,528,2404
9,55,8,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
9,56,6,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
9,57,5,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
9,59,18,0,0,75,38,0,0,9,33,0,0,602,364,0,0,75,602
9,60,13,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0
9,61,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
9,62,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
10,43,101,104,29,1353,780,49,59,43,239,624,190,11932,7714,429,512,1382,12122
10,44,679,929,3360,13283,3846,1123,2493,162,1882,5605,18976,95872,37543,6597,15034,16643,114848
10,45,22,56,0,585,328,123,0,10,52,381,0,5168,3392,747,0,585,5168
10,46,75,173,1,1496,981,25,11,36,178,1209,7,14459,10505,155,74,1497,14466
10,47,31,141,36,938,397,24,31,11,69,690,86,6059,3574,97,61,974,6145
10,48,42,21,8,453,303,5,0,19,102,253,53,4644,3307,10,0,461,4697
10,49,42,91,22,704,384,15,16,25,133,672,116,6721,4011,61,121,726,6837
10,50,79,114,29,1608,943,105,30,36,187,743,105,13784,9617,531,78,1637,13889
10,51,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,52,46,82,0,554,330,3,4,19,108,464,0,4878,3289,9,28,554,4878
10,53,21,116,19,655,222,29,40,9,54,523,49,3980,2054,64,70,674,4029
10,54,6,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
10,55,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,56,7,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
10,58,19,73,104,812,160,84,22,11,42,193,178,1969,620,130,46,916,2147
10,59,14,49,56,506,27,187,41,9,32,217,153,1574,137,361,86,562,1727
10,60,38,0,0,0,0,0,0,22,85,0,0,0,0,0,0,0,0
10,61,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
11,44,17,36,14,475,139,93,4,6,56,246,96,3644,1407,658,24,489,3740
11,46,56,215,40,1260,663,23,3,30,148,1470,154,10494,6442,177,9,1300,10648
11,47,85,88,58,1493,1063,52,6,40,224,654,209,14741,11467,356,36,1551,14950
11,48,143,159,68,2490,1620,107,29,70,370,1079,372,24759,17671,863,118,2558,25131
11,49,116,224,65,2155,1282,122,37,61,314,1482,197,19665,13343,735,167,2220,19862
11,50,33,30,0,421,267,7,0,17,97,205,0,3898,2816,33,0,421,3898
11,51,68,181,42,1365,760,26,59,27,175,1152,102,11877,7398,245,174,1407,11979
11,52,11,0,0,0,0,0,0,8,44,0,0,0,0,0,0,0,0
11,53,9,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
11,54,9,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
11,56,13,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0
11,57,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
11,58,3,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
11,59,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
11,60,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
11,61,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
12,44,240,126,37,858,367,74,13,34,668,836,196,7096,3489,597,90,895,7292
12,45,44,0,0,128,73,6,0,21,114,0,0,1105,653,60,0,128,1105
12,46,28,8,8,133,90,12,4,13,66,77,36,1206,780,144,40,141,1242
12,47,15,13,2,222,113,11,7,9,35,83,8,1802,1081,32,31,224,1810
12,48,204,412,138,4940,2319,485,131,99,522,2625,420,38815,23297,2418,529,5078,39235
12,49,217,498,796,6447,2306,1135,187,126,575,2319,2623,38006,20197,3596,481,7243,40629
12,50,138,360,153,3155,1906,199,17,75,445,2592,870,29333,19994,1123,62,3308,30203
12,51,62,31,11,377,227,5,19,24,157,217,72,3777,2581,23,97,388,3849
12,52,78,100,53,1078,521,46,13,35,188,824,174,9848,5357,271,68,1131,10022
12,53,29,12,17,177,99,2,0,15,73,132,303,1759,1096,14,0,194,2062
12,54,12,19,0,205,128,22,0,4,27,157,0,2000,1460,127,0,205,2000
12,55,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
12,56,14,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
12,57,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
12,58,12,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0
13,45,155,336,44,2907,1333,202,81,85,389,2270,271,23572,13276,1168,393,2951,23843
13,46,186,799,106,4882,2302,286,116,62,470,5092,400,37065,21358,1391,657,4988,37465
13,47,433,0,0,0,0,0,0,55,1289,0,0,0,0,0,0,0,0
13,48,3638,34626,7984,179793,47315,15475,15154,445,8639,176054,23446,1119049,371082,72573,57301,187777,1142495
13,49,95,301,25,2197,1264,148,29,40,230,2025,86,17090,11299,568,90,2222,17176
13,50,23,0,0,0,0,0,0,10,67,0,0,0,0,0,0,0,0
13,51,49,47,127,648,161,142,4,21,141,204,559,3426,1144,702,9,775,3985
13,52,32,54,4,445,209,26,10,12,69,292,45,4217,2357,124,63,449,4262
13,54,12,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
13,57,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
13,58,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
13,62,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
14,49,34,98,4,654,401,8,7,18,85,751,16,5883,3814,56,49,658,5899
14,50,51,154,154,1497,612,267,42,22,134,396,303,6869,4092,499,90,1651,7172
14,51,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
14,52,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
14,57,9,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
14,63,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
14,64,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
15,51,24,66,6,577,286,29,0,10,60,437,55,4423,2737,95,0,583,4478
15,52,131,356,40,3425,911,465,101,51,333,1719,99,21037,7582,1912,413,3465,21136
15,53,39,48,11,614,330,59,10,24,100,298,22,5052,3291,351,40,625,5074
15,54,919,9526,1690,43454,8643,5875,4249,228,2215,42271,5653,199747,51758,24490,17567,45144,205400
15,55,91,248,40,1773,667,187,48,36,238,1373,128,10977,5388,798,244,1813,11105
15,56,73,0,0,0,0,0,0,37,201,0,0,0,0,0,0,0,0
15,57,64,170,147,1539,511,124,32,41,201,911,962,9361,4432,622,68,1686,10323
15,58,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
15,60,6,16,6,189,57,27,0,5,19,59,16,930,444,87,0,195,946
15,61,21,101,58,444,158,25,14,7,48,303,148,3274,1431,64,63,502,3422
15,63,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
16,32,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
16,50,15,54,23,387,124,35,26,11,42,355,181,3186,1185,285,247,410,3367
16,55,399,1192,618,15977,3585,1339,2730,36,1162,4935,2467,63489,16797,4910,11251,16595,65956
16,56,1098,9486,13022,66439,11146,6791,5274,216,2497,38387,33027,246060,60402,23745,13733,79461,279087
16,57,1463,5781,1958,43065,10430,3817,1666,393,3598,24546,6823,201737,63441,13632,5793,45023,208560
16,58,1183,16062,12454,92182,13770,9981,6455,201,2485,55555,30074,303705,65812,26015,14585,104636,333779
16,59,46,99,81,1232,401,216,43,28,128,419,222,7048,3417,751,78,1313,7270
16,60,17,39,73,432,55,120,21,10,39,141,151,1381,268,314,27,505,1532
16,61,14,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0
16,63,23,0,0,0,0,0,0,8,58,0,0,0,0,0,0,0,0
17,49,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,50,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
17,58,2061,36910,37729,184043,18204,19668,12011,380,4254,134718,81547,572788,86410,48819,25863,221772,654335
17,59,418,1670,3467,19314,3650,4231,646,251,1169,5899,10759,80131,24972,10681,1674,22781,90890
17,60,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
17,63,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
18,27,58,493,225,1196,127,114,220,36,177,4445,1290,9835,1204,867,1528,1421,11125
18,41,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
18,42,6,28,0,121,16,39,3,5,16,168,0,746,100,236,12,121,746
18,50,81,0,0,0,0,0,0,11,225,0,0,0,0,0,0,0,0
18,58,122,336,705,6150,1014,1311,172,101,347,1410,2739,27944,7072,4320,523,6855,30683
18,59,86,104,328,2862,573,504,46,52,225,365,834,12027,4318,1437,91,3190,12861
18,60,49,72,355,1028,420,147,31,22,125,535,752,7917,4176,1242,73,1383,8669
18,62,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
19,38,173,315,176,3366,360,535,1736,82,467,2558,1293,26449,3441,3743,13753,3542,27742
19,39,703,187,43,1258,164,595,115,83,2070,1578,272,10270,1452,4695,958,1301,10542
19,41,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
19,42,184,1417,126,5485,1482,1119,349,47,502,9127,519,35969,10994,7491,2360,5611,36488
19,44,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
19,45,8,8,1,101,15,7,43,8,16,50,10,1048,161,34,495,102,1058
19,58,298,107,467,2486,338,462,60,52,728,325,2052,8033,1999,1127,137,2953,10085
19,59,21,51,43,681,63,116,3,20,56,171,120,2270,239,236,21,724,2390
19,60,16,28,106,253,47,56,15,9,42,104,278,1024,340,156,19,359,1302
20,29,5,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
20,30,4,44,0,169,41,9,27,3,15,314,0,1582,516,56,265,169,1582
20,31,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
20,32,29,96,78,701,133,126,56,21,102,789,524,5733,1222,855,441,779,6257
20,33,1210,1886,1257,39971,6796,3556,22858,119,3791,12966,6642,307505,58330,25388,181635,41228,314147
20,34,504,1273,373,14101,5351,1397,2836,19,1502,8781,2310,97571,39721,9887,23293,14474,99881
20,36,16,65,4,404,36,173,21,11,54,379,32,2859,236,1229,257,408,2891
20,38,31,160,19,657,146,168,37,19,91,1346,114,5216,1322,1340,261,676,5330
20,40,4,9,19,168,14,69,12,3,10,21,52,503,68,248,34,187,555
20,41,10,18,25,220,23,98,17,6,22,104,125,1157,128,593,101,245,1282
20,43,3,6,13,95,8,42,12,3,8,18,68,528,88,172,59,108,596
20,44,2390,7927,4200,78608,22055,16079,17065,329,6614,55840,23448,578384,208551,97579,127985,82808,601832
20,49,353,0,0,0,0,0,0,5,1049,0,0,0,0,0,0,0,0
20,58,892,4478,21748,96103,10023,15885,2127,371,2182,8590,38557,197996,23503,29601,5107,117851,236553
20,59,17,31,187,1158,141,270,29,14,48,95,456,3178,650,514,55,1345,3634
20,60,18,0,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0
21,30,242,454,411,5223,886,1557,1138,116,685,3796,3063,43811,9090,12369,9348,5634,46874
