x,y,dlt,tcd
0,70,,4
0,73,,6
0,74,,35
0,75,,29
0,76,,6
0,77,,9
0,87,,28
0,88,,43
0,89,,42
0,90,,19
0,91,1,14
0,92,1,56
0,93,,25
0,94,1,45
0,95,,21
0,96,,9
0,100,,13
0,101,,5
0,106,,14
1,71,,100
1,72,,100
1,73,,100
1,74,,31
1,75,,14
1,76,,8
1,89,,11
1,90,,31
1,91,,7
1,92,1,51
1,93,,29
1,94,1,50
1,95,,33
1,96,,2
1,106,,9
2,74,,96
2,75,,12
2,76,,25
2,82,,5
2,91,,21
2,92,,53
2,93,,20
2,94,1,50
2,95,,19
2,96,,6
2,97,,6
2,99,,3
2,100,,20
3,80,,85
3,81,,1
3,82,,24
3,83,,14
3,90,,2
3,91,1,32
3,92,1,54
3,94,1,16
3,95,1,23
3,96,1,38
3,97,1,37
3,98,,37
3,99,,12
3,100,,13
3,103,,9
3,104,,14
4,81,,17
4,83,,5
4,90,,1
4,91,1,40
4,92,,23
4,93,,10
4,94,1,30
4,95,1,23
4,96,1,6
4,97,,4
4,98,,13
4,99,,28
4,100,,4
4,103,,3
4,104,,5
4,107,,18
5,82,,88
5,89,,27
5,90,1,4
5,91,1,55
5,92,1,32
5,93,,53
5,94,,33
5,95,1,13
5,96,,16
6,84,,70
6,85,,13
6,89,,4
6,91,1,20
6,92,1,54
6,93,,24
6,94,,33
6,95,1,21
6,96,1,42
6,97,,21
6,99,,6
6,100,,31
6,106,,48
7,85,,47
7,89,,11
7,90,,10
7,91,,16
7,92,1,50
7,93,,19
7,94,,6
7,95,1,25
7,96,1,7
7,97,,6
7,99,,2
7,100,,10
7,105,,54
8,85,,47
8,87,,11
8,88,,17
8,90,1,34
8,91,1,45
8,92,,7
8,93,,9
8,96,1,35
8,97,,10
8,98,,10
9,85,,44
9,89,,17
9,90,,37
9,91,,37
9,92,,5
9,93,,7
9,97,,1
9,98,,28
10,89,,14
10,90,1,16
10,91,,33
11,85,,62
11,89,,4
11,90,,4
11,91,1,7
12,89,,13
12,90,,12
13,87,,6
14,87,,27
15,87,,27
15,93,,40
15,94,,80
15,95,,80
15,96,,80
15,97,,28
15,103,,62
16,87,,27
16,91,,4
16,98,,17
16,99,,8
16,102,,92
17,87,,27
17,90,,70
17,99,,100
17,100,,100
17,101,,100
18,88,,63
18,89,,64
19,87,,27
20,87,,54
