x,y,pp,ra,rp
0,21,3104705,473164,15
0,33,2929595,0,0
0,123,1132447,873250,77
0,124,1137158,866669,76
1,21,3106103,485020,15
2,6,3119174,1724280,55
2,20,3095611,489064,15
2,21,3108671,485614,15
2,87,1070519,494409,46
3,5,3088489,1744991,56
3,6,3118327,1652175,52
3,114,1077968,840199,77
3,115,1080042,845975,78
4,1,3148818,1863158,59
4,2,3130589,1707821,54
4,85,1083297,517618,47
4,86,1078105,516581,47
4,113,1070152,833276,77
4,114,1072061,836182,77
4,115,1078739,851205,78
4,127,1135996,833709,73
5,2,3133430,1758830,56
5,35,2894367,509891,17
5,36,2854870,512728,17
5,79,1152807,0,0
5,85,1081193,505282,46
5,86,1071279,510477,47
5,113,1071257,838429,78
5,114,1072881,835086,77
5,115,1074661,848791,78
5,123,1121288,864916,77
5,124,1126312,860715,76
6,35,2886935,501390,17
6,36,2847010,511168,17
6,115,1072152,836777,78
7,114,1065842,822514,77
7,115,1072513,825460,76
8,25,3046571,212671,6
8,78,1285111,508012,39
8,79,1224050,514497,42
8,104,1056646,698267,66
8,109,1067374,790048,74
9,108,1052779,801545,76
9,109,1062699,805242,75
9,115,1062445,825651,77
10,114,1052007,812566,77
10,115,1062584,814344,76
10,116,1084627,814135,75
10,124,1120074,837611,74
11,88,1042288,0,0
11,114,1045066,793318,75
11,115,1055541,802698,76
11,116,1074645,806951,75
11,124,1104766,815344,73
11,126,1117467,807496,72
11,127,1127843,800718,70
13,39,2786503,496994,17
13,40,2766056,480926,17
13,46,2579566,311228,12
13,81,1265237,496670,39
13,106,1033228,782705,75
13,120,1072709,808928,75
14,38,2785541,589878,21
14,39,2778853,504160,18
14,40,2765350,392661,14
14,94,998815,505113,50
14,105,1028130,771978,75
14,106,1031215,738349,71
15,77,1431923,495525,34
15,78,1430584,500828,35
15,79,1427992,505271,35
15,88,1024737,512111,49
15,105,1028661,728495,70
15,106,1030363,723171,70
15,125,1090734,784959,71
16,30,2909457,588372,20
16,35,2828929,340268,12
16,77,1417924,502048,35
16,78,1420696,505851,35
16,85,1111894,522971,47
16,87,1041783,518772,49
16,88,1019425,518493,50
16,125,1087210,790501,72
17,40,2745355,505130,18
17,80,1406823,502771,35
17,87,1040090,518572,49
17,88,1015135,521221,51
17,116,1050918,743966,70
18,80,1359987,504004,37
18,87,1037185,511879,49
18,120,1069681,781738,73
18,123,1078939,745440,69
18,124,1081769,759379,70
19,57,1421488,405493,28
19,76,1296986,476423,36
19,82,1326983,0,0
19,107,1022210,756690,74
19,120,1062945,784389,73
19,124,1080107,760068,70
20,56,1442605,403223,27
20,57,1412057,403030,28
20,76,1277444,477815,37
20,77,1276432,480452,37
20,106,1019663,732315,71
20,107,1021311,723689,70
21,25,2971968,583011,19
21,26,2948227,581169,19
21,31,2870645,599683,20
22,22,3028023,480076,15
22,31,2870010,570793,19
22,99,1005654,537699,53
22,100,1006181,568743,56
22,106,1019111,605142,59
23,99,994903,561912,56
23,100,1000403,558596,55
24,67,1250280,0,0
24,99,965197,478349,49
24,100,985039,556475,56
24,121,1069882,745984,69
25,74,1283758,431979,33
26,74,1278830,445101,34
26,83,1233614,481463,39
26,84,1225650,478947,39
27,83,1231912,482054,39
27,84,1222958,469451,38
27,124,1103756,698418,63
28,31,2809197,591642,21
28,32,2798481,597427,21
28,37,2622498,593015,22
29,31,2797130,592375,21
29,32,2787496,621729,22
29,47,1802835,580907,32
30,23,3062110,520204,16
30,30,2807823,600783,21
30,80,1233602,448651,36
31,17,3031973,488338,16
31,66,1307641,285159,21
31,67,1285114,302767,23
31,80,1235644,435699,35
31,113,881137,610791,69
31,122,1019764,678818,66
32,17,3024848,477931,15
32,21,3015647,536738,17
32,66,1303937,301077,23
32,67,1276683,305630,23
32,113,883876,587869,66
32,114,888087,537885,60
33,67,1274061,305196,23
33,113,885844,500732,56
33,114,889968,523277,58
33,117,957127,554107,57
34,20,3003819,547880,18
34,22,3039058,546622,17
34,25,3004761,579495,19
34,114,903148,424622,47
36,35,2542931,604785,23
36,41,1970661,593465,30
36,42,1865023,577008,30
36,45,1627623,559543,34
36,114,948662,413753,43
36,116,958891,414351,43
37,23,2943987,578502,19
37,35,2511332,572839,22
37,40,2037556,602350,29
37,45,1586852,562297,35
37,46,1539184,561431,36
37,116,958226,396591,41
38,27,2909833,604649,20
38,76,1197916,362675,30
39,20,2991753,574761,19
39,21,2960799,615820,20
39,27,2865010,615866,21
39,125,1021655,557593,54
40,24,2865493,694304,24
40,34,2441991,636190,26
40,74,1205437,296418,24
40,75,1199641,346416,28
40,121,1014620,482319,47
