x,y,pp,ra,rp
0,95,20361,0,0
1,96,31021,0,0
14,126,30297,5516,18
40,126,30688,4965,16
54,127,32667,20165,61
57,124,32008,19016,59
59,124,31918,21048,65
69,118,31839,22111,69
70,118,31852,22129,69
98,126,31426,21031,66
102,106,30681,17630,57
102,107,30683,17671,57
103,103,30665,17638,57
103,106,30682,17782,57
103,108,30682,17630,57
105,109,30682,18064,58
106,106,30680,18031,58
106,110,30907,18234,58
107,108,30906,18238,59
107,110,30906,17659,57
108,108,30905,18271,59
109,109,30904,18366,59
109,111,30904,18366,59
109,112,30905,18366,59
110,109,30903,18366,59
110,110,30903,18366,59
112,114,30902,18371,59
112,115,30902,18371,59
113,111,30898,18371,59
113,114,30901,18371,59
113,115,30901,18380,59
113,116,30902,18874,61
114,113,30897,18371,59
114,114,30898,18379,59
114,116,30900,18875,61
114,126,30902,20082,64
115,125,30902,18875,61
115,126,30902,18875,61
116,116,30894,18874,61
116,120,30896,18486,59
116,123,30899,18877,61
116,124,30899,18874,61
116,125,30899,18875,61
116,126,30899,21085,68
116,127,30900,21237,68
117,117,30894,18874,61
117,118,30894,18876,61
117,123,30895,20077,64
117,124,30895,20083,65
117,125,30895,20084,65
117,126,30896,21087,68
117,127,30893,21085,68
118,118,30891,18876,61
118,119,30892,18877,61
118,125,30890,20083,65
118,126,30890,21087,68
119,121,30887,18874,61
119,122,30888,18876,61
119,123,30889,18877,61
120,127,30889,18877,61
125,117,30883,17214,55
126,119,30883,18265,59
127,124,30905,18241,59
