x,y,pp,ra,rp
0,8,5000212,3077006,61
0,9,4988350,3076439,61
0,19,5291772,2548298,48
0,34,5345487,3134737,58
0,45,5327229,3770775,70
1,7,5016791,2994743,59
1,8,5021340,3066288,61
1,9,5013160,3051318,60
1,19,5293030,2578803,48
1,20,5307426,2585717,48
1,35,5342455,3351151,62
1,36,5345911,3429512,64
2,4,4994922,2626091,52
2,5,5003255,2770174,55
2,8,5026269,3078302,61
2,9,5040701,2984630,59
2,14,5260862,3017847,57
2,35,5345000,3300773,61
2,36,5346034,3527692,65
2,37,5347764,3308464,61
2,54,5134007,4500495,87
2,55,5127027,4220010,82
2,120,3197145,2249155,70
3,4,4999254,2573080,51
3,7,5025898,2883149,57
3,8,5032747,3033176,60
3,9,5056449,3045701,60
3,35,5348234,3131997,58
3,36,5346828,3643111,68
3,37,5350701,3499658,65
3,42,5358949,3420955,63
3,54,5137371,4159447,80
3,119,3205712,2325482,72
3,120,3196193,2288616,71
3,121,3188088,2266508,71
4,1,4985041,2241971,44
4,36,5352751,3416379,63
5,3,4995391,2465474,49
5,96,3503661,2666550,76
5,117,3187087,2225147,69
6,4,5010529,3054703,60
6,46,5311413,3892417,73
6,94,3567621,2967269,83
6,95,3515547,2793548,79
6,96,3488859,2735866,78
7,5,5035832,2495333,49
7,6,5060662,2348601,46
7,94,3548667,2973732,83
7,95,3499716,2889195,82
7,96,3442593,2725839,79
8,4,5034984,2569636,51
8,5,5057115,2835388,56
8,7,5138838,2835779,55
8,8,5200500,2942269,56
8,95,3479739,2738550,78
8,96,3409677,2801054,82
9,4,5054081,2500840,49
9,5,5072403,2804816,55
9,57,5121264,3977459,77
9,58,5119923,3631826,70
10,0,5020311,2600773,51
10,5,5123355,2261891,44
10,6,5164390,2483988,48
10,56,5126073,3932436,76
10,57,5116302,4027932,78
10,58,5100499,3734820,73
10,100,3304786,2527925,76
11,57,5108074,3839090,75
11,93,3442772,2640481,76
12,0,5029060,2427262,48
13,3,5111579,2484224,48
13,13,5401020,2954365,54
