x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,60,1,0.5,0.2,0,0.1,0,0.4,0.1,0.4,47.2,1
0,62,2,1,0.3,0,0.1,0,0.9,0.2,0.8,94.4,1
0,69,5,2.5,0.9,0,0.3,0.1,2.2,0.4,2,236,1
0,76,1,0.5,0.2,0,0,0,0.5,0.2,0.4,46.5,1
0,87,5,1.9,0.5,0.2,0,0.2,1.9,0.3,1.5,210.2,1
0,88,1,0.4,0.1,0,0,0,0.4,0.1,0.3,42,1
0,89,2,0.8,0.2,0.1,0,0.1,0.8,0.1,0.6,84.1,1
0,96,28.5,17,7,0,1,2,16,2,13,1591,0
0,97,10,4.4,1.2,0.1,0.1,0.2,4.3,0.1,4,521.2,1
0,98,7,3,0.8,0,0,0.2,3,0.1,2.8,364.8,1
0,99,8,3.5,0.9,0,0.1,0.2,3.4,0.1,3.2,416.9,1
0,100,44,14,1,0,0,0,14,1,13,1622,0
0,101,2,0.8,0.2,0.1,0,0,0.8,0,0.8,98.3,1
0,106,12,5.1,1,0.3,0.7,0.1,4.4,0.4,3.9,632.2,1
0,107,7,3,0.6,0.2,0.4,0.1,2.6,0.3,2.3,368.8,1
0,116,20,8.9,2.9,1,0.6,0,8.3,1.3,7,986.3,1
0,119,21,9.3,3,1,0.7,0,8.6,1.3,7.3,1035.7,1
0,120,244.5,86,25,14,86,8,0,37,1,5958,0
0,121,86,27,4,7,2,3,25,7,17,2854,0
0,122,20,8.6,2.4,0.8,1.2,0,7.4,0.4,6.7,846.7,1
0,123,134,64,28,4,49,13,15,16,15,5101,0
0,124,101,57,29,0,51,6,6,6,33,3500,0
0,125,19,11,6,0,8,3,3,2,6,829,0
0,126,23,13,8,1,1,0,12,0,9,1213,0
0,127,157.5,83,42,5,69,7,14,18,24,6488.9,0
1,8,3,1.7,0.6,0,0,0.2,1.7,0.3,1.4,168.5,1
1,23,6,3.3,1.6,0,0,0.3,3.3,0.3,2.3,327.3,1
1,32,2,1,0.3,0,0.2,0.2,0.8,0.3,0.8,97.9,1
1,69,7,3.5,1.2,0,0.4,0.1,3.1,0.5,2.8,330.4,1
1,75,1,0.5,0.2,0,0,0,0.5,0.2,0.4,46.5,1
1,76,14,7.1,3.3,0,0,0.5,7.1,2.2,5.5,651.7,1
1,91,4,1.5,0.2,0.1,0,0,1.5,0.2,1.2,178.3,1
1,93,13,4.7,0.8,0.4,0,0,4.7,0.8,3.9,579.5,1
1,94,5,1.8,0.3,0.2,0,0,1.8,0.3,1.5,222.9,1
1,95,37,16,7,1,13,1,3,0,13,1665,0
1,96,10,4.4,1.2,0.1,0.1,0.2,4.3,0.1,4,521.2,1
1,97,2,0.9,0.2,0,0,0,0.9,0,0.8,104.2,1
1,99,16,7,1.9,0.1,0.1,0.4,6.9,0.2,6.4,833.9,1
1,100,38,14,2,1,0,1,14,1,13,1789,0
1,101,6,2.4,0.5,0.3,0,0.1,2.4,0,2.3,295,1
1,102,21,8.3,1.9,1,0,0.5,8.3,0,7.9,1032.5,1
1,106,13,5.5,1.1,0.3,0.8,0.2,4.7,0.5,4.2,684.9,1
1,107,4,1.7,0.3,0.1,0.2,0,1.5,0.1,1.3,210.7,1
1,116,48.5,19,4,1,0,1,19,1,16,1871,0
1,117,47,17,4,2,1,1,16,5,14,1814,0
1,118,3,1.3,0.4,0.1,0.1,0,1.2,0.2,1,148,1
1,119,315,126,45,18,110,22,16,50,15,9612.1,0
1,120,178.5,75,18,6,16,8,59,7,50,6797,0
1,121,39,12,1,3,3,2,9,7,4,1113,0
1,122,6,2.6,0.7,0.2,0.4,0,2.2,0.1,2,254,1
1,123,4,1.7,0.5,0.2,0.2,0,1.5,0.1,1.3,169.3,1
1,124,8,3.5,0.9,0.3,0.5,0,3,0.2,2.7,338.7,1
1,125,7,3.1,1.3,0.3,2.1,0.1,1,0.6,1.3,279,1
1,127,8,3.5,1.5,0.3,2.3,0.2,1.2,0.7,1.5,318.8,1
2,3,2,1.1,0.4,0,0,0.1,1.1,0.2,0.9,112.3,1
2,4,3,1.7,0.6,0,0,0.2,1.7,0.3,1.4,168.5,1
2,5,13,7.4,2.5,0,0,0.7,7.4,1.4,6,730.1,1
2,23,4,2.2,1,0,0,0.2,2.2,0.2,1.5,218.2,1
2,37,3,1.5,0.5,0,0.3,0.3,1.2,0.4,1.2,146.8,1
2,75,1,0.5,0.2,0,0,0,0.5,0.2,0.4,46.5,1
2,94,4,1.5,0.2,0.1,0,0,1.5,0.2,1.2,178.3,1
2,95,61.5,23,4,1,5,8,18,4,9,2319,0
2,96,8,3.5,0.9,0,0.1,0.2,3.4,0.1,3.2,416.9,1
2,97,12,5.2,1.4,0.1,0.1,0.3,5.1,0.1,4.8,625.4,1
2,99,18,7.8,2.1,0.1,0.1,0.4,7.7,0.2,7.2,938.1,1
2,100,22.5,8.9,2,1.1,0,0.5,8.9,0,8.5,1106.2,1
2,101,29,11,1,0,0,0,11,0,11,1378,0
2,106,12,5.1,1,0.3,0.7,0.1,4.4,0.4,3.9,632.2,1
2,107,8,3.4,0.7,0.2,0.5,0.1,2.9,0.3,2.6,421.5,1
2,117,14,6.2,2,0.7,0.4,0,5.8,0.9,4.9,690.4,1
2,118,55.5,21,1,1,0,3,21,3,17,1957,0
2,119,6,2.7,0.9,0.3,0.2,0,2.5,0.4,2.1,295.9,1
2,120,74,19,0,4,0,4,19,9,0,1534,0
2,121,5,2.2,0.6,0.2,0.3,0,1.9,0.1,1.7,211.7,1
2,125,2,0.9,0.4,0.1,0.6,0,0.3,0.2,0.4,79.7,1
3,36,19,9.2,3.1,0.3,1.7,1.7,7.5,2.5,7.8,929.6,1
3,37,2,1,0.3,0,0.2,0.2,0.8,0.3,0.8,97.9,1
3,89,13,5,1.2,0.4,0,0.4,5,0.8,4,546.4,1
3,93,4,1.5,0.2,0.1,0,0,1.5,0.2,1.2,178.3,1
3,94,3,1.1,0.2,0.1,0,0,1.1,0.2,0.9,133.7,1
3,95,40.5,17,3,1,0,3,17,1,16,1720,0
3,96,57,18,2,1,0,4,18,3,13,1620,0
3,98,1,0.4,0.1,0,0,0,0.4,0,0.4,52.1,1
3,99,17,7.4,2,0.1,0.1,0.4,7.3,0.2,6.8,886,1
3,100,41.5,15,1,1,2,1,13,1,11,1763,0
3,101,26,10.2,2.3,1.3,0,0.6,10.2,0,9.8,1278.3,1
3,102,8,3.1,0.7,0.4,0,0.2,3.1,0,3,393.3,1
3,106,6,2.5,0.5,0.1,0.3,0.1,2.2,0.2,2,316.1,1
3,116,3,1.3,0.4,0.1,0.1,0,1.2,0.2,1,148,1
3,117,39,13,2,3,0,1,13,2,11,1474,0
3,118,12,5.3,1.7,0.6,0.4,0,4.9,0.8,4.2,591.8,1
3,121,2,0.9,0.2,0.1,0.1,0,0.8,0,0.7,84.7,1
3,122,1,0.4,0.1,0,0,0,0.4,0,0.3,42.3,1
3,124,1,0.4,0.1,0,0,0,0.4,0,0.3,42.3,1
4,4,2,1.1,0.4,0,0,0.1,1.1,0.2,0.9,112.3,1
4,28,2,1.1,0.5,0,0,0.1,1.1,0.1,0.8,109.1,1
4,35,9,4.4,1.5,0.1,0.8,0.8,3.6,1.2,3.7,440.3,1
4,36,12,5.8,1.9,0.2,1,1.1,4.8,1.6,4.9,587.1,1
4,37,3,1.5,0.5,0,0.3,0.3,1.2,0.4,1.2,146.8,1
4,41,5,2.2,0.7,0.3,0.2,0.1,2,0.4,2,176.7,1
4,50,2,0.8,0.3,0,0,0,0.8,0.2,0.6,70.7,1
4,57,8,3.2,1,0.2,0,0.2,3.2,0.7,2.4,282.9,1
4,95,68,27,5,2,12,3,15,3,12,2670,0
4,96,10,4.4,1.2,0.1,0.1,0.2,4.3,0.1,4,521.2,1
4,97,2,0.9,0.2,0,0,0,0.9,0,0.8,104.2,1
4,98,21,9.1,2.4,0.1,0.1,0.5,9,0.3,8.4,1094.5,1
4,99,21,9.1,2.4,0.1,0.1,0.5,9,0.3,8.4,1094.5,1
4,100,24,9.4,2.1,1.2,0,0.6,9.4,0,9.1,1180,1
4,101,36,16,2,1,0,1,16,0,16,1977,0
4,102,15,5.9,1.3,0.7,0,0.4,5.9,0,5.7,737.5,1
4,116,4,1.8,0.6,0.2,0.1,0,1.7,0.3,1.4,197.3,1
4,117,17,7.6,2.4,0.8,0.6,0,7,1.1,5.9,838.4,1
4,118,20,8.9,2.9,1,0.6,0,8.3,1.3,7,986.3,1
4,119,6,2.7,0.9,0.3,0.2,0,2.5,0.4,2.1,295.9,1
4,121,1,0.4,0.1,0,0,0,0.4,0,0.3,42.3,1
4,123,2,0.9,0.2,0.1,0.1,0,0.8,0,0.7,84.7,1
4,124,1,0.4,0.1,0,0,0,0.4,0,0.3,42.3,1
4,125,4,1.8,0.8,0.2,1.2,0.1,0.6,0.3,0.8,159.4,1
4,126,39,20,9,2,2,1,18,1,15,1876,0
4,127,39,18,5,0,6,1,12,0,15,2056,0
