x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,1,4,0.3,0.7,0,0.8,1,0.2,0.1,0.5,0.2,0.1,0.1,102575.3,1.3,0.3
0,2,15,0.5,0.8,0.5,2.5,4.1,0.3,2,2.3,1,0.5,0.5,500850.2,6.4,0.5
0,3,18,0.6,0.9,0.6,3.1,4.9,0.3,2.4,2.8,1.2,0.6,0.6,601020.2,7.6,0.6
0,4,3,0.1,0.2,0.1,0.5,0.8,0,0.4,0.5,0.2,0.1,0.1,100170,1.3,0.1
0,5,18,0.6,0.9,0.6,3.1,4.9,0.3,2.4,2.8,1.2,0.6,0.6,601020.2,7.6,0.6
0,6,2,0.1,0.1,0.1,0.3,0.5,0,0.3,0.3,0.1,0.1,0.1,66780,0.8,0.1
0,7,11,0.4,1.2,1,0.9,3.7,0.1,1,1.2,0.6,0.3,0.6,338405.4,3.6,0.2
0,8,16,0.6,1.9,1.4,1.3,5.4,0.1,1.4,1.7,0.9,0.4,0.9,492226,5.3,0.3
0,9,33,1,6,0,2,12,1,5,3,2,0,1,1200163,11,0
0,10,9,0.3,1,0.8,0.7,3.1,0.1,0.8,1,0.5,0.2,0.5,276877.2,3,0.2
0,11,6,0.2,0.7,0.5,0.5,2,0.1,0.5,0.7,0.3,0.2,0.3,184584.8,2,0.1
0,13,3,0,0.3,0.2,0.2,0.8,0.1,0.4,0.5,0.2,0.2,0.1,119795.9,1.1,0.1
0,15,11.5,0.1,1.3,0.7,0.9,2.9,0.5,1.6,2.1,0.6,0.6,0.2,459217.8,4.4,0.2
0,16,48,2,6,1,5,12,6,1,6,7,0,2,1422387.4,12,0
0,17,48,1,4,2,2,12,0,9,9,7,2,0,1962151.7,18,1
0,18,26,1.1,2.4,0.5,1.6,5.3,0.5,2.1,6.9,1.9,1.1,2.6,864139.1,9,1.1
0,19,11,0.5,1,0.2,0.7,2.2,0.2,0.9,2.9,0.8,0.5,1.1,365597.3,3.8,0.4
0,20,3,0.1,0.3,0.1,0.2,0.6,0.1,0.2,0.8,0.2,0.1,0.3,99708.4,1,0.1
1,0,35,1,3,3,6,10,2,3,3,1,0,3,1131771.4,12,0
1,1,45,4,1,4,5,15,2,4,5,2,2,1,1344608.8,17,0
1,2,64,5,6,1,11,13,2,9,10,3,3,1,1578452,29,3
1,3,31,2,2,3,5,6,0,3,7,1,2,0,853267.8,14,2
1,7,56,2,5,5,10,17,0,5,4,4,1,3,1658018.9,21,1
1,8,32,0,3,3,2,10,0,3,4,2,1,4,947365.3,11,2
1,9,20,0,3,1.5,1.8,6.5,0,3,1.2,0.6,1.5,0.9,766086.1,7.8,0
1,13,2,0,0.3,0.1,0.1,0.5,0,0.4,0.4,0,0.1,0.1,69355.5,0.8,0
1,16,11,0.1,1.4,0.6,0.3,2.8,0,2.3,2.3,0.3,0.5,0.4,381455.1,4.4,0.1
1,17,56,1,12,3,2,21,0,7,3,4,0,3,2375143.5,20,2
1,18,26,1,3.3,1.2,3.9,6.8,0.5,4.2,3.1,0.5,1,0.5,864929.3,9.9,1
2,1,22,1.8,3.6,0,4.1,5.3,1.2,0.6,3,1.2,0.6,0.6,564164.4,7.1,1.8
2,2,40,3,3,3,8,9,0,3,1,6,1,3,983169.9,12,0
2,3,80.5,2,5,5,16,13,2,18,5,4.5,10,0,2394474.7,39,3
2,4,2,0.2,0.1,0.1,0.4,0.4,0.1,0.2,0.2,0.1,0.1,0.1,65695.3,0.8,0
2,5,3,0.2,0.1,0.1,0.6,0.7,0.1,0.4,0.4,0.2,0.1,0.1,98543,1.2,0
2,6,6.5,0.5,0.3,0.2,1.4,1.4,0.3,0.8,0.8,0.3,0.2,0.3,213509.8,2.5,0
2,7,22,0,3.3,1.6,2,7.2,0,3.3,1.3,0.7,1.6,1,842694.7,8.5,0
2,8,97,8,13,2.5,20,22,5,10,8,3.5,4,1,2894406.2,37,3
2,10,6,0,0.9,0.4,0.5,2,0,0.9,0.4,0.2,0.4,0.3,229825.8,2.3,0
2,14,5,0.1,0.6,0.3,0.2,1.3,0,1,1,0.1,0.2,0.2,173388.7,2,0
2,17,59.5,1,8.5,6,4,14,1,9,11,4,0,1,2360066.6,22,2
2,18,51.5,5,2.5,1,10,11,0,8,4,2,1,7,1914897.1,17,0
3,0,4,0.3,0.7,0,0.8,1,0.2,0.1,0.5,0.2,0.1,0.1,102575.3,1.3,0.3
3,1,55,3,11,0,11,12,2,3,3,9,1,0,1640834.4,16,3
3,2,76,4,11,3,11,20,0,10,7,5,1,4,2419976.3,24,0
3,3,4,0.3,0.2,0.1,0.9,0.9,0.1,0.5,0.5,0.2,0.1,0.2,131390.6,1.5,0
3,5,10,0.8,0.4,0.3,2.2,2.2,0.4,1.2,1.2,0.6,0.3,0.4,328476.6,3.8,0
3,6,46,1,5,2,3,14,0,8,7,2,4,0,1654453.8,20,0
3,7,63,5,6,0,12,13,0,11,13,0,1,2,1821596,29,2
3,12,2,0,0.3,0.1,0.1,0.5,0,0.4,0.4,0,0.1,0.1,69355.5,0.8,0
3,14,6,0.1,0.8,0.3,0.2,1.5,0,1.2,1.2,0.2,0.3,0.2,208066.4,2.4,0.1
3,15,28,0.3,3.6,1.5,0.8,7.1,0,5.7,5.8,0.7,1.4,1.1,970976.6,11.3,0.3
3,16,4,0.1,0.5,0.2,0.1,1,0,0.8,0.8,0.1,0.2,0.2,138710.9,1.6,0
3,17,23,0.9,2.9,1,3.4,6,0.4,3.7,2.8,0.5,0.9,0.5,765129.7,8.7,0.9
3,18,55,2,2.5,5,4,14,2,11,7,3.5,3,1,2326934.8,18,0
3,19,3,0.1,0.4,0.1,0.4,0.8,0.1,0.5,0.3,0.1,0.1,0.1,99799.5,1.1,0.1
4,2,4,0.3,0.2,0.1,0.9,0.9,0.1,0.5,0.5,0.2,0.1,0.2,131390.6,1.5,0
4,3,1,0.1,0.1,0,0.2,0.2,0,0.1,0.1,0.1,0,0.1,32847.7,0.4,0
4,4,36,3,3,2,9,9,1,3,1,5,0,0,1367821,11,0
4,5,23,1.9,1,0.6,5,5,1,2.8,2.8,1.3,0.6,1,755496.1,8.8,0
4,6,44,0,5,2,6,13,2,6,3,5,2,0,1714314.4,17,0
4,7,15,0,2.2,1.1,1.4,4.9,0,2.2,0.9,0.5,1.1,0.7,574564.6,5.8,0
4,15,24,0.2,3.1,1.3,0.7,6.1,0,4.9,5,0.6,1.2,0.9,832265.6,9.6,0.2
4,16,60,4,1.5,6,11,10,0,10,7,6.5,4,0,2018713.1,25,1
4,17,263,22,21,13,70,55,11,25,18,22,2,4,7557957,105,5
4,18,25,1,3.1,1.1,3.8,6.5,0.5,4,3,0.5,1,0.5,831662.8,9.5,1
4,19,11,0.4,1.4,0.5,1.7,2.9,0.2,1.8,1.3,0.2,0.4,0.2,365931.6,4.2,0.4
